,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
936,,USD,2010-10-11 00:00:00,,,Non-Economic,Bank Holiday,,,42
937,,EUR,2010-10-11 12:30:00,,,Medium,ECB President Trichet Speaks,,,42
938,,USD,2010-10-11 13:45:00,,,Medium,FOMC Member Yellen Speaks,,,42
939,0.5%,GBP,2010-10-11 18:00:00,,,Medium,BRC Retail Sales Monitor y/y,1.0%,,42
940,-36%,GBP,2010-10-11 18:01:00,-34%,worse,Medium,RICS House Price Balance,-32%,,42
941,10,AUD,2010-10-11 19:30:00,,,Medium,NAB Business Confidence,11,,42
942,41.2,JPY,2010-10-12 00:00:00,43.9,worse,Low,Consumer Confidence,42.4,,42
943,-0.1%,EUR,2010-10-12 01:00:00,-0.1%,,Low,German Final CPI m/m,-0.1%,,42
944,1.0%,EUR,2010-10-12 01:00:00,0.4%,better,Low,German WPI m/m,1.6%,,42
945,3.1%,GBP,2010-10-12 03:30:00,3.1%,,High,CPI y/y,3.1%,,42
946,2.7%,GBP,2010-10-12 03:30:00,2.6%,better,Medium,Core CPI y/y,2.8%,,42
947,-8.2B,GBP,2010-10-12 03:30:00,-8.0B,worse,Medium,Goods Trade Balance,-8.7B,,42
948,,GBP,2010-10-12 03:30:00,,,Medium,MPC Member Miles Speaks,,,42
949,8.3%,GBP,2010-10-12 03:30:00,9.4%,worse,Low,ONS HPI y/y,8.4%,,42
950,4.6%,GBP,2010-10-12 03:30:00,4.4%,better,Low,RPI y/y,4.7%,,42
951,89.0,USD,2010-10-12 06:30:00,89.6,,Low,NFIB Small Business Index,88.8,,42
952,46.4,USD,2010-10-12 09:00:00,46.7,,Low,IBD/TIPP Economic Optimism,45.3,,42
953,,USD,2010-10-12 10:45:00,,,Medium,FOMC Member Hoenig Speaks,,,42
954,,EUR,2010-10-12 11:20:00,,,Medium,ECB President Trichet Speaks,,,42
955,,USD,2010-10-12 13:00:00,,,High,FOMC Meeting Minutes,,,42
956,0.7%,NZD,2010-10-12 16:45:00,,,Low,FPI m/m,-0.1%,,42
957,53,GBP,2010-10-12 18:01:00,64,worse,Medium,Nationwide Consumer Confidence,62,better,42
958,3.3%,AUD,2010-10-12 18:30:00,,,Medium,Westpac Consumer Sentiment,-5.0%,,42
959,10.1%,JPY,2010-10-12 18:50:00,-3.7%,better,Medium,Core Machinery Orders m/m,8.8%,,42
960,-1.8%,JPY,2010-10-12 18:50:00,,,Low,Bank Lending y/y,-1.9%,,42
961,2.8%,JPY,2010-10-12 18:50:00,2.8%,,Low,M2 Money Stock y/y,2.8%,,42
962,16.9B,CNY,2010-10-12 21:10:00,17.3B,,High,USD-Denominated Trade Balance,20.0B,,42
963,-0.1%,EUR,2010-10-13 00:30:00,0.2%,worse,Low,French Final CPI m/m,0.2%,,42
964,596B,CNY,2010-10-13 01:33:00,503B,better,Medium,New Loans,545B,,42
965,19.0%,CNY,2010-10-13 01:33:00,18.9%,,Low,M2 Money Supply y/y,19.2%,,42
966,-0.1%,CHF,2010-10-13 02:15:00,0.2%,worse,Medium,PPI m/m,0.1%,,42
967,5.3K,GBP,2010-10-13 03:30:00,4.3K,worse,High,Claimant Count Change,3.8K,worse,42
968,1.7%,GBP,2010-10-13 03:30:00,1.6%,better,Medium,Average Earnings Index 3m/y,1.3%,worse,42
969,7.7%,GBP,2010-10-13 03:30:00,7.8%,better,Low,Unemployment Rate,7.8%,,42
970,1.0%,EUR,2010-10-13 04:00:00,0.7%,better,Medium,Industrial Production m/m,0.1%,better,42
971,0.1%,GBP,2010-10-13 04:00:00,,,Low,CB Leading Index m/m,0.2%,,42
972,2.29|1.4,EUR,2010-10-13 05:06:00,,,Medium,German 10-y Bond Auction,2.39|1.8,,42
973,0.1%,CAD,2010-10-13 07:30:00,-0.1%,better,Medium,NHPI m/m,-0.1%,,42
974,-0.3%,USD,2010-10-13 07:30:00,-0.1%,worse,Medium,Import Prices m/m,0.6%,,42
975,2.48|3.0,USD,2010-10-13 12:00:00,,,Medium,10-y Bond Auction,2.67|3.2,,42
976,,GBP,2010-10-13 12:40:00,,,Medium,MPC Member Sentance Speaks,,,42
977,,USD,2010-10-13 15:10:00,,,High,Fed Chairman Bernanke Speaks,,,42
978,-0.3%,NZD,2010-10-13 16:00:00,,,Medium,REINZ HPI m/m,0.3%,,42
979,49.2,NZD,2010-10-13 16:26:00,,,Low,Business NZ Manufacturing Index,49.3,,42
980,-0.6%,NZD,2010-10-13 16:45:00,0.2%,worse,High,Core Retail Sales m/m,-0.1%,,42
981,0.0%,NZD,2010-10-13 16:45:00,0.4%,worse,Medium,Retail Sales m/m,-0.5%,worse,42
982,-0.1%,JPY,2010-10-13 18:50:00,0.0%,,Low,PPI y/y,0.0%,,42
983,3.8%,AUD,2010-10-13 19:00:00,,,Medium,MI Inflation Expectations,3.1%,,42
984,1.98|5.4,JPY,2010-10-13 22:45:00,,,Low,30-y Bond Auction,1.99|4.2,,42
985,,EUR,2010-10-14 03:00:00,,,Medium,ECB Monthly Bulletin,,,42
986,,All,2010-10-14 00:00:00,,,Low,OPEC Meetings,,,42
987,,EUR,2010-10-14 05:00:00,,,Medium,German Buba President Weber Speaks,,,42
988,-1.3B,CAD,2010-10-14 07:30:00,-2.2B,better,High,Trade Balance,-2.5B,better,42
989,0.4%,USD,2010-10-14 07:30:00,0.2%,better,High,PPI m/m,0.4%,,42
990,-46.3B,USD,2010-10-14 07:30:00,-43.5B,worse,High,Trade Balance,-42.6B,,42
991,462K,USD,2010-10-14 07:30:00,448K,worse,High,Unemployment Claims,449k,,42
992,0.1%,USD,2010-10-14 07:30:00,0.1%,,Medium,Core PPI m/m,0.1%,,42
993,91B,USD,2010-10-14 09:30:00,88B,,Low,Natural Gas Storage,85B,,42
994,-0.4M,USD,2010-10-14 10:00:00,1.5M,,Medium,Crude Oil Inventories,3.1M,,42
995,3.85|2.5,USD,2010-10-14 12:00:00,,,Low,30-y Bond Auction,3.82|2.7,,42
996,,GBP,2010-10-14 18:00:00,,,Medium,MPC Member Fisher Speaks,,,42
997,16.6%,CNY,2010-10-14 20:54:00,,,Low,Foreign Direct Investment ytd/y,18.1%,,42
998,0.7%,CNY,2010-10-14 21:00:00,,,Low,CB Leading Index m/m,0.8%,better,42
999,-0.5%,JPY,2010-10-14 23:30:00,-0.3%,worse,Low,Revised Industrial Production m/m,-0.3%,,42
1000,,JPY,2010-10-15 01:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,42
1001,-3.26B,EUR,2010-10-15 03:00:00,-1.97B,worse,Low,Italian Trade Balance,1.75B,,42
1002,1.8%,EUR,2010-10-15 04:00:00,1.8%,,Medium,Final CPI y/y,1.8%,,42
1003,1.0%,EUR,2010-10-15 04:00:00,1.0%,,Medium,Final Core CPI y/y,1.0%,,42
1004,-1.4B,EUR,2010-10-15 04:00:00,1.3B,worse,Low,Trade Balance,-0.2B,,42
1005,,USD,2010-10-15 07:15:00,,,High,Fed Chairman Bernanke Speaks,,,42
1006,2.0%,CAD,2010-10-15 07:30:00,0.5%,better,Medium,Manufacturing Sales m/m,-1.1%,worse,42
1007,-4.8%,CAD,2010-10-15 07:30:00,1.3%,worse,Low,New Motor Vehicle Sales m/m,2.2%,worse,42
1008,0.0%,USD,2010-10-15 07:30:00,0.1%,worse,High,Core CPI m/m,0.0%,,42
1009,0.4%,USD,2010-10-15 07:30:00,0.4%,,High,Core Retail Sales m/m,1.0%,better,42
1010,0.6%,USD,2010-10-15 07:30:00,0.5%,better,High,Retail Sales m/m,0.7%,better,42
1011,0.1%,USD,2010-10-15 07:30:00,0.2%,worse,Medium,CPI m/m,0.3%,,42
1012,15.7,USD,2010-10-15 07:30:00,7.1,better,Medium,Empire State Manufacturing Index,4.1,,42
1013,67.9,USD,2010-10-15 08:55:00,68.8,worse,High,Prelim UoM Consumer Sentiment,68.2,better,42
1014,2.6%,USD,2010-10-15 08:55:00,,,Low,Prelim UoM Inflation Expectations,2.2%,,42
1015,0.6%,USD,2010-10-15 09:00:00,0.5%,worse,Medium,Business Inventories m/m,1.1%,worse,42
1016,-34.5B,USD,2010-10-15 13:00:00,-32.3B,,Medium,Federal Budget Balance,-90.5B,,42
1017,,EUR,2010-10-16 06:00:00,,,Medium,ECB President Trichet Speaks,,,42
1018,,USD,2010-10-16 07:15:00,,,Medium,FOMC Member Rosengren Speaks,,,42
1019,,AUD,2010-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,41
1020,0.1%,AUD,2010-10-03 18:30:00,,,Low,MI Inflation Gauge m/m,0.2%,,41
1021,5.8%,JPY,2010-10-03 18:50:00,5.8%,,Low,Monetary Base y/y,5.4%,,41
1022,,CNY,2010-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,41
1023,0.0%,JPY,2010-10-03 20:30:00,0.8%,worse,Medium,Average Cash Earnings y/y,1.4%,better,41
1024,2.9%,NZD,2010-10-03 21:00:00,,,Low,ANZ Commodity Prices m/m,-1.4%,,41
1025,48.1K,EUR,2010-10-04 02:00:00,,,Medium,Spanish Unemployment Change,61.1K,,41
1026,8.8,EUR,2010-10-04 03:30:00,8.3,better,Low,Sentix Investor Confidence,7.6,,41
1027,53.8,GBP,2010-10-04 03:30:00,51.6,better,Medium,Construction PMI,52.1,,41
1028,0.1%,EUR,2010-10-04 04:00:00,0.2%,worse,Low,PPI m/m,0.2%,,41
1029,,GBP,2010-10-04 05:25:00,,,Medium,MPC Member Tucker Speaks,,,41
1030,,GBP,2010-10-04 06:00:00,,,Low,Chancellor Osborne Speaks,,,41
1031,4.3%,USD,2010-10-04 09:00:00,2.8%,better,High,Pending Home Sales m/m,4.5%,worse,41
1032,-0.5%,USD,2010-10-04 09:00:00,-0.3%,worse,Medium,Factory Orders m/m,0.5%,better,41
1033,,USD,2010-10-04 14:00:00,,,High,Fed Chairman Bernanke Speaks,,,41
1034,6,NZD,2010-10-04 16:00:00,,,High,NZIER Business Confidence,18,,41
1035,45.6,AUD,2010-10-04 17:28:00,,,Medium,AIG Services Index,47.5,,41
1036,,USD,2010-10-04 18:30:00,,,High,Fed Chairman Bernanke Speaks,,,41
1037,,CNY,2010-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,41
1038,0.3%,AUD,2010-10-04 19:30:00,0.5%,worse,High,Retail Sales m/m,0.7%,,41
1039,2.35B,AUD,2010-10-04 19:30:00,2.31B,,High,Trade Balance,1.74B,worse,41
1040,0.7%,AUD,2010-10-04 19:30:00,,,Medium,ANZ Job Advertisements m/m,2.4%,worse,41
1041,4.50%,AUD,2010-10-04 22:30:00,4.75%,worse,High,Cash Rate,4.50%,,41
1042,,AUD,2010-10-04 22:30:00,,,High,RBA Rate Statement,,,41
1043,,JPY,2010-10-04 23:38:00,,,High,Monetary Policy Statement,,,41
1044,<0.10%,JPY,2010-10-04 23:38:00,0.10%,worse,Medium,Overnight Call Rate,0.10%,,41
1045,0.0%,CHF,2010-10-05 02:15:00,0.0%,,Medium,CPI m/m,0.0%,,41
1046,47.9,EUR,2010-10-05 02:15:00,,,Low,Spanish Services PMI,49.2,,41
1047,,JPY,2010-10-05 02:29:00,,,High,BOJ Press Conference,,,41
1048,51.3,EUR,2010-10-05 02:45:00,50.7,better,Low,Italian Services PMI,51.4,,41
1049,58.2,EUR,2010-10-05 02:50:00,58.8,worse,Low,French Final Services PMI,58.8,,41
1050,54.9,EUR,2010-10-05 02:55:00,54.6,,Low,German Final Services PMI,54.6,,41
1051,54.1,EUR,2010-10-05 03:00:00,53.6,better,Low,Final Services PMI,53.6,,41
1052,52.8,GBP,2010-10-05 03:30:00,51.1,better,High,Services PMI,51.3,,41
1053,-0.4%,EUR,2010-10-05 04:00:00,0.2%,worse,Medium,Retail Sales m/m,0.1%,,41
1054,53.2,USD,2010-10-05 09:00:00,52.1,better,High,ISM Non-Manufacturing PMI,51.5,,41
1055,,CAD,2010-10-05 12:15:00,,,Low,Gov Council Member Macklem Speaks,,,41
1056,1.9%,GBP,2010-10-05 18:00:00,,,Low,BRC Shop Price Index y/y,1.7%,,41
1057,,CNY,2010-10-05 00:00:00,,,Non-Economic,Bank Holiday,,,41
1058,,JPY,2010-10-06 00:00:00,,,Medium,BOJ Monthly Report,,,41
1059,215B,CHF,2010-10-06 02:00:00,,,High,Foreign Currency Reserves,218B,,41
1060,1.0%,EUR,2010-10-06 04:00:00,1.0%,,Low,Final GDP q/q,1.0%,,41
1061,3.4%,EUR,2010-10-06 05:00:00,0.9%,better,Medium,German Factory Orders m/m,-1.6%,better,41
1062,-44.1%,USD,2010-10-06 06:30:00,,,Low,Challenger Job Cuts y/y,-54.5%,,41
1063,-39K,USD,2010-10-06 07:15:00,23K,worse,High,ADP Non-Farm Employment Change,10K,better,41
1064,,USD,2010-10-06 08:00:00,,,Medium,Treasury Sec Geithner Speaks,,,41
1065,70.3,CAD,2010-10-06 09:00:00,63.0,better,High,Ivey PMI,65.9,,41
1066,3.1M,USD,2010-10-06 09:30:00,0.5M,,Medium,Crude Oil Inventories,-0.5M,,41
1067,40.8,AUD,2010-10-06 17:30:00,,,Low,AIG Construction Index,43.2,,41
1068,,CNY,2010-10-06 00:00:00,,,Non-Economic,Bank Holiday,,,41
1069,49.5K,AUD,2010-10-06 19:30:00,20.2K,better,High,Employment Change,31.6K,,41
1070,5.1%,AUD,2010-10-06 19:30:00,5.1%,,High,Unemployment Rate,5.1%,,41
1071,0.84|2.8,JPY,2010-10-06 22:45:00,,,Low,10-y Bond Auction,1.05|3.2,,41
1072,99.1%,JPY,2010-10-07 00:00:00,99.2%,,Low,Leading Indicators,100.0%,better,41
1073,112.9%,JPY,2010-10-07 01:00:00,,,Low,Prelim Machine Tool Orders y/y,170.0%,,41
1074,-4.9B,EUR,2010-10-07 01:45:00,-4.0B,worse,Low,French Trade Balance,-4.4B,worse,41
1075,-3.6%,GBP,2010-10-07 02:00:00,0.6%,worse,High,Halifax HPI m/m,0.4%,better,41
1076,0.3%,GBP,2010-10-07 03:30:00,0.1%,better,High,Manufacturing Production m/m,0.4%,better,41
1077,0.3%,GBP,2010-10-07 03:30:00,0.3%,,Low,Industrial Production m/m,0.3%,,41
1078,2.68|1.8,EUR,2010-10-07 04:04:00,,,Medium,French 10-y Bond Auction,2.55|2.2,,41
1079,1.7%,EUR,2010-10-07 05:00:00,0.4%,better,Medium,German Industrial Production m/m,0.1%,,41
1080,200B,GBP,2010-10-07 06:00:00,200B,,High,Asset Purchase Facility,200B,,41
1081,0.50%,GBP,2010-10-07 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,41
1082,1.00%,EUR,2010-10-07 06:45:00,1.00%,,High,Main Refinancing Rate,1.00%,,41
1083,-9.2%,CAD,2010-10-07 07:30:00,-1.9%,worse,High,Building Permits m/m,-3.8%,worse,41
1084,,EUR,2010-10-07 07:30:00,,,High,ECB Press Conference,,,41
1085,445K,USD,2010-10-07 07:30:00,454K,better,High,Unemployment Claims,456K,,41
1086,0.5%,GBP,2010-10-07 09:00:00,,,Medium,NIESR GDP Estimate,0.6%,worse,41
1087,3.20M,USD,2010-10-07 09:00:00,,,Low,JOLTS Job Openings,3.14M,better,41
1088,85B,USD,2010-10-07 09:30:00,78B,,Low,Natural Gas Storage,74B,,41
1089,,USD,2010-10-07 12:30:00,,,Medium,FOMC Member Hoenig Speaks,,,41
1090,-3.3B,USD,2010-10-07 14:00:00,-2.9B,worse,Low,Consumer Credit m/m,-4.1B,worse,41
1091,,JPY,2010-10-07 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,41
1092,,JPY,2010-10-07 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,41
1093,1.18T,JPY,2010-10-07 18:50:00,1.09T,better,Low,Current Account,1.46T,,41
1094,,AUD,2010-10-07 21:30:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,41
1095,41.2,JPY,2010-10-08 00:00:00,44.8,worse,Low,Economy Watchers Sentiment,45.1,,41
1096,3.7%,CHF,2010-10-08 00:45:00,3.7%,,Low,Unemployment Rate,3.8%,,41
1097,11.7B,EUR,2010-10-08 01:00:00,12.3B,worse,Low,German Trade Balance,12.6B,,41
1098,-122.1B,EUR,2010-10-08 01:45:00,,,Low,French Gov Budget Balance,-93.1B,,41
1099,0.7%,GBP,2010-10-08 03:30:00,0.3%,better,High,PPI Input m/m,0.1%,better,41
1100,0.3%,GBP,2010-10-08 03:30:00,0.2%,,Low,PPI Output m/m,0.0%,,41
1101,-6.6K,CAD,2010-10-08 06:00:00,10.7K,worse,High,Employment Change,35.8K,,41
1102,8.0%,CAD,2010-10-08 06:00:00,8.1%,better,High,Unemployment Rate,8.1%,,41
1103,186K,CAD,2010-10-08 07:14:00,180K,better,High,Housing Starts,189K,better,41
1104,-95K,USD,2010-10-08 07:30:00,1K,worse,High,Non-Farm Employment Change,-57K,,41
1105,9.6%,USD,2010-10-08 07:30:00,9.7%,better,High,Unemployment Rate,9.6%,,41
1106,0.0%,USD,2010-10-08 07:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.3%,,41
1107,0.8%,USD,2010-10-08 09:00:00,0.6%,worse,Low,Final Wholesale Inventories m/m,1.5%,worse,41
1108,,All,2010-10-08 00:00:00,,,Medium,G7 Meetings,,,41
1109,,All,2010-10-08 00:00:00,,,Low,IMF Meetings,,,41
1110,,CAD,2010-10-08 09:30:00,,,High,BOC Business Outlook Survey,,,41
1111,,CAD,2010-10-08 13:25:00,,,Medium,BOC Gov Carney Speaks,,,41
1112,,EUR,2010-10-08 13:25:00,,,Medium,ECB President Trichet Speaks,,,41
1113,,USD,2010-10-08 13:25:00,,,Low,FOMC Member Tarullo Speaks,,,41
1114,,All,2010-10-09 00:00:00,,,Low,IMF Meetings,,,41
1115,,CAD,2010-10-09 15:00:00,,,Medium,BOC Gov Carney Speaks,,,41
1116,,GBP,2010-10-09 18:00:00,,,Medium,MPC Member Tucker Speaks,,,41
1117,0.59T,JPY,2010-09-26 18:50:00,0.52T,better,Medium,Trade Balance,0.59T,,40
1118,-1.1%,JPY,2010-09-26 18:50:00,-1.2%,better,Low,SPPI y/y,-1.1%,better,40
1119,,JPY,2010-09-27 00:30:00,,,Medium,BOJ Gov Shirakawa Speaks,,,40
1120,,EUR,2010-09-27 02:00:00,,,Medium,ECB President Trichet Speaks,,,40
1121,1.1%,EUR,2010-09-27 03:00:00,0.4%,better,Medium,M3 Money Supply y/y,0.2%,,40
1122,1.2%,EUR,2010-09-27 03:00:00,1.2%,,Low,Private Loans y/y,0.8%,worse,40
1123,,EUR,2010-09-27 08:00:00,,,High,ECB President Trichet Speaks,,,40
1124,1.95,CHF,2010-09-28 01:00:00,,,Medium,UBS Consumption Indicator,1.88,better,40
1125,4.9,EUR,2010-09-28 01:00:00,4.3,better,Medium,German GfK Consumer Climate,4.3,better,40
1126,-0.1%,EUR,2010-09-28 00:00:00,-0.2%,better,Medium,German Prelim CPI m/m,0.0%,,40
1127,2.7%,EUR,2010-09-28 00:00:00,0.5%,better,Low,French Consumer Spending m/m,-1.5%,worse,40
1128,-1.6%,EUR,2010-09-28 01:45:00,-0.1%,worse,Medium,French Consumer Spending m/m,2.7%,,40
1129,-7.4B,GBP,2010-09-28 03:30:00,-9.6B,better,High,Current Account,-11.3B,worse,40
1130,1.2%,GBP,2010-09-28 03:30:00,1.2%,,Medium,Final GDP q/q,1.2%,,40
1131,0.7%,GBP,2010-09-28 03:30:00,-1.6%,better,Low,Revised Business Investment q/q,-1.6%,,40
1132,49,GBP,2010-09-28 05:00:00,27,better,Medium,CBI Realized Sales,35,,40
1133,,GBP,2010-09-28 08:00:00,,,Medium,MPC Member Posen Speaks,,,40
1134,3.2%,USD,2010-09-28 08:00:00,3.1%,,Medium,S&P/CS Composite-20 HPI y/y,4.2%,,40
1135,48.5,USD,2010-09-28 09:00:00,52.5,worse,High,CB Consumer Confidence,53.2,,40
1136,-2,USD,2010-09-28 09:00:00,6,worse,Low,Richmond Manufacturing Index,11,,40
1137,,USD,2010-09-28 15:30:00,,,Medium,FOMC Member Warsh Speaks,,,40
1138,-437M,NZD,2010-09-28 16:45:00,-365M,worse,Medium,Trade Balance,-183M,,40
1139,8,JPY,2010-09-28 18:50:00,7,better,High,Tankan Manufacturing Index,1,,40
1140,2,JPY,2010-09-28 18:50:00,-2,better,Medium,Tankan Non-Manufacturing Index,-5,,40
1141,0.8%,AUD,2010-09-28 19:00:00,,,Medium,CB Leading Index m/m,0.6%,better,40
1142,-2.6%,AUD,2010-09-28 19:42:00,,,Medium,HIA New Home Sales m/m,-7.0%,,40
1143,52.9,CNY,2010-09-28 21:30:00,,,Medium,Caixin Manufacturing PMI,51.9,,40
1144,48.7,EUR,2010-09-29 03:00:00,,,Low,Retail PMI,49.7,,40
1145,1.5B,GBP,2010-09-29 03:30:00,0.5B,better,Medium,Net Lending to Individuals m/m,0.2B,,40
1146,0.5%,GBP,2010-09-29 03:30:00,0.7%,worse,Low,Index of Services 3m/3m,0.6%,worse,40
1147,47K,GBP,2010-09-29 03:30:00,47K,,Low,Mortgage Approvals,48K,,40
1148,2.21,CHF,2010-09-29 04:30:00,2.12,,High,KOF Economic Barometer,2.22,,40
1149,3.90|1.5,EUR,2010-09-29 04:32:00,,,Medium,Italian 10-y Bond Auction,3.81|1.3,,40
1150,2.2%,CAD,2010-09-29 07:30:00,0.6%,better,Medium,RMPI m/m,1.9%,,40
1151,0.4%,CAD,2010-09-29 07:30:00,0.3%,better,Low,IPPI m/m,0.0%,worse,40
1152,-0.5M,USD,2010-09-29 09:30:00,-0.4M,,Medium,Crude Oil Inventories,1.0M,,40
1153,,USD,2010-09-29 12:15:00,,,Medium,FOMC Member Rosengren Speaks,,,40
1154,-17.8%,NZD,2010-09-29 16:45:00,,,Medium,Building Consents m/m,2.4%,worse,40
1155,-20,GBP,2010-09-29 18:01:00,-19,worse,Medium,GfK Consumer Confidence,-18,,40
1156,49.5,JPY,2010-09-29 18:15:00,,,Low,Final Manufacturing PMI,50.1,,40
1157,-0.3%,JPY,2010-09-29 18:50:00,1.2%,worse,Medium,Prelim Industrial Production m/m,-0.2%,worse,40
1158,4.3%,JPY,2010-09-29 18:50:00,4.6%,worse,Medium,Retail Sales y/y,3.8%,,40
1159,-4.7%,AUD,2010-09-29 20:30:00,0.0%,worse,High,Building Approvals m/m,0.1%,worse,40
1160,0.1%,AUD,2010-09-29 20:30:00,0.3%,worse,Medium,Private Sector Credit m/m,0.3%,better,40
1161,,AUD,2010-09-29 20:30:00,,,Medium,RBA Financial Stability Review,,,40
1162,13.5,NZD,2010-09-29 21:00:00,,,High,ANZ Business Confidence,16.4,,40
1163,20.5%,JPY,2010-09-30 00:00:00,10.3%,better,Low,Housing Starts y/y,4.3%,,40
1164,0.1%,GBP,2010-09-30 01:00:00,-0.3%,better,High,Nationwide HPI m/m,-0.8%,,40
1165,,GBP,2010-09-30 02:00:00,,,Medium,MPC Member Tucker Speaks,,,40
1166,-40K,EUR,2010-09-30 02:55:00,-20K,better,Medium,German Unemployment Change,-20K,better,40
1167,,GBP,2010-09-30 03:30:00,,,Medium,BOE Credit Conditions Survey,,,40
1168,1.8%,EUR,2010-09-30 04:00:00,1.8%,,Medium,CPI Flash Estimate y/y,1.6%,,40
1169,-0.2%,EUR,2010-09-30 04:00:00,0.0%,worse,Low,Italian Prelim CPI m/m,0.2%,,40
1170,,GBP,2010-09-30 04:05:00,,,Medium,MPC Member Fisher Speaks,,,40
1171,-0.1%,CAD,2010-09-30 07:30:00,-0.1%,,High,GDP m/m,0.2%,,40
1172,453K,USD,2010-09-30 07:30:00,458K,better,High,Unemployment Claims,469K,,40
1173,1.7%,USD,2010-09-30 07:30:00,1.6%,better,Medium,Final GDP q/q,1.6%,,40
1174,1.9%,USD,2010-09-30 07:30:00,1.9%,,Low,Final GDP Price Index q/q,1.9%,,40
1175,60.4,USD,2010-09-30 08:45:00,56.0,better,Medium,Chicago PMI,56.7,,40
1176,,USD,2010-09-30 09:00:00,,,High,Fed Chairman Bernanke Testifies,,,40
1177,74B,USD,2010-09-30 09:30:00,68B,,Low,Natural Gas Storage,73B,,40
1178,,CAD,2010-09-30 11:50:00,,,Medium,BOC Gov Carney Speaks,,,40
1179,,USD,2010-09-30 13:30:00,,,High,Fed Chairman Bernanke Speaks,,,40
1180,47.3,AUD,2010-09-30 18:30:00,,,Low,AIG Manufacturing Index,51.7,,40
1181,1.7%,JPY,2010-09-30 18:30:00,1.4%,better,Medium,Household Spending y/y,1.1%,,40
1182,-1.0%,JPY,2010-09-30 18:30:00,-1.0%,,Medium,Tokyo Core CPI y/y,-1.1%,,40
1183,-1.0%,JPY,2010-09-30 18:30:00,-1.0%,,Low,National Core CPI y/y,-1.1%,,40
1184,5.1%,JPY,2010-09-30 18:30:00,5.1%,,Low,Unemployment Rate,5.2%,,40
1185,,CNY,2010-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,40
1186,53.8,CNY,2010-09-30 20:00:00,52.5,better,High,Manufacturing PMI,51.7,,40
1187,-0.2%,EUR,2010-10-01 01:00:00,0.5%,worse,Medium,German Retail Sales m/m,-0.4%,,40
1188,52.4%,AUD,2010-10-01 01:30:00,,,Medium,Commodity Prices y/y,52.7%,,40
1189,0.5%,CHF,2010-10-01 02:15:00,3.2%,worse,High,Retail Sales y/y,4.7%,,40
1190,49.6,EUR,2010-10-01 02:15:00,,,Medium,Spanish Manufacturing PMI,51.2,,40
1191,59.7,CHF,2010-10-01 02:30:00,60.8,worse,Medium,Manufacturing PMI,61.4,,40
1192,52.6,EUR,2010-10-01 02:45:00,51.9,better,Medium,Italian Manufacturing PMI,52.8,,40
1193,56.0,EUR,2010-10-01 02:50:00,55.4,better,Low,French Final Manufacturing PMI,55.4,,40
1194,55.1,EUR,2010-10-01 02:55:00,55.3,,Low,German Final Manufacturing PMI,55.3,,40
1195,53.7,EUR,2010-10-01 03:00:00,53.6,,Low,Final Manufacturing PMI,53.6,,40
1196,8.2%,EUR,2010-10-01 03:00:00,8.5%,better,Low,Italian Monthly Unemployment Rate,8.4%,,40
1197,53.4,GBP,2010-10-01 03:30:00,53.9,worse,High,Manufacturing PMI,53.7,worse,40
1198,-6.2B,GBP,2010-10-01 03:30:00,-3.2B,worse,Low,Housing Equity Withdrawal q/q,-5.3B,worse,40
1199,10.1%,EUR,2010-10-01 04:00:00,10.0%,worse,Medium,Unemployment Rate,10.1%,worse,40
1200,0.1%,USD,2010-10-01 07:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,,40
1201,0.4%,USD,2010-10-01 07:30:00,0.4%,,Medium,Personal Spending m/m,0.4%,,40
1202,,USD,2010-10-01 07:30:00,,,Low,FOMC Member Dudley Speaks,,,40
1203,0.5%,USD,2010-10-01 07:30:00,0.3%,better,Low,Personal Income m/m,0.2%,,40
1204,68.2,USD,2010-10-01 08:55:00,67.1,better,Medium,Revised UoM Consumer Sentiment,66.6,,40
1205,2.2%,USD,2010-10-01 08:55:00,,,Low,Revised UoM Inflation Expectations,2.2%,,40
1206,54.4,USD,2010-10-01 09:00:00,54.6,,High,ISM Manufacturing PMI,56.3,,40
1207,0.4%,USD,2010-10-01 09:00:00,-0.4%,better,Low,Construction Spending m/m,-1.4%,worse,40
1208,70.5,USD,2010-10-01 09:00:00,59.6,better,Low,ISM Manufacturing Prices,61.5,,40
1209,11.8M,USD,2010-10-01 00:00:00,11.6M,better,Low,Total Vehicle Sales,11.5M,,40
1210,,AUD,2010-10-02 11:00:00,,,Non-Economic,Daylight Saving Time Shift,,,40
1211,61.7,CNY,2010-10-02 20:00:00,,,Low,Non-Manufacturing PMI,60.1,,40
1212,,EUR,2010-09-19 12:00:00,,,Medium,ECB President Trichet Speaks,,,39
