,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
882,-0.4%,AUD,2007-10-07 20:30:00,,,Medium,ANZ Job Advertisements m/m,0.1%,,41
883,2.6%,CHF,2007-10-08 00:45:00,2.7%,better,Low,Unemployment Rate,2.7%,,41
884,,EUR,2007-10-08 01:00:00,,,Medium,ECB President Trichet Speaks,,,41
885,,EUR,2007-10-08 00:00:00,,,Low,Eurogroup Meetings,,,41
886,15.3,EUR,2007-10-08 03:30:00,14.0,better,Low,Sentix Investor Confidence,18.1,,41
887,0.4%,GBP,2007-10-08 03:30:00,0.4%,,High,Manufacturing Production m/m,-0.2%,better,41
888,3.2%,GBP,2007-10-08 03:30:00,1.4%,better,High,PPI Input m/m,-1.4%,worse,41
889,0.1%,GBP,2007-10-08 03:30:00,0.3%,worse,Low,Industrial Production m/m,-0.1%,,41
890,0.1%,GBP,2007-10-08 03:30:00,0.2%,,Low,PPI Output m/m,0.1%,,41
891,1.2%,EUR,2007-10-08 05:00:00,2.1%,worse,Medium,German Factory Orders m/m,-6.1%,better,41
892,,CAD,2007-10-08 00:00:00,,,Non-Economic,Bank Holiday,,,41
893,,USD,2007-10-08 00:00:00,,,Non-Economic,Bank Holiday,,,41
894,-27,NZD,2007-10-08 16:00:00,,,High,NZIER Business Confidence,-37,,41
895,3.0%,GBP,2007-10-08 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,1.8%,,41
896,0.7%,GBP,2007-10-08 18:01:00,,,Low,NIESR GDP Estimate,0.7%,,41
897,7,AUD,2007-10-08 20:30:00,,,Low,NAB Business Confidence,10,,41
898,42.9,JPY,2007-10-09 00:00:00,45.3,worse,Low,Economy Watchers Sentiment,44.1,,41
899,15.3B,EUR,2007-10-09 01:00:00,16.2B,worse,Low,German Trade Balance,16.5B,,41
900,-2.8B,EUR,2007-10-09 01:45:00,-3.0B,better,Low,French Trade Balance,-3.2B,,41
901,,EUR,2007-10-09 00:00:00,,,Low,ECOFIN Meetings,,,41
902,,EUR,2007-10-09 03:30:00,,,High,ECB President Trichet Speaks,,,41
903,-6.9B,GBP,2007-10-09 03:30:00,-6.9B,,Medium,Goods Trade Balance,-7.4B,worse,41
904,1.7%,EUR,2007-10-09 05:00:00,0.4%,better,Medium,German Industrial Production m/m,0.2%,,41
905,97.3,USD,2007-10-09 06:30:00,,,Low,NFIB Small Business Index,96.3,,41
906,278K,CAD,2007-10-09 07:15:00,220K,better,High,Housing Starts,233K,better,41
907,47.3,USD,2007-10-09 09:00:00,48.7,worse,Low,IBD/TIPP Economic Optimism,48.2,,41
908,,GBP,2007-10-09 09:30:00,,,Medium,Annual Pre-Budget Report,,,41
909,,USD,2007-10-09 13:00:00,,,High,FOMC Meeting Minutes,,,41
910,,GBP,2007-10-09 14:10:00,,,Medium,BOE Gov King Speaks,,,41
911,-0.3%,AUD,2007-10-09 19:30:00,,,Low,Westpac Consumer Sentiment,4.2%,,41
912,1.6%,AUD,2007-10-09 20:30:00,1.0%,better,Medium,Home Loans m/m,-4.3%,worse,41
913,15.9%,JPY,2007-10-10 01:00:00,,,Low,Prelim Machine Tool Orders y/y,12.6%,better,41
914,0.3%,EUR,2007-10-10 01:45:00,-0.3%,better,Medium,French Industrial Production m/m,1.7%,better,41
915,-63.2B,EUR,2007-10-10 01:45:00,,,Low,French Gov Budget Balance,-47.4B,,41
916,1.3%,EUR,2007-10-10 03:00:00,0.5%,better,Low,Italian Industrial Production m/m,0.3%,better,41
917,0.1%,USD,2007-10-10 09:00:00,0.2%,better,Low,Final Wholesale Inventories m/m,0.2%,,41
918,4.15M,USD,2007-10-10 09:00:00,,,Low,JOLTS Job Openings,4.19M,,41
919,-0.2%,GBP,2007-10-10 09:30:00,,,Low,CB Leading Index m/m,-0.2%,,41
920,54.6,NZD,2007-10-10 18:00:00,,,Low,Business NZ Manufacturing Index,55.7,,41
921,-15%,GBP,2007-10-10 18:01:00,-3%,worse,Medium,RICS House Price Balance,-3%,worse,41
922,-7.7%,JPY,2007-10-10 18:50:00,-5.5%,worse,Medium,Core Machinery Orders m/m,17.0%,,41
923,0.6%,JPY,2007-10-10 18:50:00,,,Low,Bank Lending y/y,0.5%,,41
924,2.19T,JPY,2007-10-10 18:50:00,2.24T,worse,Low,Current Account,1.75T,,41
925,1.7%,JPY,2007-10-10 18:50:00,1.8%,worse,Low,M2 Money Stock y/y,1.8%,,41
926,4.6%,AUD,2007-10-10 20:00:00,,,Low,MI Inflation Expectations,3.1%,,41
927,13.0K,AUD,2007-10-10 20:30:00,20.0K,worse,High,Employment Change,34.3K,better,41
928,4.2%,AUD,2007-10-10 20:30:00,4.3%,better,Medium,Unemployment Rate,4.3%,,41
929,0.50%,JPY,2007-10-10 23:30:00,0.50%,,Medium,Overnight Call Rate,0.50%,,41
930,0.9%,EUR,2007-10-11 01:00:00,0.2%,better,Low,German WPI m/m,0.5%,,41
931,,JPY,2007-10-11 01:00:00,,,Low,BOJ Monthly Report,,,41
932,,JPY,2007-10-11 02:26:00,,,High,BOJ Press Conference,,,41
933,,EUR,2007-10-11 03:00:00,,,Medium,ECB Monthly Bulletin,,,41
934,,EUR,2007-10-11 04:15:00,,,Medium,ECB President Trichet Speaks,,,41
935,0.3%,EUR,2007-10-11 05:00:00,0.3%,,Low,Final GDP q/q,0.3%,,41
936,4.1B,CAD,2007-10-11 07:30:00,3.9B,better,High,Trade Balance,3.4B,worse,41
937,0.4%,CAD,2007-10-11 07:30:00,0.5%,worse,Low,NHPI m/m,0.9%,,41
938,-57.6B,USD,2007-10-11 07:30:00,-58.8B,better,High,Trade Balance,-59.2B,,41
939,1.0%,USD,2007-10-11 07:30:00,1.0%,,Medium,Import Prices m/m,-0.3%,,41
940,308K,USD,2007-10-11 07:30:00,315K,better,Medium,Unemployment Claims,320K,,41
941,-1.7M,USD,2007-10-11 09:30:00,1.1M,,Medium,Crude Oil Inventories,1.1M,,41
942,73B,USD,2007-10-11 09:30:00,70B,,Low,Natural Gas Storage,57B,,41
943,,USD,2007-10-11 09:45:00,,,Medium,FOMC Member Kroszner Speaks,,,41
944,111.6B,USD,2007-10-11 11:00:00,100.0B,better,Medium,Federal Budget Balance,-117.0B,,41
945,0.8%,NZD,2007-10-11 16:45:00,0.5%,better,High,Core Retail Sales m/m,-0.1%,better,41
946,0.2%,NZD,2007-10-11 16:45:00,0.4%,worse,High,Retail Sales m/m,0.1%,better,41
947,1.7%,JPY,2007-10-11 18:50:00,1.9%,worse,Low,PPI y/y,2.0%,,41
948,284B,CNY,2007-10-11 21:00:00,,,Medium,New Loans,303B,,41
949,18.5%,CNY,2007-10-11 21:00:00,18.3%,,Low,M2 Money Supply y/y,18.1%,,41
950,23.9B,CNY,2007-10-11 22:30:00,21.6B,better,High,USD-Denominated Trade Balance,25.0B,,41
951,44.1,JPY,2007-10-12 00:00:00,44.5,worse,Low,Consumer Confidence,44.0,,41
952,0.1%,EUR,2007-10-12 01:40:00,0.2%,worse,Low,French Final CPI m/m,0.4%,,41
953,10.9%,CNY,2007-10-12 03:45:00,,,Low,Foreign Direct Investment ytd/y,12.8%,,41
954,1.2%,EUR,2007-10-12 04:00:00,0.3%,better,Medium,Industrial Production m/m,0.7%,better,41
955,0.4%,USD,2007-10-12 07:30:00,0.3%,better,High,Core Retail Sales m/m,-0.4%,,41
956,1.1%,USD,2007-10-12 07:30:00,0.5%,better,High,PPI m/m,-1.4%,,41
957,0.6%,USD,2007-10-12 07:30:00,0.3%,better,High,Retail Sales m/m,0.3%,,41
958,0.1%,USD,2007-10-12 07:30:00,0.2%,worse,Medium,Core PPI m/m,0.2%,,41
959,,USD,2007-10-12 08:10:00,,,Medium,Fed Chairman Bernanke Speaks,,,41
960,,USD,2007-10-12 08:30:00,,,Low,FOMC Member Kohn Speaks,,,41
961,82.0,USD,2007-10-12 09:00:00,84.0,worse,High,Prelim UoM Consumer Sentiment,83.4,,41
962,0.1%,USD,2007-10-12 09:00:00,0.3%,better,Medium,Business Inventories m/m,0.5%,,41
963,3.0%,USD,2007-10-12 09:00:00,,,Low,Prelim UoM Inflation Expectations,3.1%,,41
964,,EUR,2007-09-30 09:30:00,,,Medium,ECB President Trichet Speaks,,,40
965,,AUD,2007-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,40
966,23,JPY,2007-09-30 18:50:00,21,better,High,Tankan Manufacturing Index,23,,40
967,20,JPY,2007-09-30 18:50:00,21,worse,Medium,Tankan Non-Manufacturing Index,22,,40
968,,CNY,2007-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,40
969,56.1,CNY,2007-09-30 20:00:00,,,High,Manufacturing PMI,54.0,,40
970,0.1%,JPY,2007-09-30 20:30:00,-0.2%,better,Low,Average Cash Earnings y/y,-1.7%,better,40
971,50.8,EUR,2007-10-01 02:15:00,,,Low,Spanish Manufacturing PMI,52.2,,40
972,57.6,CHF,2007-10-01 02:30:00,63.2,worse,Medium,Manufacturing PMI,65.1,,40
973,52.4,EUR,2007-10-01 02:45:00,52.8,worse,Low,Italian Manufacturing PMI,53.6,,40
974,53.2,EUR,2007-10-01 03:00:00,53.2,,Low,Final Manufacturing PMI,53.2,,40
975,,EUR,2007-10-01 03:08:00,,,Medium,ECB President Trichet Speaks,,,40
976,55.1,GBP,2007-10-01 03:30:00,55.5,worse,Medium,Manufacturing PMI,56.1,,40
977,10.0B,GBP,2007-10-01 03:30:00,12.5B,worse,Low,Housing Equity Withdrawal q/q,13.1B,,40
978,109K,GBP,2007-10-01 03:30:00,111K,worse,Low,Mortgage Approvals,115K,,40
979,9.5B,GBP,2007-10-01 03:30:00,10.0B,worse,Low,Net Lending to Individuals m/m,10.0B,worse,40
980,52.0,USD,2007-10-01 09:00:00,52.8,worse,High,ISM Manufacturing PMI,52.9,,40
981,59.0,USD,2007-10-01 09:00:00,62.0,worse,Low,ISM Manufacturing Prices,63.0,,40
982,,CHF,2007-10-01 11:00:00,,,Low,Gov Board Member Hildebrand Speaks,,,40
983,50.7,AUD,2007-10-01 18:30:00,,,Low,AIG Manufacturing Index,52.4,,40
984,0.7%,JPY,2007-10-01 18:50:00,0.2%,,Low,Monetary Base y/y,0.7%,,40
985,,CNY,2007-10-01 00:00:00,,,Non-Economic,Bank Holiday,,,40
986,55.0,CNY,2007-10-01 21:30:00,,,Medium,Caixin Manufacturing PMI,53.4,,40
987,1.68|2.7,JPY,2007-10-01 22:45:00,,,Low,10-y Bond Auction,1.65|2.8,,40
988,0.1%,CHF,2007-10-02 00:45:00,0.2%,worse,High,CPI m/m,-0.1%,,40
989,,CHF,2007-10-02 00:45:00,,,Medium,SECO Economic Forecasts,,,40
990,5.4%,AUD,2007-10-02 01:30:00,,,Medium,Commodity Prices y/y,1.9%,,40
991,-10.9K,EUR,2007-10-02 02:00:00,,,Low,Spanish Unemployment Change,58.0K,,40
992,60.3,GBP,2007-10-02 03:30:00,63.2,worse,Low,Construction PMI,64.8,,40
993,0.1%,EUR,2007-10-02 04:00:00,0.1%,,Low,PPI m/m,0.3%,,40
994,6.9%,EUR,2007-10-02 04:00:00,6.9%,,Low,Unemployment Rate,6.9%,,40
995,-6.5%,USD,2007-10-02 09:00:00,-2.0%,worse,High,Pending Home Sales m/m,-10.7%,better,40
996,16.2M,USD,2007-10-02 00:00:00,15.9M,better,Low,Total Vehicle Sales,16.3M,,40
997,99,GBP,2007-10-02 18:01:00,91,better,Low,Nationwide Consumer Confidence,94,,40
998,6.50%,AUD,2007-10-02 18:30:00,6.50%,,High,Cash Rate,6.50%,,40
999,,CNY,2007-10-02 00:00:00,,,Non-Economic,Bank Holiday,,,40
1000,64.6,CNY,2007-10-02 20:00:00,,,Low,Non-Manufacturing PMI,63.2,,40
1001,0.7%,AUD,2007-10-02 20:30:00,0.3%,better,High,Retail Sales m/m,0.8%,worse,40
1002,-1.61B,AUD,2007-10-02 20:30:00,-1.46B,worse,High,Trade Balance,-0.88B,worse,40
1003,,EUR,2007-10-03 00:00:00,,,Non-Economic,German Bank Holiday,,,40
1004,53.9,EUR,2007-10-03 02:45:00,54.1,,Low,Italian Services PMI,56.2,,40
1005,54.2,EUR,2007-10-03 03:00:00,54.0,,Low,Final Services PMI,54.0,,40
1006,56.7,GBP,2007-10-03 03:30:00,56.7,,Medium,Services PMI,57.6,,40
1007,0.1%,EUR,2007-10-03 04:00:00,0.4%,worse,Low,Retail Sales m/m,0.4%,better,40
1008,0.4%,GBP,2007-10-03 04:30:00,,,Low,BRC Shop Price Index y/y,0.4%,,40
1009,21.7%,USD,2007-10-03 06:30:00,,,Low,Challenger Job Cuts y/y,15.4%,,40
1010,58K,USD,2007-10-03 07:15:00,53K,,High,ADP Non-Farm Employment Change,27K,worse,40
1011,54.8,USD,2007-10-03 09:00:00,55.0,,High,ISM Non-Manufacturing PMI,55.8,,40
1012,1.1M,USD,2007-10-03 09:30:00,-0.5M,,Medium,Crude Oil Inventories,1.8M,,40
1013,56.4,AUD,2007-10-03 18:30:00,,,Low,AIG Services Index,51.6,,40
1014,,CNY,2007-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,40
1015,-1.7%,AUD,2007-10-03 20:30:00,-0.5%,worse,High,Building Approvals m/m,0.2%,,40
1016,0.4%,NZD,2007-10-03 21:08:00,,,Low,ANZ Commodity Prices m/m,1.4%,,40
1017,,CAD,2007-10-03 21:25:00,,,Medium,Gov Council Member Longworth Speaks,,,40
1018,49B,CHF,2007-10-04 02:00:00,,,Low,Foreign Currency Reserves,47B,,40
1019,52.4,EUR,2007-10-04 02:15:00,,,Low,Spanish Services PMI,53.5,,40
1020,-0.6%,GBP,2007-10-04 03:00:00,0.4%,worse,High,Halifax HPI m/m,0.3%,,40
1021,4.44|4.0,EUR,2007-10-04 05:01:00,,,Low,French 10-y Bond Auction,4.35|2.3,,40
1022,5.75%,GBP,2007-10-04 06:00:00,5.75%,,High,Official Bank Rate,5.75%,,40
1023,4.00%,EUR,2007-10-04 06:45:00,4.00%,,Medium,Main Refinancing Rate,4.00%,,40
1024,1.4%,CAD,2007-10-04 07:30:00,1.5%,,Medium,Building Permits m/m,-10.6%,better,40
1025,,EUR,2007-10-04 07:30:00,,,High,ECB Press Conference,,,40
1026,317K,USD,2007-10-04 07:30:00,310K,worse,Medium,Unemployment Claims,301K,,40
1027,56.0,CAD,2007-10-04 09:00:00,60.0,worse,High,Ivey PMI,58.5,,40
1028,-3.3%,USD,2007-10-04 09:00:00,-2.6%,worse,Medium,Factory Orders m/m,3.4%,worse,40
1029,57B,USD,2007-10-04 09:30:00,64B,,Low,Natural Gas Storage,74B,,40
1030,,USD,2007-10-04 10:30:00,,,Medium,FOMC Member Mishkin Speaks,,,40
1031,,CNY,2007-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,40
1032,30.0%,JPY,2007-10-05 00:00:00,30.0%,,Low,Leading Indicators,72.7%,better,40
1033,51.1K,CAD,2007-10-05 06:00:00,16.5K,better,High,Employment Change,23.3K,,40
1034,5.9%,CAD,2007-10-05 06:00:00,6.1%,better,High,Unemployment Rate,6.0%,,40
1035,110K,USD,2007-10-05 07:30:00,100K,better,High,Non-Farm Employment Change,89K,better,40
1036,4.7%,USD,2007-10-05 07:30:00,4.7%,,High,Unemployment Rate,4.6%,,40
1037,0.4%,USD,2007-10-05 07:30:00,0.3%,better,Medium,Average Hourly Earnings m/m,0.3%,,40
1038,,USD,2007-10-05 08:10:00,,,Medium,FOMC Member Kohn Speaks,,,40
1039,,USD,2007-10-05 08:55:00,,,Low,President Bush Speaks,,,40
1040,,CAD,2007-10-05 09:30:00,,,High,BOC Business Outlook Survey,,,40
1041,12.2B,USD,2007-10-05 14:00:00,10.0B,better,Low,Consumer Credit m/m,9.6B,better,40
1042,,USD,2007-10-05 18:00:00,,,Medium,FOMC Member Warsh Speaks,,,40
1043,,GBP,2007-09-23 18:01:00,,,Low,BOE Quarterly Bulletin,,,39
1044,,JPY,2007-09-23 00:00:00,,,Non-Economic,Bank Holiday,,,39
1045,9.1B,GBP,2007-09-24 03:30:00,6.5B,worse,Low,Public Sector Net Borrowing,-6.3B,,39
1046,-4.0%,EUR,2007-09-24 04:00:00,-2.8%,worse,Medium,Industrial New Orders m/m,4.5%,,39
1047,1.5,EUR,2007-09-24 08:00:00,2.5,worse,Medium,Belgian NBB Business Climate,3.3,,39
1048,,CHF,2007-09-24 11:00:00,,,Medium,Gov Board Member Hildebrand Speaks,,,39
1049,,GBP,2007-09-24 11:30:00,,,Medium,MPC Member Sentance Speaks,,,39
1050,,USD,2007-09-24 12:00:00,,,High,Fed Chairman Bernanke Speaks,,,39
1051,,JPY,2007-09-24 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,39
1052,1.0%,JPY,2007-09-24 18:50:00,1.6%,worse,Low,SPPI y/y,1.4%,worse,39
1053,,CNY,2007-09-24 00:00:00,,,Non-Economic,Bank Holiday,,,39
1054,,AUD,2007-09-24 20:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,39
1055,-0.7%,EUR,2007-09-25 01:00:00,0.0%,worse,Low,German Import Prices m/m,0.3%,,39
1056,1.0%,EUR,2007-09-25 00:00:00,0.3%,better,Low,French Consumer Spending m/m,0.9%,,39
1057,0.9%,EUR,2007-09-25 01:45:00,0.2%,better,Low,French Consumer Spending m/m,1.6%,,39
1058,1.93,CHF,2007-09-25 03:00:00,,,Medium,UBS Consumption Indicator,2.26,,39
1059,104.2,EUR,2007-09-25 03:00:00,105.0,worse,High,German Ifo Business Climate,105.8,,39
1060,-0.1%,EUR,2007-09-25 03:00:00,0.1%,worse,Low,Italian Retail Sales m/m,0.2%,better,39
1061,0.4%,GBP,2007-09-25 03:30:00,0.8%,worse,Low,Revised Business Investment q/q,0.8%,,39
1062,1.81B,EUR,2007-09-25 04:00:00,1.42B,better,Low,Italian Trade Balance,0.40B,,39
1063,113.5,NZD,2007-09-25 08:00:00,,,Low,Westpac Consumer Sentiment,111.4,,39
1064,-3.9%,USD,2007-09-25 08:00:00,-4.0%,,Low,S&P/CS Composite-20 HPI y/y,-3.4%,,39
1065,99.8,USD,2007-09-25 09:00:00,104.5,worse,High,CB Consumer Confidence,105.6,better,39
1066,5.50M,USD,2007-09-25 09:00:00,5.50M,,High,Existing Home Sales,5.75M,,39
1067,14,USD,2007-09-25 09:00:00,5,better,Low,Richmond Manufacturing Index,7,,39
1068,-945M,NZD,2007-09-25 17:45:00,-903M,worse,High,Trade Balance,-813M,worse,39
1069,1.14T,JPY,2007-09-25 18:50:00,0.74T,better,Low,Trade Balance,0.88T,better,39
1070,0.3%,AUD,2007-09-25 19:00:00,,,Low,CB Leading Index m/m,0.4%,,39
1071,6.8,EUR,2007-09-26 01:00:00,7.0,worse,Low,German GfK Consumer Climate,7.4,worse,39
1072,-9.1B,GBP,2007-09-26 03:30:00,-11.5B,better,High,Current Account,-10.6B,better,39
1073,,GBP,2007-09-26 03:30:00,,,Medium,BOE Credit Conditions Survey,,,39
1074,0.8%,GBP,2007-09-26 03:30:00,0.8%,,Low,Final GDP q/q,0.8%,,39
1075,2.14,CHF,2007-09-26 04:30:00,2.00,,Medium,KOF Economic Barometer,2.12,,39
1076,-1.8%,USD,2007-09-26 07:30:00,-1.0%,worse,High,Core Durable Goods Orders m/m,3.4%,worse,39
1077,-4.9%,USD,2007-09-26 07:30:00,-3.8%,worse,Medium,Durable Goods Orders m/m,6.1%,better,39
1078,1.8M,USD,2007-09-26 09:30:00,-2.1M,,Medium,Crude Oil Inventories,-3.9M,,39
1079,5.8%,NZD,2007-09-26 17:45:00,,,Medium,Building Consents m/m,-15.5%,,39
1080,-26.5,NZD,2007-09-26 22:00:00,,,Medium,ANZ Business Confidence,-33.8,,39
1081,0.7%,GBP,2007-09-27 01:00:00,0.3%,better,Medium,Nationwide HPI m/m,0.6%,,39
1082,0.2%,EUR,2007-09-27 00:00:00,0.0%,better,Medium,German Prelim CPI m/m,-0.1%,,39
1083,-59K,EUR,2007-09-27 02:55:00,-55K,better,Medium,German Unemployment Change,-26K,,39
1084,11.6%,EUR,2007-09-27 03:00:00,11.7%,,Low,M3 Money Supply y/y,11.7%,,39
1085,11.2%,EUR,2007-09-27 03:00:00,11.2%,,Low,Private Loans y/y,11.0%,better,39
1086,50.5,EUR,2007-09-27 03:00:00,,,Low,Retail PMI,51.0,,39
1087,61.1K,GBP,2007-09-27 03:30:00,,,Medium,High Street Lending,67.0K,,39
1088,1.0%,GBP,2007-09-27 03:30:00,0.8%,better,Low,Index of Services 3m/3m,0.9%,better,39
1089,,CHF,2007-09-27 04:00:00,,,Low,SNB Quarterly Bulletin,,,39
1090,4.66|1.4,EUR,2007-09-27 04:31:00,,,Low,Italian 10-y Bond Auction,4.55|1.3,,39
1091,12,GBP,2007-09-27 05:00:00,11,,Medium,CBI Realized Sales,15,,39
1092,3.8%,USD,2007-09-27 07:30:00,3.9%,worse,Medium,Final GDP q/q,4.0%,,39
1093,298K,USD,2007-09-27 07:30:00,315K,better,Medium,Unemployment Claims,313K,,39
1094,2.6%,USD,2007-09-27 07:30:00,2.7%,,Low,Final GDP Price Index q/q,2.7%,,39
1095,795K,USD,2007-09-27 09:00:00,825K,worse,High,New Home Sales,867K,worse,39
1096,74B,USD,2007-09-27 09:30:00,73B,,Low,Natural Gas Storage,63B,,39
1097,,GBP,2007-09-27 09:55:00,,,Medium,MPC Member Blanchflower Speaks,,,39
1098,,AUD,2007-09-27 10:30:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,39
1099,0.7%,NZD,2007-09-27 17:45:00,0.5%,better,High,GDP q/q,1.2%,better,39
1100,,USD,2007-09-27 18:00:00,,,Medium,FOMC Member Mishkin Speaks,,,39
1101,-0.1%,JPY,2007-09-27 18:30:00,0.0%,worse,Medium,Tokyo Core CPI y/y,0.0%,,39
1102,49.8,JPY,2007-09-27 18:30:00,,,Low,Final Manufacturing PMI,49.6,,39
1103,1.6%,JPY,2007-09-27 18:30:00,1.1%,better,Low,Household Spending y/y,-0.1%,,39
1104,-0.1%,JPY,2007-09-27 18:30:00,-0.1%,,Low,National Core CPI y/y,-0.1%,,39
1105,3.6%,JPY,2007-09-27 18:30:00,3.6%,,Low,Unemployment Rate,3.6%,,39
1106,3.4%,JPY,2007-09-27 18:50:00,3.0%,better,Medium,Prelim Industrial Production m/m,-0.4%,,39
1107,0.5%,JPY,2007-09-27 18:50:00,-0.5%,better,Medium,Retail Sales y/y,-2.3%,,39
1108,0.2%,AUD,2007-09-27 19:00:00,,,Low,MI Inflation Gauge m/m,0.5%,,39
1109,1.5%,AUD,2007-09-27 20:30:00,1.0%,better,Medium,Private Sector Credit m/m,1.1%,better,39
1110,-43.3%,JPY,2007-09-28 00:00:00,-16.0%,worse,Low,Housing Starts y/y,-23.4%,,39
1111,-1.4%,EUR,2007-09-28 01:00:00,0.4%,worse,Medium,German Retail Sales m/m,0.6%,better,39
1112,2.1%,EUR,2007-09-28 04:00:00,2.0%,better,Medium,CPI Flash Estimate y/y,1.7%,worse,39
1113,-5,EUR,2007-09-28 04:00:00,-4,worse,Low,Consumer Confidence,-4,worse,39
1114,0.0%,EUR,2007-09-28 04:00:00,0.1%,worse,Low,Italian Prelim CPI m/m,0.2%,,39
1115,-7,GBP,2007-09-28 04:30:00,-5,worse,Low,GfK Consumer Confidence,-4,,39
1116,0.2%,CAD,2007-09-28 07:30:00,0.4%,worse,High,GDP m/m,0.2%,,39
1117,-2.8%,CAD,2007-09-28 07:30:00,-0.9%,worse,Medium,RMPI m/m,4.0%,,39
1118,-1.0%,CAD,2007-09-28 07:30:00,-0.5%,worse,Low,IPPI m/m,-0.7%,,39
1119,0.1%,USD,2007-09-28 07:30:00,0.1%,,High,Core PCE Price Index m/m,0.1%,,39
1120,0.6%,USD,2007-09-28 07:30:00,0.4%,better,Medium,Personal Spending m/m,0.4%,,39
1121,0.3%,USD,2007-09-28 07:30:00,0.4%,worse,Low,Personal Income m/m,0.5%,,39
1122,54.2,USD,2007-09-28 08:45:00,53.5,better,Medium,Chicago PMI,53.8,,39
1123,83.4,USD,2007-09-28 09:00:00,83.9,,Medium,Revised UoM Consumer Sentiment,83.8,,39
1124,0.2%,USD,2007-09-28 09:00:00,-0.2%,better,Low,Construction Spending m/m,-0.5%,,39
1125,3.1%,USD,2007-09-28 09:00:00,,,Low,Revised UoM Inflation Expectations,3.1%,,39
1126,,USD,2007-09-28 12:15:00,,,Medium,FOMC Member Mishkin Speaks,,,39
1127,,NZD,2007-09-29 09:00:00,,,Non-Economic,Daylight Saving Time Shift,,,39
1128,,EUR,2007-09-29 13:00:00,,,Medium,ECB President Trichet Speaks,,,39
1129,,EUR,2007-09-16 00:00:00,,,Low,Greek Parliamentary Election,,,38
1130,,JPY,2007-09-16 00:00:00,,,Non-Economic,Bank Holiday,,,38
1131,,USD,2007-09-17 01:50:00,,,Low,Treasury Sec Paulson Speaks,,,38
1132,-0.6B,EUR,2007-09-17 04:00:00,4.0B,worse,Low,Trade Balance,4.4B,worse,38
1133,,EUR,2007-09-17 05:00:00,,,Medium,German Buba Monthly Report,,,38
1134,1.50B,CAD,2007-09-17 07:30:00,-1.54B,better,Medium,Foreign Securities Purchases,-4.33B,,38
1135,14.7,USD,2007-09-17 07:30:00,18.0,worse,Medium,Empire State Manufacturing Index,25.1,,38
1136,,CHF,2007-09-17 10:00:00,,,Medium,SNB Chairman Roth Speaks,,,38
1137,,USD,2007-09-17 11:45:00,,,Low,Treasury Sec Paulson Speaks,,,38
1138,-0.5%,JPY,2007-09-17 18:50:00,-0.4%,,Medium,Tertiary Industry Activity m/m,0.1%,,38
1139,,AUD,2007-09-17 22:10:00,,,Medium,RBA Gov Stevens Speaks,,,38
1140,6.7%,CHF,2007-09-18 02:15:00,5.2%,better,Medium,Industrial Production q/q,-4.7%,,38
1141,1.8%,GBP,2007-09-18 03:30:00,1.9%,worse,High,CPI y/y,1.9%,,38
1142,1.8%,GBP,2007-09-18 03:30:00,1.8%,,Medium,Core CPI y/y,1.7%,,38
1143,4.1%,GBP,2007-09-18 03:30:00,3.9%,better,Medium,RPI y/y,3.8%,,38
1144,-18.1,EUR,2007-09-18 04:00:00,-16.0,worse,Medium,German ZEW Economic Sentiment,-6.9,,38
1145,-20.3,EUR,2007-09-18 04:00:00,-14.0,worse,Low,ZEW Economic Sentiment,-6.1,,38
1146,-2.7%,CAD,2007-09-18 07:30:00,-2.9%,better,Low,New Motor Vehicle Sales m/m,-1.7%,worse,38
1147,-1.4%,USD,2007-09-18 07:30:00,-0.2%,worse,High,PPI m/m,0.6%,,38
1148,0.2%,USD,2007-09-18 07:30:00,0.1%,better,Medium,Core PPI m/m,0.1%,,38
1149,19.2B,USD,2007-09-18 08:00:00,99.0B,worse,High,TIC Long-Term Purchases,97.3B,worse,38
1150,20,USD,2007-09-18 12:00:00,20,,Medium,NAHB Housing Market Index,22,,38
1151,,USD,2007-09-18 13:15:00,,,High,FOMC Statement,,,38
1152,4.75%,USD,2007-09-18 13:15:00,5.00%,worse,High,Federal Funds Rate,5.25%,,38
1153,0.2%,AUD,2007-09-18 19:30:00,,,Low,MI Leading Index m/m,0.2%,worse,38
1154,0.50%,JPY,2007-09-18 23:21:00,0.50%,,Medium,Overnight Call Rate,0.50%,,38
1155,0.1%,EUR,2007-09-19 01:00:00,0.1%,,Low,German PPI m/m,-0.1%,,38
1156,,JPY,2007-09-19 01:00:00,,,Low,BOJ Monthly Report,,,38
1157,3.3%,CHF,2007-09-19 02:15:00,5.2%,worse,High,Retail Sales y/y,5.1%,,38
1158,,JPY,2007-09-19 02:32:00,,,High,BOJ Press Conference,,,38
1159,,AUD,2007-09-19 03:15:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,38
