,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
664,,USD,2016-11-11 00:00:00,,,Non-Economic,Bank Holiday,,,45
665,,USD,2016-11-11 08:30:00,,,Medium,FOMC Member Fischer Speaks,,,45
666,91.6,USD,2016-11-11 10:00:00,87.4,better,High,Prelim UoM Consumer Sentiment,87.2,worse,45
667,2.7%,USD,2016-11-11 10:00:00,,,Low,Prelim UoM Inflation Expectations,2.4%,,45
668,,CAD,2016-11-11 10:50:00,,,High,BOC Gov Poloz Speaks,,,45
669,0.2%,NZD,2016-10-30 16:45:00,,,Low,Building Consents m/m,-1.5%,worse,44
670,0.0%,JPY,2016-10-30 18:50:00,0.9%,worse,Low,Prelim Industrial Production m/m,1.3%,worse,44
671,-1.9%,JPY,2016-10-30 18:50:00,-1.7%,worse,Low,Retail Sales y/y,-2.2%,,44
672,24.5,NZD,2016-10-30 19:00:00,,,Medium,ANZ Business Confidence,27.9,,44
673,0.2%,AUD,2016-10-30 19:05:00,,,Low,MI Inflation Gauge m/m,0.4%,,44
674,0.4%,AUD,2016-10-30 19:30:00,0.4%,,Low,Private Sector Credit m/m,0.4%,,44
675,10.0%,JPY,2016-10-31 00:00:00,5.3%,better,Low,Housing Starts y/y,2.5%,,44
676,-1.4%,EUR,2016-10-31 02:00:00,0.2%,worse,Medium,German Retail Sales m/m,-0.3%,,44
677,4.7B,GBP,2016-10-31 04:30:00,4.6B,,Medium,Net Lending to Individuals m/m,4.7B,better,44
678,-0.4%,GBP,2016-10-31 04:30:00,0.6%,worse,Low,M4 Money Supply m/m,1.0%,,44
679,63K,GBP,2016-10-31 04:30:00,62K,,Low,Mortgage Approvals,61K,,44
680,0.5%,EUR,2016-10-31 05:00:00,0.5%,,Medium,CPI Flash Estimate y/y,0.4%,,44
681,0.8%,EUR,2016-10-31 05:00:00,0.8%,,Medium,Core CPI Flash Estimate y/y,0.8%,,44
682,0.3%,EUR,2016-10-31 05:00:00,0.3%,,Medium,Prelim Flash GDP q/q,0.3%,,44
683,0.0%,EUR,2016-10-31 05:00:00,0.2%,worse,Low,Italian Prelim CPI m/m,-0.2%,,44
684,-0.1%,CAD,2016-10-31 07:30:00,0.5%,worse,Medium,RMPI m/m,-0.7%,,44
685,0.4%,CAD,2016-10-31 07:30:00,0.4%,,Low,IPPI m/m,-0.4%,better,44
686,0.1%,USD,2016-10-31 07:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.2%,,44
687,0.5%,USD,2016-10-31 07:30:00,0.5%,,Medium,Personal Spending m/m,-0.1%,worse,44
688,0.3%,USD,2016-10-31 07:30:00,0.3%,,Low,Personal Income m/m,0.2%,,44
689,50.6,USD,2016-10-31 08:45:00,54.1,worse,Medium,Chicago PMI,54.2,,44
690,50.9,AUD,2016-10-31 17:30:00,,,Low,AIG Manufacturing Index,49.8,,44
691,51.4,JPY,2016-10-31 19:30:00,51.7,,Low,Final Manufacturing PMI,51.7,,44
692,51.2,CNY,2016-10-31 20:00:00,50.4,better,High,Manufacturing PMI,50.4,,44
693,54.0,CNY,2016-10-31 20:00:00,,,Medium,Non-Manufacturing PMI,53.7,,44
694,51.2,CNY,2016-10-31 20:45:00,50.2,better,High,Caixin Manufacturing PMI,50.1,,44
695,,JPY,2016-10-31 21:55:00,,,High,BOJ Outlook Report,,,44
696,-0.10%,JPY,2016-10-31 21:55:00,-0.10%,,High,BOJ Policy Rate,-0.10%,,44
697,,JPY,2016-10-31 21:55:00,,,High,Monetary Policy Statement,,,44
698,1.50%,AUD,2016-10-31 22:30:00,1.50%,,High,Cash Rate,1.50%,,44
699,,AUD,2016-10-31 22:30:00,,,High,RBA Rate Statement,,,44
700,16.0%,AUD,2016-11-01 00:30:00,,,Low,Commodity Prices y/y,3.9%,better,44
701,,JPY,2016-11-01 01:30:00,,,High,BOJ Press Conference,,,44
702,,EUR,2016-11-01 00:00:00,,,Non-Economic,French Bank Holiday,,,44
703,,EUR,2016-11-01 00:00:00,,,Non-Economic,Italian Bank Holiday,,,44
704,-2.3%,CHF,2016-11-01 03:15:00,-2.3%,,Low,Retail Sales y/y,-2.8%,better,44
705,54.7,CHF,2016-11-01 03:30:00,53.9,better,Low,Manufacturing PMI,53.2,,44
706,54.3,GBP,2016-11-01 04:30:00,54.6,,High,Manufacturing PMI,55.5,,44
707,0.2%,CAD,2016-11-01 07:30:00,0.2%,,High,GDP m/m,0.4%,worse,44
708,51.1,CAD,2016-11-01 08:30:00,,,Low,Manufacturing PMI,50.3,,44
709,53.4,USD,2016-11-01 08:45:00,53.3,,Low,Final Manufacturing PMI,53.2,,44
710,51.9,USD,2016-11-01 09:00:00,51.8,,High,ISM Manufacturing PMI,51.5,,44
711,-0.4%,USD,2016-11-01 09:00:00,0.5%,worse,Low,Construction Spending m/m,-0.5%,,44
712,51.4,USD,2016-11-01 09:00:00,48.7,better,Low,IBD/TIPP Economic Optimism,51.3,,44
713,54.5,USD,2016-11-01 09:00:00,54.0,better,Low,ISM Manufacturing Prices,53.0,,44
714,11.4%,NZD,2016-11-01 09:35:00,,,High,GDT Price Index,1.4%,,44
715,18.3M,USD,2016-11-01 00:00:00,17.5M,better,Low,Total Vehicle Sales,17.8M,,44
716,,CAD,2016-11-01 11:00:00,,,High,BOC Gov Poloz Speaks,,,44
717,1.4%,NZD,2016-11-01 16:45:00,0.6%,better,High,Employment Change q/q,2.4%,,44
718,4.9%,NZD,2016-11-01 16:45:00,5.1%,better,High,Unemployment Rate,5.0%,better,44
719,0.4%,NZD,2016-11-01 16:45:00,0.4%,,Low,Labor Cost Index q/q,0.4%,,44
720,22.1%,JPY,2016-11-01 18:50:00,21.8%,,Low,Monetary Base y/y,22.7%,,44
721,-1.7%,GBP,2016-11-01 19:01:00,,,Low,BRC Shop Price Index y/y,-1.8%,,44
722,-8.7%,AUD,2016-11-01 19:30:00,-2.8%,worse,High,Building Approvals m/m,1.9%,better,44
723,1.7%,NZD,2016-11-01 21:00:00,,,High,Inflation Expectations q/q,1.7%,,44
724,42.3,JPY,2016-11-02 00:00:00,42.8,worse,Low,Consumer Confidence,43.0,,44
725,0.0%,GBP,2016-11-02 02:00:00,0.2%,worse,Low,Nationwide HPI m/m,0.3%,,44
726,53.3,EUR,2016-11-02 03:15:00,52.7,better,Medium,Spanish Manufacturing PMI,52.3,,44
727,50.9,EUR,2016-11-02 03:45:00,51.5,worse,Low,Italian Manufacturing PMI,51.0,,44
728,51.8,EUR,2016-11-02 03:50:00,51.3,better,Low,French Final Manufacturing PMI,51.3,,44
729,-13K,EUR,2016-11-02 03:55:00,0K,better,Medium,German Unemployment Change,0K,,44
730,55.0,EUR,2016-11-02 03:55:00,55.1,,Low,German Final Manufacturing PMI,55.1,,44
731,53.5,EUR,2016-11-02 04:00:00,55.3,worse,Low,Final Manufacturing PMI,53.3,,44
732,52.6,GBP,2016-11-02 04:30:00,51.9,better,High,Construction PMI,52.3,,44
733,0.12|1.5,EUR,2016-11-02 05:32:00,,,Low,German 10-y Bond Auction,-0.03|1.4,,44
734,147K,USD,2016-11-02 07:15:00,166K,worse,High,ADP Non-Farm Employment Change,202K,better,44
735,14.4M,USD,2016-11-02 09:30:00,1.6M,,High,Crude Oil Inventories,-0.6M,,44
736,,CAD,2016-11-02 12:30:00,,,Medium,Gov Council Member Wilkins Speaks,,,44
737,,USD,2016-11-02 13:00:00,,,High,FOMC Statement,,,44
738,<0.50%,USD,2016-11-02 13:00:00,<0.50%,,High,Federal Funds Rate,<0.50%,,44
739,50.5,AUD,2016-11-02 17:30:00,,,Low,AIG Services Index,48.9,,44
740,,JPY,2016-11-02 00:00:00,,,Non-Economic,Bank Holiday,,,44
741,0.7%,NZD,2016-11-02 19:00:00,,,Low,ANZ Commodity Prices m/m,5.1%,,44
742,-1.23B,AUD,2016-11-02 19:30:00,-1.71B,better,High,Trade Balance,-1.89B,better,44
743,52.4,CNY,2016-11-02 20:45:00,52.5,,Medium,Caixin Services PMI,52.0,,44
744,-13,CHF,2016-11-03 01:45:00,-13,,Low,SECO Consumer Climate,-15,,44
745,44.7K,EUR,2016-11-03 03:00:00,77.3K,better,Medium,Spanish Unemployment Change,22.8K,,44
746,,EUR,2016-11-03 04:00:00,,,Low,ECB Economic Bulletin,,,44
747,11.7%,EUR,2016-11-03 04:00:00,11.4%,worse,Low,Italian Monthly Unemployment Rate,11.5%,worse,44
748,54.5,GBP,2016-11-03 04:30:00,52.5,better,High,Services PMI,52.6,,44
749,1.21|2.0,EUR,2016-11-03 04:50:00,,,Low,Spanish 10-y Bond Auction,1.04|1.9,,44
750,0.46|2.0,EUR,2016-11-03 04:57:00,,,Low,French 10-y Bond Auction,0.28|3.1,,44
751,10.0%,EUR,2016-11-03 05:00:00,10.0%,,Low,Unemployment Rate,10.0%,better,44
752,,GBP,2016-11-03 05:00:00,,,High,EU Membership Court Ruling,,,44
753,-39.1%,USD,2016-11-03 06:30:00,,,Low,Challenger Job Cuts y/y,-24.7%,,44
754,,GBP,2016-11-03 07:00:00,,,High,BOE Inflation Report,,,44
755,0-0-9,GBP,2016-11-03 07:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,44
756,,GBP,2016-11-03 07:00:00,,,High,Monetary Policy Summary,,,44
757,0.25%,GBP,2016-11-03 07:00:00,0.25%,,High,Official Bank Rate,0.25%,,44
758,435B,GBP,2016-11-03 07:00:00,435B,,Medium,Asset Purchase Facility,435B,,44
759,0-0-9,GBP,2016-11-03 07:00:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,44
760,,GBP,2016-11-03 07:30:00,,,High,BOE Gov Carney Speaks,,,44
761,265K,USD,2016-11-03 07:30:00,257K,worse,High,Unemployment Claims,258K,,44
762,3.1%,USD,2016-11-03 07:30:00,1.7%,worse,Medium,Prelim Nonfarm Productivity q/q,-0.6%,,44
763,0.3%,USD,2016-11-03 07:30:00,1.6%,worse,Medium,Prelim Unit Labor Costs q/q,4.3%,better,44
764,54.8,USD,2016-11-03 08:45:00,54.8,,Low,Final Services PMI,54.8,,44
765,54.8,USD,2016-11-03 09:00:00,56.2,worse,High,ISM Non-Manufacturing PMI,57.1,,44
766,0.3%,USD,2016-11-03 09:00:00,0.2%,,Medium,Factory Orders m/m,0.4%,better,44
767,54B,USD,2016-11-03 09:30:00,55B,,Low,Natural Gas Storage,73B,,44
768,,GBP,2016-11-03 15:55:00,,,Medium,MPC Member Cunliffe Speaks,,,44
769,,AUD,2016-11-03 19:30:00,,,High,RBA Monetary Policy Statement,,,44
770,0.6%,AUD,2016-11-03 19:30:00,0.4%,better,High,Retail Sales m/m,0.5%,better,44
771,,CAD,2016-11-03 19:35:00,,,High,BOC Gov Poloz Speaks,,,44
772,54.6,EUR,2016-11-04 03:15:00,55.2,worse,Low,Spanish Services PMI,54.7,,44
773,51.0,EUR,2016-11-04 03:45:00,51.6,worse,Low,Italian Services PMI,50.7,,44
774,51.4,EUR,2016-11-04 03:50:00,52.1,worse,Low,French Final Services PMI,52.1,,44
775,54.2,EUR,2016-11-04 03:55:00,54.1,,Low,German Final Services PMI,54.1,,44
776,52.8,EUR,2016-11-04 04:00:00,53.5,worse,Low,Final Services PMI,53.5,,44
777,0.1%,EUR,2016-11-04 05:00:00,0.0%,better,Low,PPI m/m,-0.2%,,44
778,43.9K,CAD,2016-11-04 07:30:00,-10.0K,better,High,Employment Change,67.2K,,44
779,7.0%,CAD,2016-11-04 07:30:00,7.0%,,High,Unemployment Rate,7.0%,,44
780,-4.1B,CAD,2016-11-04 07:30:00,-1.7B,worse,Medium,Trade Balance,-2.0B,,44
781,0.4%,USD,2016-11-04 07:30:00,0.3%,better,High,Average Hourly Earnings m/m,0.3%,better,44
782,161K,USD,2016-11-04 07:30:00,174K,worse,High,Non-Farm Employment Change,191K,better,44
783,4.9%,USD,2016-11-04 07:30:00,4.9%,,High,Unemployment Rate,5.0%,,44
784,-36.4B,USD,2016-11-04 07:30:00,-37.5B,better,Medium,Trade Balance,-40.5B,,44
785,59.7,CAD,2016-11-04 09:00:00,56.2,better,Medium,Ivey PMI,58.4,,44
786,,GBP,2016-11-04 09:45:00,,,Medium,MPC Member Forbes Speaks,,,44
787,,USD,2016-11-04 15:00:00,,,Medium,FOMC Member Fischer Speaks,,,44
788,,NZD,2016-10-23 00:00:00,,,Non-Economic,Bank Holiday,,,43
789,0.35T,JPY,2016-10-23 18:50:00,0.21T,better,Low,Trade Balance,0.36T,worse,43
790,51.7,JPY,2016-10-23 19:30:00,50.6,better,Low,Flash Manufacturing PMI,50.4,,43
791,,GBP,2016-10-24 01:30:00,,,Medium,MPC Member Shafik Speaks,,,43
792,51.3,EUR,2016-10-24 02:00:00,50.2,better,Medium,French Flash Manufacturing PMI,49.7,,43
793,52.1,EUR,2016-10-24 02:00:00,54.1,worse,Medium,French Flash Services PMI,53.3,worse,43
794,55.1,EUR,2016-10-24 02:30:00,54.3,better,Medium,German Flash Manufacturing PMI,54.3,,43
795,54.1,EUR,2016-10-24 02:30:00,51.9,better,Medium,German Flash Services PMI,50.9,,43
796,53.3,EUR,2016-10-24 03:00:00,52.7,better,Medium,Flash Manufacturing PMI,52.6,,43
797,53.5,EUR,2016-10-24 03:00:00,52.4,better,Medium,Flash Services PMI,52.2,,43
798,,EUR,2016-10-24 05:00:00,,,Low,German Buba Monthly Report,,,43
799,-17,GBP,2016-10-24 05:00:00,-2,worse,Low,CBI Industrial Order Expectations,-5,,43
800,0.8%,CAD,2016-10-24 07:30:00,0.2%,better,Medium,Wholesale Sales m/m,0.1%,worse,43
801,1.1%,CNY,2016-10-24 08:00:00,,,Low,CB Leading Index m/m,0.8%,worse,43
802,,USD,2016-10-24 08:00:00,,,Medium,FOMC Member Dudley Speaks,,,43
803,,USD,2016-10-24 08:05:00,,,Medium,FOMC Member Bullard Speaks,,,43
804,53.2,USD,2016-10-24 08:45:00,51.6,better,Low,Flash Manufacturing PMI,51.5,,43
805,,CHF,2016-10-24 11:15:00,,,High,SNB Chairman Jordan Speaks,,,43
806,,CAD,2016-10-24 14:30:00,,,High,BOC Gov Poloz Speaks,,,43
807,110.5,EUR,2016-10-25 03:00:00,109.6,better,High,German Ifo Business Climate,109.5,,43
808,0.7%,USD,2016-10-25 08:00:00,0.5%,better,Low,HPI m/m,0.5%,,43
809,5.1%,USD,2016-10-25 08:00:00,5.1%,,Low,S&P/CS Composite-20 HPI y/y,5.0%,,43
810,-4,USD,2016-10-25 08:59:00,-5,better,Low,Richmond Manufacturing Index,-8,,43
811,98.6,USD,2016-10-25 09:00:00,101.5,worse,High,CB Consumer Confidence,103.5,worse,43
812,51.3,USD,2016-10-25 09:00:00,47.6,better,Low,IBD/TIPP Economic Optimism,46.7,,43
813,,GBP,2016-10-25 09:35:00,,,High,BOE Gov Carney Speaks,,,43
814,,EUR,2016-10-25 10:30:00,,,High,ECB President Draghi Speaks,,,43
815,0.3%,JPY,2016-10-25 18:50:00,0.2%,better,Low,SPPI y/y,0.2%,,43
816,0.7%,AUD,2016-10-25 19:30:00,0.5%,better,High,CPI q/q,0.4%,,43
817,0.4%,AUD,2016-10-25 19:30:00,0.4%,,Medium,Trimmed Mean CPI q/q,0.5%,,43
818,9.7,EUR,2016-10-26 01:00:00,10.1,worse,Low,German GfK Consumer Climate,10.0,,43
819,0.1%,EUR,2016-10-26 01:00:00,0.1%,,Low,German Import Prices m/m,-0.2%,,43
820,-0.1%,EUR,2016-10-26 03:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.2%,better,43
821,38.3K,GBP,2016-10-26 03:30:00,37.3K,better,Low,High Street Lending,37.2K,,43
822,-56.1B,USD,2016-10-26 07:30:00,-60.6B,better,Low,Goods Trade Balance,-59.2B,worse,43
823,0.2%,USD,2016-10-26 07:30:00,0.1%,worse,Low,Prelim Wholesale Inventories m/m,-0.2%,better,43
824,54.8,USD,2016-10-26 08:45:00,52.4,better,Low,Flash Services PMI,52.3,better,43
825,593K,USD,2016-10-26 09:00:00,601K,worse,Medium,New Home Sales,575K,worse,43
826,-0.6M,USD,2016-10-26 09:30:00,0.7M,,High,Crude Oil Inventories,-5.2M,,43
827,-1436M,NZD,2016-10-26 16:45:00,-1125M,worse,Medium,Trade Balance,-1243M,better,43
828,-1.0%,AUD,2016-10-26 19:30:00,-0.7%,worse,Low,Import Prices q/q,-1.0%,,43
829,1.59,CHF,2016-10-27 01:00:00,,,Low,UBS Consumption Indicator,1.53,,43
830,18.9%,EUR,2016-10-27 02:00:00,19.3%,better,Medium,Spanish Unemployment Rate,20.0%,,43
831,5.0%,EUR,2016-10-27 03:00:00,5.1%,,Medium,M3 Money Supply y/y,5.1%,,43
832,1.8%,EUR,2016-10-27 03:00:00,1.9%,worse,Low,Private Loans y/y,1.8%,,43
833,0.5%,GBP,2016-10-27 03:30:00,0.3%,better,High,Prelim GDP q/q,0.7%,better,43
834,0.8%,GBP,2016-10-27 03:30:00,0.8%,,Low,Index of Services 3m/3m,0.6%,,43
835,21,GBP,2016-10-27 05:00:00,-2,better,Low,CBI Realized Sales,-8,,43
836,0.2%,USD,2016-10-27 07:30:00,0.2%,,High,Core Durable Goods Orders m/m,-0.2%,better,43
837,258K,USD,2016-10-27 07:30:00,261K,,High,Unemployment Claims,261K,,43
838,-0.1%,USD,2016-10-27 07:30:00,0.1%,worse,Medium,Durable Goods Orders m/m,0.1%,,43
839,1.5%,USD,2016-10-27 09:00:00,1.2%,better,Medium,Pending Home Sales m/m,-2.5%,,43
840,73B,USD,2016-10-27 09:30:00,71B,,Low,Natural Gas Storage,77B,,43
841,-3,GBP,2016-10-27 18:01:00,-2,worse,Low,GfK Consumer Confidence,-1,,43
842,-2.1%,JPY,2016-10-27 18:30:00,-2.6%,better,Medium,Household Spending y/y,-4.6%,,43
843,-0.4%,JPY,2016-10-27 18:30:00,-0.5%,better,Medium,Tokyo Core CPI y/y,-0.5%,,43
844,-0.5%,JPY,2016-10-27 18:30:00,-0.5%,,Low,National Core CPI y/y,-0.5%,,43
845,3.0%,JPY,2016-10-27 18:30:00,3.1%,better,Low,Unemployment Rate,3.1%,,43
846,2.7%,AUD,2016-10-27 19:19:00,,,Low,HIA New Home Sales m/m,6.1%,,43
847,0.3%,AUD,2016-10-27 19:30:00,0.6%,worse,Medium,PPI q/q,0.1%,,43
848,0.2%,JPY,2016-10-28 00:00:00,0.3%,worse,Low,BOJ Core CPI y/y,0.4%,,43
849,0.2%,EUR,2016-10-28 00:30:00,0.3%,worse,Low,French Flash GDP q/q,-0.1%,worse,43
850,0.2%,EUR,2016-10-28 00:00:00,0.1%,better,Medium,German Prelim CPI m/m,0.1%,,43
851,-0.2%,EUR,2016-10-28 01:45:00,0.3%,worse,Low,French Consumer Spending m/m,0.8%,better,43
852,0.0%,EUR,2016-10-28 01:45:00,0.2%,worse,Low,French Prelim CPI m/m,-0.2%,,43
853,104.7,CHF,2016-10-28 02:00:00,101.8,better,Medium,KOF Economic Barometer,101.6,better,43
854,0.7%,EUR,2016-10-28 02:00:00,0.3%,better,Medium,Spanish Flash CPI y/y,0.2%,worse,43
855,0.7%,EUR,2016-10-28 02:00:00,0.7%,,Medium,Spanish Flash GDP q/q,0.8%,better,43
856,1.60|1.3,EUR,2016-10-28 04:21:00,,,Low,Italian 10-y Bond Auction,1.21|1.4,,43
857,2.9%,USD,2016-10-28 07:30:00,2.5%,better,High,Advance GDP q/q,1.4%,better,43
858,1.5%,USD,2016-10-28 07:30:00,1.3%,better,Medium,Advance GDP Price Index q/q,2.3%,,43
859,0.6%,USD,2016-10-28 07:30:00,0.6%,,Medium,Employment Cost Index q/q,0.6%,,43
860,87.2,USD,2016-10-28 09:00:00,88.2,worse,Medium,Revised UoM Consumer Sentiment,87.9,,43
861,2.4%,USD,2016-10-28 09:00:00,,,Low,Revised UoM Inflation Expectations,2.4%,,43
862,,CHF,2016-10-29 21:00:00,,,Non-Economic,Daylight Saving Time Shift,,,43
863,,EUR,2016-10-29 21:00:00,,,Non-Economic,Daylight Saving Time Shift,,,43
864,,GBP,2016-10-29 21:00:00,,,Non-Economic,Daylight Saving Time Shift,,,43
865,0.9%,GBP,2016-10-16 18:01:00,,,Low,Rightmove HPI m/m,0.7%,,42
866,1.3%,JPY,2016-10-16 23:30:00,1.5%,worse,Low,Revised Industrial Production m/m,1.5%,,42
867,2.52B,EUR,2016-10-17 03:03:00,4.25B,worse,Low,Italian Trade Balance,7.80B,,42
868,0.4%,EUR,2016-10-17 04:00:00,0.4%,,Medium,Final CPI y/y,0.4%,,42
869,0.8%,EUR,2016-10-17 04:00:00,0.8%,,Low,Final Core CPI y/y,0.8%,,42
870,12.74B,CAD,2016-10-17 07:30:00,6.24B,better,Medium,Foreign Securities Purchases,9.10B,better,42
871,-6.8,USD,2016-10-17 07:30:00,1.1,worse,Medium,Empire State Manufacturing Index,-2.0,,42
872,75.4%,USD,2016-10-17 08:15:00,75.6%,worse,Medium,Capacity Utilization Rate,75.3%,worse,42
873,0.1%,USD,2016-10-17 08:15:00,0.3%,worse,Medium,Industrial Production m/m,-0.5%,worse,42
874,0.0%,GBP,2016-10-17 08:30:00,,,Low,CB Leading Index m/m,-0.2%,worse,42
875,,GBP,2016-10-17 09:45:00,,,Medium,MPC Member Broadbent Speaks,,,42
876,,USD,2016-10-17 11:15:00,,,Medium,FOMC Member Fischer Speaks,,,42
877,,EUR,2016-10-17 12:35:00,,,High,ECB President Draghi Speaks,,,42
878,,EUR,2016-10-17 12:35:00,,,Medium,German Buba President Weidmann Speaks,,,42
879,,AUD,2016-10-17 16:10:00,,,High,RBA Gov Lowe Speaks,,,42
880,0.3%,NZD,2016-10-17 16:45:00,0.0%,better,High,CPI q/q,0.4%,,42
881,,AUD,2016-10-17 19:30:00,,,High,Monetary Policy Meeting Minutes,,,42
882,2.5%,AUD,2016-10-17 19:30:00,,,Low,New Motor Vehicle Sales m/m,0.0%,,42
883,11.5%,CNY,2016-10-18 02:03:00,11.6%,,Low,M2 Money Supply y/y,11.4%,,42
884,1220B,CNY,2016-10-18 02:03:00,1000B,better,Low,New Loans,949B,,42
885,1.0%,GBP,2016-10-18 03:30:00,0.9%,better,High,CPI y/y,0.6%,,42
886,0.0%,GBP,2016-10-18 03:30:00,0.4%,worse,Medium,PPI Input m/m,0.2%,,42
887,2.0%,GBP,2016-10-18 03:30:00,2.0%,,Medium,RPI y/y,1.8%,,42
888,1.5%,GBP,2016-10-18 03:30:00,1.4%,better,Low,Core CPI y/y,1.3%,,42
889,8.4%,GBP,2016-10-18 03:30:00,7.9%,better,Low,HPI y/y,8.0%,worse,42
890,0.2%,GBP,2016-10-18 03:30:00,0.2%,,Low,PPI Output m/m,0.1%,,42
891,0.9%,CAD,2016-10-18 07:30:00,0.3%,better,High,Manufacturing Sales m/m,0.1%,,42
892,0.3%,USD,2016-10-18 07:30:00,0.3%,,High,CPI m/m,0.2%,,42
893,0.1%,USD,2016-10-18 07:30:00,0.2%,worse,High,Core CPI m/m,0.3%,,42
894,1.4%,NZD,2016-10-18 08:48:00,,,High,GDT Price Index,-3.0%,,42
895,63,USD,2016-10-18 09:00:00,64,worse,Low,NAHB Housing Market Index,65,,42
896,48.3B,USD,2016-10-18 15:00:00,22.0B,better,Low,TIC Long-Term Purchases,102.8B,,42
897,0.1%,AUD,2016-10-18 18:30:00,,,Low,MI Leading Index m/m,0.0%,,42
898,6.7%,CNY,2016-10-18 21:00:00,6.7%,,High,GDP q/y,6.7%,,42
899,6.1%,CNY,2016-10-18 21:00:00,6.4%,worse,High,Industrial Production y/y,6.3%,,42
900,8.2%,CNY,2016-10-18 21:00:00,8.2%,,Medium,Fixed Asset Investment ytd/y,8.1%,,42
901,,CNY,2016-10-18 21:00:00,,,Medium,NBS Press Conference,,,42
902,10.7%,CNY,2016-10-18 21:00:00,10.7%,,Low,Retail Sales y/y,10.6%,,42
903,0.2%,JPY,2016-10-18 23:30:00,0.2%,,Low,All Industries Activity m/m,0.2%,,42
904,2.3%,GBP,2016-10-19 03:30:00,2.3%,,High,Average Earnings Index 3m/y,2.4%,better,42
905,0.7K,GBP,2016-10-19 03:30:00,3.4K,better,High,Claimant Count Change,7.1K,worse,42
906,4.9%,GBP,2016-10-19 03:30:00,4.9%,,Medium,Unemployment Rate,4.9%,,42
907,0.64|1.7,EUR,2016-10-19 04:34:00,,,Low,German 30-y Bond Auction,0.62|1.7,,42
908,1.08|2.0,GBP,2016-10-19 04:34:00,,,Low,10-y Bond Auction,0.69|1.7,,42
909,1.23M,USD,2016-10-19 07:30:00,1.17M,better,High,Building Permits,1.15M,,42
910,1.05M,USD,2016-10-19 07:30:00,1.18M,worse,Medium,Housing Starts,1.15M,,42
911,,CAD,2016-10-19 09:00:00,,,High,BOC Monetary Policy Report,,,42
912,,CAD,2016-10-19 09:00:00,,,High,BOC Rate Statement,,,42
913,0.50%,CAD,2016-10-19 09:00:00,0.50%,,High,Overnight Rate,0.50%,,42
914,0.0%,AUD,2016-10-19 09:30:00,,,Low,CB Leading Index m/m,0.5%,better,42
915,-5.2M,USD,2016-10-19 09:30:00,2.2M,,High,Crude Oil Inventories,4.9M,,42
916,,CAD,2016-10-19 10:15:00,,,High,BOC Press Conference,,,42
917,,GBP,2016-10-19 12:00:00,,,Medium,MPC Member Haldane Speaks,,,42
918,,USD,2016-10-19 13:00:00,,,Low,Beige Book,,,42
919,,CAD,2016-10-19 15:15:00,,,High,BOC Gov Poloz Speaks,,,42
920,,USD,2016-10-19 18:45:00,,,Medium,FOMC Member Dudley Speaks,,,42
921,-9.8K,AUD,2016-10-19 19:30:00,15.2K,worse,High,Employment Change,-8.6K,worse,42
922,5.6%,AUD,2016-10-19 19:30:00,5.7%,better,High,Unemployment Rate,5.7%,worse,42
923,5,AUD,2016-10-19 19:30:00,,,Medium,NAB Quarterly Business Confidence,3,better,42
924,4.37B,CHF,2016-10-20 01:00:00,3.27B,better,Low,Trade Balance,3.01B,,42
925,-0.2%,EUR,2016-10-20 01:00:00,0.3%,worse,Low,German PPI m/m,-0.1%,,42
926,29.7B,EUR,2016-10-20 03:00:00,24.3B,better,Low,Current Account,27.7B,better,42
927,0.0%,GBP,2016-10-20 03:30:00,0.3%,worse,High,Retail Sales m/m,0.0%,better,42
928,1.04|1.9,EUR,2016-10-20 03:53:00,,,Low,Spanish 10-y Bond Auction,1.07|1.8,,42
929,,EUR,2016-10-20 00:00:00,,,Medium,EU Economic Summit,,,42
930,0.00%,EUR,2016-10-20 06:45:00,0.00%,,High,Main Refinancing Rate,0.00%,,42
931,,EUR,2016-10-20 07:30:00,,,High,ECB Press Conference,,,42
932,9.7,USD,2016-10-20 07:30:00,5.2,better,High,Philly Fed Manufacturing Index,12.8,,42
933,260K,USD,2016-10-20 07:30:00,251K,worse,High,Unemployment Claims,247K,,42
934,,USD,2016-10-20 07:30:00,,,Medium,FOMC Member Dudley Speaks,,,42
935,,GBP,2016-10-20 08:00:00,,,Medium,MPC Member Shafik Speaks,,,42
936,5.47M,USD,2016-10-20 09:00:00,5.36M,better,Medium,Existing Home Sales,5.30M,worse,42
937,0.2%,USD,2016-10-20 09:00:00,0.2%,,Low,CB Leading Index m/m,-0.2%,,42
938,77B,USD,2016-10-20 09:30:00,72B,,Low,Natural Gas Storage,79B,,42
939,3.6%,NZD,2016-10-20 16:45:00,,,Low,Visitor Arrivals m/m,-1.8%,,42
940,,JPY,2016-10-20 19:54:00,,,High,BOJ Gov Kuroda Speaks,,,42
941,8.2%,NZD,2016-10-20 21:00:00,,,Low,Credit Card Spending y/y,2.0%,,42
942,10.1B,GBP,2016-10-21 03:30:00,8.6B,worse,Medium,Public Sector Net Borrowing,10.3B,,42
943,,EUR,2016-10-21 04:00:00,,,Medium,German Buba President Weidmann Speaks,,,42
