,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
1023,3.2%,USD,2011-10-14 00:00:00,,,Low,Prelim UoM Inflation Expectations,3.3%,worse,9:55am
1024,0.5%,USD,2011-10-14 00:00:00,0.4%,worse,Medium,Business Inventories m/m,0.5%,worse,10:00am
1025,-64.6B,USD,2011-10-14 00:00:00,-65.0B,,Medium,Federal Budget Balance,-134.1B,,1:53pm
1026,,All,2011-10-15 00:00:00,,,Medium,G20 Meetings,,,12:00am
1027,,AUD,2011-10-02 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1028,42.3,AUD,2011-10-02 00:00:00,,,Low,AIG Manufacturing Index,43.3,,6:25pm
1029,0.1%,AUD,2011-10-02 00:00:00,,,Low,MI Inflation Gauge m/m,-0.1%,,7:30pm
1030,2,JPY,2011-10-02 00:00:00,2,,High,Tankan Manufacturing Index,-9,,7:50pm
1031,1,JPY,2011-10-02 00:00:00,3,worse,Medium,Tankan Non-Manufacturing Index,-5,,7:50pm
1032,,CNY,2011-10-02 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1033,-1.3%,NZD,2011-10-02 00:00:00,,,Low,ANZ Commodity Prices m/m,-1.4%,worse,8:00pm
1034,59.3,CNY,2011-10-02 00:00:00,,,Low,Non-Manufacturing PMI,57.6,,9:00pm
1035,53.0,CNY,2011-10-02 00:00:00,,,Low,Caixin Services PMI,50.6,,10:30pm
1036,,EUR,2011-10-03 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
1037,-1.9%,CHF,2011-10-03 00:00:00,4.5%,worse,High,Retail Sales y/y,2.9%,better,3:15am
1038,43.7,EUR,2011-10-03 00:00:00,,,Medium,Spanish Manufacturing PMI,45.3,,3:15am
1039,48.2,CHF,2011-10-03 00:00:00,50.3,worse,Medium,Manufacturing PMI,51.7,,3:30am
1040,48.3,EUR,2011-10-03 00:00:00,46.5,better,Medium,Italian Manufacturing PMI,47.0,,3:45am
1041,48.2,EUR,2011-10-03 00:00:00,47.3,better,Low,French Final Manufacturing PMI,47.3,,3:50am
1042,50.3,EUR,2011-10-03 00:00:00,50.0,,Low,German Final Manufacturing PMI,50.0,,3:55am
1043,48.5,EUR,2011-10-03 00:00:00,48.4,,Low,Final Manufacturing PMI,48.4,,4:00am
1044,,EUR,2011-10-03 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
1045,51.1,GBP,2011-10-03 00:00:00,48.9,better,High,Manufacturing PMI,49.4,better,4:30am
1046,,GBP,2011-10-03 00:00:00,,,Low,FPC Meeting Minutes,,,4:30am
1047,55.0,CAD,2011-10-03 00:00:00,,,Low,Manufacturing PMI,54.9,,9:30am
1048,51.6,USD,2011-10-03 00:00:00,50.5,better,High,ISM Manufacturing PMI,50.6,,10:00am
1049,1.4%,USD,2011-10-03 00:00:00,-0.1%,better,Low,Construction Spending m/m,-1.4%,,10:00am
1050,56.0,USD,2011-10-03 00:00:00,54.3,better,Low,ISM Manufacturing Prices,55.5,,10:00am
1051,13.1M,USD,2011-10-03 00:00:00,12.3M,better,Low,Total Vehicle Sales,12.1M,,12:00am
1052,25,NZD,2011-10-03 00:00:00,,,High,NZIER Business Confidence,27,,5:00pm
1053,16.7%,JPY,2011-10-03 00:00:00,16.3%,,Low,Monetary Base y/y,15.9%,,7:50pm
1054,,CNY,2011-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1055,11.4%,AUD,2011-10-03 00:00:00,1.1%,better,High,Building Approvals m/m,1.8%,better,8:30pm
1056,3.10B,AUD,2011-10-03 00:00:00,2.14B,better,High,Trade Balance,1.82B,,8:30pm
1057,-0.6%,JPY,2011-10-03 00:00:00,0.7%,worse,Medium,Average Cash Earnings y/y,-0.2%,worse,9:30pm
1058,4.75%,AUD,2011-10-03 00:00:00,4.75%,,High,Cash Rate,4.75%,,11:30pm
1059,,AUD,2011-10-03 00:00:00,,,High,RBA Rate Statement,,,11:30pm
1060,1.00|3.2,JPY,2011-10-03 00:00:00,,,Low,10-y Bond Auction,1.08|3.0,,11:45pm
1061,26.6%,AUD,2011-10-04 00:00:00,,,Medium,Commodity Prices y/y,25.1%,,1:30am
1062,95.8K,EUR,2011-10-04 00:00:00,,,Medium,Spanish Unemployment Change,51.2K,,3:00am
1063,,EUR,2011-10-04 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
1064,50.1,GBP,2011-10-04 00:00:00,51.7,worse,High,Construction PMI,52.6,,4:30am
1065,,GBP,2011-10-04 00:00:00,,,Medium,MPC Member Miles Speaks,,,4:30am
1066,-0.1%,EUR,2011-10-04 00:00:00,-0.2%,better,Low,PPI m/m,0.5%,,5:00am
1067,2.24|1.8,GBP,2011-10-04 00:00:00,,,Medium,10-y Bond Auction,2.76|2.0,,5:40am
1068,,EUR,2011-10-04 00:00:00,,,High,ECB President Trichet Speaks,,,9:00am
1069,,USD,2011-10-04 00:00:00,,,Medium,FOMC Member Raskin Speaks,,,9:00am
1070,-1.3%,NZD,2011-10-04 00:00:00,,,Low,GDT Price Index,-2.5%,,9:30am
1071,,USD,2011-10-04 00:00:00,,,High,Fed Chairman Bernanke Testifies,,,10:00am
1072,-0.2%,USD,2011-10-04 00:00:00,0.2%,worse,Medium,Factory Orders m/m,2.1%,worse,10:00am
1073,50.3,AUD,2011-10-04 00:00:00,,,Medium,AIG Services Index,52.1,,6:22pm
1074,2.7%,GBP,2011-10-04 00:00:00,,,Low,BRC Shop Price Index y/y,2.7%,,7:00pm
1075,,CNY,2011-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1076,0.6%,AUD,2011-10-04 00:00:00,0.3%,better,High,Retail Sales m/m,0.6%,better,8:30pm
1077,44.8,EUR,2011-10-05 00:00:00,,,Low,Spanish Services PMI,45.2,,3:15am
1078,45.8,EUR,2011-10-05 00:00:00,47.1,worse,Low,Italian Services PMI,48.4,,3:45am
1079,51.5,EUR,2011-10-05 00:00:00,52.5,worse,Low,French Final Services PMI,52.5,,3:50am
1080,49.7,EUR,2011-10-05 00:00:00,50.3,worse,Low,German Final Services PMI,50.3,,3:55am
1081,48.8,EUR,2011-10-05 00:00:00,49.1,,Low,Final Services PMI,49.1,,4:00am
1082,52.9,GBP,2011-10-05 00:00:00,50.6,better,High,Services PMI,51.1,,4:30am
1083,0.1%,GBP,2011-10-05 00:00:00,0.2%,worse,Medium,Final GDP q/q,0.2%,,4:30am
1084,11.6%,GBP,2011-10-05 00:00:00,0.7%,better,Low,Revised Business Investment q/q,-10.0%,worse,4:30am
1085,-0.3%,EUR,2011-10-05 00:00:00,-0.2%,worse,Medium,Retail Sales m/m,0.2%,,5:00am
1086,0.2%,EUR,2011-10-05 00:00:00,0.2%,,Low,Final GDP q/q,0.2%,,5:11am
1087,211.5%,USD,2011-10-05 00:00:00,,,Low,Challenger Job Cuts y/y,47.0%,,7:30am
1088,91K,USD,2011-10-05 00:00:00,76K,better,High,ADP Non-Farm Employment Change,89K,,8:15am
1089,53.0,USD,2011-10-05 00:00:00,53.0,,High,ISM Non-Manufacturing PMI,53.3,,10:00am
1090,-4.7M,USD,2011-10-05 00:00:00,1.0M,,Medium,Crude Oil Inventories,1.9M,,10:30am
1091,,CNY,2011-10-05 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1092,282B,CHF,2011-10-06 00:00:00,,,High,Foreign Currency Reserves,253B,,3:00am
1093,-0.5%,GBP,2011-10-06 00:00:00,0.3%,worse,High,Halifax HPI m/m,-1.1%,,3:00am
1094,0.3%,CHF,2011-10-06 00:00:00,0.0%,better,Medium,CPI m/m,-0.3%,,3:15am
1095,0.9%,GBP,2011-10-06 00:00:00,0.9%,,Low,Index of Services 3m/3m,0.2%,worse,4:30am
1096,2.72|2.0,EUR,2011-10-06 00:00:00,,,Medium,French 10-y Bond Auction,2.90|1.3,,5:08am
1097,-1.4%,EUR,2011-10-06 00:00:00,0.2%,worse,Medium,German Factory Orders m/m,-2.6%,better,6:00am
1098,275B,GBP,2011-10-06 00:00:00,200B,worse,High,Asset Purchase Facility,200B,,7:00am
1099,,GBP,2011-10-06 00:00:00,,,High,MPC Rate Statement,,,7:00am
1100,0.50%,GBP,2011-10-06 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
1101,1.50%,EUR,2011-10-06 00:00:00,1.50%,,High,Main Refinancing Rate,1.50%,,7:45am
1102,-10.4%,CAD,2011-10-06 00:00:00,0.6%,worse,High,Building Permits m/m,-0.4%,better,8:30am
1103,,EUR,2011-10-06 00:00:00,,,High,ECB Press Conference,,,8:30am
1104,401K,USD,2011-10-06 00:00:00,411K,better,High,Unemployment Claims,395K,,8:30am
1105,55.7,CAD,2011-10-06 00:00:00,54.9,better,High,Ivey PMI,56.4,,10:00am
1106,,USD,2011-10-06 00:00:00,,,Medium,Treasury Sec Geithner Speaks,,,10:00am
1107,97B,USD,2011-10-06 00:00:00,98B,,Low,Natural Gas Storage,111B,,10:30am
1108,,USD,2011-10-06 00:00:00,,,Medium,FOMC Member Fisher Speaks,,,11:00am
1109,,GBP,2011-10-06 00:00:00,,,High,BOE Gov King Speaks,,,12:00pm
1110,,USD,2011-10-06 00:00:00,,,Medium,Treasury Sec Geithner Speaks,,,2:00pm
1111,30.0,AUD,2011-10-06 00:00:00,,,Low,AIG Construction Index,32.1,,6:23pm
1112,,CNY,2011-10-06 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1113,,JPY,2011-10-06 00:00:00,,,High,Monetary Policy Statement,,,11:37pm
1114,<0.10%,JPY,2011-10-06 00:00:00,<0.10%,,High,Overnight Call Rate,<0.10%,,11:37pm
1115,103.8%,JPY,2011-10-07 00:00:00,103.8%,,Low,Leading Indicators,104.6%,worse,1:00am
1116,3.0%,CHF,2011-10-07 00:00:00,3.0%,,Low,Unemployment Rate,3.0%,,1:45am
1117,-102.8B,EUR,2011-10-07 00:00:00,,,Low,French Gov Budget Balance,-86.6B,,2:45am
1118,-5.0B,EUR,2011-10-07 00:00:00,-6.3B,better,Low,French Trade Balance,-6.4B,,2:45am
1119,,JPY,2011-10-07 00:00:00,,,High,BOJ Press Conference,,,3:30am
1120,1.7%,GBP,2011-10-07 00:00:00,1.3%,better,High,PPI Input m/m,-1.8%,,4:30am
1121,0.3%,GBP,2011-10-07 00:00:00,0.2%,,Low,PPI Output m/m,0.1%,,4:30am
1122,-1.0%,EUR,2011-10-07 00:00:00,-1.5%,better,Medium,German Industrial Production m/m,3.9%,,6:00am
1123,60.9K,CAD,2011-10-07 00:00:00,15.2K,better,High,Employment Change,-5.5K,,7:00am
1124,7.1%,CAD,2011-10-07 00:00:00,7.3%,better,High,Unemployment Rate,7.3%,,7:00am
1125,103K,USD,2011-10-07 00:00:00,55K,better,High,Non-Farm Employment Change,57K,better,8:30am
1126,9.1%,USD,2011-10-07 00:00:00,9.1%,,High,Unemployment Rate,9.1%,,8:30am
1127,0.2%,USD,2011-10-07 00:00:00,0.2%,,Medium,Average Hourly Earnings m/m,-0.2%,worse,8:30am
1128,,USD,2011-10-07 00:00:00,,,Medium,FOMC Member Fisher Speaks,,,9:30am
1129,0.4%,USD,2011-10-07 00:00:00,0.6%,better,Low,Final Wholesale Inventories m/m,0.8%,,10:00am
1130,-9.5B,USD,2011-10-07 00:00:00,8.0B,worse,Low,Consumer Credit m/m,11.9B,,3:00pm
1131,,CAD,2011-09-25 00:00:00,,,Medium,BOC Gov Carney Speaks,,,8:30am
1132,-641M,NZD,2011-09-25 00:00:00,-315M,worse,Medium,Trade Balance,111M,worse,5:45pm
1133,107.5,EUR,2011-09-26 00:00:00,107.0,better,High,German Ifo Business Climate,108.7,,4:00am
1134,,GBP,2011-09-26 00:00:00,,,Medium,MPC Member Broadbent Speaks,,,4:30am
1135,,USD,2011-09-26 00:00:00,,,Medium,FOMC Member Raskin Speaks,,,9:15am
1136,295K,USD,2011-09-26 00:00:00,296K,,High,New Home Sales,302K,better,10:00am
1137,,EUR,2011-09-26 00:00:00,,,Medium,German Buba President Weidmann Speaks,,,11:00am
1138,-0.4%,JPY,2011-09-26 00:00:00,-0.4%,,Low,SPPI y/y,-0.3%,better,7:50pm
1139,0.79,CHF,2011-09-27 00:00:00,,,Medium,UBS Consumption Indicator,1.28,,2:00am
1140,5.2,EUR,2011-09-27 00:00:00,5.1,,Medium,German GfK Consumer Climate,5.2,,2:00am
1141,,GBP,2011-09-27 00:00:00,,,Medium,MPC Member Posen Speaks,,,3:30am
1142,2.8%,EUR,2011-09-27 00:00:00,2.0%,better,Medium,M3 Money Supply y/y,2.1%,,4:00am
1143,2.6%,EUR,2011-09-27 00:00:00,2.5%,better,Low,Private Loans y/y,2.4%,,4:00am
1144,-15,GBP,2011-09-27 00:00:00,-14,,Medium,CBI Realized Sales,-14,,6:00am
1145,-4.1%,USD,2011-09-27 00:00:00,-4.4%,better,Medium,S&P/CS Composite-20 HPI y/y,-4.4%,,9:00am
1146,-6,USD,2011-09-27 00:00:00,-8,better,Low,Richmond Manufacturing Index,-10,,9:59am
1147,45.4,USD,2011-09-27 00:00:00,46.2,worse,High,CB Consumer Confidence,45.2,better,10:00am
1148,,USD,2011-09-27 00:00:00,,,Medium,FOMC Member Fisher Speaks,,,1:20pm
1149,,CAD,2011-09-27 00:00:00,,,Low,Gov Council Member Macklem Speaks,,,4:10pm
1150,1.1%,AUD,2011-09-27 00:00:00,,,Medium,HIA New Home Sales m/m,-8.0%,,8:53pm
1151,-0.7%,EUR,2011-09-28 00:00:00,-0.3%,worse,Low,German Import Prices m/m,0.8%,,2:00am
1152,0.1%,EUR,2011-09-28 00:00:00,-0.1%,better,Medium,German Prelim CPI m/m,0.0%,better,12:00am
1153,,GBP,2011-09-28 00:00:00,,,Medium,BOE Credit Conditions Survey,,,4:30am
1154,,GBP,2011-09-28 00:00:00,,,Low,FPC Statement,,,4:30am
1155,-0.1%,USD,2011-09-28 00:00:00,0.1%,worse,High,Core Durable Goods Orders m/m,2.0%,better,8:30am
1156,-0.1%,USD,2011-09-28 00:00:00,-0.2%,,Medium,Durable Goods Orders m/m,4.1%,,8:30am
1157,1.9M,USD,2011-09-28 00:00:00,1.1M,,Medium,Crude Oil Inventories,-7.3M,,10:30am
1158,,CHF,2011-09-28 00:00:00,,,Medium,Gov Board Member Jordan Speaks,,,12:15pm
1159,,USD,2011-09-28 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,5:00pm
1160,-2.6%,JPY,2011-09-28 00:00:00,-0.6%,worse,Medium,Retail Sales y/y,0.6%,,7:50pm
1161,0.1%,GBP,2011-09-29 00:00:00,0.1%,,High,Nationwide HPI m/m,-0.6%,,2:00am
1162,,JPY,2011-09-29 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,2:15am
1163,3.1%,EUR,2011-09-29 00:00:00,3.0%,better,Low,Spanish Flash CPI y/y,3.0%,better,3:00am
1164,,GBP,2011-09-29 00:00:00,,,Medium,MPC Member Miles Speaks,,,3:00am
1165,-26K,EUR,2011-09-29 00:00:00,-9K,better,Medium,German Unemployment Change,-9K,,3:55am
1166,49.6,EUR,2011-09-29 00:00:00,,,Low,Retail PMI,48.0,,4:00am
1167,1.0B,GBP,2011-09-29 00:00:00,0.8B,better,Medium,Net Lending to Individuals m/m,1.0B,,4:30am
1168,-0.2%,GBP,2011-09-29 00:00:00,0.3%,worse,Low,M4 Money Supply m/m,0.0%,,4:30am
1169,52K,GBP,2011-09-29 00:00:00,50K,better,Low,Mortgage Approvals,50K,,4:30am
1170,5.86|1.4,EUR,2011-09-29 00:00:00,,,Medium,Italian 10-y Bond Auction,5.22|1.3,,5:30am
1171,-3.2%,CAD,2011-09-29 00:00:00,-1.9%,worse,Medium,RMPI m/m,-1.1%,,8:30am
1172,0.5%,CAD,2011-09-29 00:00:00,-0.4%,better,Low,IPPI m/m,-0.4%,worse,8:30am
1173,391K,USD,2011-09-29 00:00:00,420K,better,High,Unemployment Claims,428K,worse,8:30am
1174,1.3%,USD,2011-09-29 00:00:00,1.2%,better,Medium,Final GDP q/q,1.0%,,8:30am
1175,2.5%,USD,2011-09-29 00:00:00,2.4%,,Low,Final GDP Price Index q/q,2.4%,,8:30am
1176,-1.2%,USD,2011-09-29 00:00:00,-1.7%,better,High,Pending Home Sales m/m,-1.3%,,10:00am
1177,111B,USD,2011-09-29 00:00:00,97B,,Low,Natural Gas Storage,89B,,10:30am
1178,12.5%,NZD,2011-09-29 00:00:00,,,High,Building Consents m/m,14.3%,better,5:45pm
1179,-30,GBP,2011-09-29 00:00:00,-33,better,Medium,GfK Consumer Confidence,-31,,7:01pm
1180,49.3,JPY,2011-09-29 00:00:00,,,Low,Final Manufacturing PMI,51.9,,7:15pm
1181,-4.1%,JPY,2011-09-29 00:00:00,-2.7%,worse,Medium,Household Spending y/y,-2.1%,,7:30pm
1182,-0.1%,JPY,2011-09-29 00:00:00,-0.1%,,Medium,Tokyo Core CPI y/y,-0.2%,,7:30pm
1183,0.2%,JPY,2011-09-29 00:00:00,0.1%,better,Low,National Core CPI y/y,0.1%,,7:30pm
1184,4.3%,JPY,2011-09-29 00:00:00,4.7%,better,Low,Unemployment Rate,4.7%,,7:30pm
1185,0.8%,JPY,2011-09-29 00:00:00,1.5%,worse,Medium,Prelim Industrial Production m/m,0.4%,worse,7:50pm
1186,30.3,NZD,2011-09-29 00:00:00,,,High,ANZ Business Confidence,34.4,,8:00pm
1187,0.2%,AUD,2011-09-29 00:00:00,0.2%,,Medium,Private Sector Credit m/m,0.3%,better,9:30pm
1188,49.9,CNY,2011-09-29 00:00:00,,,Medium,Caixin Manufacturing PMI,49.4,,10:30pm
1189,14.0%,JPY,2011-09-30 00:00:00,4.6%,better,Low,Housing Starts y/y,21.2%,,1:00am
1190,-2.9%,EUR,2011-09-30 00:00:00,-0.4%,worse,Medium,German Retail Sales m/m,0.3%,better,2:00am
1191,-0.2%,EUR,2011-09-30 00:00:00,0.2%,worse,Low,French Consumer Spending m/m,0.9%,worse,Jul Data
1192,0.2%,EUR,2011-09-30 00:00:00,0.4%,worse,Medium,French Consumer Spending m/m,-0.2%,,2:45am
1193,7.9%,EUR,2011-09-30 00:00:00,8.0%,better,Low,Italian Monthly Unemployment Rate,8.0%,,4:00am
1194,8.0%,EUR,2011-09-30 00:00:00,8.0%,,Low,Italian Quarterly Unemployment Rate,8.1%,better,4:00am
1195,3.0%,EUR,2011-09-30 00:00:00,2.5%,better,Medium,CPI Flash Estimate y/y,2.5%,,5:00am
1196,10.0%,EUR,2011-09-30 00:00:00,10.0%,,Medium,Unemployment Rate,10.0%,,5:00am
1197,0.1%,EUR,2011-09-30 00:00:00,-0.1%,better,Low,Italian Prelim CPI m/m,0.3%,,5:00am
1198,1.21,CHF,2011-09-30 00:00:00,1.41,worse,High,KOF Economic Barometer,1.61,,5:30am
1199,0.3%,CAD,2011-09-30 00:00:00,0.3%,,High,GDP m/m,0.2%,,8:30am
1200,0.1%,USD,2011-09-30 00:00:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.2%,,8:30am
1201,0.2%,USD,2011-09-30 00:00:00,0.2%,,Medium,Personal Spending m/m,0.7%,worse,8:30am
1202,-0.1%,USD,2011-09-30 00:00:00,0.1%,worse,Low,Personal Income m/m,0.1%,worse,8:30am
1203,60.4,USD,2011-09-30 00:00:00,55.8,better,Medium,Chicago PMI,56.5,,9:45am
1204,59.4,USD,2011-09-30 00:00:00,57.9,better,Medium,Revised UoM Consumer Sentiment,57.8,,9:55am
1205,3.3%,USD,2011-09-30 00:00:00,,,Low,Revised UoM Inflation Expectations,3.7%,,9:55am
1206,51.2,CNY,2011-09-30 00:00:00,51.2,,High,Manufacturing PMI,50.9,,9:00pm
1207,,AUD,2011-10-01 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12:00pm
1208,112.0,NZD,2011-09-18 00:00:00,,,Low,Westpac Consumer Sentiment,112.0,,6:00pm
1209,0.7%,GBP,2011-09-18 00:00:00,,,Medium,Rightmove HPI m/m,-2.1%,,7:01pm
1210,,GBP,2011-09-18 00:00:00,,,Low,BOE Quarterly Bulletin,,,7:01pm
1211,,JPY,2011-09-18 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1212,14,USD,2011-09-19 00:00:00,15,worse,Low,NAHB Housing Market Index,15,,10:00am
1213,,USD,2011-09-19 00:00:00,,,Low,President Obama Speaks,,,10:30am
1214,,CAD,2011-09-19 00:00:00,,,Medium,Gov Council Member Lane Speaks,,,2:00pm
1215,,AUD,2011-09-19 00:00:00,,,High,Monetary Policy Meeting Minutes,,,9:30pm
1216,,CHF,2011-09-20 00:00:00,,,Medium,SECO Economic Forecasts,,,1:45am
1217,0.81B,CHF,2011-09-20 00:00:00,1.97B,worse,Medium,Trade Balance,2.81B,,2:00am
1218,-0.3%,EUR,2011-09-20 00:00:00,0.1%,worse,Medium,German PPI m/m,0.7%,,2:00am
1219,-43.3,EUR,2011-09-20 00:00:00,-44.3,better,High,German ZEW Economic Sentiment,-37.6,,5:00am
1220,-44.6,EUR,2011-09-20 00:00:00,-42.3,worse,Medium,ZEW Economic Sentiment,-40.0,,5:00am
1221,,EUR,2011-09-20 00:00:00,,,Low,German Buba Monthly Report,,,6:00am
1222,0.0%,CAD,2011-09-20 00:00:00,0.2%,worse,Medium,Leading Index m/m,0.1%,worse,8:30am
1223,0.8%,CAD,2011-09-20 00:00:00,0.7%,,Medium,Wholesale Sales m/m,0.0%,worse,8:30am
1224,0.62M,USD,2011-09-20 00:00:00,0.60M,,High,Building Permits,0.60M,,8:30am
1225,0.57M,USD,2011-09-20 00:00:00,0.59M,,Medium,Housing Starts,0.60M,,8:30am
1226,-2.5%,NZD,2011-09-20 00:00:00,,,Low,GDT Price Index,-0.7%,,10:30am
1227,,CAD,2011-09-20 00:00:00,,,Medium,BOC Gov Carney Speaks,,,11:45am
1228,-0.92B,NZD,2011-09-20 00:00:00,-0.69B,worse,High,Current Account,-0.09B,,6:45pm
1229,8.0%,NZD,2011-09-20 00:00:00,,,Low,Visitor Arrivals m/m,8.8%,better,6:53pm
1230,48,GBP,2011-09-20 00:00:00,47,better,Medium,Nationwide Consumer Confidence,49,,7:01pm
1231,-0.29T,JPY,2011-09-20 00:00:00,-0.01T,worse,Medium,Trade Balance,-0.16T,,7:50pm
1232,0.5%,AUD,2011-09-20 00:00:00,,,Medium,MI Leading Index m/m,0.1%,,8:30pm
1233,0.6%,CNY,2011-09-20 00:00:00,,,Low,CB Leading Index m/m,0.9%,worse,10:00pm
1234,4.7%,NZD,2011-09-20 00:00:00,,,Low,Credit Card Spending y/y,7.2%,,11:00pm
1235,0.4%,JPY,2011-09-21 00:00:00,0.9%,worse,Low,All Industries Activity m/m,2.2%,,12:30am
1236,1-0-8,GBP,2011-09-21 00:00:00,1-0-8,,High,MPC Asset Purchase Facility Votes,1-0-8,,4:30am
1237,0-0-9,GBP,2011-09-21 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,4:30am
1238,13.2B,GBP,2011-09-21 00:00:00,11.3B,worse,High,Public Sector Net Borrowing,-5.2B,better,4:30am
1239,1.80|1.5,EUR,2011-09-21 00:00:00,,,Medium,German 10-y Bond Auction,2.15|1.4,,5:11am
1240,0.4%,CAD,2011-09-21 00:00:00,0.1%,better,High,Core CPI m/m,0.2%,,7:00am
1241,0.3%,CAD,2011-09-21 00:00:00,0.1%,better,Medium,CPI m/m,0.2%,,7:00am
1242,,GBP,2011-09-21 00:00:00,,,Medium,MPC Member Dale Speaks,,,7:35am
1243,,AUD,2011-09-21 00:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,9:20am
1244,5.03M,USD,2011-09-21 00:00:00,4.76M,better,High,Existing Home Sales,4.67M,,10:00am
1245,-7.3M,USD,2011-09-21 00:00:00,-1.6M,,Medium,Crude Oil Inventories,-6.7M,,10:30am
1246,,USD,2011-09-21 00:00:00,,,High,FOMC Statement,,,2:23pm
1247,<0.25%,USD,2011-09-21 00:00:00,<0.25%,,Medium,Federal Funds Rate,<0.25%,,2:23pm
1248,,AUD,2011-09-21 00:00:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,6:30pm
1249,0.1%,NZD,2011-09-21 00:00:00,0.5%,worse,High,GDP q/q,0.9%,better,6:45pm
1250,49.4,CNY,2011-09-21 00:00:00,,,High,Caixin Flash Manufacturing PMI,49.9,,10:30pm
1251,,AUD,2011-09-22 00:00:00,,,Low,RBA Annual Report,,,1:30am
1252,47.3,EUR,2011-09-22 00:00:00,48.6,worse,Medium,French Flash Manufacturing PMI,49.1,,3:00am
1253,52.5,EUR,2011-09-22 00:00:00,54.4,worse,Medium,French Flash Services PMI,56.8,better,3:00am
1254,50.0,EUR,2011-09-22 00:00:00,50.2,,Medium,German Flash Manufacturing PMI,50.9,worse,3:30am
1255,50.3,EUR,2011-09-22 00:00:00,50.6,,Medium,German Flash Services PMI,51.1,better,3:30am
1256,48.4,EUR,2011-09-22 00:00:00,48.6,,Medium,Flash Manufacturing PMI,49.0,worse,4:00am
1257,49.1,EUR,2011-09-22 00:00:00,51.1,worse,Medium,Flash Services PMI,51.5,,4:00am
1258,-75.7,CHF,2011-09-22 00:00:00,,,Medium,Credit Suisse Economic Expectations,-71.4,,5:00am
1259,-2.1%,EUR,2011-09-22 00:00:00,-1.1%,worse,Medium,Industrial New Orders m/m,-1.2%,worse,5:00am
1260,-9,GBP,2011-09-22 00:00:00,-5,worse,Medium,CBI Industrial Order Expectations,1,,6:00am
1261,0.0%,CAD,2011-09-22 00:00:00,0.2%,worse,High,Core Retail Sales m/m,0.0%,better,8:30am
1262,-0.6%,CAD,2011-09-22 00:00:00,-0.2%,worse,Medium,Retail Sales m/m,0.8%,better,8:30am
1263,423K,USD,2011-09-22 00:00:00,419K,,High,Unemployment Claims,432K,,8:30am
1264,-19,EUR,2011-09-22 00:00:00,-18,worse,Low,Consumer Confidence,-17,,10:00am
1265,0.3%,USD,2011-09-22 00:00:00,0.2%,better,Low,CB Leading Index m/m,0.6%,better,10:00am
1266,0.8%,USD,2011-09-22 00:00:00,0.0%,better,Low,HPI m/m,0.7%,worse,10:00am
1267,,All,2011-09-22 00:00:00,,,Medium,G20 Meetings,,,12:00am
1268,89B,USD,2011-09-22 00:00:00,91B,,Low,Natural Gas Storage,87B,,10:30am
1269,-0.1%,AUD,2011-09-22 00:00:00,,,Medium,CB Leading Index m/m,-0.8%,,8:00pm
1270,,JPY,2011-09-22 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1271,,AUD,2011-09-22 00:00:00,,,Medium,RBA Financial Stability Review,,,9:30pm
1272,,CHF,2011-09-23 00:00:00,,,Low,SNB Quarterly Bulletin,,,3:30am
1273,-0.1%,EUR,2011-09-23 00:00:00,0.3%,worse,Low,Italian Retail Sales m/m,-0.3%,worse,4:00am
1274,35.2K,GBP,2011-09-23 00:00:00,33.2K,better,Medium,High Street Lending,33.7K,,4:30am
1275,-9.4,EUR,2011-09-23 00:00:00,-8.9,worse,Medium,Belgian NBB Business Climate,-7.8,,9:00am
1276,,All,2011-09-23 00:00:00,,,Medium,G20 Meetings,,,12:00am
1277,,All,2011-09-23 00:00:00,,,Medium,IMF Meetings,,,12:00am
1278,,USD,2011-09-23 00:00:00,,,Low,FOMC Member Dudley Speaks,,,1:30pm
1279,,EUR,2011-09-23 00:00:00,,,Medium,ECB President Trichet Speaks,,,4:30pm
1280,,NZD,2011-09-24 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00am
1281,,EUR,2011-09-24 00:00:00,,,Medium,ECB President Trichet Speaks,,,7:00pm
1282,,EUR,2011-09-11 00:00:00,,,Medium,ECB President Trichet Speaks,,,6:00pm
