,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
989,0.9%,EUR,2007-10-11 00:00:00,0.2%,better,Low,German WPI m/m,0.5%,,2:00am
990,,JPY,2007-10-11 00:00:00,,,Low,BOJ Monthly Report,,,2:00am
991,,JPY,2007-10-11 00:00:00,,,High,BOJ Press Conference,,,3:26am
992,,EUR,2007-10-11 00:00:00,,,Medium,ECB Monthly Bulletin,,,4:00am
993,,EUR,2007-10-11 00:00:00,,,Medium,ECB President Trichet Speaks,,,5:15am
994,0.3%,EUR,2007-10-11 00:00:00,0.3%,,Low,Final GDP q/q,0.3%,,6:00am
995,4.1B,CAD,2007-10-11 00:00:00,3.9B,better,High,Trade Balance,3.4B,worse,8:30am
996,0.4%,CAD,2007-10-11 00:00:00,0.5%,worse,Low,NHPI m/m,0.9%,,8:30am
997,-57.6B,USD,2007-10-11 00:00:00,-58.8B,better,High,Trade Balance,-59.2B,,8:30am
998,1.0%,USD,2007-10-11 00:00:00,1.0%,,Medium,Import Prices m/m,-0.3%,,8:30am
999,308K,USD,2007-10-11 00:00:00,315K,better,Medium,Unemployment Claims,320K,,8:30am
1000,-1.7M,USD,2007-10-11 00:00:00,1.1M,,Medium,Crude Oil Inventories,1.1M,,10:30am
1001,73B,USD,2007-10-11 00:00:00,70B,,Low,Natural Gas Storage,57B,,10:30am
1002,,USD,2007-10-11 00:00:00,,,Medium,FOMC Member Kroszner Speaks,,,10:45am
1003,111.6B,USD,2007-10-11 00:00:00,100.0B,better,Medium,Federal Budget Balance,-117.0B,,12:00pm
1004,0.8%,NZD,2007-10-11 00:00:00,0.5%,better,High,Core Retail Sales m/m,-0.1%,better,5:45pm
1005,0.2%,NZD,2007-10-11 00:00:00,0.4%,worse,High,Retail Sales m/m,0.1%,better,5:45pm
1006,1.7%,JPY,2007-10-11 00:00:00,1.9%,worse,Low,PPI y/y,2.0%,,7:50pm
1007,284B,CNY,2007-10-11 00:00:00,,,Medium,New Loans,303B,,10:00pm
1008,18.5%,CNY,2007-10-11 00:00:00,18.3%,,Low,M2 Money Supply y/y,18.1%,,10:00pm
1009,23.9B,CNY,2007-10-11 00:00:00,21.6B,better,High,USD-Denominated Trade Balance,25.0B,,11:30pm
1010,44.1,JPY,2007-10-12 00:00:00,44.5,worse,Low,Consumer Confidence,44.0,,1:00am
1011,0.1%,EUR,2007-10-12 00:00:00,0.2%,worse,Low,French Final CPI m/m,0.4%,,2:40am
1012,10.9%,CNY,2007-10-12 00:00:00,,,Low,Foreign Direct Investment ytd/y,12.8%,,4:45am
1013,1.2%,EUR,2007-10-12 00:00:00,0.3%,better,Medium,Industrial Production m/m,0.7%,better,5:00am
1014,0.4%,USD,2007-10-12 00:00:00,0.3%,better,High,Core Retail Sales m/m,-0.4%,,8:30am
1015,1.1%,USD,2007-10-12 00:00:00,0.5%,better,High,PPI m/m,-1.4%,,8:30am
1016,0.6%,USD,2007-10-12 00:00:00,0.3%,better,High,Retail Sales m/m,0.3%,,8:30am
1017,0.1%,USD,2007-10-12 00:00:00,0.2%,worse,Medium,Core PPI m/m,0.2%,,8:30am
1018,,USD,2007-10-12 00:00:00,,,Medium,Fed Chairman Bernanke Speaks,,,9:10am
1019,,USD,2007-10-12 00:00:00,,,Low,FOMC Member Kohn Speaks,,,9:30am
1020,82.0,USD,2007-10-12 00:00:00,84.0,worse,High,Prelim UoM Consumer Sentiment,83.4,,10:00am
1021,0.1%,USD,2007-10-12 00:00:00,0.3%,better,Medium,Business Inventories m/m,0.5%,,10:00am
1022,3.0%,USD,2007-10-12 00:00:00,,,Low,Prelim UoM Inflation Expectations,3.1%,,10:00am
1023,,EUR,2007-09-30 00:00:00,,,Medium,ECB President Trichet Speaks,,,10:30am
1024,,AUD,2007-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1025,23,JPY,2007-09-30 00:00:00,21,better,High,Tankan Manufacturing Index,23,,7:50pm
1026,20,JPY,2007-09-30 00:00:00,21,worse,Medium,Tankan Non-Manufacturing Index,22,,7:50pm
1027,,CNY,2007-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1028,56.1,CNY,2007-09-30 00:00:00,,,High,Manufacturing PMI,54.0,,9:00pm
1029,0.1%,JPY,2007-09-30 00:00:00,-0.2%,better,Low,Average Cash Earnings y/y,-1.7%,better,9:30pm
1030,50.8,EUR,2007-10-01 00:00:00,,,Low,Spanish Manufacturing PMI,52.2,,3:15am
1031,57.6,CHF,2007-10-01 00:00:00,63.2,worse,Medium,Manufacturing PMI,65.1,,3:30am
1032,52.4,EUR,2007-10-01 00:00:00,52.8,worse,Low,Italian Manufacturing PMI,53.6,,3:45am
1033,53.2,EUR,2007-10-01 00:00:00,53.2,,Low,Final Manufacturing PMI,53.2,,4:00am
1034,,EUR,2007-10-01 00:00:00,,,Medium,ECB President Trichet Speaks,,,4:08am
1035,55.1,GBP,2007-10-01 00:00:00,55.5,worse,Medium,Manufacturing PMI,56.1,,4:30am
1036,10.0B,GBP,2007-10-01 00:00:00,12.5B,worse,Low,Housing Equity Withdrawal q/q,13.1B,,4:30am
1037,109K,GBP,2007-10-01 00:00:00,111K,worse,Low,Mortgage Approvals,115K,,4:30am
1038,9.5B,GBP,2007-10-01 00:00:00,10.0B,worse,Low,Net Lending to Individuals m/m,10.0B,worse,4:30am
1039,52.0,USD,2007-10-01 00:00:00,52.8,worse,High,ISM Manufacturing PMI,52.9,,10:00am
1040,59.0,USD,2007-10-01 00:00:00,62.0,worse,Low,ISM Manufacturing Prices,63.0,,10:00am
1041,,CHF,2007-10-01 00:00:00,,,Low,Gov Board Member Hildebrand Speaks,,,12:00pm
1042,50.7,AUD,2007-10-01 00:00:00,,,Low,AIG Manufacturing Index,52.4,,7:30pm
1043,0.7%,JPY,2007-10-01 00:00:00,0.2%,,Low,Monetary Base y/y,0.7%,,7:50pm
1044,,CNY,2007-10-01 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1045,55.0,CNY,2007-10-01 00:00:00,,,Medium,Caixin Manufacturing PMI,53.4,,10:30pm
1046,1.68|2.7,JPY,2007-10-01 00:00:00,,,Low,10-y Bond Auction,1.65|2.8,,11:45pm
1047,0.1%,CHF,2007-10-02 00:00:00,0.2%,worse,High,CPI m/m,-0.1%,,1:45am
1048,,CHF,2007-10-02 00:00:00,,,Medium,SECO Economic Forecasts,,,1:45am
1049,5.4%,AUD,2007-10-02 00:00:00,,,Medium,Commodity Prices y/y,1.9%,,2:30am
1050,-10.9K,EUR,2007-10-02 00:00:00,,,Low,Spanish Unemployment Change,58.0K,,3:00am
1051,60.3,GBP,2007-10-02 00:00:00,63.2,worse,Low,Construction PMI,64.8,,4:30am
1052,0.1%,EUR,2007-10-02 00:00:00,0.1%,,Low,PPI m/m,0.3%,,5:00am
1053,6.9%,EUR,2007-10-02 00:00:00,6.9%,,Low,Unemployment Rate,6.9%,,5:00am
1054,-6.5%,USD,2007-10-02 00:00:00,-2.0%,worse,High,Pending Home Sales m/m,-10.7%,better,10:00am
1055,16.2M,USD,2007-10-02 00:00:00,15.9M,better,Low,Total Vehicle Sales,16.3M,,12:00am
1056,99,GBP,2007-10-02 00:00:00,91,better,Low,Nationwide Consumer Confidence,94,,7:01pm
1057,6.50%,AUD,2007-10-02 00:00:00,6.50%,,High,Cash Rate,6.50%,,7:30pm
1058,,CNY,2007-10-02 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1059,64.6,CNY,2007-10-02 00:00:00,,,Low,Non-Manufacturing PMI,63.2,,9:00pm
1060,0.7%,AUD,2007-10-02 00:00:00,0.3%,better,High,Retail Sales m/m,0.8%,worse,9:30pm
1061,-1.61B,AUD,2007-10-02 00:00:00,-1.46B,worse,High,Trade Balance,-0.88B,worse,9:30pm
1062,,EUR,2007-10-03 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
1063,53.9,EUR,2007-10-03 00:00:00,54.1,,Low,Italian Services PMI,56.2,,3:45am
1064,54.2,EUR,2007-10-03 00:00:00,54.0,,Low,Final Services PMI,54.0,,4:00am
1065,56.7,GBP,2007-10-03 00:00:00,56.7,,Medium,Services PMI,57.6,,4:30am
1066,0.1%,EUR,2007-10-03 00:00:00,0.4%,worse,Low,Retail Sales m/m,0.4%,better,5:00am
1067,0.4%,GBP,2007-10-03 00:00:00,,,Low,BRC Shop Price Index y/y,0.4%,,5:30am
1068,21.7%,USD,2007-10-03 00:00:00,,,Low,Challenger Job Cuts y/y,15.4%,,7:30am
1069,58K,USD,2007-10-03 00:00:00,53K,,High,ADP Non-Farm Employment Change,27K,worse,8:15am
1070,54.8,USD,2007-10-03 00:00:00,55.0,,High,ISM Non-Manufacturing PMI,55.8,,10:00am
1071,1.1M,USD,2007-10-03 00:00:00,-0.5M,,Medium,Crude Oil Inventories,1.8M,,10:30am
1072,56.4,AUD,2007-10-03 00:00:00,,,Low,AIG Services Index,51.6,,7:30pm
1073,,CNY,2007-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1074,-1.7%,AUD,2007-10-03 00:00:00,-0.5%,worse,High,Building Approvals m/m,0.2%,worse,9:30pm
1075,0.4%,NZD,2007-10-03 00:00:00,,,Low,ANZ Commodity Prices m/m,1.4%,,10:08pm
1076,,CAD,2007-10-03 00:00:00,,,Medium,Gov Council Member Longworth Speaks,,,10:25pm
1077,49B,CHF,2007-10-04 00:00:00,,,Low,Foreign Currency Reserves,47B,,3:00am
1078,52.4,EUR,2007-10-04 00:00:00,,,Low,Spanish Services PMI,53.5,,3:15am
1079,-0.6%,GBP,2007-10-04 00:00:00,0.4%,worse,High,Halifax HPI m/m,0.3%,,4:00am
1080,4.44|4.0,EUR,2007-10-04 00:00:00,,,Low,French 10-y Bond Auction,4.35|2.3,,6:01am
1081,5.75%,GBP,2007-10-04 00:00:00,5.75%,,High,Official Bank Rate,5.75%,,7:00am
1082,4.00%,EUR,2007-10-04 00:00:00,4.00%,,Medium,Main Refinancing Rate,4.00%,,7:45am
1083,1.4%,CAD,2007-10-04 00:00:00,1.5%,,Medium,Building Permits m/m,-10.6%,better,8:30am
1084,,EUR,2007-10-04 00:00:00,,,High,ECB Press Conference,,,8:30am
1085,317K,USD,2007-10-04 00:00:00,310K,worse,Medium,Unemployment Claims,301K,,8:30am
1086,56.0,CAD,2007-10-04 00:00:00,60.0,worse,High,Ivey PMI,58.5,,10:00am
1087,-3.3%,USD,2007-10-04 00:00:00,-2.6%,worse,Medium,Factory Orders m/m,3.4%,worse,10:00am
1088,57B,USD,2007-10-04 00:00:00,64B,,Low,Natural Gas Storage,74B,,10:30am
1089,,USD,2007-10-04 00:00:00,,,Medium,FOMC Member Mishkin Speaks,,,11:30am
1090,,CNY,2007-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1091,30.0%,JPY,2007-10-05 00:00:00,30.0%,,Low,Leading Indicators,72.7%,better,1:00am
1092,51.1K,CAD,2007-10-05 00:00:00,16.5K,better,High,Employment Change,23.3K,,7:00am
1093,5.9%,CAD,2007-10-05 00:00:00,6.1%,better,High,Unemployment Rate,6.0%,,7:00am
1094,110K,USD,2007-10-05 00:00:00,100K,better,High,Non-Farm Employment Change,89K,better,8:30am
1095,4.7%,USD,2007-10-05 00:00:00,4.7%,,High,Unemployment Rate,4.6%,,8:30am
1096,0.4%,USD,2007-10-05 00:00:00,0.3%,better,Medium,Average Hourly Earnings m/m,0.3%,,8:30am
1097,,USD,2007-10-05 00:00:00,,,Medium,FOMC Member Kohn Speaks,,,9:10am
1098,,USD,2007-10-05 00:00:00,,,Low,President Bush Speaks,,,9:55am
1099,,CAD,2007-10-05 00:00:00,,,High,BOC Business Outlook Survey,,,10:30am
1100,12.2B,USD,2007-10-05 00:00:00,10.0B,better,Low,Consumer Credit m/m,9.6B,better,3:00pm
1101,,USD,2007-10-05 00:00:00,,,Medium,FOMC Member Warsh Speaks,,,7:00pm
1102,,GBP,2007-09-23 00:00:00,,,Low,BOE Quarterly Bulletin,,,7:01pm
1103,,JPY,2007-09-23 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1104,9.1B,GBP,2007-09-24 00:00:00,6.5B,worse,Low,Public Sector Net Borrowing,-6.3B,,4:30am
1105,-4.0%,EUR,2007-09-24 00:00:00,-2.8%,worse,Medium,Industrial New Orders m/m,4.5%,,5:00am
1106,1.5,EUR,2007-09-24 00:00:00,2.5,worse,Medium,Belgian NBB Business Climate,3.3,,9:00am
1107,,CHF,2007-09-24 00:00:00,,,Medium,Gov Board Member Hildebrand Speaks,,,12:00pm
1108,,GBP,2007-09-24 00:00:00,,,Medium,MPC Member Sentance Speaks,,,12:30pm
1109,,USD,2007-09-24 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,1:00pm
1110,,JPY,2007-09-24 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
1111,1.0%,JPY,2007-09-24 00:00:00,1.6%,worse,Low,SPPI y/y,1.4%,worse,7:50pm
1112,,CNY,2007-09-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1113,,AUD,2007-09-24 00:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,9:00pm
1114,-0.7%,EUR,2007-09-25 00:00:00,0.0%,worse,Low,German Import Prices m/m,0.3%,,2:00am
1115,1.0%,EUR,2007-09-25 00:00:00,0.3%,better,Low,French Consumer Spending m/m,0.9%,,Jul Data
1116,0.9%,EUR,2007-09-25 00:00:00,0.2%,better,Low,French Consumer Spending m/m,1.6%,,2:45am
1117,1.93,CHF,2007-09-25 00:00:00,,,Medium,UBS Consumption Indicator,2.26,,4:00am
1118,104.2,EUR,2007-09-25 00:00:00,105.0,worse,High,German Ifo Business Climate,105.8,,4:00am
1119,-0.1%,EUR,2007-09-25 00:00:00,0.1%,worse,Low,Italian Retail Sales m/m,0.2%,better,4:00am
1120,0.4%,GBP,2007-09-25 00:00:00,0.8%,worse,Low,Revised Business Investment q/q,0.8%,,4:30am
1121,1.81B,EUR,2007-09-25 00:00:00,1.42B,better,Low,Italian Trade Balance,0.40B,,5:00am
1122,113.5,NZD,2007-09-25 00:00:00,,,Low,Westpac Consumer Sentiment,111.4,,9:00am
1123,-3.9%,USD,2007-09-25 00:00:00,-4.0%,,Low,S&P/CS Composite-20 HPI y/y,-3.4%,,9:00am
1124,99.8,USD,2007-09-25 00:00:00,104.5,worse,High,CB Consumer Confidence,105.6,better,10:00am
1125,5.50M,USD,2007-09-25 00:00:00,5.50M,,High,Existing Home Sales,5.75M,,10:00am
1126,14,USD,2007-09-25 00:00:00,5,better,Low,Richmond Manufacturing Index,7,,10:00am
1127,-945M,NZD,2007-09-25 00:00:00,-903M,worse,High,Trade Balance,-813M,worse,6:45pm
1128,1.14T,JPY,2007-09-25 00:00:00,0.74T,better,Low,Trade Balance,0.88T,better,7:50pm
1129,0.3%,AUD,2007-09-25 00:00:00,,,Low,CB Leading Index m/m,0.4%,,8:00pm
1130,6.8,EUR,2007-09-26 00:00:00,7.0,worse,Low,German GfK Consumer Climate,7.4,worse,2:00am
1131,-9.1B,GBP,2007-09-26 00:00:00,-11.5B,better,High,Current Account,-10.6B,better,4:30am
1132,,GBP,2007-09-26 00:00:00,,,Medium,BOE Credit Conditions Survey,,,4:30am
1133,0.8%,GBP,2007-09-26 00:00:00,0.8%,,Low,Final GDP q/q,0.8%,,4:30am
1134,2.14,CHF,2007-09-26 00:00:00,2.00,,Medium,KOF Economic Barometer,2.12,,5:30am
1135,-1.8%,USD,2007-09-26 00:00:00,-1.0%,worse,High,Core Durable Goods Orders m/m,3.4%,worse,8:30am
1136,-4.9%,USD,2007-09-26 00:00:00,-3.8%,worse,Medium,Durable Goods Orders m/m,6.1%,better,8:30am
1137,1.8M,USD,2007-09-26 00:00:00,-2.1M,,Medium,Crude Oil Inventories,-3.9M,,10:30am
1138,5.8%,NZD,2007-09-26 00:00:00,,,Medium,Building Consents m/m,-15.5%,,6:45pm
1139,-26.5,NZD,2007-09-26 00:00:00,,,Medium,ANZ Business Confidence,-33.8,,11:00pm
1140,0.7%,GBP,2007-09-27 00:00:00,0.3%,better,Medium,Nationwide HPI m/m,0.6%,,2:00am
1141,0.2%,EUR,2007-09-27 00:00:00,0.0%,better,Medium,German Prelim CPI m/m,-0.1%,,12:00am
1142,-59K,EUR,2007-09-27 00:00:00,-55K,better,Medium,German Unemployment Change,-26K,,3:55am
1143,11.6%,EUR,2007-09-27 00:00:00,11.7%,,Low,M3 Money Supply y/y,11.7%,,4:00am
1144,11.2%,EUR,2007-09-27 00:00:00,11.2%,,Low,Private Loans y/y,11.0%,better,4:00am
1145,50.5,EUR,2007-09-27 00:00:00,,,Low,Retail PMI,51.0,,4:00am
1146,61.1K,GBP,2007-09-27 00:00:00,,,Medium,High Street Lending,67.0K,,4:30am
1147,1.0%,GBP,2007-09-27 00:00:00,0.8%,better,Low,Index of Services 3m/3m,0.9%,better,4:30am
1148,,CHF,2007-09-27 00:00:00,,,Low,SNB Quarterly Bulletin,,,5:00am
1149,4.66|1.4,EUR,2007-09-27 00:00:00,,,Low,Italian 10-y Bond Auction,4.55|1.3,,5:31am
1150,12,GBP,2007-09-27 00:00:00,11,,Medium,CBI Realized Sales,15,,6:00am
1151,3.8%,USD,2007-09-27 00:00:00,3.9%,worse,Medium,Final GDP q/q,4.0%,,8:30am
1152,298K,USD,2007-09-27 00:00:00,315K,better,Medium,Unemployment Claims,313K,,8:30am
1153,2.6%,USD,2007-09-27 00:00:00,2.7%,,Low,Final GDP Price Index q/q,2.7%,,8:30am
1154,795K,USD,2007-09-27 00:00:00,825K,worse,High,New Home Sales,867K,worse,10:00am
1155,74B,USD,2007-09-27 00:00:00,73B,,Low,Natural Gas Storage,63B,,10:30am
1156,,GBP,2007-09-27 00:00:00,,,Medium,MPC Member Blanchflower Speaks,,,10:55am
1157,,AUD,2007-09-27 00:00:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,11:30am
1158,0.7%,NZD,2007-09-27 00:00:00,0.5%,better,High,GDP q/q,1.2%,better,6:45pm
1159,,USD,2007-09-27 00:00:00,,,Medium,FOMC Member Mishkin Speaks,,,7:00pm
1160,-0.1%,JPY,2007-09-27 00:00:00,0.0%,worse,Medium,Tokyo Core CPI y/y,0.0%,,7:30pm
1161,49.8,JPY,2007-09-27 00:00:00,,,Low,Final Manufacturing PMI,49.6,,7:30pm
1162,1.6%,JPY,2007-09-27 00:00:00,1.1%,better,Low,Household Spending y/y,-0.1%,,7:30pm
1163,-0.1%,JPY,2007-09-27 00:00:00,-0.1%,,Low,National Core CPI y/y,-0.1%,,7:30pm
1164,3.6%,JPY,2007-09-27 00:00:00,3.6%,,Low,Unemployment Rate,3.6%,,7:30pm
1165,3.4%,JPY,2007-09-27 00:00:00,3.0%,better,Medium,Prelim Industrial Production m/m,-0.4%,,7:50pm
1166,0.5%,JPY,2007-09-27 00:00:00,-0.5%,better,Medium,Retail Sales y/y,-2.3%,,7:50pm
1167,0.2%,AUD,2007-09-27 00:00:00,,,Low,MI Inflation Gauge m/m,0.5%,,8:00pm
1168,1.5%,AUD,2007-09-27 00:00:00,1.0%,better,Medium,Private Sector Credit m/m,1.1%,better,9:30pm
1169,-43.3%,JPY,2007-09-28 00:00:00,-16.0%,worse,Low,Housing Starts y/y,-23.4%,,1:00am
1170,-1.4%,EUR,2007-09-28 00:00:00,0.4%,worse,Medium,German Retail Sales m/m,0.6%,better,2:00am
1171,2.1%,EUR,2007-09-28 00:00:00,2.0%,better,Medium,CPI Flash Estimate y/y,1.7%,worse,5:00am
1172,-5,EUR,2007-09-28 00:00:00,-4,worse,Low,Consumer Confidence,-4,worse,5:00am
1173,0.0%,EUR,2007-09-28 00:00:00,0.1%,worse,Low,Italian Prelim CPI m/m,0.2%,,5:00am
1174,-7,GBP,2007-09-28 00:00:00,-5,worse,Low,GfK Consumer Confidence,-4,,5:30am
1175,0.2%,CAD,2007-09-28 00:00:00,0.4%,worse,High,GDP m/m,0.2%,,8:30am
1176,-2.8%,CAD,2007-09-28 00:00:00,-0.9%,worse,Medium,RMPI m/m,4.0%,,8:30am
1177,-1.0%,CAD,2007-09-28 00:00:00,-0.5%,worse,Low,IPPI m/m,-0.7%,,8:30am
1178,0.1%,USD,2007-09-28 00:00:00,0.1%,,High,Core PCE Price Index m/m,0.1%,,8:30am
1179,0.6%,USD,2007-09-28 00:00:00,0.4%,better,Medium,Personal Spending m/m,0.4%,,8:30am
1180,0.3%,USD,2007-09-28 00:00:00,0.4%,worse,Low,Personal Income m/m,0.5%,,8:30am
1181,54.2,USD,2007-09-28 00:00:00,53.5,better,Medium,Chicago PMI,53.8,,9:45am
1182,83.4,USD,2007-09-28 00:00:00,83.9,,Medium,Revised UoM Consumer Sentiment,83.8,,10:00am
1183,0.2%,USD,2007-09-28 00:00:00,-0.2%,better,Low,Construction Spending m/m,-0.5%,,10:00am
1184,3.1%,USD,2007-09-28 00:00:00,,,Low,Revised UoM Inflation Expectations,3.1%,,10:00am
1185,,USD,2007-09-28 00:00:00,,,Medium,FOMC Member Mishkin Speaks,,,1:15pm
1186,,NZD,2007-09-29 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00am
1187,,EUR,2007-09-29 00:00:00,,,Medium,ECB President Trichet Speaks,,,2:00pm
1188,,EUR,2007-09-16 00:00:00,,,Low,Greek Parliamentary Election,,,12:00am
1189,,JPY,2007-09-16 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1190,,USD,2007-09-17 00:00:00,,,Low,Treasury Sec Paulson Speaks,,,2:50am
1191,-0.6B,EUR,2007-09-17 00:00:00,4.0B,worse,Low,Trade Balance,4.4B,worse,5:00am
1192,,EUR,2007-09-17 00:00:00,,,Medium,German Buba Monthly Report,,,6:00am
1193,1.50B,CAD,2007-09-17 00:00:00,-1.54B,better,Medium,Foreign Securities Purchases,-4.33B,,8:30am
1194,14.7,USD,2007-09-17 00:00:00,18.0,worse,Medium,Empire State Manufacturing Index,25.1,,8:30am
1195,,CHF,2007-09-17 00:00:00,,,Medium,SNB Chairman Roth Speaks,,,11:00am
1196,,USD,2007-09-17 00:00:00,,,Low,Treasury Sec Paulson Speaks,,,12:45pm
1197,-0.5%,JPY,2007-09-17 00:00:00,-0.4%,,Medium,Tertiary Industry Activity m/m,0.1%,,7:50pm
1198,,AUD,2007-09-17 00:00:00,,,Medium,RBA Gov Stevens Speaks,,,11:10pm
1199,6.7%,CHF,2007-09-18 00:00:00,5.2%,better,Medium,Industrial Production q/q,-4.7%,,3:15am
1200,1.8%,GBP,2007-09-18 00:00:00,1.9%,worse,High,CPI y/y,1.9%,,4:30am
1201,1.8%,GBP,2007-09-18 00:00:00,1.8%,,Medium,Core CPI y/y,1.7%,,4:30am
1202,4.1%,GBP,2007-09-18 00:00:00,3.9%,better,Medium,RPI y/y,3.8%,,4:30am
1203,-18.1,EUR,2007-09-18 00:00:00,-16.0,worse,Medium,German ZEW Economic Sentiment,-6.9,,5:00am
1204,-20.3,EUR,2007-09-18 00:00:00,-14.0,worse,Low,ZEW Economic Sentiment,-6.1,,5:00am
1205,-2.7%,CAD,2007-09-18 00:00:00,-2.9%,better,Low,New Motor Vehicle Sales m/m,-1.7%,worse,8:30am
1206,-1.4%,USD,2007-09-18 00:00:00,-0.2%,worse,High,PPI m/m,0.6%,,8:30am
1207,0.2%,USD,2007-09-18 00:00:00,0.1%,better,Medium,Core PPI m/m,0.1%,,8:30am
1208,19.2B,USD,2007-09-18 00:00:00,99.0B,worse,High,TIC Long-Term Purchases,97.3B,worse,9:00am
1209,20,USD,2007-09-18 00:00:00,20,,Medium,NAHB Housing Market Index,22,,1:00pm
1210,,USD,2007-09-18 00:00:00,,,High,FOMC Statement,,,2:15pm
1211,4.75%,USD,2007-09-18 00:00:00,5.00%,worse,High,Federal Funds Rate,5.25%,,2:15pm
1212,0.2%,AUD,2007-09-18 00:00:00,,,Low,MI Leading Index m/m,0.2%,worse,8:30pm
1213,0.50%,JPY,2007-09-19 00:00:00,0.50%,,Medium,Overnight Call Rate,0.50%,,12:21am
1214,0.1%,EUR,2007-09-19 00:00:00,0.1%,,Low,German PPI m/m,-0.1%,,2:00am
1215,,JPY,2007-09-19 00:00:00,,,Low,BOJ Monthly Report,,,2:00am
1216,3.3%,CHF,2007-09-19 00:00:00,5.2%,worse,High,Retail Sales y/y,5.1%,,3:15am
1217,,JPY,2007-09-19 00:00:00,,,High,BOJ Press Conference,,,3:32am
1218,,AUD,2007-09-19 00:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,4:15am
1219,0-0-9,GBP,2007-09-19 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,4:30am
1220,0.1%,CAD,2007-09-19 00:00:00,0.1%,,High,Core CPI m/m,0.1%,,7:00am
1221,-0.3%,CAD,2007-09-19 00:00:00,0.1%,worse,Medium,CPI m/m,0.1%,,7:00am
1222,0.3%,CAD,2007-09-19 00:00:00,0.3%,,Low,Leading Index m/m,0.4%,,8:30am
1223,0.2%,USD,2007-09-19 00:00:00,0.2%,,High,Core CPI m/m,0.2%,,8:30am
1224,1.31M,USD,2007-09-19 00:00:00,1.35M,worse,Medium,Building Permits,1.39M,,8:30am
1225,-0.1%,USD,2007-09-19 00:00:00,0.0%,worse,Medium,CPI m/m,0.1%,,8:30am
1226,1.33M,USD,2007-09-19 00:00:00,1.36M,worse,Medium,Housing Starts,1.37M,,8:30am
1227,-3.9M,USD,2007-09-19 00:00:00,-2.0M,,Medium,Crude Oil Inventories,-7.0M,,10:30am
1228,-2.91B,NZD,2007-09-19 00:00:00,-3.28B,better,High,Current Account,-2.21B,,6:45pm
1229,7.7,JPY,2007-09-19 00:00:00,1.0,better,Medium,BSI Manufacturing Index,-2.2,,7:50pm
1230,-8.6%,AUD,2007-09-19 00:00:00,,,Medium,HIA New Home Sales m/m,1.5%,,9:30pm
1231,,AUD,2007-09-19 00:00:00,,,Medium,RBA Financial Stability Review,,,9:30pm
1232,,AUD,2007-09-19 00:00:00,,,Low,RBA Bulletin,,,9:30pm
1233,,EUR,2007-09-20 00:00:00,,,Medium,ECB President Trichet Speaks,,,1:30am
1234,0.64B,CHF,2007-09-20 00:00:00,0.95B,worse,Low,Trade Balance,1.51B,worse,2:15am
1235,0.3%,CHF,2007-09-20 00:00:00,0.1%,better,Medium,PPI m/m,0.1%,,3:15am
1236,6.0%,EUR,2007-09-20 00:00:00,6.2%,better,Low,Italian Quarterly Unemployment Rate,6.2%,,4:00am
1237,0.6%,GBP,2007-09-20 00:00:00,0.0%,better,High,Retail Sales m/m,0.7%,,4:30am
1238,1.2%,GBP,2007-09-20 00:00:00,0.9%,better,Low,M4 Money Supply m/m,1.1%,,4:30am
1239,,GBP,2007-09-20 00:00:00,,,High,Inflation Report Hearings,,,4:45am
1240,-26.7,CHF,2007-09-20 00:00:00,,,Medium,Credit Suisse Economic Expectations,-5.1,,5:00am
1241,6,GBP,2007-09-20 00:00:00,5,,Medium,CBI Industrial Order Expectations,9,,6:00am
1242,2.0%,CAD,2007-09-20 00:00:00,0.5%,better,Medium,Wholesale Sales m/m,0.1%,,8:30am
1243,311K,USD,2007-09-20 00:00:00,320K,better,Medium,Unemployment Claims,320K,,8:30am
1244,,USD,2007-09-20 00:00:00,,,High,Fed Chairman Bernanke Testifies,,,10:00am
1245,-0.6%,USD,2007-09-20 00:00:00,-0.1%,worse,Low,CB Leading Index m/m,0.7%,better,10:00am
1246,63B,USD,2007-09-20 00:00:00,66B,,Low,Natural Gas Storage,64B,,10:30am
1247,10.9,USD,2007-09-20 00:00:00,3.0,better,Medium,Philly Fed Manufacturing Index,0.0,,12:00pm
1248,3.8%,NZD,2007-09-20 00:00:00,,,Low,Visitor Arrivals m/m,-1.7%,,6:45pm
