,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
998,0.7%,CNY,2010-10-14 00:00:00,,,Low,CB Leading Index m/m,0.8%,better,10:00pm
999,-0.5%,JPY,2010-10-15 00:00:00,-0.3%,worse,Low,Revised Industrial Production m/m,-0.3%,,12:30am
1000,,JPY,2010-10-15 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,2:00am
1001,-3.26B,EUR,2010-10-15 00:00:00,-1.97B,worse,Low,Italian Trade Balance,1.75B,,4:00am
1002,1.8%,EUR,2010-10-15 00:00:00,1.8%,,Medium,Final CPI y/y,1.8%,,5:00am
1003,1.0%,EUR,2010-10-15 00:00:00,1.0%,,Medium,Final Core CPI y/y,1.0%,,5:00am
1004,-1.4B,EUR,2010-10-15 00:00:00,1.3B,worse,Low,Trade Balance,-0.2B,,5:00am
1005,,USD,2010-10-15 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,8:15am
1006,2.0%,CAD,2010-10-15 00:00:00,0.5%,better,Medium,Manufacturing Sales m/m,-1.1%,worse,8:30am
1007,-4.8%,CAD,2010-10-15 00:00:00,1.3%,worse,Low,New Motor Vehicle Sales m/m,2.2%,worse,8:30am
1008,0.0%,USD,2010-10-15 00:00:00,0.1%,worse,High,Core CPI m/m,0.0%,,8:30am
1009,0.4%,USD,2010-10-15 00:00:00,0.4%,,High,Core Retail Sales m/m,1.0%,better,8:30am
1010,0.6%,USD,2010-10-15 00:00:00,0.5%,better,High,Retail Sales m/m,0.7%,better,8:30am
1011,0.1%,USD,2010-10-15 00:00:00,0.2%,worse,Medium,CPI m/m,0.3%,,8:30am
1012,15.7,USD,2010-10-15 00:00:00,7.1,better,Medium,Empire State Manufacturing Index,4.1,,8:30am
1013,67.9,USD,2010-10-15 00:00:00,68.8,worse,High,Prelim UoM Consumer Sentiment,68.2,better,9:55am
1014,2.6%,USD,2010-10-15 00:00:00,,,Low,Prelim UoM Inflation Expectations,2.2%,,9:55am
1015,0.6%,USD,2010-10-15 00:00:00,0.5%,worse,Medium,Business Inventories m/m,1.1%,worse,10:00am
1016,-34.5B,USD,2010-10-15 00:00:00,-32.3B,,Medium,Federal Budget Balance,-90.5B,,2:00pm
1017,,EUR,2010-10-16 00:00:00,,,Medium,ECB President Trichet Speaks,,,7:00am
1018,,USD,2010-10-16 00:00:00,,,Medium,FOMC Member Rosengren Speaks,,,8:15am
1019,,AUD,2010-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1020,0.1%,AUD,2010-10-03 00:00:00,,,Low,MI Inflation Gauge m/m,0.2%,,7:30pm
1021,5.8%,JPY,2010-10-03 00:00:00,5.8%,,Low,Monetary Base y/y,5.4%,,7:50pm
1022,,CNY,2010-10-03 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1023,0.0%,JPY,2010-10-03 00:00:00,0.8%,worse,Medium,Average Cash Earnings y/y,1.4%,better,9:30pm
1024,2.9%,NZD,2010-10-03 00:00:00,,,Low,ANZ Commodity Prices m/m,-1.4%,,10:00pm
1025,48.1K,EUR,2010-10-04 00:00:00,,,Medium,Spanish Unemployment Change,61.1K,,3:00am
1026,8.8,EUR,2010-10-04 00:00:00,8.3,better,Low,Sentix Investor Confidence,7.6,,4:30am
1027,53.8,GBP,2010-10-04 00:00:00,51.6,better,Medium,Construction PMI,52.1,,4:30am
1028,0.1%,EUR,2010-10-04 00:00:00,0.2%,worse,Low,PPI m/m,0.2%,,5:00am
1029,,GBP,2010-10-04 00:00:00,,,Medium,MPC Member Tucker Speaks,,,6:25am
1030,,GBP,2010-10-04 00:00:00,,,Low,Chancellor Osborne Speaks,,,7:00am
1031,4.3%,USD,2010-10-04 00:00:00,2.8%,better,High,Pending Home Sales m/m,4.5%,worse,10:00am
1032,-0.5%,USD,2010-10-04 00:00:00,-0.3%,worse,Medium,Factory Orders m/m,0.5%,better,10:00am
1033,,USD,2010-10-04 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,3:00pm
1034,6,NZD,2010-10-04 00:00:00,,,High,NZIER Business Confidence,18,,5:00pm
1035,45.6,AUD,2010-10-04 00:00:00,,,Medium,AIG Services Index,47.5,,6:28pm
1036,,USD,2010-10-04 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,7:30pm
1037,,CNY,2010-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1038,0.3%,AUD,2010-10-04 00:00:00,0.5%,worse,High,Retail Sales m/m,0.7%,,8:30pm
1039,2.35B,AUD,2010-10-04 00:00:00,2.31B,,High,Trade Balance,1.74B,worse,8:30pm
1040,0.7%,AUD,2010-10-04 00:00:00,,,Medium,ANZ Job Advertisements m/m,2.4%,worse,8:30pm
1041,4.50%,AUD,2010-10-04 00:00:00,4.75%,worse,High,Cash Rate,4.50%,,11:30pm
1042,,AUD,2010-10-04 00:00:00,,,High,RBA Rate Statement,,,11:30pm
1043,,JPY,2010-10-05 00:00:00,,,High,Monetary Policy Statement,,,12:38am
1044,<0.10%,JPY,2010-10-05 00:00:00,0.10%,worse,Medium,Overnight Call Rate,0.10%,,12:38am
1045,0.0%,CHF,2010-10-05 00:00:00,0.0%,,Medium,CPI m/m,0.0%,,3:15am
1046,47.9,EUR,2010-10-05 00:00:00,,,Low,Spanish Services PMI,49.2,,3:15am
1047,,JPY,2010-10-05 00:00:00,,,High,BOJ Press Conference,,,3:29am
1048,51.3,EUR,2010-10-05 00:00:00,50.7,better,Low,Italian Services PMI,51.4,,3:45am
1049,58.2,EUR,2010-10-05 00:00:00,58.8,worse,Low,French Final Services PMI,58.8,,3:50am
1050,54.9,EUR,2010-10-05 00:00:00,54.6,,Low,German Final Services PMI,54.6,,3:55am
1051,54.1,EUR,2010-10-05 00:00:00,53.6,better,Low,Final Services PMI,53.6,,4:00am
1052,52.8,GBP,2010-10-05 00:00:00,51.1,better,High,Services PMI,51.3,,4:30am
1053,-0.4%,EUR,2010-10-05 00:00:00,0.2%,worse,Medium,Retail Sales m/m,0.1%,,5:00am
1054,53.2,USD,2010-10-05 00:00:00,52.1,better,High,ISM Non-Manufacturing PMI,51.5,,10:00am
1055,,CAD,2010-10-05 00:00:00,,,Low,Gov Council Member Macklem Speaks,,,1:15pm
1056,1.9%,GBP,2010-10-05 00:00:00,,,Low,BRC Shop Price Index y/y,1.7%,,7:00pm
1057,,CNY,2010-10-05 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1058,,JPY,2010-10-06 00:00:00,,,Medium,BOJ Monthly Report,,,1:00am
1059,215B,CHF,2010-10-06 00:00:00,,,High,Foreign Currency Reserves,218B,,3:00am
1060,1.0%,EUR,2010-10-06 00:00:00,1.0%,,Low,Final GDP q/q,1.0%,,5:00am
1061,3.4%,EUR,2010-10-06 00:00:00,0.9%,better,Medium,German Factory Orders m/m,-1.6%,better,6:00am
1062,-44.1%,USD,2010-10-06 00:00:00,,,Low,Challenger Job Cuts y/y,-54.5%,,7:30am
1063,-39K,USD,2010-10-06 00:00:00,23K,worse,High,ADP Non-Farm Employment Change,10K,better,8:15am
1064,,USD,2010-10-06 00:00:00,,,Medium,Treasury Sec Geithner Speaks,,,9:00am
1065,70.3,CAD,2010-10-06 00:00:00,63.0,better,High,Ivey PMI,65.9,,10:00am
1066,3.1M,USD,2010-10-06 00:00:00,0.5M,,Medium,Crude Oil Inventories,-0.5M,,10:30am
1067,40.8,AUD,2010-10-06 00:00:00,,,Low,AIG Construction Index,43.2,,6:30pm
1068,,CNY,2010-10-06 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1069,49.5K,AUD,2010-10-06 00:00:00,20.2K,better,High,Employment Change,31.6K,,8:30pm
1070,5.1%,AUD,2010-10-06 00:00:00,5.1%,,High,Unemployment Rate,5.1%,,8:30pm
1071,0.84|2.8,JPY,2010-10-06 00:00:00,,,Low,10-y Bond Auction,1.05|3.2,,11:45pm
1072,99.1%,JPY,2010-10-07 00:00:00,99.2%,,Low,Leading Indicators,100.0%,better,1:00am
1073,112.9%,JPY,2010-10-07 00:00:00,,,Low,Prelim Machine Tool Orders y/y,170.0%,,2:00am
1074,-4.9B,EUR,2010-10-07 00:00:00,-4.0B,worse,Low,French Trade Balance,-4.4B,worse,2:45am
1075,-3.6%,GBP,2010-10-07 00:00:00,0.6%,worse,High,Halifax HPI m/m,0.4%,better,3:00am
1076,0.3%,GBP,2010-10-07 00:00:00,0.1%,better,High,Manufacturing Production m/m,0.4%,better,4:30am
1077,0.3%,GBP,2010-10-07 00:00:00,0.3%,,Low,Industrial Production m/m,0.3%,,4:30am
1078,2.68|1.8,EUR,2010-10-07 00:00:00,,,Medium,French 10-y Bond Auction,2.55|2.2,,5:04am
1079,1.7%,EUR,2010-10-07 00:00:00,0.4%,better,Medium,German Industrial Production m/m,0.1%,,6:00am
1080,200B,GBP,2010-10-07 00:00:00,200B,,High,Asset Purchase Facility,200B,,7:00am
1081,0.50%,GBP,2010-10-07 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
1082,1.00%,EUR,2010-10-07 00:00:00,1.00%,,High,Main Refinancing Rate,1.00%,,7:45am
1083,-9.2%,CAD,2010-10-07 00:00:00,-1.9%,worse,High,Building Permits m/m,-3.8%,worse,8:30am
1084,,EUR,2010-10-07 00:00:00,,,High,ECB Press Conference,,,8:30am
1085,445K,USD,2010-10-07 00:00:00,454K,better,High,Unemployment Claims,456K,,8:30am
1086,0.5%,GBP,2010-10-07 00:00:00,,,Medium,NIESR GDP Estimate,0.6%,worse,10:00am
1087,3.20M,USD,2010-10-07 00:00:00,,,Low,JOLTS Job Openings,3.14M,better,10:00am
1088,85B,USD,2010-10-07 00:00:00,78B,,Low,Natural Gas Storage,74B,,10:30am
1089,,USD,2010-10-07 00:00:00,,,Medium,FOMC Member Hoenig Speaks,,,1:30pm
1090,-3.3B,USD,2010-10-07 00:00:00,-2.9B,worse,Low,Consumer Credit m/m,-4.1B,worse,3:00pm
1091,,JPY,2010-10-07 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
1092,,JPY,2010-10-07 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
1093,1.18T,JPY,2010-10-07 00:00:00,1.09T,better,Low,Current Account,1.46T,,7:50pm
1094,,AUD,2010-10-07 00:00:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,10:30pm
1095,41.2,JPY,2010-10-08 00:00:00,44.8,worse,Low,Economy Watchers Sentiment,45.1,,1:00am
1096,3.7%,CHF,2010-10-08 00:00:00,3.7%,,Low,Unemployment Rate,3.8%,,1:45am
1097,11.7B,EUR,2010-10-08 00:00:00,12.3B,worse,Low,German Trade Balance,12.6B,,2:00am
1098,-122.1B,EUR,2010-10-08 00:00:00,,,Low,French Gov Budget Balance,-93.1B,,2:45am
1099,0.7%,GBP,2010-10-08 00:00:00,0.3%,better,High,PPI Input m/m,0.1%,better,4:30am
1100,0.3%,GBP,2010-10-08 00:00:00,0.2%,,Low,PPI Output m/m,0.0%,,4:30am
1101,-6.6K,CAD,2010-10-08 00:00:00,10.7K,worse,High,Employment Change,35.8K,,7:00am
1102,8.0%,CAD,2010-10-08 00:00:00,8.1%,better,High,Unemployment Rate,8.1%,,7:00am
1103,186K,CAD,2010-10-08 00:00:00,180K,better,High,Housing Starts,189K,better,8:14am
1104,-95K,USD,2010-10-08 00:00:00,1K,worse,High,Non-Farm Employment Change,-57K,,8:30am
1105,9.6%,USD,2010-10-08 00:00:00,9.7%,better,High,Unemployment Rate,9.6%,,8:30am
1106,0.0%,USD,2010-10-08 00:00:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.3%,,8:30am
1107,0.8%,USD,2010-10-08 00:00:00,0.6%,worse,Low,Final Wholesale Inventories m/m,1.5%,worse,10:00am
1108,,All,2010-10-08 00:00:00,,,Medium,G7 Meetings,,,12:00am
1109,,All,2010-10-08 00:00:00,,,Low,IMF Meetings,,,12:00am
1110,,CAD,2010-10-08 00:00:00,,,High,BOC Business Outlook Survey,,,10:30am
1111,,CAD,2010-10-08 00:00:00,,,Medium,BOC Gov Carney Speaks,,,2:25pm
1112,,EUR,2010-10-08 00:00:00,,,Medium,ECB President Trichet Speaks,,,2:25pm
1113,,USD,2010-10-08 00:00:00,,,Low,FOMC Member Tarullo Speaks,,,2:25pm
1114,,All,2010-10-09 00:00:00,,,Low,IMF Meetings,,,12:00am
1115,,CAD,2010-10-09 00:00:00,,,Medium,BOC Gov Carney Speaks,,,4:00pm
1116,,GBP,2010-10-09 00:00:00,,,Medium,MPC Member Tucker Speaks,,,7:00pm
1117,0.59T,JPY,2010-09-26 00:00:00,0.52T,better,Medium,Trade Balance,0.59T,,7:50pm
1118,-1.1%,JPY,2010-09-26 00:00:00,-1.2%,better,Low,SPPI y/y,-1.1%,better,7:50pm
1119,,JPY,2010-09-27 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,1:30am
1120,,EUR,2010-09-27 00:00:00,,,Medium,ECB President Trichet Speaks,,,3:00am
1121,1.1%,EUR,2010-09-27 00:00:00,0.4%,better,Medium,M3 Money Supply y/y,0.2%,,4:00am
1122,1.2%,EUR,2010-09-27 00:00:00,1.2%,,Low,Private Loans y/y,0.8%,worse,4:00am
1123,,EUR,2010-09-27 00:00:00,,,High,ECB President Trichet Speaks,,,9:00am
1124,1.95,CHF,2010-09-28 00:00:00,,,Medium,UBS Consumption Indicator,1.88,better,2:00am
1125,4.9,EUR,2010-09-28 00:00:00,4.3,better,Medium,German GfK Consumer Climate,4.3,better,2:00am
1126,-0.1%,EUR,2010-09-28 00:00:00,-0.2%,better,Medium,German Prelim CPI m/m,0.0%,,12:00am
1127,2.7%,EUR,2010-09-28 00:00:00,0.5%,better,Low,French Consumer Spending m/m,-1.5%,worse,Jul Data
1128,-1.6%,EUR,2010-09-28 00:00:00,-0.1%,worse,Medium,French Consumer Spending m/m,2.7%,,2:45am
1129,-7.4B,GBP,2010-09-28 00:00:00,-9.6B,better,High,Current Account,-11.3B,worse,4:30am
1130,1.2%,GBP,2010-09-28 00:00:00,1.2%,,Medium,Final GDP q/q,1.2%,,4:30am
1131,0.7%,GBP,2010-09-28 00:00:00,-1.6%,better,Low,Revised Business Investment q/q,-1.6%,,4:30am
1132,49,GBP,2010-09-28 00:00:00,27,better,Medium,CBI Realized Sales,35,,6:00am
1133,,GBP,2010-09-28 00:00:00,,,Medium,MPC Member Posen Speaks,,,9:00am
1134,3.2%,USD,2010-09-28 00:00:00,3.1%,,Medium,S&P/CS Composite-20 HPI y/y,4.2%,,9:00am
1135,48.5,USD,2010-09-28 00:00:00,52.5,worse,High,CB Consumer Confidence,53.2,,10:00am
1136,-2,USD,2010-09-28 00:00:00,6,worse,Low,Richmond Manufacturing Index,11,,10:00am
1137,,USD,2010-09-28 00:00:00,,,Medium,FOMC Member Warsh Speaks,,,4:30pm
1138,-437M,NZD,2010-09-28 00:00:00,-365M,worse,Medium,Trade Balance,-183M,,5:45pm
1139,8,JPY,2010-09-28 00:00:00,7,better,High,Tankan Manufacturing Index,1,,7:50pm
1140,2,JPY,2010-09-28 00:00:00,-2,better,Medium,Tankan Non-Manufacturing Index,-5,,7:50pm
1141,0.8%,AUD,2010-09-28 00:00:00,,,Medium,CB Leading Index m/m,0.6%,better,8:00pm
1142,-2.6%,AUD,2010-09-28 00:00:00,,,Medium,HIA New Home Sales m/m,-7.0%,,8:42pm
1143,52.9,CNY,2010-09-28 00:00:00,,,Medium,Caixin Manufacturing PMI,51.9,,10:30pm
1144,48.7,EUR,2010-09-29 00:00:00,,,Low,Retail PMI,49.7,,4:00am
1145,1.5B,GBP,2010-09-29 00:00:00,0.5B,better,Medium,Net Lending to Individuals m/m,0.2B,,4:30am
1146,0.5%,GBP,2010-09-29 00:00:00,0.7%,worse,Low,Index of Services 3m/3m,0.6%,worse,4:30am
1147,47K,GBP,2010-09-29 00:00:00,47K,,Low,Mortgage Approvals,48K,,4:30am
1148,2.21,CHF,2010-09-29 00:00:00,2.12,,High,KOF Economic Barometer,2.22,,5:30am
1149,3.90|1.5,EUR,2010-09-29 00:00:00,,,Medium,Italian 10-y Bond Auction,3.81|1.3,,5:32am
1150,2.2%,CAD,2010-09-29 00:00:00,0.6%,better,Medium,RMPI m/m,1.9%,,8:30am
1151,0.4%,CAD,2010-09-29 00:00:00,0.3%,better,Low,IPPI m/m,0.0%,worse,8:30am
1152,-0.5M,USD,2010-09-29 00:00:00,-0.4M,,Medium,Crude Oil Inventories,1.0M,,10:30am
1153,,USD,2010-09-29 00:00:00,,,Medium,FOMC Member Rosengren Speaks,,,1:15pm
1154,-17.8%,NZD,2010-09-29 00:00:00,,,Medium,Building Consents m/m,2.4%,worse,5:45pm
1155,-20,GBP,2010-09-29 00:00:00,-19,worse,Medium,GfK Consumer Confidence,-18,,7:01pm
1156,49.5,JPY,2010-09-29 00:00:00,,,Low,Final Manufacturing PMI,50.1,,7:15pm
1157,-0.3%,JPY,2010-09-29 00:00:00,1.2%,worse,Medium,Prelim Industrial Production m/m,-0.2%,worse,7:50pm
1158,4.3%,JPY,2010-09-29 00:00:00,4.6%,worse,Medium,Retail Sales y/y,3.8%,,7:50pm
1159,-4.7%,AUD,2010-09-29 00:00:00,0.0%,worse,High,Building Approvals m/m,0.1%,worse,9:30pm
1160,0.1%,AUD,2010-09-29 00:00:00,0.3%,worse,Medium,Private Sector Credit m/m,0.3%,better,9:30pm
1161,,AUD,2010-09-29 00:00:00,,,Medium,RBA Financial Stability Review,,,9:30pm
1162,13.5,NZD,2010-09-29 00:00:00,,,High,ANZ Business Confidence,16.4,,10:00pm
1163,20.5%,JPY,2010-09-30 00:00:00,10.3%,better,Low,Housing Starts y/y,4.3%,,1:00am
1164,0.1%,GBP,2010-09-30 00:00:00,-0.3%,better,High,Nationwide HPI m/m,-0.8%,,2:00am
1165,,GBP,2010-09-30 00:00:00,,,Medium,MPC Member Tucker Speaks,,,3:00am
1166,-40K,EUR,2010-09-30 00:00:00,-20K,better,Medium,German Unemployment Change,-20K,better,3:55am
1167,,GBP,2010-09-30 00:00:00,,,Medium,BOE Credit Conditions Survey,,,4:30am
1168,1.8%,EUR,2010-09-30 00:00:00,1.8%,,Medium,CPI Flash Estimate y/y,1.6%,,5:00am
1169,-0.2%,EUR,2010-09-30 00:00:00,0.0%,worse,Low,Italian Prelim CPI m/m,0.2%,,5:00am
1170,,GBP,2010-09-30 00:00:00,,,Medium,MPC Member Fisher Speaks,,,5:05am
1171,-0.1%,CAD,2010-09-30 00:00:00,-0.1%,,High,GDP m/m,0.2%,,8:30am
1172,453K,USD,2010-09-30 00:00:00,458K,better,High,Unemployment Claims,469K,,8:30am
1173,1.7%,USD,2010-09-30 00:00:00,1.6%,better,Medium,Final GDP q/q,1.6%,,8:30am
1174,1.9%,USD,2010-09-30 00:00:00,1.9%,,Low,Final GDP Price Index q/q,1.9%,,8:30am
1175,60.4,USD,2010-09-30 00:00:00,56.0,better,Medium,Chicago PMI,56.7,,9:45am
1176,,USD,2010-09-30 00:00:00,,,High,Fed Chairman Bernanke Testifies,,,10:00am
1177,74B,USD,2010-09-30 00:00:00,68B,,Low,Natural Gas Storage,73B,,10:30am
1178,,CAD,2010-09-30 00:00:00,,,Medium,BOC Gov Carney Speaks,,,12:50pm
1179,,USD,2010-09-30 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,2:30pm
1180,47.3,AUD,2010-09-30 00:00:00,,,Low,AIG Manufacturing Index,51.7,,7:30pm
1181,1.7%,JPY,2010-09-30 00:00:00,1.4%,better,Medium,Household Spending y/y,1.1%,,7:30pm
1182,-1.0%,JPY,2010-09-30 00:00:00,-1.0%,,Medium,Tokyo Core CPI y/y,-1.1%,,7:30pm
1183,-1.0%,JPY,2010-09-30 00:00:00,-1.0%,,Low,National Core CPI y/y,-1.1%,,7:30pm
1184,5.1%,JPY,2010-09-30 00:00:00,5.1%,,Low,Unemployment Rate,5.2%,,7:30pm
1185,,CNY,2010-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1186,53.8,CNY,2010-09-30 00:00:00,52.5,better,High,Manufacturing PMI,51.7,,9:00pm
1187,-0.2%,EUR,2010-10-01 00:00:00,0.5%,worse,Medium,German Retail Sales m/m,-0.4%,,2:00am
1188,52.4%,AUD,2010-10-01 00:00:00,,,Medium,Commodity Prices y/y,52.7%,,2:30am
1189,0.5%,CHF,2010-10-01 00:00:00,3.2%,worse,High,Retail Sales y/y,4.7%,,3:15am
1190,49.6,EUR,2010-10-01 00:00:00,,,Medium,Spanish Manufacturing PMI,51.2,,3:15am
1191,59.7,CHF,2010-10-01 00:00:00,60.8,worse,Medium,Manufacturing PMI,61.4,,3:30am
1192,52.6,EUR,2010-10-01 00:00:00,51.9,better,Medium,Italian Manufacturing PMI,52.8,,3:45am
1193,56.0,EUR,2010-10-01 00:00:00,55.4,better,Low,French Final Manufacturing PMI,55.4,,3:50am
1194,55.1,EUR,2010-10-01 00:00:00,55.3,,Low,German Final Manufacturing PMI,55.3,,3:55am
1195,53.7,EUR,2010-10-01 00:00:00,53.6,,Low,Final Manufacturing PMI,53.6,,4:00am
1196,8.2%,EUR,2010-10-01 00:00:00,8.5%,better,Low,Italian Monthly Unemployment Rate,8.4%,,4:00am
1197,53.4,GBP,2010-10-01 00:00:00,53.9,worse,High,Manufacturing PMI,53.7,worse,4:30am
1198,-6.2B,GBP,2010-10-01 00:00:00,-3.2B,worse,Low,Housing Equity Withdrawal q/q,-5.3B,worse,4:30am
1199,10.1%,EUR,2010-10-01 00:00:00,10.0%,worse,Medium,Unemployment Rate,10.1%,worse,5:00am
1200,0.1%,USD,2010-10-01 00:00:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,,8:30am
1201,0.4%,USD,2010-10-01 00:00:00,0.4%,,Medium,Personal Spending m/m,0.4%,,8:30am
1202,,USD,2010-10-01 00:00:00,,,Low,FOMC Member Dudley Speaks,,,8:30am
1203,0.5%,USD,2010-10-01 00:00:00,0.3%,better,Low,Personal Income m/m,0.2%,,8:30am
1204,68.2,USD,2010-10-01 00:00:00,67.1,better,Medium,Revised UoM Consumer Sentiment,66.6,,9:55am
1205,2.2%,USD,2010-10-01 00:00:00,,,Low,Revised UoM Inflation Expectations,2.2%,,9:55am
1206,54.4,USD,2010-10-01 00:00:00,54.6,,High,ISM Manufacturing PMI,56.3,,10:00am
1207,0.4%,USD,2010-10-01 00:00:00,-0.4%,better,Low,Construction Spending m/m,-1.4%,worse,10:00am
1208,70.5,USD,2010-10-01 00:00:00,59.6,better,Low,ISM Manufacturing Prices,61.5,,10:00am
1209,11.8M,USD,2010-10-01 00:00:00,11.6M,better,Low,Total Vehicle Sales,11.5M,,12:00am
1210,,AUD,2010-10-02 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,12:00pm
1211,61.7,CNY,2010-10-02 00:00:00,,,Low,Non-Manufacturing PMI,60.1,,9:00pm
1212,,EUR,2010-09-19 00:00:00,,,Medium,ECB President Trichet Speaks,,,1:00pm
1213,-1.1%,GBP,2010-09-19 00:00:00,,,Medium,Rightmove HPI m/m,-1.7%,,7:01pm
1214,,GBP,2010-09-19 00:00:00,,,Low,BOE Quarterly Bulletin,,,7:01pm
1215,,JPY,2010-09-19 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1216,,AUD,2010-09-19 00:00:00,,,High,RBA Gov Stevens Speaks,,,11:30pm
1217,1.75B,EUR,2010-09-20 00:00:00,-1.37B,better,Low,Italian Trade Balance,-3.06B,,4:00am
1218,45K,GBP,2010-09-20 00:00:00,46K,,Medium,Prelim Mortgage Approvals,47K,,4:30am
1219,-0.2%,GBP,2010-09-20 00:00:00,0.3%,worse,Low,M4 Money Supply m/m,0.4%,,4:30am
1220,,EUR,2010-09-20 00:00:00,,,Low,German Buba Monthly Report,,,6:00am
1221,5.48B,CAD,2010-09-20 00:00:00,8.11B,worse,Medium,Foreign Securities Purchases,5.39B,,8:30am
1222,-0.1%,CAD,2010-09-20 00:00:00,0.4%,worse,Medium,Wholesale Sales m/m,0.2%,better,8:30am
1223,13,USD,2010-09-20 00:00:00,14,worse,Low,NAHB Housing Market Index,13,,10:00am
1224,0.6%,NZD,2010-09-20 00:00:00,,,Low,Visitor Arrivals m/m,0.8%,worse,6:48pm
1225,,AUD,2010-09-20 00:00:00,,,High,Monetary Policy Meeting Minutes,,,9:30pm
1226,2.0%,NZD,2010-09-20 00:00:00,,,Low,Credit Card Spending y/y,2.6%,,11:00pm
1227,0.57B,CHF,2010-09-21 00:00:00,1.97B,worse,Medium,Trade Balance,2.84B,worse,2:15am
1228,15.3B,GBP,2010-09-21 00:00:00,12.3B,worse,High,Public Sector Net Borrowing,2.0B,better,4:30am
1229,0.1%,CAD,2010-09-21 00:00:00,0.1%,,High,Core CPI m/m,-0.1%,,7:00am
1230,-0.1%,CAD,2010-09-21 00:00:00,0.0%,worse,Medium,CPI m/m,0.5%,,7:00am
1231,0.57M,USD,2010-09-21 00:00:00,0.56M,,High,Building Permits,0.56M,,8:30am
1232,0.60M,USD,2010-09-21 00:00:00,0.55M,better,Medium,Housing Starts,0.54M,,8:30am
1233,,USD,2010-09-21 00:00:00,,,High,FOMC Statement,,,2:15pm
1234,<0.25%,USD,2010-09-21 00:00:00,<0.25%,,High,Federal Funds Rate,<0.25%,,2:15pm
1235,-0.88B,NZD,2010-09-21 00:00:00,-0.19B,worse,High,Current Account,0.16B,,6:45pm
1236,,CNY,2010-09-21 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1237,0.4%,AUD,2010-09-21 00:00:00,,,Medium,MI Leading Index m/m,-0.1%,worse,8:30pm
1238,1.0%,JPY,2010-09-22 00:00:00,1.1%,,Low,All Industries Activity m/m,0.2%,,12:30am
1239,0-0-9,GBP,2010-09-22 00:00:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,4:30am
1240,1-0-8,GBP,2010-09-22 00:00:00,1-0-8,,High,MPC Official Bank Rate Votes,1-0-8,,4:30am
1241,-2.4%,EUR,2010-09-22 00:00:00,-1.2%,worse,Medium,Industrial New Orders m/m,2.4%,,5:00am
1242,-0.4%,CAD,2010-09-22 00:00:00,0.4%,worse,High,Core Retail Sales m/m,-0.6%,worse,8:30am
1243,0.5%,CAD,2010-09-22 00:00:00,0.5%,,Medium,Leading Index m/m,0.4%,,8:30am
1244,-0.1%,CAD,2010-09-22 00:00:00,0.5%,worse,Medium,Retail Sales m/m,0.0%,worse,8:30am
1245,-3.4,EUR,2010-09-22 00:00:00,-5.0,better,Medium,Belgian NBB Business Climate,-5.1,,9:00am
1246,-11,EUR,2010-09-22 00:00:00,-10,worse,Low,Consumer Confidence,-11,better,10:00am
1247,-0.5%,USD,2010-09-22 00:00:00,-0.1%,worse,Low,HPI m/m,-1.2%,worse,10:00am
1248,1.0M,USD,2010-09-22 00:00:00,-1.5M,,Medium,Crude Oil Inventories,-2.5M,,10:30am
1249,,USD,2010-09-22 00:00:00,,,Medium,Treasury Sec Geithner Speaks,,,2:00pm
1250,0.2%,NZD,2010-09-22 00:00:00,0.8%,worse,High,GDP q/q,0.5%,worse,6:45pm
1251,,CNY,2010-09-22 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1252,,JPY,2010-09-22 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1253,55.4,EUR,2010-09-23 00:00:00,55.0,better,Medium,French Flash Manufacturing PMI,55.1,better,3:00am
1254,58.8,EUR,2010-09-23 00:00:00,60.1,worse,Medium,French Flash Services PMI,60.4,better,3:00am
1255,55.3,EUR,2010-09-23 00:00:00,57.7,worse,Medium,German Flash Manufacturing PMI,58.2,,3:30am
1256,54.6,EUR,2010-09-23 00:00:00,57.2,worse,Medium,German Flash Services PMI,57.2,worse,3:30am
