,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
678,-0.4%,GBP,2016-10-31 00:00:00,0.6%,worse,Low,M4 Money Supply m/m,1.0%,,5:30am
679,63K,GBP,2016-10-31 00:00:00,62K,,Low,Mortgage Approvals,61K,,5:30am
680,0.5%,EUR,2016-10-31 00:00:00,0.5%,,Medium,CPI Flash Estimate y/y,0.4%,,6:00am
681,0.8%,EUR,2016-10-31 00:00:00,0.8%,,Medium,Core CPI Flash Estimate y/y,0.8%,,6:00am
682,0.3%,EUR,2016-10-31 00:00:00,0.3%,,Medium,Prelim Flash GDP q/q,0.3%,,6:00am
683,0.0%,EUR,2016-10-31 00:00:00,0.2%,worse,Low,Italian Prelim CPI m/m,-0.2%,,6:00am
684,-0.1%,CAD,2016-10-31 00:00:00,0.5%,worse,Medium,RMPI m/m,-0.7%,,8:30am
685,0.4%,CAD,2016-10-31 00:00:00,0.4%,,Low,IPPI m/m,-0.4%,better,8:30am
686,0.1%,USD,2016-10-31 00:00:00,0.1%,,Medium,Core PCE Price Index m/m,0.2%,,8:30am
687,0.5%,USD,2016-10-31 00:00:00,0.5%,,Medium,Personal Spending m/m,-0.1%,worse,8:30am
688,0.3%,USD,2016-10-31 00:00:00,0.3%,,Low,Personal Income m/m,0.2%,,8:30am
689,50.6,USD,2016-10-31 00:00:00,54.1,worse,Medium,Chicago PMI,54.2,,9:45am
690,50.9,AUD,2016-10-31 00:00:00,,,Low,AIG Manufacturing Index,49.8,,6:30pm
691,51.4,JPY,2016-10-31 00:00:00,51.7,,Low,Final Manufacturing PMI,51.7,,8:30pm
692,51.2,CNY,2016-10-31 00:00:00,50.4,better,High,Manufacturing PMI,50.4,,9:00pm
693,54.0,CNY,2016-10-31 00:00:00,,,Medium,Non-Manufacturing PMI,53.7,,9:00pm
694,51.2,CNY,2016-10-31 00:00:00,50.2,better,High,Caixin Manufacturing PMI,50.1,,9:45pm
695,,JPY,2016-10-31 00:00:00,,,High,BOJ Outlook Report,,,10:55pm
696,-0.10%,JPY,2016-10-31 00:00:00,-0.10%,,High,BOJ Policy Rate,-0.10%,,10:55pm
697,,JPY,2016-10-31 00:00:00,,,High,Monetary Policy Statement,,,10:55pm
698,1.50%,AUD,2016-10-31 00:00:00,1.50%,,High,Cash Rate,1.50%,,11:30pm
699,,AUD,2016-10-31 00:00:00,,,High,RBA Rate Statement,,,11:30pm
700,16.0%,AUD,2016-11-01 00:00:00,,,Low,Commodity Prices y/y,3.9%,better,1:30am
701,,JPY,2016-11-01 00:00:00,,,High,BOJ Press Conference,,,2:30am
702,,EUR,2016-11-01 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
703,,EUR,2016-11-01 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
704,-2.3%,CHF,2016-11-01 00:00:00,-2.3%,,Low,Retail Sales y/y,-2.8%,better,4:15am
705,54.7,CHF,2016-11-01 00:00:00,53.9,better,Low,Manufacturing PMI,53.2,,4:30am
706,54.3,GBP,2016-11-01 00:00:00,54.6,,High,Manufacturing PMI,55.5,,5:30am
707,0.2%,CAD,2016-11-01 00:00:00,0.2%,,High,GDP m/m,0.4%,worse,8:30am
708,51.1,CAD,2016-11-01 00:00:00,,,Low,Manufacturing PMI,50.3,,9:30am
709,53.4,USD,2016-11-01 00:00:00,53.3,,Low,Final Manufacturing PMI,53.2,,9:45am
710,51.9,USD,2016-11-01 00:00:00,51.8,,High,ISM Manufacturing PMI,51.5,,10:00am
711,-0.4%,USD,2016-11-01 00:00:00,0.5%,worse,Low,Construction Spending m/m,-0.5%,,10:00am
712,51.4,USD,2016-11-01 00:00:00,48.7,better,Low,IBD/TIPP Economic Optimism,51.3,,10:00am
713,54.5,USD,2016-11-01 00:00:00,54.0,better,Low,ISM Manufacturing Prices,53.0,,10:00am
714,11.4%,NZD,2016-11-01 00:00:00,,,High,GDT Price Index,1.4%,,10:35am
715,18.3M,USD,2016-11-01 00:00:00,17.5M,better,Low,Total Vehicle Sales,17.8M,,12:00am
716,,CAD,2016-11-01 00:00:00,,,High,BOC Gov Poloz Speaks,,,12:00pm
717,1.4%,NZD,2016-11-01 00:00:00,0.6%,better,High,Employment Change q/q,2.4%,,5:45pm
718,4.9%,NZD,2016-11-01 00:00:00,5.1%,better,High,Unemployment Rate,5.0%,better,5:45pm
719,0.4%,NZD,2016-11-01 00:00:00,0.4%,,Low,Labor Cost Index q/q,0.4%,,5:45pm
720,22.1%,JPY,2016-11-01 00:00:00,21.8%,,Low,Monetary Base y/y,22.7%,,7:50pm
721,-1.7%,GBP,2016-11-01 00:00:00,,,Low,BRC Shop Price Index y/y,-1.8%,,8:01pm
722,-8.7%,AUD,2016-11-01 00:00:00,-2.8%,worse,High,Building Approvals m/m,1.9%,better,8:30pm
723,1.7%,NZD,2016-11-01 00:00:00,,,High,Inflation Expectations q/q,1.7%,,10:00pm
724,42.3,JPY,2016-11-02 00:00:00,42.8,worse,Low,Consumer Confidence,43.0,,1:00am
725,0.0%,GBP,2016-11-02 00:00:00,0.2%,worse,Low,Nationwide HPI m/m,0.3%,,3:00am
726,53.3,EUR,2016-11-02 00:00:00,52.7,better,Medium,Spanish Manufacturing PMI,52.3,,4:15am
727,50.9,EUR,2016-11-02 00:00:00,51.5,worse,Low,Italian Manufacturing PMI,51.0,,4:45am
728,51.8,EUR,2016-11-02 00:00:00,51.3,better,Low,French Final Manufacturing PMI,51.3,,4:50am
729,-13K,EUR,2016-11-02 00:00:00,0K,better,Medium,German Unemployment Change,0K,,4:55am
730,55.0,EUR,2016-11-02 00:00:00,55.1,,Low,German Final Manufacturing PMI,55.1,,4:55am
731,53.5,EUR,2016-11-02 00:00:00,55.3,worse,Low,Final Manufacturing PMI,53.3,,5:00am
732,52.6,GBP,2016-11-02 00:00:00,51.9,better,High,Construction PMI,52.3,,5:30am
733,0.12|1.5,EUR,2016-11-02 00:00:00,,,Low,German 10-y Bond Auction,-0.03|1.4,,6:32am
734,147K,USD,2016-11-02 00:00:00,166K,worse,High,ADP Non-Farm Employment Change,202K,better,8:15am
735,14.4M,USD,2016-11-02 00:00:00,1.6M,,High,Crude Oil Inventories,-0.6M,,10:30am
736,,CAD,2016-11-02 00:00:00,,,Medium,Gov Council Member Wilkins Speaks,,,1:30pm
737,,USD,2016-11-02 00:00:00,,,High,FOMC Statement,,,2:00pm
738,<0.50%,USD,2016-11-02 00:00:00,<0.50%,,High,Federal Funds Rate,<0.50%,,2:00pm
739,50.5,AUD,2016-11-02 00:00:00,,,Low,AIG Services Index,48.9,,6:30pm
740,,JPY,2016-11-02 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
741,0.7%,NZD,2016-11-02 00:00:00,,,Low,ANZ Commodity Prices m/m,5.1%,,8:00pm
742,-1.23B,AUD,2016-11-02 00:00:00,-1.71B,better,High,Trade Balance,-1.89B,better,8:30pm
743,52.4,CNY,2016-11-02 00:00:00,52.5,,Medium,Caixin Services PMI,52.0,,9:45pm
744,-13,CHF,2016-11-03 00:00:00,-13,,Low,SECO Consumer Climate,-15,,2:45am
745,44.7K,EUR,2016-11-03 00:00:00,77.3K,better,Medium,Spanish Unemployment Change,22.8K,,4:00am
746,,EUR,2016-11-03 00:00:00,,,Low,ECB Economic Bulletin,,,5:00am
747,11.7%,EUR,2016-11-03 00:00:00,11.4%,worse,Low,Italian Monthly Unemployment Rate,11.5%,worse,5:00am
748,54.5,GBP,2016-11-03 00:00:00,52.5,better,High,Services PMI,52.6,,5:30am
749,1.21|2.0,EUR,2016-11-03 00:00:00,,,Low,Spanish 10-y Bond Auction,1.04|1.9,,5:50am
750,0.46|2.0,EUR,2016-11-03 00:00:00,,,Low,French 10-y Bond Auction,0.28|3.1,,5:57am
751,10.0%,EUR,2016-11-03 00:00:00,10.0%,,Low,Unemployment Rate,10.0%,better,6:00am
752,,GBP,2016-11-03 00:00:00,,,High,EU Membership Court Ruling,,,6:00am
753,-39.1%,USD,2016-11-03 00:00:00,,,Low,Challenger Job Cuts y/y,-24.7%,,7:30am
754,,GBP,2016-11-03 00:00:00,,,High,BOE Inflation Report,,,8:00am
755,0-0-9,GBP,2016-11-03 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,8:00am
756,,GBP,2016-11-03 00:00:00,,,High,Monetary Policy Summary,,,8:00am
757,0.25%,GBP,2016-11-03 00:00:00,0.25%,,High,Official Bank Rate,0.25%,,8:00am
758,435B,GBP,2016-11-03 00:00:00,435B,,Medium,Asset Purchase Facility,435B,,8:00am
759,0-0-9,GBP,2016-11-03 00:00:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,8:00am
760,,GBP,2016-11-03 00:00:00,,,High,BOE Gov Carney Speaks,,,8:30am
761,265K,USD,2016-11-03 00:00:00,257K,worse,High,Unemployment Claims,258K,,8:30am
762,3.1%,USD,2016-11-03 00:00:00,1.7%,worse,Medium,Prelim Nonfarm Productivity q/q,-0.6%,,8:30am
763,0.3%,USD,2016-11-03 00:00:00,1.6%,worse,Medium,Prelim Unit Labor Costs q/q,4.3%,better,8:30am
764,54.8,USD,2016-11-03 00:00:00,54.8,,Low,Final Services PMI,54.8,,9:45am
765,54.8,USD,2016-11-03 00:00:00,56.2,worse,High,ISM Non-Manufacturing PMI,57.1,,10:00am
766,0.3%,USD,2016-11-03 00:00:00,0.2%,,Medium,Factory Orders m/m,0.4%,better,10:00am
767,54B,USD,2016-11-03 00:00:00,55B,,Low,Natural Gas Storage,73B,,10:30am
768,,GBP,2016-11-03 00:00:00,,,Medium,MPC Member Cunliffe Speaks,,,4:55pm
769,,AUD,2016-11-03 00:00:00,,,High,RBA Monetary Policy Statement,,,8:30pm
770,0.6%,AUD,2016-11-03 00:00:00,0.4%,better,High,Retail Sales m/m,0.5%,better,8:30pm
771,,CAD,2016-11-03 00:00:00,,,High,BOC Gov Poloz Speaks,,,8:35pm
772,54.6,EUR,2016-11-04 00:00:00,55.2,worse,Low,Spanish Services PMI,54.7,,4:15am
773,51.0,EUR,2016-11-04 00:00:00,51.6,worse,Low,Italian Services PMI,50.7,,4:45am
774,51.4,EUR,2016-11-04 00:00:00,52.1,worse,Low,French Final Services PMI,52.1,,4:50am
775,54.2,EUR,2016-11-04 00:00:00,54.1,,Low,German Final Services PMI,54.1,,4:55am
776,52.8,EUR,2016-11-04 00:00:00,53.5,worse,Low,Final Services PMI,53.5,,5:00am
777,0.1%,EUR,2016-11-04 00:00:00,0.0%,better,Low,PPI m/m,-0.2%,,6:00am
778,43.9K,CAD,2016-11-04 00:00:00,-10.0K,better,High,Employment Change,67.2K,,8:30am
779,7.0%,CAD,2016-11-04 00:00:00,7.0%,,High,Unemployment Rate,7.0%,,8:30am
780,-4.1B,CAD,2016-11-04 00:00:00,-1.7B,worse,Medium,Trade Balance,-2.0B,,8:30am
781,0.4%,USD,2016-11-04 00:00:00,0.3%,better,High,Average Hourly Earnings m/m,0.3%,better,8:30am
782,161K,USD,2016-11-04 00:00:00,174K,worse,High,Non-Farm Employment Change,191K,better,8:30am
783,4.9%,USD,2016-11-04 00:00:00,4.9%,,High,Unemployment Rate,5.0%,,8:30am
784,-36.4B,USD,2016-11-04 00:00:00,-37.5B,better,Medium,Trade Balance,-40.5B,,8:30am
785,59.7,CAD,2016-11-04 00:00:00,56.2,better,Medium,Ivey PMI,58.4,,10:00am
786,,GBP,2016-11-04 00:00:00,,,Medium,MPC Member Forbes Speaks,,,10:45am
787,,USD,2016-11-04 00:00:00,,,Medium,FOMC Member Fischer Speaks,,,4:00pm
788,,NZD,2016-10-23 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
789,0.35T,JPY,2016-10-23 00:00:00,0.21T,better,Low,Trade Balance,0.36T,worse,7:50pm
790,51.7,JPY,2016-10-23 00:00:00,50.6,better,Low,Flash Manufacturing PMI,50.4,,8:30pm
791,,GBP,2016-10-24 00:00:00,,,Medium,MPC Member Shafik Speaks,,,2:30am
792,51.3,EUR,2016-10-24 00:00:00,50.2,better,Medium,French Flash Manufacturing PMI,49.7,,3:00am
793,52.1,EUR,2016-10-24 00:00:00,54.1,worse,Medium,French Flash Services PMI,53.3,worse,3:00am
794,55.1,EUR,2016-10-24 00:00:00,54.3,better,Medium,German Flash Manufacturing PMI,54.3,,3:30am
795,54.1,EUR,2016-10-24 00:00:00,51.9,better,Medium,German Flash Services PMI,50.9,,3:30am
796,53.3,EUR,2016-10-24 00:00:00,52.7,better,Medium,Flash Manufacturing PMI,52.6,,4:00am
797,53.5,EUR,2016-10-24 00:00:00,52.4,better,Medium,Flash Services PMI,52.2,,4:00am
798,,EUR,2016-10-24 00:00:00,,,Low,German Buba Monthly Report,,,6:00am
799,-17,GBP,2016-10-24 00:00:00,-2,worse,Low,CBI Industrial Order Expectations,-5,,6:00am
800,0.8%,CAD,2016-10-24 00:00:00,0.2%,better,Medium,Wholesale Sales m/m,0.1%,worse,8:30am
801,1.1%,CNY,2016-10-24 00:00:00,,,Low,CB Leading Index m/m,0.8%,worse,9:00am
802,,USD,2016-10-24 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,9:00am
803,,USD,2016-10-24 00:00:00,,,Medium,FOMC Member Bullard Speaks,,,9:05am
804,53.2,USD,2016-10-24 00:00:00,51.6,better,Low,Flash Manufacturing PMI,51.5,,9:45am
805,,CHF,2016-10-24 00:00:00,,,High,SNB Chairman Jordan Speaks,,,12:15pm
806,,CAD,2016-10-24 00:00:00,,,High,BOC Gov Poloz Speaks,,,3:30pm
807,110.5,EUR,2016-10-25 00:00:00,109.6,better,High,German Ifo Business Climate,109.5,,4:00am
808,0.7%,USD,2016-10-25 00:00:00,0.5%,better,Low,HPI m/m,0.5%,,9:00am
809,5.1%,USD,2016-10-25 00:00:00,5.1%,,Low,S&P/CS Composite-20 HPI y/y,5.0%,,9:00am
810,-4,USD,2016-10-25 00:00:00,-5,better,Low,Richmond Manufacturing Index,-8,,9:59am
811,98.6,USD,2016-10-25 00:00:00,101.5,worse,High,CB Consumer Confidence,103.5,worse,10:00am
812,51.3,USD,2016-10-25 00:00:00,47.6,better,Low,IBD/TIPP Economic Optimism,46.7,,10:00am
813,,GBP,2016-10-25 00:00:00,,,High,BOE Gov Carney Speaks,,,10:35am
814,,EUR,2016-10-25 00:00:00,,,High,ECB President Draghi Speaks,,,11:30am
815,0.3%,JPY,2016-10-25 00:00:00,0.2%,better,Low,SPPI y/y,0.2%,,7:50pm
816,0.7%,AUD,2016-10-25 00:00:00,0.5%,better,High,CPI q/q,0.4%,,8:30pm
817,0.4%,AUD,2016-10-25 00:00:00,0.4%,,Medium,Trimmed Mean CPI q/q,0.5%,,8:30pm
818,9.7,EUR,2016-10-26 00:00:00,10.1,worse,Low,German GfK Consumer Climate,10.0,,2:00am
819,0.1%,EUR,2016-10-26 00:00:00,0.1%,,Low,German Import Prices m/m,-0.2%,,2:00am
820,-0.1%,EUR,2016-10-26 00:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.2%,better,4:00am
821,38.3K,GBP,2016-10-26 00:00:00,37.3K,better,Low,High Street Lending,37.2K,,4:30am
822,-56.1B,USD,2016-10-26 00:00:00,-60.6B,better,Low,Goods Trade Balance,-59.2B,worse,8:30am
823,0.2%,USD,2016-10-26 00:00:00,0.1%,worse,Low,Prelim Wholesale Inventories m/m,-0.2%,better,8:30am
824,54.8,USD,2016-10-26 00:00:00,52.4,better,Low,Flash Services PMI,52.3,better,9:45am
825,593K,USD,2016-10-26 00:00:00,601K,worse,Medium,New Home Sales,575K,worse,10:00am
826,-0.6M,USD,2016-10-26 00:00:00,0.7M,,High,Crude Oil Inventories,-5.2M,,10:30am
827,-1436M,NZD,2016-10-26 00:00:00,-1125M,worse,Medium,Trade Balance,-1243M,better,5:45pm
828,-1.0%,AUD,2016-10-26 00:00:00,-0.7%,worse,Low,Import Prices q/q,-1.0%,,8:30pm
829,1.59,CHF,2016-10-27 00:00:00,,,Low,UBS Consumption Indicator,1.53,,2:00am
830,18.9%,EUR,2016-10-27 00:00:00,19.3%,better,Medium,Spanish Unemployment Rate,20.0%,,3:00am
831,5.0%,EUR,2016-10-27 00:00:00,5.1%,,Medium,M3 Money Supply y/y,5.1%,,4:00am
832,1.8%,EUR,2016-10-27 00:00:00,1.9%,worse,Low,Private Loans y/y,1.8%,,4:00am
833,0.5%,GBP,2016-10-27 00:00:00,0.3%,better,High,Prelim GDP q/q,0.7%,better,4:30am
834,0.8%,GBP,2016-10-27 00:00:00,0.8%,,Low,Index of Services 3m/3m,0.6%,,4:30am
835,21,GBP,2016-10-27 00:00:00,-2,better,Low,CBI Realized Sales,-8,,6:00am
836,0.2%,USD,2016-10-27 00:00:00,0.2%,,High,Core Durable Goods Orders m/m,-0.2%,better,8:30am
837,258K,USD,2016-10-27 00:00:00,261K,,High,Unemployment Claims,261K,,8:30am
838,-0.1%,USD,2016-10-27 00:00:00,0.1%,worse,Medium,Durable Goods Orders m/m,0.1%,,8:30am
839,1.5%,USD,2016-10-27 00:00:00,1.2%,better,Medium,Pending Home Sales m/m,-2.5%,,10:00am
840,73B,USD,2016-10-27 00:00:00,71B,,Low,Natural Gas Storage,77B,,10:30am
841,-3,GBP,2016-10-27 00:00:00,-2,worse,Low,GfK Consumer Confidence,-1,,7:01pm
842,-2.1%,JPY,2016-10-27 00:00:00,-2.6%,better,Medium,Household Spending y/y,-4.6%,,7:30pm
843,-0.4%,JPY,2016-10-27 00:00:00,-0.5%,better,Medium,Tokyo Core CPI y/y,-0.5%,,7:30pm
844,-0.5%,JPY,2016-10-27 00:00:00,-0.5%,,Low,National Core CPI y/y,-0.5%,,7:30pm
845,3.0%,JPY,2016-10-27 00:00:00,3.1%,better,Low,Unemployment Rate,3.1%,,7:30pm
846,2.7%,AUD,2016-10-27 00:00:00,,,Low,HIA New Home Sales m/m,6.1%,,8:19pm
847,0.3%,AUD,2016-10-27 00:00:00,0.6%,worse,Medium,PPI q/q,0.1%,,8:30pm
848,0.2%,JPY,2016-10-28 00:00:00,0.3%,worse,Low,BOJ Core CPI y/y,0.4%,,1:00am
849,0.2%,EUR,2016-10-28 00:00:00,0.3%,worse,Low,French Flash GDP q/q,-0.1%,worse,1:30am
850,0.2%,EUR,2016-10-28 00:00:00,0.1%,better,Medium,German Prelim CPI m/m,0.1%,,12:00am
851,-0.2%,EUR,2016-10-28 00:00:00,0.3%,worse,Low,French Consumer Spending m/m,0.8%,better,2:45am
852,0.0%,EUR,2016-10-28 00:00:00,0.2%,worse,Low,French Prelim CPI m/m,-0.2%,,2:45am
853,104.7,CHF,2016-10-28 00:00:00,101.8,better,Medium,KOF Economic Barometer,101.6,better,3:00am
854,0.7%,EUR,2016-10-28 00:00:00,0.3%,better,Medium,Spanish Flash CPI y/y,0.2%,worse,3:00am
855,0.7%,EUR,2016-10-28 00:00:00,0.7%,,Medium,Spanish Flash GDP q/q,0.8%,better,3:00am
856,1.60|1.3,EUR,2016-10-28 00:00:00,,,Low,Italian 10-y Bond Auction,1.21|1.4,,5:21am
857,2.9%,USD,2016-10-28 00:00:00,2.5%,better,High,Advance GDP q/q,1.4%,better,8:30am
858,1.5%,USD,2016-10-28 00:00:00,1.3%,better,Medium,Advance GDP Price Index q/q,2.3%,,8:30am
859,0.6%,USD,2016-10-28 00:00:00,0.6%,,Medium,Employment Cost Index q/q,0.6%,,8:30am
860,87.2,USD,2016-10-28 00:00:00,88.2,worse,Medium,Revised UoM Consumer Sentiment,87.9,,10:00am
861,2.4%,USD,2016-10-28 00:00:00,,,Low,Revised UoM Inflation Expectations,2.4%,,10:00am
862,,CHF,2016-10-29 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
863,,EUR,2016-10-29 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
864,,GBP,2016-10-29 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
865,0.9%,GBP,2016-10-16 00:00:00,,,Low,Rightmove HPI m/m,0.7%,,7:01pm
866,1.3%,JPY,2016-10-17 00:00:00,1.5%,worse,Low,Revised Industrial Production m/m,1.5%,,12:30am
867,2.52B,EUR,2016-10-17 00:00:00,4.25B,worse,Low,Italian Trade Balance,7.80B,,4:03am
868,0.4%,EUR,2016-10-17 00:00:00,0.4%,,Medium,Final CPI y/y,0.4%,,5:00am
869,0.8%,EUR,2016-10-17 00:00:00,0.8%,,Low,Final Core CPI y/y,0.8%,,5:00am
870,12.74B,CAD,2016-10-17 00:00:00,6.24B,better,Medium,Foreign Securities Purchases,9.10B,better,8:30am
871,-6.8,USD,2016-10-17 00:00:00,1.1,worse,Medium,Empire State Manufacturing Index,-2.0,,8:30am
872,75.4%,USD,2016-10-17 00:00:00,75.6%,worse,Medium,Capacity Utilization Rate,75.3%,worse,9:15am
873,0.1%,USD,2016-10-17 00:00:00,0.3%,worse,Medium,Industrial Production m/m,-0.5%,worse,9:15am
874,0.0%,GBP,2016-10-17 00:00:00,,,Low,CB Leading Index m/m,-0.2%,worse,9:30am
875,,GBP,2016-10-17 00:00:00,,,Medium,MPC Member Broadbent Speaks,,,10:45am
876,,USD,2016-10-17 00:00:00,,,Medium,FOMC Member Fischer Speaks,,,12:15pm
877,,EUR,2016-10-17 00:00:00,,,High,ECB President Draghi Speaks,,,1:35pm
878,,EUR,2016-10-17 00:00:00,,,Medium,German Buba President Weidmann Speaks,,,1:35pm
879,,AUD,2016-10-17 00:00:00,,,High,RBA Gov Lowe Speaks,,,5:10pm
880,0.3%,NZD,2016-10-17 00:00:00,0.0%,better,High,CPI q/q,0.4%,,5:45pm
881,,AUD,2016-10-17 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
882,2.5%,AUD,2016-10-17 00:00:00,,,Low,New Motor Vehicle Sales m/m,0.0%,,8:30pm
883,11.5%,CNY,2016-10-18 00:00:00,11.6%,,Low,M2 Money Supply y/y,11.4%,,3:03am
884,1220B,CNY,2016-10-18 00:00:00,1000B,better,Low,New Loans,949B,,3:03am
885,1.0%,GBP,2016-10-18 00:00:00,0.9%,better,High,CPI y/y,0.6%,,4:30am
886,0.0%,GBP,2016-10-18 00:00:00,0.4%,worse,Medium,PPI Input m/m,0.2%,,4:30am
887,2.0%,GBP,2016-10-18 00:00:00,2.0%,,Medium,RPI y/y,1.8%,,4:30am
888,1.5%,GBP,2016-10-18 00:00:00,1.4%,better,Low,Core CPI y/y,1.3%,,4:30am
889,8.4%,GBP,2016-10-18 00:00:00,7.9%,better,Low,HPI y/y,8.0%,worse,4:30am
890,0.2%,GBP,2016-10-18 00:00:00,0.2%,,Low,PPI Output m/m,0.1%,,4:30am
891,0.9%,CAD,2016-10-18 00:00:00,0.3%,better,High,Manufacturing Sales m/m,0.1%,,8:30am
892,0.3%,USD,2016-10-18 00:00:00,0.3%,,High,CPI m/m,0.2%,,8:30am
893,0.1%,USD,2016-10-18 00:00:00,0.2%,worse,High,Core CPI m/m,0.3%,,8:30am
894,1.4%,NZD,2016-10-18 00:00:00,,,High,GDT Price Index,-3.0%,,9:48am
895,63,USD,2016-10-18 00:00:00,64,worse,Low,NAHB Housing Market Index,65,,10:00am
896,48.3B,USD,2016-10-18 00:00:00,22.0B,better,Low,TIC Long-Term Purchases,102.8B,,4:00pm
897,0.1%,AUD,2016-10-18 00:00:00,,,Low,MI Leading Index m/m,0.0%,,7:30pm
898,6.7%,CNY,2016-10-18 00:00:00,6.7%,,High,GDP q/y,6.7%,,10:00pm
899,6.1%,CNY,2016-10-18 00:00:00,6.4%,worse,High,Industrial Production y/y,6.3%,,10:00pm
900,8.2%,CNY,2016-10-18 00:00:00,8.2%,,Medium,Fixed Asset Investment ytd/y,8.1%,,10:00pm
901,,CNY,2016-10-18 00:00:00,,,Medium,NBS Press Conference,,,10:00pm
902,10.7%,CNY,2016-10-18 00:00:00,10.7%,,Low,Retail Sales y/y,10.6%,,10:00pm
903,0.2%,JPY,2016-10-19 00:00:00,0.2%,,Low,All Industries Activity m/m,0.2%,,12:30am
904,2.3%,GBP,2016-10-19 00:00:00,2.3%,,High,Average Earnings Index 3m/y,2.4%,better,4:30am
905,0.7K,GBP,2016-10-19 00:00:00,3.4K,better,High,Claimant Count Change,7.1K,worse,4:30am
906,4.9%,GBP,2016-10-19 00:00:00,4.9%,,Medium,Unemployment Rate,4.9%,,4:30am
907,0.64|1.7,EUR,2016-10-19 00:00:00,,,Low,German 30-y Bond Auction,0.62|1.7,,5:34am
908,1.08|2.0,GBP,2016-10-19 00:00:00,,,Low,10-y Bond Auction,0.69|1.7,,5:34am
909,1.23M,USD,2016-10-19 00:00:00,1.17M,better,High,Building Permits,1.15M,,8:30am
910,1.05M,USD,2016-10-19 00:00:00,1.18M,worse,Medium,Housing Starts,1.15M,,8:30am
911,,CAD,2016-10-19 00:00:00,,,High,BOC Monetary Policy Report,,,10:00am
912,,CAD,2016-10-19 00:00:00,,,High,BOC Rate Statement,,,10:00am
913,0.50%,CAD,2016-10-19 00:00:00,0.50%,,High,Overnight Rate,0.50%,,10:00am
914,0.0%,AUD,2016-10-19 00:00:00,,,Low,CB Leading Index m/m,0.5%,better,10:30am
915,-5.2M,USD,2016-10-19 00:00:00,2.2M,,High,Crude Oil Inventories,4.9M,,10:30am
916,,CAD,2016-10-19 00:00:00,,,High,BOC Press Conference,,,11:15am
917,,GBP,2016-10-19 00:00:00,,,Medium,MPC Member Haldane Speaks,,,1:00pm
918,,USD,2016-10-19 00:00:00,,,Low,Beige Book,,,2:00pm
919,,CAD,2016-10-19 00:00:00,,,High,BOC Gov Poloz Speaks,,,4:15pm
920,,USD,2016-10-19 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,7:45pm
921,-9.8K,AUD,2016-10-19 00:00:00,15.2K,worse,High,Employment Change,-8.6K,worse,8:30pm
922,5.6%,AUD,2016-10-19 00:00:00,5.7%,better,High,Unemployment Rate,5.7%,worse,8:30pm
923,5,AUD,2016-10-19 00:00:00,,,Medium,NAB Quarterly Business Confidence,3,better,8:30pm
924,4.37B,CHF,2016-10-20 00:00:00,3.27B,better,Low,Trade Balance,3.01B,,2:00am
925,-0.2%,EUR,2016-10-20 00:00:00,0.3%,worse,Low,German PPI m/m,-0.1%,,2:00am
926,29.7B,EUR,2016-10-20 00:00:00,24.3B,better,Low,Current Account,27.7B,better,4:00am
927,0.0%,GBP,2016-10-20 00:00:00,0.3%,worse,High,Retail Sales m/m,0.0%,better,4:30am
928,1.04|1.9,EUR,2016-10-20 00:00:00,,,Low,Spanish 10-y Bond Auction,1.07|1.8,,4:53am
929,,EUR,2016-10-20 00:00:00,,,Medium,EU Economic Summit,,,12:00am
930,0.00%,EUR,2016-10-20 00:00:00,0.00%,,High,Main Refinancing Rate,0.00%,,7:45am
931,,EUR,2016-10-20 00:00:00,,,High,ECB Press Conference,,,8:30am
932,9.7,USD,2016-10-20 00:00:00,5.2,better,High,Philly Fed Manufacturing Index,12.8,,8:30am
933,260K,USD,2016-10-20 00:00:00,251K,worse,High,Unemployment Claims,247K,,8:30am
934,,USD,2016-10-20 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,8:30am
935,,GBP,2016-10-20 00:00:00,,,Medium,MPC Member Shafik Speaks,,,9:00am
936,5.47M,USD,2016-10-20 00:00:00,5.36M,better,Medium,Existing Home Sales,5.30M,worse,10:00am
937,0.2%,USD,2016-10-20 00:00:00,0.2%,,Low,CB Leading Index m/m,-0.2%,,10:00am
938,77B,USD,2016-10-20 00:00:00,72B,,Low,Natural Gas Storage,79B,,10:30am
939,3.6%,NZD,2016-10-20 00:00:00,,,Low,Visitor Arrivals m/m,-1.8%,,5:45pm
940,,JPY,2016-10-20 00:00:00,,,High,BOJ Gov Kuroda Speaks,,,8:54pm
