,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
687,-0.9%,EUR,2018-08-07 00:00:00,-0.5%,worse,Low,German Industrial Production m/m,2.4%,worse,2:00am
688,19.3B,EUR,2018-08-07 00:00:00,21.4B,worse,Low,German Trade Balance,20.4B,,2:00am
689,-6.2B,EUR,2018-08-07 00:00:00,-5.6B,worse,Low,French Trade Balance,-6.0B,,2:45am
690,750B,CHF,2018-08-07 00:00:00,,,Low,Foreign Currency Reserves,748B,,3:00am
691,1.4%,GBP,2018-08-07 00:00:00,0.2%,better,Medium,Halifax HPI m/m,0.9%,better,3:30am
692,61.8,CAD,2018-08-07 00:00:00,64.2,worse,Medium,Ivey PMI,63.1,,10:00am
693,6.66M,USD,2018-08-07 00:00:00,6.74M,worse,Low,JOLTS Job Openings,6.66M,,10:00am
694,58.0,USD,2018-08-07 00:00:00,57.2,better,Low,IBD/TIPP Economic Optimism,56.4,,10:01am
695,0.0%,NZD,2018-08-07 00:00:00,,,Medium,GDT Price Index,-1.7%,,10:15am
696,10.2B,USD,2018-08-07 00:00:00,16.2B,worse,Low,Consumer Credit m/m,24.3B,worse,3:00pm
697,,JPY,2018-08-07 00:00:00,,,Low,BOJ Summary of Opinions,,,7:50pm
698,2.0%,JPY,2018-08-07 00:00:00,2.3%,worse,Low,Bank Lending y/y,2.2%,,7:50pm
699,1.76T,JPY,2018-08-07 00:00:00,1.84T,worse,Low,Current Account,1.85T,,7:50pm
700,-1.1%,AUD,2018-08-07 00:00:00,0.1%,worse,Low,Home Loans m/m,1.0%,,9:30pm
701,2.0%,NZD,2018-08-07 00:00:00,,,High,Inflation Expectations q/q,2.0%,,11:00pm
702,,AUD,2018-08-07 00:00:00,,,High,RBA Gov Lowe Speaks,,,11:01pm
703,177B,CNY,2018-08-07 00:00:00,229B,worse,Medium,Trade Balance,262B,,11:05pm
704,28.1B,CNY,2018-08-07 00:00:00,39.1B,worse,Low,USD-Denominated Trade Balance,41.6B,,11:14pm
705,46.6,JPY,2018-08-08 00:00:00,47.8,worse,Low,Economy Watchers Sentiment,48.1,,1:02am
706,1.46|2.2,GBP,2018-08-08 00:00:00,,,Low,10-y Bond Auction,1.43|2.3,,5:36am
707,-2.3%,CAD,2018-08-08 00:00:00,-0.1%,worse,Low,Building Permits m/m,4.8%,,8:30am
708,,USD,2018-08-08 00:00:00,,,Medium,FOMC Member Barkin Speaks,,,8:45am
709,-1.4M,USD,2018-08-08 00:00:00,-2.8M,,High,Crude Oil Inventories,3.8M,,10:30am
710,2.96|2.5,USD,2018-08-08 00:00:00,,,Low,10-y Bond Auction,2.86|2.6,,1:01pm
711,1.75%,NZD,2018-08-08 00:00:00,1.75%,,High,Official Cash Rate,1.75%,,5:00pm
712,,NZD,2018-08-08 00:00:00,,,High,RBNZ Monetary Policy Statement,,,5:00pm
713,,NZD,2018-08-08 00:00:00,,,High,RBNZ Rate Statement,,,5:00pm
714,,NZD,2018-08-08 00:00:00,,,High,RBNZ Press Conference,,,6:00pm
715,4%,GBP,2018-08-08 00:00:00,4%,,Low,RICS House Price Balance,3%,better,7:01pm
716,-8.8%,JPY,2018-08-08 00:00:00,-1.2%,worse,Low,Core Machinery Orders m/m,-3.7%,,7:50pm
717,3.0%,JPY,2018-08-08 00:00:00,3.1%,worse,Low,M2 Money Stock y/y,3.1%,worse,7:50pm
718,2.1%,CNY,2018-08-08 00:00:00,2.0%,better,Medium,CPI y/y,1.9%,,9:29pm
719,4.6%,CNY,2018-08-08 00:00:00,4.4%,better,Low,PPI y/y,4.7%,,9:29pm
720,0.85|4.7,JPY,2018-08-08 00:00:00,,,Low,30-y Bond Auction,0.70|5.0,,11:35pm
721,2.6%,CHF,2018-08-09 00:00:00,2.6%,,Low,Unemployment Rate,2.6%,,1:45am
722,13.0%,JPY,2018-08-09 00:00:00,,,Low,Prelim Machine Tool Orders y/y,11.4%,,1:58am
723,,EUR,2018-08-09 00:00:00,,,Low,ECB Economic Bulletin,,,4:00am
724,206K,CAD,2018-08-09 00:00:00,220K,worse,Low,Housing Starts,246K,,8:13am
725,0.1%,CAD,2018-08-09 00:00:00,0.0%,better,Medium,NHPI m/m,0.0%,,8:30am
726,0.0%,USD,2018-08-09 00:00:00,0.2%,worse,High,PPI m/m,0.3%,,8:30am
727,0.1%,USD,2018-08-09 00:00:00,0.2%,worse,Medium,Core PPI m/m,0.3%,,8:30am
728,213K,USD,2018-08-09 00:00:00,220K,better,Medium,Unemployment Claims,219K,,8:30am
729,0.1%,USD,2018-08-09 00:00:00,0.0%,worse,Low,Final Wholesale Inventories m/m,0.0%,,10:00am
730,46B,USD,2018-08-09 00:00:00,49B,,Low,Natural Gas Storage,35B,,10:30am
731,3.09|2.3,USD,2018-08-09 00:00:00,,,Low,30-y Bond Auction,2.96|2.3,,1:01pm
732,51.2,NZD,2018-08-09 00:00:00,,,Medium,Business NZ Manufacturing Index,52.7,,6:30pm
733,0.5%,JPY,2018-08-09 00:00:00,0.3%,better,Medium,Prelim GDP q/q,-0.2%,,7:50pm
734,3.1%,JPY,2018-08-09 00:00:00,2.9%,better,Low,PPI y/y,2.8%,,7:50pm
735,0.1%,JPY,2018-08-09 00:00:00,0.0%,better,Low,Prelim GDP Price Index y/y,0.5%,,7:50pm
736,,AUD,2018-08-09 00:00:00,,,High,RBA Monetary Policy Statement,,,9:30pm
737,-0.5%,JPY,2018-08-10 00:00:00,-0.2%,worse,Low,Tertiary Industry Activity m/m,0.2%,,12:30am
738,0.6%,EUR,2018-08-10 00:00:00,0.5%,better,Low,French Industrial Production m/m,-0.2%,,2:45am
739,0.2%,EUR,2018-08-10 00:00:00,0.3%,worse,Low,French Prelim Private Payrolls q/q,0.2%,worse,2:45am
740,5.07B,EUR,2018-08-10 00:00:00,3.41B,better,Low,Italian Trade Balance,3.37B,,4:03am
741,0.1%,GBP,2018-08-10 00:00:00,0.2%,worse,High,GDP m/m,0.3%,,4:30am
742,0.4%,GBP,2018-08-10 00:00:00,0.3%,better,High,Manufacturing Production m/m,0.6%,better,4:30am
743,0.4%,GBP,2018-08-10 00:00:00,0.4%,,High,Prelim GDP q/q,0.2%,better,4:30am
744,-11.4B,GBP,2018-08-10 00:00:00,-12.0B,better,Medium,Goods Trade Balance,-12.5B,,4:30am
745,0.5%,GBP,2018-08-10 00:00:00,0.3%,better,Medium,Prelim Business Investment q/q,-0.4%,worse,4:30am
746,1.4%,GBP,2018-08-10 00:00:00,-0.2%,better,Low,Construction Output m/m,2.9%,,4:30am
747,0.5%,GBP,2018-08-10 00:00:00,0.6%,worse,Low,Index of Services 3m/3m,0.4%,,4:30am
748,0.4%,GBP,2018-08-10 00:00:00,0.4%,,Low,Industrial Production m/m,-0.2%,better,4:30am
749,54.1K,CAD,2018-08-10 00:00:00,17.0K,better,High,Employment Change,31.8K,,8:30am
750,5.8%,CAD,2018-08-10 00:00:00,5.9%,better,High,Unemployment Rate,6.0%,,8:30am
751,0.2%,USD,2018-08-10 00:00:00,0.2%,,High,CPI m/m,0.1%,,8:30am
752,0.2%,USD,2018-08-10 00:00:00,0.2%,,High,Core CPI m/m,0.2%,,8:30am
753,0.5%,GBP,2018-08-10 00:00:00,,,Low,NIESR GDP Estimate,0.4%,,9:06am
754,-76.9B,USD,2018-08-10 00:00:00,-76.5B,,Low,Federal Budget Balance,-74.9B,,2:00pm
755,1.8%,JPY,2018-07-29 00:00:00,1.7%,,Low,Retail Sales y/y,0.6%,,7:50pm
756,2.2%,AUD,2018-07-29 00:00:00,,,Low,HIA New Home Sales m/m,-4.4%,,9:28pm
757,0.3%,EUR,2018-07-30 00:00:00,0.4%,worse,Medium,German Prelim CPI m/m,0.1%,,12:00am
758,101.1,CHF,2018-07-30 00:00:00,101.6,worse,Medium,KOF Economic Barometer,101.3,worse,3:00am
759,2.2%,EUR,2018-07-30 00:00:00,2.3%,worse,Medium,Spanish Flash CPI y/y,2.3%,,3:00am
760,5.4B,GBP,2018-07-30 00:00:00,5.3B,,Medium,Net Lending to Individuals m/m,5.3B,,4:30am
761,-0.3%,GBP,2018-07-30 00:00:00,0.6%,worse,Low,M4 Money Supply m/m,0.4%,,4:30am
762,66K,GBP,2018-07-30 00:00:00,66K,,Low,Mortgage Approvals,65K,,4:30am
763,2.87|1.4,EUR,2018-07-30 00:00:00,,,Low,Italian 10-y Bond Auction,2.77|1.3,,5:15am
764,0.9%,USD,2018-07-30 00:00:00,0.4%,better,Low,Pending Home Sales m/m,-0.5%,,10:00am
765,-7.6%,NZD,2018-07-30 00:00:00,,,Low,Building Consents m/m,6.9%,,6:45pm
766,-10,GBP,2018-07-30 00:00:00,-9,worse,Low,GfK Consumer Confidence,-9,,7:01pm
767,2.4%,JPY,2018-07-30 00:00:00,2.3%,worse,Low,Unemployment Rate,2.2%,,7:30pm
768,-2.1%,JPY,2018-07-30 00:00:00,-0.3%,worse,Low,Prelim Industrial Production m/m,-0.2%,,7:50pm
769,54.0,CNY,2018-07-30 00:00:00,55.0,worse,Medium,Non-Manufacturing PMI,55.0,,8:20pm
770,51.2,CNY,2018-07-30 00:00:00,51.4,,Medium,Manufacturing PMI,51.5,,8:59pm
771,-44.9,NZD,2018-07-30 00:00:00,,,High,ANZ Business Confidence,-39.0,,9:00pm
772,6.4%,AUD,2018-07-30 00:00:00,1.1%,better,Medium,Building Approvals m/m,-2.5%,better,9:30pm
773,0.3%,AUD,2018-07-30 00:00:00,0.3%,,Low,Private Sector Credit m/m,0.2%,,9:30pm
774,,JPY,2018-07-31 00:00:00,,,High,BOJ Outlook Report,,,12:03am
775,,JPY,2018-07-31 00:00:00,,,High,Monetary Policy Statement,,,12:03am
776,-0.10%,JPY,2018-07-31 00:00:00,-0.10%,,Medium,BOJ Policy Rate,-0.10%,,12:03am
777,-7.1%,JPY,2018-07-31 00:00:00,-2.5%,worse,Low,Housing Starts y/y,1.3%,,1:00am
778,43.5,JPY,2018-07-31 00:00:00,43.9,worse,Low,Consumer Confidence,43.7,,1:04am
779,1.2%,EUR,2018-07-31 00:00:00,1.1%,,Medium,German Retail Sales m/m,-2.1%,,2:00am
780,,JPY,2018-07-31 00:00:00,,,High,BOJ Press Conference,,,2:29am
781,-0.1%,EUR,2018-07-31 00:00:00,-0.3%,better,Low,French Prelim CPI m/m,0.0%,worse,2:45am
782,0.6%,EUR,2018-07-31 00:00:00,0.7%,worse,Medium,Spanish Flash GDP q/q,0.7%,,3:00am
783,-6K,EUR,2018-07-31 00:00:00,-10K,worse,Low,German Unemployment Change,-14K,,3:55am
784,10.9%,EUR,2018-07-31 00:00:00,10.8%,worse,Low,Italian Monthly Unemployment Rate,10.7%,,4:00am
785,2.1%,EUR,2018-07-31 00:00:00,2.0%,better,Medium,CPI Flash Estimate y/y,2.0%,,5:00am
786,1.1%,EUR,2018-07-31 00:00:00,1.0%,better,Medium,Core CPI Flash Estimate y/y,0.9%,worse,5:00am
787,0.3%,EUR,2018-07-31 00:00:00,0.4%,worse,Medium,Prelim Flash GDP q/q,0.4%,,5:00am
788,0.3%,EUR,2018-07-31 00:00:00,0.2%,better,Low,Italian Prelim CPI m/m,0.2%,worse,5:00am
789,8.3%,EUR,2018-07-31 00:00:00,8.3%,,Low,Unemployment Rate,8.3%,better,5:00am
790,0.2%,EUR,2018-07-31 00:00:00,0.2%,,Low,Italian Prelim GDP q/q,0.3%,,6:00am
791,0.5%,CAD,2018-07-31 00:00:00,0.3%,better,High,GDP m/m,0.1%,,8:30am
792,0.5%,CAD,2018-07-31 00:00:00,2.7%,worse,Medium,RMPI m/m,3.8%,,8:30am
793,0.5%,CAD,2018-07-31 00:00:00,0.3%,better,Low,IPPI m/m,1.2%,better,8:30am
794,0.1%,USD,2018-07-31 00:00:00,0.1%,,Medium,Core PCE Price Index m/m,0.2%,,8:30am
795,0.6%,USD,2018-07-31 00:00:00,0.7%,worse,Medium,Employment Cost Index q/q,0.8%,,8:30am
796,0.4%,USD,2018-07-31 00:00:00,0.4%,,Medium,Personal Spending m/m,0.5%,better,8:30am
797,0.4%,USD,2018-07-31 00:00:00,0.4%,,Low,Personal Income m/m,0.4%,,8:30am
798,6.5%,USD,2018-07-31 00:00:00,6.4%,,Low,S&P/CS Composite-20 HPI y/y,6.7%,,9:00am
799,65.5,USD,2018-07-31 00:00:00,61.9,better,Medium,Chicago PMI,64.1,,9:45am
800,127.4,USD,2018-07-31 00:00:00,126.5,better,High,CB Consumer Confidence,127.1,better,10:00am
801,52.0,AUD,2018-07-31 00:00:00,,,Low,AIG Manufacturing Index,57.4,,6:30pm
802,0.5%,NZD,2018-07-31 00:00:00,0.4%,better,High,Employment Change q/q,0.6%,,6:45pm
803,4.5%,NZD,2018-07-31 00:00:00,4.4%,worse,High,Unemployment Rate,4.4%,,6:45pm
804,0.6%,NZD,2018-07-31 00:00:00,0.6%,,Low,Labor Cost Index q/q,0.3%,,6:45pm
805,-0.3%,GBP,2018-07-31 00:00:00,,,Low,BRC Shop Price Index y/y,-0.5%,,7:01pm
806,52.3,JPY,2018-07-31 00:00:00,51.6,better,Low,Final Manufacturing PMI,51.6,,8:30pm
807,50.8,CNY,2018-07-31 00:00:00,50.9,,Low,Caixin Manufacturing PMI,51.0,,9:45pm
808,,CHF,2018-08-01 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
809,0.6%,GBP,2018-08-01 00:00:00,0.1%,better,Low,Nationwide HPI m/m,0.7%,better,2:00am
810,7.6%,AUD,2018-08-01 00:00:00,,,Low,Commodity Prices y/y,9.8%,better,2:30am
811,52.9,EUR,2018-08-01 00:00:00,53.1,,Low,Spanish Manufacturing PMI,53.4,,3:15am
812,51.5,EUR,2018-08-01 00:00:00,53.0,worse,Low,Italian Manufacturing PMI,53.3,,3:45am
813,53.3,EUR,2018-08-01 00:00:00,53.1,,Low,French Final Manufacturing PMI,53.1,,3:50am
814,56.9,EUR,2018-08-01 00:00:00,57.3,worse,Low,German Final Manufacturing PMI,57.3,,3:55am
815,55.1,EUR,2018-08-01 00:00:00,55.1,,Low,Final Manufacturing PMI,55.1,,4:00am
816,54.0,GBP,2018-08-01 00:00:00,54.2,,High,Manufacturing PMI,54.3,,4:30am
817,0.47|1.8,EUR,2018-08-01 00:00:00,,,Low,German 10-y Bond Auction,0.36|1.6,,5:33am
818,219K,USD,2018-08-01 00:00:00,186K,better,High,ADP Non-Farm Employment Change,181K,,8:15am
819,56.9,CAD,2018-08-01 00:00:00,,,Low,Manufacturing PMI,57.1,,9:30am
820,55.3,USD,2018-08-01 00:00:00,55.5,,Low,Final Manufacturing PMI,55.5,,9:45am
821,58.1,USD,2018-08-01 00:00:00,59.4,worse,High,ISM Manufacturing PMI,60.2,,10:00am
822,-1.1%,USD,2018-08-01 00:00:00,0.3%,worse,Low,Construction Spending m/m,1.3%,better,10:00am
823,73.2,USD,2018-08-01 00:00:00,75.5,worse,Low,ISM Manufacturing Prices,76.8,,10:00am
824,3.8M,USD,2018-08-01 00:00:00,-2.6M,,High,Crude Oil Inventories,-6.1M,,10:30am
825,16.8M,USD,2018-08-01 00:00:00,17.1M,worse,Low,Total Vehicle Sales,17.5M,,12:00am
826,,USD,2018-08-01 00:00:00,,,High,FOMC Statement,,,2:00pm
827,<2.00%,USD,2018-08-01 00:00:00,<2.00%,,High,Federal Funds Rate,<2.00%,,2:00pm
828,7.0%,JPY,2018-08-01 00:00:00,7.3%,,Low,Monetary Base y/y,7.4%,,7:50pm
829,1.87B,AUD,2018-08-01 00:00:00,0.91B,better,High,Trade Balance,0.73B,worse,9:30pm
830,0.13|4.2,JPY,2018-08-01 00:00:00,,,Low,10-y Bond Auction,0.04|4.4,,11:35pm
831,-7,CHF,2018-08-02 00:00:00,2,worse,Low,SECO Consumer Climate,2,,1:45am
832,-27.1K,EUR,2018-08-02 00:00:00,-87.6K,worse,Low,Spanish Unemployment Change,-90.0K,,3:00am
833,0.3%,CHF,2018-08-02 00:00:00,0.0%,better,Low,Retail Sales y/y,0.4%,better,3:15am
834,61.9,CHF,2018-08-02 00:00:00,60.8,better,Low,Manufacturing PMI,61.6,,3:30am
835,55.8,GBP,2018-08-02 00:00:00,52.8,better,High,Construction PMI,53.1,,4:30am
836,1.42|1.5,EUR,2018-08-02 00:00:00,,,Low,Spanish 10-y Bond Auction,1.31|1.5,,4:48am
837,0.74|2.0,EUR,2018-08-02 00:00:00,,,Low,French 10-y Bond Auction,0.67|1.9,,4:59am
838,0.4%,EUR,2018-08-02 00:00:00,0.3%,better,Low,PPI m/m,0.8%,,5:00am
839,,GBP,2018-08-02 00:00:00,,,High,BOE Inflation Report,,,7:00am
840,9-0-0,GBP,2018-08-02 00:00:00,7-0-2,better,High,MPC Official Bank Rate Votes,3-0-6,,7:00am
841,,GBP,2018-08-02 00:00:00,,,High,Monetary Policy Summary,,,7:00am
842,0.75%,GBP,2018-08-02 00:00:00,0.75%,,High,Official Bank Rate,0.50%,,7:00am
843,435B,GBP,2018-08-02 00:00:00,435B,,Medium,Asset Purchase Facility,435B,,7:00am
844,0-0-9,GBP,2018-08-02 00:00:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,7:00am
845,,GBP,2018-08-02 00:00:00,,,High,BOE Gov Carney Speaks,,,7:30am
846,-4.2%,USD,2018-08-02 00:00:00,,,Low,Challenger Job Cuts y/y,19.6%,,7:30am
847,218K,USD,2018-08-02 00:00:00,220K,,Medium,Unemployment Claims,217K,,8:30am
848,0.7%,USD,2018-08-02 00:00:00,0.7%,,Low,Factory Orders m/m,0.4%,,10:00am
849,35B,USD,2018-08-02 00:00:00,39B,,Low,Natural Gas Storage,24B,,10:30am
850,53.6,AUD,2018-08-02 00:00:00,,,Low,AIG Services Index,63.0,,6:30pm
851,,JPY,2018-08-02 00:00:00,,,Low,Monetary Policy Meeting Minutes,,,7:50pm
852,0.4%,AUD,2018-08-02 00:00:00,0.3%,better,High,Retail Sales m/m,0.4%,,9:30pm
853,52.8,CNY,2018-08-02 00:00:00,53.7,worse,Low,Caixin Services PMI,53.9,,9:45pm
854,-58.9B,EUR,2018-08-03 00:00:00,,,Low,French Gov Budget Balance,-55.1B,,2:45am
855,-0.2%,CHF,2018-08-03 00:00:00,-0.3%,better,Low,CPI m/m,0.0%,,3:15am
856,52.6,EUR,2018-08-03 00:00:00,54.4,worse,Low,Spanish Services PMI,55.4,,3:15am
857,54.0,EUR,2018-08-03 00:00:00,53.6,better,Low,Italian Services PMI,54.3,,3:45am
858,54.9,EUR,2018-08-03 00:00:00,55.3,worse,Low,French Final Services PMI,55.3,,3:50am
859,54.1,EUR,2018-08-03 00:00:00,54.4,,Low,German Final Services PMI,54.4,,3:55am
860,54.2,EUR,2018-08-03 00:00:00,54.4,,Low,Final Services PMI,54.4,,4:00am
861,0.5%,EUR,2018-08-03 00:00:00,0.4%,better,Low,Italian Industrial Production m/m,0.8%,better,4:00am
862,53.5,GBP,2018-08-03 00:00:00,54.7,worse,High,Services PMI,55.1,,4:30am
863,0.3%,EUR,2018-08-03 00:00:00,0.4%,worse,Low,Retail Sales m/m,0.3%,better,5:00am
864,-0.2%,EUR,2018-08-03 00:00:00,0.1%,worse,Low,Italian Retail Sales m/m,1.1%,better,5:03am
865,-0.6B,CAD,2018-08-03 00:00:00,-2.3B,better,High,Trade Balance,-2.7B,,8:30am
866,0.3%,USD,2018-08-03 00:00:00,0.3%,,High,Average Hourly Earnings m/m,0.1%,worse,8:30am
867,157K,USD,2018-08-03 00:00:00,191K,worse,High,Non-Farm Employment Change,248K,better,8:30am
868,3.9%,USD,2018-08-03 00:00:00,3.9%,,High,Unemployment Rate,4.0%,,8:30am
869,-46.3B,USD,2018-08-03 00:00:00,-46.5B,,Low,Trade Balance,-43.2B,,8:30am
870,56.0,USD,2018-08-03 00:00:00,56.2,,Low,Final Services PMI,56.2,,9:45am
871,55.7,USD,2018-08-03 00:00:00,58.6,worse,High,ISM Non-Manufacturing PMI,59.1,,10:00am
872,,All,2018-07-22 00:00:00,,,Medium,G20 Meetings,,,12:00am
873,,EUR,2018-07-23 00:00:00,,,Low,German Buba Monthly Report,,,6:00am
874,1.2%,CAD,2018-07-23 00:00:00,0.6%,better,Low,Wholesale Sales m/m,-0.1%,worse,8:30am
875,-1,EUR,2018-07-23 00:00:00,-1,,Low,Consumer Confidence,-1,,10:00am
876,5.38M,USD,2018-07-23 00:00:00,5.46M,worse,Medium,Existing Home Sales,5.41M,,10:00am
877,0.1%,AUD,2018-07-23 00:00:00,,,Low,CB Leading Index m/m,0.1%,,10:30am
878,,GBP,2018-07-23 00:00:00,,,Medium,MPC Member Broadbent Speaks,,,1:00pm
879,51.6,JPY,2018-07-23 00:00:00,53.2,worse,Low,Flash Manufacturing PMI,53.0,,8:30pm
880,0.4%,JPY,2018-07-24 00:00:00,0.6%,worse,Low,BOJ Core CPI y/y,0.5%,,1:00am
881,53.1,EUR,2018-07-24 00:00:00,52.6,better,Medium,French Flash Manufacturing PMI,52.5,worse,3:00am
882,55.3,EUR,2018-07-24 00:00:00,55.7,worse,Medium,French Flash Services PMI,55.9,worse,3:00am
883,57.3,EUR,2018-07-24 00:00:00,55.5,better,Medium,German Flash Manufacturing PMI,55.9,,3:30am
884,54.4,EUR,2018-07-24 00:00:00,54.6,,Medium,German Flash Services PMI,54.5,better,3:30am
885,55.1,EUR,2018-07-24 00:00:00,54.7,better,Medium,Flash Manufacturing PMI,54.9,,4:00am
886,54.4,EUR,2018-07-24 00:00:00,55.0,worse,Medium,Flash Services PMI,55.2,,4:00am
887,11,GBP,2018-07-24 00:00:00,8,better,Low,CBI Industrial Order Expectations,13,,6:00am
888,0.2%,USD,2018-07-24 00:00:00,0.4%,worse,Low,HPI m/m,0.2%,better,9:00am
889,55.5,USD,2018-07-24 00:00:00,55.1,better,Low,Flash Manufacturing PMI,55.4,better,9:45am
890,56.2,USD,2018-07-24 00:00:00,56.5,,Low,Flash Services PMI,56.5,,9:45am
891,20,USD,2018-07-24 00:00:00,18,better,Low,Richmond Manufacturing Index,20,,9:59am
892,-113M,NZD,2018-07-24 00:00:00,200M,worse,Medium,Trade Balance,208M,worse,6:45pm
893,0.4%,AUD,2018-07-24 00:00:00,0.5%,,High,CPI q/q,0.4%,,9:30pm
894,0.5%,AUD,2018-07-24 00:00:00,0.5%,,High,Trimmed Mean CPI q/q,0.6%,better,9:30pm
895,-4.0,CHF,2018-07-25 00:00:00,,,Low,Credit Suisse Economic Expectations,8.0,,4:00am
896,101.7,EUR,2018-07-25 00:00:00,101.6,,Medium,German Ifo Business Climate,101.8,,4:00am
897,4.4%,EUR,2018-07-25 00:00:00,4.0%,better,Medium,M3 Money Supply y/y,4.0%,,4:00am
898,2.9%,EUR,2018-07-25 00:00:00,3.0%,worse,Low,Private Loans y/y,2.9%,,4:00am
899,40.5K,GBP,2018-07-25 00:00:00,39.1K,better,Low,High Street Lending,39.5K,,4:30am
900,20,GBP,2018-07-25 00:00:00,16,better,Low,CBI Realized Sales,32,,6:00am
901,-1.3,EUR,2018-07-25 00:00:00,0.4,worse,Low,Belgian NBB Business Climate,0.6,,8:59am
902,631K,USD,2018-07-25 00:00:00,669K,worse,Low,New Home Sales,666K,worse,10:00am
903,-6.1M,USD,2018-07-25 00:00:00,-2.6M,,High,Crude Oil Inventories,5.8M,,10:30am
904,1.2%,JPY,2018-07-25 00:00:00,1.0%,better,Low,SPPI y/y,1.0%,,7:50pm
905,3.2%,AUD,2018-07-25 00:00:00,1.9%,better,Low,Import Prices q/q,2.0%,,9:30pm
906,10.6,EUR,2018-07-26 00:00:00,10.7,,Low,German GfK Consumer Climate,10.7,,2:00am
907,15.3%,EUR,2018-07-26 00:00:00,15.8%,better,Medium,Spanish Unemployment Rate,16.7%,,3:00am
908,0.00%,EUR,2018-07-26 00:00:00,0.00%,,High,Main Refinancing Rate,0.00%,,7:45am
909,,EUR,2018-07-26 00:00:00,,,High,ECB Press Conference,,,8:30am
910,0.4%,USD,2018-07-26 00:00:00,0.5%,,High,Core Durable Goods Orders m/m,0.0%,better,8:30am
911,1.0%,USD,2018-07-26 00:00:00,3.0%,worse,Medium,Durable Goods Orders m/m,-0.4%,better,8:30am
912,217K,USD,2018-07-26 00:00:00,215K,,Medium,Unemployment Claims,208K,,8:30am
913,-68.3B,USD,2018-07-26 00:00:00,-67.0B,worse,Low,Goods Trade Balance,-64.8B,,8:30am
914,0.0%,USD,2018-07-26 00:00:00,0.5%,better,Low,Prelim Wholesale Inventories m/m,0.6%,worse,8:30am
915,0.8%,CNY,2018-07-26 00:00:00,,,Low,CB Leading Index m/m,2.2%,better,9:00am
916,24B,USD,2018-07-26 00:00:00,39B,,Low,Natural Gas Storage,46B,,10:30am
917,0.8%,JPY,2018-07-26 00:00:00,0.7%,better,Low,Tokyo Core CPI y/y,0.7%,,7:30pm
918,0.3%,AUD,2018-07-26 00:00:00,0.5%,worse,Low,PPI q/q,0.5%,,9:30pm
919,0.2%,EUR,2018-07-27 00:00:00,0.3%,worse,Low,French Flash GDP q/q,0.2%,worse,1:30am
920,0.5%,EUR,2018-07-27 00:00:00,0.3%,better,Low,German Import Prices m/m,1.6%,,2:00am
921,0.1%,EUR,2018-07-27 00:00:00,0.6%,worse,Low,French Consumer Spending m/m,1.0%,better,2:45am
922,4.1%,USD,2018-07-27 00:00:00,4.2%,worse,High,Advance GDP q/q,2.0%,worse,8:30am
923,3.0%,USD,2018-07-27 00:00:00,2.3%,better,Medium,Advance GDP Price Index q/q,2.2%,better,8:30am
924,,USD,2018-07-27 00:00:00,,,High,President Trump Speaks,,,9:30am
925,97.9,USD,2018-07-27 00:00:00,97.1,better,Medium,Revised UoM Consumer Sentiment,97.1,,10:00am
926,2.9%,USD,2018-07-27 00:00:00,,,Low,Revised UoM Inflation Expectations,2.9%,,10:00am
927,-0.1%,GBP,2018-07-15 00:00:00,,,Low,Rightmove HPI m/m,0.4%,,7:01pm
928,,JPY,2018-07-15 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
929,6.7%,CNY,2018-07-15 00:00:00,6.7%,,High,GDP q/y,6.8%,,10:00pm
930,6.0%,CNY,2018-07-15 00:00:00,6.0%,,Medium,Fixed Asset Investment ytd/y,6.1%,,10:00pm
931,6.0%,CNY,2018-07-15 00:00:00,6.5%,worse,Medium,Industrial Production y/y,6.8%,,10:00pm
932,,CNY,2018-07-15 00:00:00,,,Medium,NBS Press Conference,,,10:00pm
933,9.0%,CNY,2018-07-15 00:00:00,8.8%,,Low,Retail Sales y/y,8.5%,,10:00pm
934,4.8%,CNY,2018-07-15 00:00:00,,,Low,Unemployment Rate,4.8%,,10:00pm
935,3.38B,EUR,2018-07-16 00:00:00,3.25B,better,Low,Italian Trade Balance,2.99B,,4:04am
936,16.9B,EUR,2018-07-16 00:00:00,17.6B,worse,Low,Trade Balance,18.0B,,5:00am
937,2.18B,CAD,2018-07-16 00:00:00,7.03B,worse,Medium,Foreign Securities Purchases,9.09B,,8:30am
938,0.4%,USD,2018-07-16 00:00:00,0.4%,,High,Core Retail Sales m/m,1.4%,better,8:30am
939,0.5%,USD,2018-07-16 00:00:00,0.4%,better,High,Retail Sales m/m,1.3%,better,8:30am
940,22.6,USD,2018-07-16 00:00:00,20.3,better,Medium,Empire State Manufacturing Index,25.0,,8:30am
941,0.4%,USD,2018-07-16 00:00:00,0.4%,,Low,Business Inventories m/m,0.3%,,10:00am
942,0.4%,NZD,2018-07-16 00:00:00,0.5%,worse,High,CPI q/q,0.5%,,6:45pm
943,,AUD,2018-07-16 00:00:00,,,High,Monetary Policy Meeting Minutes,,,9:30pm
944,,GBP,2018-07-17 00:00:00,,,High,BOE Gov Carney Speaks,,,4:00am
945,2.5%,GBP,2018-07-17 00:00:00,2.5%,,High,Average Earnings Index 3m/y,2.6%,better,4:30am
