,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
845,,JPY,2015-10-30 00:00:00,,,High,BOJ Outlook Report,,,2:00am
846,,JPY,2015-10-30 00:00:00,,,High,BOJ Press Conference,,,2:32am
847,0.0%,EUR,2015-10-30 00:00:00,0.4%,worse,Medium,German Retail Sales m/m,-0.7%,worse,3:00am
848,0.0%,EUR,2015-10-30 00:00:00,0.2%,worse,Low,French Consumer Spending m/m,0.1%,better,3:45am
849,99.8,CHF,2015-10-30 00:00:00,100.1,worse,Medium,KOF Economic Barometer,100.3,,4:00am
850,0.8%,EUR,2015-10-30 00:00:00,0.9%,worse,Medium,Spanish Flash GDP q/q,1.0%,,4:00am
851,11.8%,EUR,2015-10-30 00:00:00,11.9%,better,Low,Italian Monthly Unemployment Rate,11.9%,,5:00am
852,0.0%,EUR,2015-10-30 00:00:00,0.0%,,Medium,CPI Flash Estimate y/y,-0.1%,,6:00am
853,1.0%,EUR,2015-10-30 00:00:00,0.9%,better,Medium,Core CPI Flash Estimate y/y,0.9%,,6:00am
854,10.8%,EUR,2015-10-30 00:00:00,11.0%,better,Medium,Unemployment Rate,10.9%,better,6:00am
855,0.2%,EUR,2015-10-30 00:00:00,0.1%,better,Low,Italian Prelim CPI m/m,-0.4%,worse,6:00am
856,0.1%,CAD,2015-10-30 00:00:00,0.1%,,High,GDP m/m,0.3%,,8:30am
857,0.6%,USD,2015-10-30 00:00:00,0.6%,,High,Employment Cost Index q/q,0.2%,,8:30am
858,0.1%,USD,2015-10-30 00:00:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,,8:30am
859,0.1%,USD,2015-10-30 00:00:00,0.2%,worse,Medium,Personal Spending m/m,0.4%,,8:30am
860,0.1%,USD,2015-10-30 00:00:00,0.2%,worse,Low,Personal Income m/m,0.4%,better,8:30am
861,56.2,USD,2015-10-30 00:00:00,49.5,better,Medium,Chicago PMI,48.7,,9:45am
862,,USD,2015-10-30 00:00:00,,,Medium,FOMC Member Williams Speaks,,,10:00am
863,90.0,USD,2015-10-30 00:00:00,92.6,worse,Medium,Revised UoM Consumer Sentiment,92.1,,10:00am
864,2.7%,USD,2015-10-30 00:00:00,,,Low,Revised UoM Inflation Expectations,2.7%,,10:00am
865,49.8,CNY,2015-10-31 00:00:00,50.0,,High,Manufacturing PMI,49.8,,9:00pm
866,53.1,CNY,2015-10-31 00:00:00,,,Medium,Non-Manufacturing PMI,53.4,,9:00pm
867,0.6%,GBP,2015-10-18 00:00:00,,,Low,Rightmove HPI m/m,0.9%,,7:01pm
868,6.9%,CNY,2015-10-18 00:00:00,6.8%,,High,GDP q/y,7.0%,,10:00pm
869,5.7%,CNY,2015-10-18 00:00:00,6.0%,worse,High,Industrial Production y/y,6.1%,,10:00pm
870,10.3%,CNY,2015-10-18 00:00:00,10.8%,worse,Medium,Fixed Asset Investment ytd/y,10.9%,,10:00pm
871,,CNY,2015-10-18 00:00:00,,,Medium,NBS Press Conference,,,10:00pm
872,10.9%,CNY,2015-10-18 00:00:00,10.8%,,Low,Retail Sales y/y,10.8%,,10:00pm
873,,USD,2015-10-19 00:00:00,,,Medium,FOMC Member Brainard Speaks,,,10:00am
874,64,USD,2015-10-19 00:00:00,62,better,Low,NAHB Housing Market Index,61,worse,10:00am
875,,CAD,2015-10-19 00:00:00,,,Medium,Federal Election,,,12:00am
876,,USD,2015-10-19 00:00:00,,,Medium,Treasury Currency Report,,,4:30pm
877,,AUD,2015-10-19 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
878,3.05B,CHF,2015-10-20 00:00:00,2.51B,better,Medium,Trade Balance,2.86B,,2:00am
879,-0.4%,EUR,2015-10-20 00:00:00,-0.1%,worse,Low,German PPI m/m,-0.5%,,2:00am
880,17.7B,EUR,2015-10-20 00:00:00,20.1B,worse,Low,Current Account,25.6B,better,4:00am
881,,GBP,2015-10-20 00:00:00,,,Medium,MPC Member McCafferty Speaks,,,5:45am
882,,GBP,2015-10-20 00:00:00,,,High,BOE Gov Carney Speaks,,,6:00am
883,-0.1%,CAD,2015-10-20 00:00:00,0.2%,worse,Medium,Wholesale Sales m/m,-0.1%,,8:30am
884,1.10M,USD,2015-10-20 00:00:00,1.16M,worse,High,Building Permits,1.16M,,8:30am
885,1.21M,USD,2015-10-20 00:00:00,1.14M,better,Medium,Housing Starts,1.13M,,8:30am
886,,USD,2015-10-20 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,9:00am
887,,USD,2015-10-20 00:00:00,,,Medium,FOMC Member Powell Speaks,,,9:15am
888,-3.1%,NZD,2015-10-20 00:00:00,,,High,GDT Price Index,9.9%,,10:04am
889,,USD,2015-10-20 00:00:00,,,Medium,Fed Chair Yellen Speaks,,,11:00am
890,4.2%,NZD,2015-10-20 00:00:00,,,Low,Visitor Arrivals m/m,0.5%,better,5:45pm
891,-0.4%,AUD,2015-10-20 00:00:00,,,Low,CB Leading Index m/m,0.3%,,7:00pm
892,0.1%,AUD,2015-10-20 00:00:00,,,Low,MI Leading Index m/m,-0.3%,,7:30pm
893,-0.36T,JPY,2015-10-20 00:00:00,-0.07T,worse,Low,Trade Balance,-0.37T,,7:50pm
894,7.3%,NZD,2015-10-20 00:00:00,,,Low,Credit Card Spending y/y,10.4%,,10:00pm
895,-0.2%,JPY,2015-10-21 00:00:00,-0.1%,,Low,All Industries Activity m/m,-0.1%,worse,12:30am
896,8.6B,GBP,2015-10-21 00:00:00,9.1B,better,Medium,Public Sector Net Borrowing,10.8B,better,4:30am
897,,CAD,2015-10-21 00:00:00,,,High,BOC Monetary Policy Report,,,10:00am
898,,CAD,2015-10-21 00:00:00,,,High,BOC Rate Statement,,,10:00am
899,0.50%,CAD,2015-10-21 00:00:00,0.50%,,High,Overnight Rate,0.50%,,10:00am
900,8.0M,USD,2015-10-21 00:00:00,3.5M,,Medium,Crude Oil Inventories,7.6M,,10:30am
901,,CAD,2015-10-21 00:00:00,,,High,BOC Press Conference,,,11:15am
902,,GBP,2015-10-21 00:00:00,,,High,BOE Gov Carney Speaks,,,1:00pm
903,,USD,2015-10-21 00:00:00,,,Medium,FOMC Member Powell Speaks,,,1:30pm
904,,AUD,2015-10-21 00:00:00,,,Low,RBA Annual Report,,,5:30pm
905,,AUD,2015-10-21 00:00:00,,,Medium,RBA Assist Gov Edey Speaks,,,6:45pm
906,0,AUD,2015-10-21 00:00:00,,,Medium,NAB Quarterly Business Confidence,4,,8:30pm
907,21.2%,EUR,2015-10-22 00:00:00,21.9%,better,Medium,Spanish Unemployment Rate,22.4%,,3:00am
908,,GBP,2015-10-22 00:00:00,,,Medium,MPC Member Cunliffe Speaks,,,4:20am
909,1.9%,GBP,2015-10-22 00:00:00,0.3%,better,High,Retail Sales m/m,-0.4%,worse,4:30am
910,0.05%,EUR,2015-10-22 00:00:00,0.05%,,High,Main Refinancing Rate,0.05%,,7:45am
911,0.0%,CAD,2015-10-22 00:00:00,0.2%,worse,High,Core Retail Sales m/m,0.1%,better,8:30am
912,0.5%,CAD,2015-10-22 00:00:00,0.1%,better,Medium,Retail Sales m/m,0.6%,better,8:30am
913,,EUR,2015-10-22 00:00:00,,,High,ECB Press Conference,,,8:30am
914,259K,USD,2015-10-22 00:00:00,266K,better,High,Unemployment Claims,256K,,8:30am
915,0.3%,USD,2015-10-22 00:00:00,0.4%,worse,Low,HPI m/m,0.5%,worse,9:00am
916,-8,EUR,2015-10-22 00:00:00,-7,worse,Low,Consumer Confidence,-7,,10:00am
917,5.55M,USD,2015-10-22 00:00:00,5.38M,better,Medium,Existing Home Sales,5.30M,,10:00am
918,-0.2%,USD,2015-10-22 00:00:00,0.0%,worse,Low,CB Leading Index m/m,0.0%,worse,10:00am
919,81B,USD,2015-10-22 00:00:00,89B,,Low,Natural Gas Storage,100B,,10:30am
920,52.5,JPY,2015-10-22 00:00:00,50.6,better,Low,Flash Manufacturing PMI,51.0,,9:35pm
921,1.6%,CNY,2015-10-22 00:00:00,,,Low,CB Leading Index m/m,1.0%,,10:00pm
922,50.7,EUR,2015-10-23 00:00:00,50.2,better,High,French Flash Manufacturing PMI,50.6,,3:00am
923,52.3,EUR,2015-10-23 00:00:00,51.9,better,Medium,French Flash Services PMI,51.9,better,3:00am
924,51.6,EUR,2015-10-23 00:00:00,51.8,,High,German Flash Manufacturing PMI,52.3,,3:30am
925,55.2,EUR,2015-10-23 00:00:00,54.0,better,Medium,German Flash Services PMI,54.1,,3:30am
926,52.0,EUR,2015-10-23 00:00:00,51.8,,Medium,Flash Manufacturing PMI,52.0,,4:00am
927,54.2,EUR,2015-10-23 00:00:00,53.6,better,Medium,Flash Services PMI,53.7,,4:00am
928,0.3%,EUR,2015-10-23 00:00:00,0.3%,,Low,Italian Retail Sales m/m,0.3%,worse,5:00am
929,0.2%,CAD,2015-10-23 00:00:00,0.3%,worse,High,Core CPI m/m,0.2%,,8:30am
930,-0.2%,CAD,2015-10-23 00:00:00,-0.1%,worse,Medium,CPI m/m,0.0%,,8:30am
931,-4.0,EUR,2015-10-23 00:00:00,-6.6,better,Low,Belgian NBB Business Climate,-6.8,,9:00am
932,54.0,USD,2015-10-23 00:00:00,52.8,better,Low,Flash Manufacturing PMI,53.1,,9:45am
933,,CHF,2015-10-24 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
934,,EUR,2015-10-24 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
935,,GBP,2015-10-24 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
936,,All,2015-10-11 00:00:00,,,Low,IMF Meetings,,,12:00am
937,,JPY,2015-10-11 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
938,9.0%,CNY,2015-10-12 00:00:00,,,Low,Foreign Direct Investment ytd/y,9.2%,,5:26am
939,,CAD,2015-10-12 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
940,,USD,2015-10-12 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
941,,USD,2015-10-12 00:00:00,,,Medium,FOMC Member Lockhart Speaks,,,8:10am
942,,GBP,2015-10-12 00:00:00,,,Medium,MPC Member Weale Speaks,,,9:00am
943,0.2%,GBP,2015-10-12 00:00:00,,,Low,CB Leading Index m/m,-0.2%,better,9:30am
944,,USD,2015-10-12 00:00:00,,,Medium,FOMC Member Evans Speaks,,,10:30am
945,,CAD,2015-10-12 00:00:00,,,High,BOC Gov Poloz Speaks,,,1:20pm
946,,USD,2015-10-12 00:00:00,,,Medium,FOMC Member Brainard Speaks,,,4:30pm
947,,AUD,2015-10-12 00:00:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,5:40pm
948,-0.5%,NZD,2015-10-12 00:00:00,,,Low,FPI m/m,-0.5%,,5:45pm
949,2.6%,GBP,2015-10-12 00:00:00,,,Low,BRC Retail Sales Monitor y/y,-1.0%,,7:01pm
950,,JPY,2015-10-12 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
951,2.6%,JPY,2015-10-12 00:00:00,,,Low,Bank Lending y/y,2.7%,,7:50pm
952,5,AUD,2015-10-12 00:00:00,,,High,NAB Business Confidence,1,,8:30pm
953,376B,CNY,2015-10-12 00:00:00,292B,better,High,Trade Balance,368B,,10:00pm
954,60.3B,CNY,2015-10-12 00:00:00,46.9B,better,Low,USD-Denominated Trade Balance,60.2B,,11:08pm
955,40.6,JPY,2015-10-13 00:00:00,41.6,worse,Low,Consumer Confidence,41.7,,1:00am
956,-19.1%,JPY,2015-10-13 00:00:00,,,Low,Prelim Machine Tool Orders y/y,-16.5%,,1:58am
957,-0.2%,EUR,2015-10-13 00:00:00,-0.2%,,Low,German Final CPI m/m,-0.2%,,2:00am
958,-0.6%,EUR,2015-10-13 00:00:00,-0.3%,worse,Low,German WPI m/m,-0.8%,,2:00am
959,-0.1%,CHF,2015-10-13 00:00:00,-0.1%,,Medium,PPI m/m,-0.7%,,3:15am
960,-0.1%,GBP,2015-10-13 00:00:00,0.0%,worse,High,CPI y/y,0.0%,,4:30am
961,,GBP,2015-10-13 00:00:00,,,Medium,BOE Credit Conditions Survey,,,4:30am
962,0.6%,GBP,2015-10-13 00:00:00,0.2%,better,Medium,PPI Input m/m,-3.0%,worse,4:30am
963,0.8%,GBP,2015-10-13 00:00:00,1.0%,worse,Medium,RPI y/y,1.1%,,4:30am
964,1.0%,GBP,2015-10-13 00:00:00,1.1%,worse,Low,Core CPI y/y,1.0%,,4:30am
965,5.2%,GBP,2015-10-13 00:00:00,5.5%,worse,Low,ONS HPI y/y,5.2%,,4:30am
966,-0.1%,GBP,2015-10-13 00:00:00,-0.2%,,Low,PPI Output m/m,-0.5%,,4:30am
967,1.9,EUR,2015-10-13 00:00:00,6.8,worse,High,German ZEW Economic Sentiment,12.1,,5:00am
968,30.1,EUR,2015-10-13 00:00:00,30.1,,Medium,ZEW Economic Sentiment,33.3,,5:00am
969,,GBP,2015-10-13 00:00:00,,,Medium,MPC Member Vlieghe Speaks,,,5:00am
970,,GBP,2015-10-13 00:00:00,,,Medium,MPC Member McCafferty Speaks,,,6:00am
971,96.1,USD,2015-10-13 00:00:00,95.6,,Low,NFIB Small Business Index,95.9,,6:00am
972,,GBP,2015-10-13 00:00:00,,,Medium,MPC Member Haldane Speaks,,,1:00pm
973,,NZD,2015-10-13 00:00:00,,,High,RBNZ Gov Wheeler Speaks,,,4:10pm
974,4.2%,AUD,2015-10-13 00:00:00,,,Medium,Westpac Consumer Sentiment,-5.6%,,7:30pm
975,3.8%,JPY,2015-10-13 00:00:00,4.3%,worse,Low,M2 Money Stock y/y,4.2%,,7:50pm
976,-3.9%,JPY,2015-10-13 00:00:00,-3.9%,,Low,PPI y/y,-3.6%,,7:50pm
977,1.6%,CNY,2015-10-13 00:00:00,1.8%,worse,High,CPI y/y,2.0%,,9:30pm
978,-5.9%,CNY,2015-10-13 00:00:00,-5.9%,,Medium,PPI y/y,-5.9%,,9:30pm
979,-0.4%,EUR,2015-10-14 00:00:00,-0.4%,,Low,French Final CPI m/m,0.3%,,2:45am
980,3.0%,GBP,2015-10-14 00:00:00,3.1%,worse,High,Average Earnings Index 3m/y,2.9%,,4:30am
981,4.6K,GBP,2015-10-14 00:00:00,-2.3K,worse,High,Claimant Count Change,1.2K,,4:30am
982,5.4%,GBP,2015-10-14 00:00:00,5.5%,better,Medium,Unemployment Rate,5.5%,,4:30am
983,18.3,CHF,2015-10-14 00:00:00,,,Low,Credit Suisse Economic Expectations,9.7,,5:00am
984,-0.5%,EUR,2015-10-14 00:00:00,-0.4%,worse,Low,Industrial Production m/m,0.8%,better,5:00am
985,-0.3%,USD,2015-10-14 00:00:00,-0.1%,worse,High,Core Retail Sales m/m,-0.1%,worse,8:30am
986,-0.5%,USD,2015-10-14 00:00:00,-0.2%,worse,High,PPI m/m,0.0%,,8:30am
987,0.1%,USD,2015-10-14 00:00:00,0.2%,worse,High,Retail Sales m/m,0.0%,worse,8:30am
988,-0.3%,USD,2015-10-14 00:00:00,0.1%,worse,Medium,Core PPI m/m,0.3%,,8:30am
989,0.0%,USD,2015-10-14 00:00:00,0.1%,better,Low,Business Inventories m/m,0.0%,better,10:00am
990,,USD,2015-10-14 00:00:00,,,Low,Beige Book,,,2:00pm
991,55.4,NZD,2015-10-14 00:00:00,,,Low,Business NZ Manufacturing Index,55.1,,5:30pm
992,3.5%,AUD,2015-10-14 00:00:00,,,Medium,MI Inflation Expectations,3.2%,,8:00pm
993,-5.1K,AUD,2015-10-14 00:00:00,7.2K,worse,High,Employment Change,18.1K,,8:30pm
994,6.2%,AUD,2015-10-14 00:00:00,6.2%,,High,Unemployment Rate,6.2%,,8:30pm
995,5.5%,AUD,2015-10-14 00:00:00,,,Low,New Motor Vehicle Sales m/m,-1.7%,,8:30pm
996,-1.2%,JPY,2015-10-15 00:00:00,-0.5%,worse,Low,Revised Industrial Production m/m,-0.5%,,12:30am
997,0.1%,JPY,2015-10-15 00:00:00,0.0%,,Low,Tertiary Industry Activity m/m,0.2%,,12:30am
998,13.1%,CNY,2015-10-15 00:00:00,13.1%,,Low,M2 Money Supply y/y,13.3%,,4:00am
999,1050B,CNY,2015-10-15 00:00:00,900B,better,Low,New Loans,810B,,4:00am
1000,1.77|2.2,EUR,2015-10-15 00:00:00,,,Low,Spanish 10-y Bond Auction,1.84|1.8,,4:48am
1001,-0.2%,USD,2015-10-15 00:00:00,-0.2%,,High,CPI m/m,-0.1%,,8:30am
1002,0.2%,USD,2015-10-15 00:00:00,0.1%,better,High,Core CPI m/m,0.1%,,8:30am
1003,255K,USD,2015-10-15 00:00:00,269K,better,High,Unemployment Claims,262K,,8:30am
1004,-11.4,USD,2015-10-15 00:00:00,-7.3,worse,Medium,Empire State Manufacturing Index,-14.7,,8:30am
1005,-4.5,USD,2015-10-15 00:00:00,-1.8,worse,High,Philly Fed Manufacturing Index,-6.0,,10:00am
1006,,USD,2015-10-15 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,10:30am
1007,100B,USD,2015-10-15 00:00:00,92B,,Low,Natural Gas Storage,95B,,10:30am
1008,7.6M,USD,2015-10-15 00:00:00,2.2M,,Medium,Crude Oil Inventories,3.1M,,11:00am
1009,91.1B,USD,2015-10-15 00:00:00,93.8B,,Low,Federal Budget Balance,-64.4B,,3:26pm
1010,0.3%,NZD,2015-10-15 00:00:00,0.2%,better,High,CPI q/q,0.4%,,5:45pm
1011,,AUD,2015-10-15 00:00:00,,,Medium,RBA Financial Stability Review,,,8:30pm
1012,,JPY,2015-10-16 00:00:00,,,High,BOJ Gov Kuroda Speaks,,,2:35am
1013,1.85B,EUR,2015-10-16 00:00:00,4.23B,worse,Low,Italian Trade Balance,8.07B,,4:00am
1014,-0.1%,EUR,2015-10-16 00:00:00,-0.1%,,Medium,Final CPI y/y,-0.1%,,5:00am
1015,0.9%,EUR,2015-10-16 00:00:00,0.9%,,Low,Final Core CPI y/y,0.9%,,5:00am
1016,19.8B,EUR,2015-10-16 00:00:00,22.2B,worse,Low,Trade Balance,22.4B,,5:00am
1017,,GBP,2015-10-16 00:00:00,,,Medium,MPC Member Forbes Speaks,,,6:30am
1018,-0.2%,CAD,2015-10-16 00:00:00,-0.8%,better,High,Manufacturing Sales m/m,1.7%,,8:30am
1019,3.11B,CAD,2015-10-16 00:00:00,2.21B,better,Medium,Foreign Securities Purchases,-10.09B,,8:30am
1020,77.5%,USD,2015-10-16 00:00:00,77.4%,,Medium,Capacity Utilization Rate,77.8%,better,9:15am
1021,-0.2%,USD,2015-10-16 00:00:00,-0.2%,,Medium,Industrial Production m/m,-0.1%,better,9:15am
1022,92.1,USD,2015-10-16 00:00:00,88.8,better,High,Prelim UoM Consumer Sentiment,87.2,better,10:00am
1023,5.37M,USD,2015-10-16 00:00:00,5.77M,worse,Medium,JOLTS Job Openings,5.67M,worse,10:00am
1024,2.7%,USD,2015-10-16 00:00:00,,,Low,Prelim UoM Inflation Expectations,2.8%,,10:00am
1025,20.4B,USD,2015-10-16 00:00:00,24.3B,worse,Low,TIC Long-Term Purchases,7.7B,,4:00pm
1026,,AUD,2015-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1027,52.3,AUD,2015-10-04 00:00:00,,,Low,AIG Services Index,55.6,,6:30pm
1028,0.3%,AUD,2015-10-04 00:00:00,,,Low,MI Inflation Gauge m/m,0.1%,,7:30pm
1029,,CNY,2015-10-04 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1030,3.9%,AUD,2015-10-04 00:00:00,,,Medium,ANZ Job Advertisements m/m,1.3%,better,8:30pm
1031,0.5%,JPY,2015-10-04 00:00:00,0.7%,worse,Low,Average Cash Earnings y/y,0.9%,better,9:30pm
1032,55.1,EUR,2015-10-05 00:00:00,59.7,worse,Low,Spanish Services PMI,59.6,,3:15am
1033,53.3,EUR,2015-10-05 00:00:00,54.8,worse,Low,Italian Services PMI,54.6,,3:45am
1034,51.9,EUR,2015-10-05 00:00:00,51.2,better,Low,French Final Services PMI,51.2,,3:50am
1035,54.1,EUR,2015-10-05 00:00:00,54.4,,Low,German Final Services PMI,54.3,,3:55am
1036,53.7,EUR,2015-10-05 00:00:00,54.0,,Low,Final Services PMI,54.0,,4:00am
1037,11.7,EUR,2015-10-05 00:00:00,12.2,worse,Low,Sentix Investor Confidence,13.6,,4:30am
1038,53.3,GBP,2015-10-05 00:00:00,56.4,worse,High,Services PMI,55.6,,4:30am
1039,0.0%,EUR,2015-10-05 00:00:00,-0.1%,better,Low,Retail Sales m/m,0.6%,better,5:00am
1040,,EUR,2015-10-05 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
1041,55.1,USD,2015-10-05 00:00:00,55.7,worse,Low,Final Services PMI,55.6,,9:45am
1042,56.9,USD,2015-10-05 00:00:00,58.0,worse,High,ISM Non-Manufacturing PMI,59.0,,10:00am
1043,0.0,USD,2015-10-05 00:00:00,,,Low,Labor Market Conditions Index m/m,1.2,worse,10:00am
1044,-14,NZD,2015-10-05 00:00:00,,,High,NZIER Business Confidence,5,,5:00pm
1045,,CNY,2015-10-05 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1046,-3.10B,AUD,2015-10-05 00:00:00,-2.48B,worse,High,Trade Balance,-2.79B,worse,8:30pm
1047,2.00%,AUD,2015-10-05 00:00:00,2.00%,,High,Cash Rate,2.00%,,11:30pm
1048,,AUD,2015-10-05 00:00:00,,,High,RBA Rate Statement,,,11:30pm
1049,-1.8%,EUR,2015-10-06 00:00:00,0.5%,worse,Medium,German Factory Orders m/m,-2.2%,worse,2:00am
1050,-0.9%,GBP,2015-10-06 00:00:00,0.1%,worse,Medium,Halifax HPI m/m,2.7%,,3:00am
1051,0.1%,CHF,2015-10-06 00:00:00,0.1%,,Low,CPI m/m,-0.2%,,3:15am
1052,51.9,EUR,2015-10-06 00:00:00,,,Low,Retail PMI,51.4,,4:10am
1053,-10.9B,GBP,2015-10-06 00:00:00,-12.5B,better,Low,Housing Equity Withdrawal q/q,-12.1B,better,4:30am
1054,,EUR,2015-10-06 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
1055,,EUR,2015-10-06 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
1056,-2.5B,CAD,2015-10-06 00:00:00,-1.1B,worse,High,Trade Balance,-0.8B,worse,8:30am
1057,-48.3B,USD,2015-10-06 00:00:00,-47.6B,,High,Trade Balance,-41.8B,,8:30am
1058,53.7,CAD,2015-10-06 00:00:00,54.1,worse,Medium,Ivey PMI,58.0,,10:00am
1059,47.3,USD,2015-10-06 00:00:00,44.6,better,Low,IBD/TIPP Economic Optimism,42.0,,10:00am
1060,9.9%,NZD,2015-10-06 00:00:00,,,High,GDT Price Index,16.5%,,10:49am
1061,,EUR,2015-10-06 00:00:00,,,High,ECB President Draghi Speaks,,,1:00pm
1062,,USD,2015-10-06 00:00:00,,,Medium,FOMC Member Williams Speaks,,,5:30pm
1063,51.9,AUD,2015-10-06 00:00:00,,,Low,AIG Construction Index,53.8,,6:28pm
1064,-1.9%,GBP,2015-10-06 00:00:00,,,Low,BRC Shop Price Index y/y,-1.4%,,7:01pm
1065,,CNY,2015-10-06 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1066,,JPY,2015-10-06 00:00:00,,,High,Monetary Policy Statement,,,11:00pm
1067,103.5%,JPY,2015-10-07 00:00:00,103.4%,,Low,Leading Indicators,105.0%,,1:00am
1068,-1.2%,EUR,2015-10-07 00:00:00,0.3%,worse,Low,German Industrial Production m/m,1.2%,better,2:00am
1069,,JPY,2015-10-07 00:00:00,,,High,BOJ Press Conference,,,2:31am
1070,-3.0B,EUR,2015-10-07 00:00:00,-3.6B,better,Low,French Trade Balance,-3.2B,,2:45am
1071,542B,CHF,2015-10-07 00:00:00,,,Medium,Foreign Currency Reserves,540B,,3:00am
1072,,AUD,2015-10-07 00:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,3:05am
1073,0.5%,GBP,2015-10-07 00:00:00,0.4%,better,High,Manufacturing Production m/m,-0.7%,better,4:30am
1074,1.0%,GBP,2015-10-07 00:00:00,0.3%,better,Low,Industrial Production m/m,-0.3%,better,4:30am
1075,0.62|1.1,EUR,2015-10-07 00:00:00,,,Low,German 10-y Bond Auction,0.69|1.2,,5:32am
1076,-3.7%,CAD,2015-10-07 00:00:00,0.5%,worse,High,Building Permits m/m,0.7%,better,8:30am
1077,0.5%,GBP,2015-10-07 00:00:00,,,Medium,NIESR GDP Estimate,0.5%,,10:00am
1078,3.1M,USD,2015-10-07 00:00:00,2.2M,,Medium,Crude Oil Inventories,4.0M,,10:30am
1079,2.07|2.6,USD,2015-10-07 00:00:00,,,Low,10-y Bond Auction,2.24|2.7,,1:01pm
1080,16.0B,USD,2015-10-07 00:00:00,18.8B,worse,Low,Consumer Credit m/m,18.9B,,3:00pm
1081,44%,GBP,2015-10-07 00:00:00,54%,worse,Low,RICS House Price Balance,53%,,7:01pm
1082,-5.7%,JPY,2015-10-07 00:00:00,3.3%,worse,Medium,Core Machinery Orders m/m,-3.6%,,7:50pm
1083,1.59T,JPY,2015-10-07 00:00:00,1.28T,better,Medium,Current Account,1.32T,,7:50pm
1084,1.35|3.3,JPY,2015-10-07 00:00:00,,,Low,30-y Bond Auction,1.41|3.1,,11:45pm
1085,,JPY,2015-10-08 00:00:00,,,Low,BOJ Monthly Report,,,1:00am
1086,47.5,JPY,2015-10-08 00:00:00,48.6,worse,Low,Economy Watchers Sentiment,49.3,,1:00am
1087,3.4%,CHF,2015-10-08 00:00:00,3.4%,,Low,Unemployment Rate,3.3%,,1:45am
1088,19.6B,EUR,2015-10-08 00:00:00,20.2B,worse,Low,German Trade Balance,22.4B,,2:00am
1089,1-0-8,GBP,2015-10-08 00:00:00,1-0-8,,High,MPC Official Bank Rate Votes,1-0-8,,7:00am
1090,,GBP,2015-10-08 00:00:00,,,High,Monetary Policy Summary,,,7:00am
1091,0.50%,GBP,2015-10-08 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
1092,375B,GBP,2015-10-08 00:00:00,375B,,Medium,Asset Purchase Facility,375B,,7:00am
1093,0-0-9,GBP,2015-10-08 00:00:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,7:00am
1094,,EUR,2015-10-08 00:00:00,,,Medium,ECB Monetary Policy Meeting Accounts,,,7:30am
1095,231K,CAD,2015-10-08 00:00:00,202K,better,Low,Housing Starts,214K,worse,8:13am
1096,0.3%,CAD,2015-10-08 00:00:00,0.2%,better,Medium,NHPI m/m,0.1%,,8:30am
1097,263K,USD,2015-10-08 00:00:00,274K,better,High,Unemployment Claims,276K,,8:30am
1098,95B,USD,2015-10-08 00:00:00,101B,,Low,Natural Gas Storage,98B,,10:30am
1099,2.91|2.5,USD,2015-10-08 00:00:00,,,Low,30-y Bond Auction,2.98|2.5,,1:03pm
1100,,GBP,2015-10-08 00:00:00,,,High,BOE Gov Carney Speaks,,,2:00pm
1101,,USD,2015-10-08 00:00:00,,,High,FOMC Meeting Minutes,,,2:00pm
1102,,USD,2015-10-08 00:00:00,,,Medium,FOMC Member Williams Speaks,,,3:30pm
1103,2.9%,AUD,2015-10-08 00:00:00,4.9%,worse,Medium,Home Loans m/m,-0.3%,worse,8:30pm
1104,-89.7B,EUR,2015-10-09 00:00:00,,,Low,French Gov Budget Balance,-79.8B,,2:45am
1105,1.6%,EUR,2015-10-09 00:00:00,0.6%,better,Low,French Industrial Production m/m,-1.1%,worse,2:45am
1106,-0.5%,EUR,2015-10-09 00:00:00,-0.3%,worse,Low,Italian Industrial Production m/m,1.1%,,4:00am
1107,-11.1B,GBP,2015-10-09 00:00:00,-10.0B,worse,Medium,Goods Trade Balance,-12.2B,worse,4:30am
