,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
834,287K,USD,2014-10-30 00:00:00,284K,,High,Unemployment Claims,284K,,8:30am
835,1.3%,USD,2014-10-30 00:00:00,2.0%,worse,Medium,Advance GDP Price Index q/q,2.1%,,8:30am
836,,USD,2014-10-30 00:00:00,,,High,Fed Chair Yellen Speaks,,,9:00am
837,87B,USD,2014-10-30 00:00:00,83B,,Low,Natural Gas Storage,94B,,10:30am
838,-12.2%,NZD,2014-10-30 00:00:00,,,Medium,Building Consents m/m,-0.8%,worse,5:45pm
839,-5.6%,JPY,2014-10-30 00:00:00,-4.0%,worse,Medium,Household Spending y/y,-4.7%,,7:30pm
840,2.5%,JPY,2014-10-30 00:00:00,2.5%,,Medium,Tokyo Core CPI y/y,2.6%,,7:30pm
841,3.0%,JPY,2014-10-30 00:00:00,3.0%,,Low,National Core CPI y/y,3.1%,,7:30pm
842,3.6%,JPY,2014-10-30 00:00:00,3.6%,,Low,Unemployment Rate,3.5%,,7:30pm
843,-2,GBP,2014-10-30 00:00:00,-1,worse,Low,GfK Consumer Confidence,-1,,8:05pm
844,0.2%,AUD,2014-10-30 00:00:00,0.2%,,High,PPI q/q,-0.1%,,8:30pm
845,0.5%,AUD,2014-10-30 00:00:00,0.4%,better,Low,Private Sector Credit m/m,0.4%,,8:30pm
846,,JPY,2014-10-31 00:00:00,,,High,Monetary Policy Statement,,,12:44am
847,-14.3%,JPY,2014-10-31 00:00:00,-17.1%,better,Low,Housing Starts y/y,-12.5%,,1:00am
848,,JPY,2014-10-31 00:00:00,,,Medium,BOJ Outlook Report,,,2:00am
849,,JPY,2014-10-31 00:00:00,,,High,BOJ Press Conference,,,2:31am
850,-3.2%,EUR,2014-10-31 00:00:00,-0.8%,worse,Medium,German Retail Sales m/m,1.5%,worse,3:00am
851,-0.8%,EUR,2014-10-31 00:00:00,-0.3%,worse,Medium,French Consumer Spending m/m,0.9%,better,3:45am
852,12.6%,EUR,2014-10-31 00:00:00,12.4%,worse,Low,Italian Monthly Unemployment Rate,12.5%,worse,5:00am
853,0.4%,EUR,2014-10-31 00:00:00,0.4%,,High,CPI Flash Estimate y/y,0.3%,,6:00am
854,0.7%,EUR,2014-10-31 00:00:00,0.8%,worse,Medium,Core CPI Flash Estimate y/y,0.8%,better,6:00am
855,11.5%,EUR,2014-10-31 00:00:00,11.5%,,Medium,Unemployment Rate,11.5%,,6:00am
856,0.1%,EUR,2014-10-31 00:00:00,-0.1%,better,Low,Italian Prelim CPI m/m,-0.4%,worse,6:00am
857,-0.1%,CAD,2014-10-31 00:00:00,0.0%,worse,High,GDP m/m,0.0%,,8:30am
858,0.1%,USD,2014-10-31 00:00:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,,8:30am
859,0.7%,USD,2014-10-31 00:00:00,0.6%,better,Medium,Employment Cost Index q/q,0.7%,,8:30am
860,-0.2%,USD,2014-10-31 00:00:00,0.2%,worse,Medium,Personal Spending m/m,0.5%,,8:30am
861,0.2%,USD,2014-10-31 00:00:00,0.3%,worse,Low,Personal Income m/m,0.3%,,8:30am
862,66.2,USD,2014-10-31 00:00:00,60.2,better,Medium,Chicago PMI,60.5,,9:45am
863,86.9,USD,2014-10-31 00:00:00,86.4,,Medium,Revised UoM Consumer Sentiment,86.4,,9:55am
864,2.9%,USD,2014-10-31 00:00:00,,,Low,Revised UoM Inflation Expectations,2.8%,,9:55am
865,50.8,CNY,2014-10-31 00:00:00,51.1,,High,Manufacturing PMI,51.1,,9:00pm
866,2.6%,GBP,2014-10-19 00:00:00,,,Low,Rightmove HPI m/m,0.9%,,7:01pm
867,,AUD,2014-10-19 00:00:00,,,Medium,RBA Assist Gov Kent Speaks,,,7:30pm
868,0.0%,EUR,2014-10-20 00:00:00,0.1%,worse,Low,German PPI m/m,-0.1%,,2:00am
869,18.9B,EUR,2014-10-20 00:00:00,21.3B,worse,Low,Current Account,21.6B,better,4:00am
870,,EUR,2014-10-20 00:00:00,,,Medium,German Buba Monthly Report,,,6:00am
871,0.2%,CAD,2014-10-20 00:00:00,0.2%,,High,Wholesale Sales m/m,-0.2%,,8:30am
872,,USD,2014-10-20 00:00:00,,,Medium,FOMC Member Powell Speaks,,,10:00am
873,,USD,2014-10-20 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,4:30pm
874,0.9%,NZD,2014-10-20 00:00:00,,,Low,Visitor Arrivals m/m,-3.0%,,5:45pm
875,,AUD,2014-10-20 00:00:00,,,High,Monetary Policy Meeting Minutes,,,8:30pm
876,7.3%,CNY,2014-10-20 00:00:00,7.2%,,High,GDP q/y,7.5%,,10:00pm
877,8.0%,CNY,2014-10-20 00:00:00,7.5%,better,High,Industrial Production y/y,6.9%,,10:00pm
878,16.1%,CNY,2014-10-20 00:00:00,16.2%,,Medium,Fixed Asset Investment ytd/y,16.5%,,10:00pm
879,,CNY,2014-10-20 00:00:00,,,Medium,NBS Press Conference,,,10:00pm
880,11.6%,CNY,2014-10-20 00:00:00,11.8%,,Low,Retail Sales y/y,11.9%,,10:00pm
881,4.4%,NZD,2014-10-20 00:00:00,,,Low,Credit Card Spending y/y,4.2%,,10:00pm
882,-0.1%,JPY,2014-10-21 00:00:00,-0.3%,better,Low,All Industries Activity m/m,-0.4%,worse,12:30am
883,2.45B,CHF,2014-10-21 00:00:00,2.43B,,Medium,Trade Balance,1.33B,worse,2:00am
884,11.1B,GBP,2014-10-21 00:00:00,9.3B,worse,Medium,Public Sector Net Borrowing,11.0B,,4:30am
885,,AUD,2014-10-21 00:00:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,4:55am
886,2.15|1.7,GBP,2014-10-21 00:00:00,,,Low,10-y Bond Auction,2.57|1.7,,5:35am
887,5.17M,USD,2014-10-21 00:00:00,5.11M,better,Medium,Existing Home Sales,5.05M,,10:00am
888,-0.2%,AUD,2014-10-21 00:00:00,,,Low,CB Leading Index m/m,0.6%,better,7:00pm
889,-0.1%,AUD,2014-10-21 00:00:00,,,Low,MI Leading Index m/m,-0.1%,,7:30pm
890,-1.07T,JPY,2014-10-21 00:00:00,-0.91T,worse,Medium,Trade Balance,-0.91T,,7:50pm
891,0.5%,AUD,2014-10-21 00:00:00,0.4%,,High,CPI q/q,0.5%,,8:30pm
892,0.4%,AUD,2014-10-21 00:00:00,0.6%,worse,Medium,Trimmed Mean CPI q/q,0.8%,,8:30pm
893,0-0-9,GBP,2014-10-22 00:00:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,4:30am
894,2-0-7,GBP,2014-10-22 00:00:00,2-0-7,,High,MPC Official Bank Rate Votes,2-0-7,,4:30am
895,1.77|1.2,EUR,2014-10-22 00:00:00,,,Low,German 30-y Bond Auction,2.25|1.1,,5:37am
896,-0.3%,CAD,2014-10-22 00:00:00,0.2%,worse,High,Core Retail Sales m/m,-0.5%,better,8:30am
897,-0.3%,CAD,2014-10-22 00:00:00,0.1%,worse,Medium,Retail Sales m/m,-0.1%,,8:30am
898,0.1%,USD,2014-10-22 00:00:00,0.0%,better,High,CPI m/m,-0.2%,,8:30am
899,0.1%,USD,2014-10-22 00:00:00,0.2%,worse,High,Core CPI m/m,0.0%,,8:30am
900,,CAD,2014-10-22 00:00:00,,,High,BOC Monetary Policy Report,,,10:00am
901,,CAD,2014-10-22 00:00:00,,,High,BOC Rate Statement,,,10:00am
902,1.00%,CAD,2014-10-22 00:00:00,1.00%,,High,Overnight Rate,1.00%,,10:00am
903,7.1M,USD,2014-10-22 00:00:00,2.8M,,Medium,Crude Oil Inventories,8.9M,,10:30am
904,,GBP,2014-10-22 00:00:00,,,Medium,MPC Member Weale Speaks,,,3:00pm
905,,AUD,2014-10-22 00:00:00,,,High,RBA Gov Stevens Speaks,,,5:00pm
906,0.3%,NZD,2014-10-22 00:00:00,0.5%,worse,High,CPI q/q,0.3%,,5:45pm
907,6,AUD,2014-10-22 00:00:00,,,Medium,NAB Quarterly Business Confidence,6,,8:30pm
908,52.8,JPY,2014-10-22 00:00:00,52.1,better,Low,Flash Manufacturing PMI,51.7,,9:35pm
909,50.4,CNY,2014-10-22 00:00:00,50.2,,High,Caixin Flash Manufacturing PMI,50.2,,9:45pm
910,47.3,EUR,2014-10-23 00:00:00,48.6,worse,High,French Flash Manufacturing PMI,48.8,,3:00am
911,48.1,EUR,2014-10-23 00:00:00,48.2,,Medium,French Flash Services PMI,48.4,worse,3:00am
912,23.7%,EUR,2014-10-23 00:00:00,24.1%,better,Medium,Spanish Unemployment Rate,24.5%,,3:00am
913,51.8,EUR,2014-10-23 00:00:00,49.6,better,High,German Flash Manufacturing PMI,49.9,worse,3:30am
914,54.8,EUR,2014-10-23 00:00:00,55.0,,Medium,German Flash Services PMI,55.7,,3:30am
915,50.7,EUR,2014-10-23 00:00:00,50.0,better,Medium,Flash Manufacturing PMI,50.3,,4:00am
916,52.4,EUR,2014-10-23 00:00:00,52.0,better,Medium,Flash Services PMI,52.4,worse,4:00am
917,,GBP,2014-10-23 00:00:00,,,Medium,MPC Member Broadbent Speaks,,,4:10am
918,-0.3%,GBP,2014-10-23 00:00:00,-0.1%,worse,High,Retail Sales m/m,0.4%,,4:30am
919,39.3K,GBP,2014-10-23 00:00:00,41.5K,worse,Medium,High Street Lending,41.4K,,4:30am
920,,EUR,2014-10-23 00:00:00,,,Medium,EU Economic Summit,,,12:00am
921,-6,GBP,2014-10-23 00:00:00,-3,worse,Medium,CBI Industrial Order Expectations,-4,,6:00am
922,283K,USD,2014-10-23 00:00:00,269K,worse,High,Unemployment Claims,266K,,8:30am
923,0.5%,USD,2014-10-23 00:00:00,0.4%,better,Low,HPI m/m,0.2%,better,9:00am
924,56.2,USD,2014-10-23 00:00:00,57.2,worse,Medium,Flash Manufacturing PMI,57.5,worse,9:45am
925,-11,EUR,2014-10-23 00:00:00,-12,better,Low,Consumer Confidence,-11,,10:00am
926,0.8%,USD,2014-10-23 00:00:00,0.8%,,Low,CB Leading Index m/m,0.0%,worse,10:00am
927,94B,USD,2014-10-23 00:00:00,97B,,Low,Natural Gas Storage,94B,,10:30am
928,-1350M,NZD,2014-10-23 00:00:00,-620M,worse,High,Trade Balance,-489M,worse,5:45pm
929,0.9%,CNY,2014-10-23 00:00:00,,,Low,CB Leading Index m/m,0.7%,,10:00pm
930,8.5,EUR,2014-10-24 00:00:00,8.1,better,Medium,German GfK Consumer Climate,8.4,,2:00am
931,-0.1%,EUR,2014-10-24 00:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.1%,,4:00am
932,0.7%,GBP,2014-10-24 00:00:00,0.7%,,High,Prelim GDP q/q,0.9%,better,4:30am
933,0.8%,GBP,2014-10-24 00:00:00,0.9%,worse,Low,Index of Services 3m/3m,1.0%,,4:30am
934,,EUR,2014-10-24 00:00:00,,,Medium,EU Economic Summit,,,12:00am
935,-6.8,EUR,2014-10-24 00:00:00,-7.8,better,Low,Belgian NBB Business Climate,-7.2,,8:59am
936,467K,USD,2014-10-24 00:00:00,473K,worse,High,New Home Sales,466K,worse,10:00am
937,,CHF,2014-10-25 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
938,,EUR,2014-10-25 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
939,,GBP,2014-10-25 00:00:00,,,Non-Economic,Daylight Saving Time Shift,,,10:00pm
940,,All,2014-10-12 00:00:00,,,Medium,IMF Meetings,,,12:00am
941,-0.8%,NZD,2014-10-12 00:00:00,,,Low,FPI m/m,0.3%,,5:45pm
942,0.2%,NZD,2014-10-12 00:00:00,,,Low,REINZ HPI m/m,1.1%,,6:52pm
943,,JPY,2014-10-12 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
944,31.0B,CNY,2014-10-12 00:00:00,41.2B,worse,High,USD-Denominated Trade Balance,49.8B,,10:00pm
945,0.1%,EUR,2014-10-13 00:00:00,0.1%,,Low,German WPI m/m,-0.2%,,2:00am
946,,EUR,2014-10-13 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
947,,CAD,2014-10-13 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
948,,USD,2014-10-13 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
949,,AUD,2014-10-13 00:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,6:30pm
950,-2.1%,GBP,2014-10-13 00:00:00,,,Low,BRC Retail Sales Monitor y/y,1.3%,,7:01pm
951,3.0%,JPY,2014-10-13 00:00:00,2.9%,better,Low,M2 Money Stock y/y,3.0%,,7:50pm
952,3.5%,JPY,2014-10-13 00:00:00,3.6%,,Low,PPI y/y,3.9%,,7:50pm
953,5,AUD,2014-10-13 00:00:00,,,High,NAB Business Confidence,7,worse,8:30pm
954,-0.4%,EUR,2014-10-14 00:00:00,-0.3%,worse,Low,French Final CPI m/m,0.4%,,2:45am
955,-0.1%,CHF,2014-10-14 00:00:00,0.3%,worse,Medium,PPI m/m,-0.2%,,3:15am
956,1.2%,GBP,2014-10-14 00:00:00,1.4%,worse,High,CPI y/y,1.5%,,4:30am
957,-0.6%,GBP,2014-10-14 00:00:00,-0.4%,worse,Medium,PPI Input m/m,-1.2%,worse,4:30am
958,2.3%,GBP,2014-10-14 00:00:00,2.3%,,Medium,RPI y/y,2.4%,,4:30am
959,1.5%,GBP,2014-10-14 00:00:00,1.8%,worse,Low,Core CPI y/y,1.9%,,4:30am
960,11.7%,GBP,2014-10-14 00:00:00,12.3%,worse,Low,ONS HPI y/y,11.7%,,4:30am
961,-0.1%,GBP,2014-10-14 00:00:00,-0.1%,,Low,PPI Output m/m,-0.1%,,4:30am
962,-3.6,EUR,2014-10-14 00:00:00,0.2,worse,High,German ZEW Economic Sentiment,6.9,,5:00am
963,-1.8%,EUR,2014-10-14 00:00:00,-1.5%,worse,Medium,Industrial Production m/m,0.9%,worse,5:00am
964,4.1,EUR,2014-10-14 00:00:00,7.1,worse,Medium,ZEW Economic Sentiment,14.2,,5:00am
965,,EUR,2014-10-14 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
966,95.3,USD,2014-10-14 00:00:00,97.2,worse,Low,NFIB Small Business Index,96.1,,7:30am
967,0.9%,AUD,2014-10-14 00:00:00,,,Medium,Westpac Consumer Sentiment,-4.6%,,7:30pm
968,2.9%,AUD,2014-10-14 00:00:00,,,Medium,New Motor Vehicle Sales m/m,-1.6%,better,8:30pm
969,1.6%,CNY,2014-10-14 00:00:00,1.7%,worse,High,CPI y/y,2.0%,,9:30pm
970,-1.8%,CNY,2014-10-14 00:00:00,-1.4%,worse,Medium,PPI y/y,-1.2%,,9:30pm
971,1.63|2.6,JPY,2014-10-14 00:00:00,,,Low,30-y Bond Auction,1.68|3.6,,11:45pm
972,-1.9%,JPY,2014-10-15 00:00:00,-1.5%,worse,Low,Revised Industrial Production m/m,-1.5%,,12:30am
973,0.0%,EUR,2014-10-15 00:00:00,0.0%,,Low,German Final CPI m/m,0.0%,,2:00am
974,,EUR,2014-10-15 00:00:00,,,High,ECB President Draghi Speaks,,,3:00am
975,0.7%,GBP,2014-10-15 00:00:00,0.7%,,High,Average Earnings Index 3m/y,0.6%,,4:30am
976,-18.6K,GBP,2014-10-15 00:00:00,-34.2K,worse,High,Claimant Count Change,-33.2K,worse,4:30am
977,6.0%,GBP,2014-10-15 00:00:00,6.1%,better,Medium,Unemployment Rate,6.2%,,4:30am
978,-30.7,CHF,2014-10-15 00:00:00,,,Low,Credit Suisse Economic Expectations,-7.7,,5:00am
979,-0.2%,USD,2014-10-15 00:00:00,0.2%,worse,High,Core Retail Sales m/m,0.3%,,8:30am
980,-0.1%,USD,2014-10-15 00:00:00,0.1%,worse,High,PPI m/m,0.0%,,8:30am
981,-0.3%,USD,2014-10-15 00:00:00,-0.1%,worse,High,Retail Sales m/m,0.6%,,8:30am
982,0.0%,USD,2014-10-15 00:00:00,0.1%,worse,Medium,Core PPI m/m,0.1%,,8:30am
983,6.2,USD,2014-10-15 00:00:00,20.3,worse,Medium,Empire State Manufacturing Index,27.5,,8:30am
984,0.2%,USD,2014-10-15 00:00:00,0.4%,better,Medium,Business Inventories m/m,0.4%,,10:00am
985,105.8B,USD,2014-10-15 00:00:00,82.3B,better,Low,Federal Budget Balance,-128.7B,,10:55am
986,1.4%,NZD,2014-10-15 00:00:00,,,High,GDT Price Index,-7.3%,,11:03am
987,,EUR,2014-10-15 00:00:00,,,High,ECB President Draghi Speaks,,,2:00pm
988,,USD,2014-10-15 00:00:00,,,Medium,Beige Book,,,2:00pm
989,,USD,2014-10-15 00:00:00,,,Medium,Treasury Currency Report,,,4:30pm
990,58.1,NZD,2014-10-15 00:00:00,,,Medium,Business NZ Manufacturing Index,57.0,better,5:30pm
991,3.4%,AUD,2014-10-15 00:00:00,,,Medium,MI Inflation Expectations,3.5%,,8:00pm
992,-1.4%,CNY,2014-10-15 00:00:00,,,Low,Foreign Direct Investment ytd/y,-1.8%,,10:00pm
993,857B,CNY,2014-10-15 00:00:00,750B,better,Medium,New Loans,703B,,10:02pm
994,12.9%,CNY,2014-10-15 00:00:00,13.0%,,Low,M2 Money Supply y/y,12.8%,,10:02pm
995,,CHF,2014-10-16 00:00:00,,,Low,SECO Economic Forecasts,,,1:45am
996,,AUD,2014-10-16 00:00:00,,,Medium,RBA Assist Gov Debelle Speaks,,,3:30am
997,2.06B,EUR,2014-10-16 00:00:00,3.24B,worse,Low,Italian Trade Balance,6.92B,,4:00am
998,2.20|1.6,EUR,2014-10-16 00:00:00,,,Medium,Spanish 10-y Bond Auction,2.08|1.5,,4:56am
999,0.3%,EUR,2014-10-16 00:00:00,0.3%,,Medium,Final CPI y/y,0.3%,,5:00am
1000,0.8%,EUR,2014-10-16 00:00:00,0.7%,better,Low,Final Core CPI y/y,0.7%,,5:00am
1001,15.8B,EUR,2014-10-16 00:00:00,13.5B,better,Low,Trade Balance,12.7B,better,5:00am
1002,,USD,2014-10-16 00:00:00,,,Medium,FOMC Member Plosser Speaks,,,8:00am
1003,-3.3%,CAD,2014-10-16 00:00:00,-1.6%,worse,High,Manufacturing Sales m/m,2.9%,better,8:30am
1004,10.28B,CAD,2014-10-16 00:00:00,4.31B,better,Medium,Foreign Securities Purchases,5.20B,,8:30am
1005,264K,USD,2014-10-16 00:00:00,286K,better,High,Unemployment Claims,287K,,8:30am
1006,1.0%,USD,2014-10-16 00:00:00,0.4%,better,High,Industrial Production m/m,-0.2%,worse,9:15am
1007,79.3%,USD,2014-10-16 00:00:00,79.0%,better,Medium,Capacity Utilization Rate,78.7%,,9:15am
1008,20.7,USD,2014-10-16 00:00:00,19.9,better,High,Philly Fed Manufacturing Index,22.5,,9:59am
1009,,USD,2014-10-16 00:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,10:00am
1010,54,USD,2014-10-16 00:00:00,59,worse,Medium,NAHB Housing Market Index,59,,10:00am
1011,94B,USD,2014-10-16 00:00:00,91B,,Low,Natural Gas Storage,105B,,10:30am
1012,8.9M,USD,2014-10-16 00:00:00,2.3M,,Medium,Crude Oil Inventories,5.0M,,11:00am
1013,52.1B,USD,2014-10-16 00:00:00,23.3B,better,Low,TIC Long-Term Purchases,-18.6B,,4:00pm
1014,,EUR,2014-10-17 00:00:00,,,Medium,German Buba President Weidmann Speaks,,,5:00am
1015,0.2%,CAD,2014-10-17 00:00:00,0.1%,better,High,Core CPI m/m,0.5%,,8:30am
1016,0.1%,CAD,2014-10-17 00:00:00,0.0%,better,Medium,CPI m/m,0.0%,,8:30am
1017,1.02M,USD,2014-10-17 00:00:00,1.04M,,High,Building Permits,1.00M,,8:30am
1018,,USD,2014-10-17 00:00:00,,,High,Fed Chair Yellen Speaks,,,8:30am
1019,1.02M,USD,2014-10-17 00:00:00,1.02M,,Medium,Housing Starts,0.96M,,8:30am
1020,86.4,USD,2014-10-17 00:00:00,84.3,better,High,Prelim UoM Consumer Sentiment,84.6,,9:55am
1021,2.8%,USD,2014-10-17 00:00:00,,,Low,Prelim UoM Inflation Expectations,3.0%,,9:55am
1022,,AUD,2014-10-05 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1023,0.1%,AUD,2014-10-05 00:00:00,,,Low,MI Inflation Gauge m/m,0.0%,,7:30pm
1024,,CNY,2014-10-05 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1025,0.9%,AUD,2014-10-05 00:00:00,,,Medium,ANZ Job Advertisements m/m,1.6%,,8:30pm
1026,-5.7%,EUR,2014-10-06 00:00:00,-2.4%,worse,Medium,German Factory Orders m/m,4.9%,better,2:00am
1027,44.8,EUR,2014-10-06 00:00:00,,,Low,Retail PMI,45.8,,4:10am
1028,-13.7,EUR,2014-10-06 00:00:00,-11.8,worse,Low,Sentix Investor Confidence,-9.8,,4:30am
1029,-10.8B,GBP,2014-10-06 00:00:00,-11.3B,better,Low,Housing Equity Withdrawal q/q,-11.5B,better,4:30am
1030,58.6,CAD,2014-10-06 00:00:00,53.4,better,High,Ivey PMI,50.9,,10:00am
1031,2.5,USD,2014-10-06 00:00:00,,,Low,Labor Market Conditions Index m/m,,,10:00am
1032,19,NZD,2014-10-06 00:00:00,,,High,NZIER Business Confidence,32,,5:00pm
1033,59.1,AUD,2014-10-06 00:00:00,,,Low,AIG Construction Index,55.0,,6:30pm
1034,,CNY,2014-10-06 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
1035,2.50%,AUD,2014-10-06 00:00:00,2.50%,,High,Cash Rate,2.50%,,11:30pm
1036,,AUD,2014-10-06 00:00:00,,,High,RBA Rate Statement,,,11:30pm
1037,,JPY,2014-10-07 00:00:00,,,High,Monetary Policy Statement,,,12:54am
1038,104.0%,JPY,2014-10-07 00:00:00,104.2%,,Low,Leading Indicators,105.4%,worse,1:00am
1039,-4.0%,EUR,2014-10-07 00:00:00,-1.4%,worse,Low,German Industrial Production m/m,1.6%,worse,2:00am
1040,,JPY,2014-10-07 00:00:00,,,High,BOJ Press Conference,,,2:32am
1041,-94.1B,EUR,2014-10-07 00:00:00,,,Low,French Gov Budget Balance,-84.1B,,2:45am
1042,462B,CHF,2014-10-07 00:00:00,,,Medium,Foreign Currency Reserves,454B,,3:00am
1043,0.1%,CHF,2014-10-07 00:00:00,0.2%,worse,Medium,CPI m/m,0.0%,,3:15am
1044,1.9%,CHF,2014-10-07 00:00:00,0.8%,better,Medium,Retail Sales y/y,-0.3%,better,3:15am
1045,0.1%,GBP,2014-10-07 00:00:00,0.2%,worse,High,Manufacturing Production m/m,0.3%,,4:30am
1046,,GBP,2014-10-07 00:00:00,,,Medium,BOE Credit Conditions Survey,,,4:30am
1047,0.0%,GBP,2014-10-07 00:00:00,0.2%,worse,Low,Industrial Production m/m,0.4%,worse,4:30am
1048,3.04|2.0,GBP,2014-10-07 00:00:00,,,Low,30-y Bond Auction,3.17|2.0,,5:34am
1049,-27.3%,CAD,2014-10-07 00:00:00,-6.0%,worse,High,Building Permits m/m,11.6%,worse,8:30am
1050,0.7%,GBP,2014-10-07 00:00:00,,,Medium,NIESR GDP Estimate,0.8%,better,9:50am
1051,4.84M,USD,2014-10-07 00:00:00,4.71M,better,Medium,JOLTS Job Openings,4.61M,,10:00am
1052,45.2,USD,2014-10-07 00:00:00,46.3,worse,Low,IBD/TIPP Economic Optimism,45.2,,10:00am
1053,,USD,2014-10-07 00:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,1:20pm
1054,,USD,2014-10-07 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,3:00pm
1055,13.5B,USD,2014-10-07 00:00:00,20.3B,worse,Low,Consumer Credit m/m,21.6B,worse,3:00pm
1056,-1.8%,GBP,2014-10-07 00:00:00,,,Low,BRC Shop Price Index y/y,-1.6%,,7:01pm
1057,0.13T,JPY,2014-10-07 00:00:00,0.19T,worse,Medium,Current Account,0.10T,,7:50pm
1058,53.5,CNY,2014-10-07 00:00:00,,,Medium,Caixin Services PMI,54.1,,9:45pm
1059,,JPY,2014-10-08 00:00:00,,,Low,BOJ Monthly Report,,,1:00am
1060,47.4,JPY,2014-10-08 00:00:00,48.2,worse,Low,Economy Watchers Sentiment,47.4,,1:00am
1061,3.2%,CHF,2014-10-08 00:00:00,3.1%,worse,Low,Unemployment Rate,3.2%,,1:45am
1062,0.6%,GBP,2014-10-08 00:00:00,0.2%,better,Medium,Halifax HPI m/m,0.0%,,3:05am
1063,197K,CAD,2014-10-08 00:00:00,195K,,Medium,Housing Starts,196K,better,8:13am
1064,5.0M,USD,2014-10-08 00:00:00,2.1M,,Medium,Crude Oil Inventories,-1.4M,,10:30am
1065,2.38|2.5,USD,2014-10-08 00:00:00,,,Medium,10-y Bond Auction,2.54|2.7,,1:01pm
1066,,USD,2014-10-08 00:00:00,,,High,FOMC Meeting Minutes,,,2:00pm
1067,30%,GBP,2014-10-08 00:00:00,38%,worse,Low,RICS House Price Balance,39%,worse,7:01pm
1068,4.7%,JPY,2014-10-08 00:00:00,1.1%,better,Medium,Core Machinery Orders m/m,3.5%,,7:50pm
1069,-29.7K,AUD,2014-10-08 00:00:00,17.6K,worse,High,Employment Change,32.1K,worse,8:30pm
1070,6.1%,AUD,2014-10-08 00:00:00,6.1%,,High,Unemployment Rate,6.0%,better,8:30pm
1071,17.5B,EUR,2014-10-09 00:00:00,18.4B,worse,Low,German Trade Balance,22.2B,,2:00am
1072,34.8%,JPY,2014-10-09 00:00:00,,,Low,Prelim Machine Tool Orders y/y,35.5%,,2:00am
1073,-5.8B,EUR,2014-10-09 00:00:00,-5.7B,,Low,French Trade Balance,-5.5B,,2:45am
1074,,EUR,2014-10-09 00:00:00,,,Low,ECB Monthly Bulletin,,,4:00am
1075,375B,GBP,2014-10-09 00:00:00,375B,,High,Asset Purchase Facility,375B,,7:00am
1076,0.50%,GBP,2014-10-09 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
1077,0.3%,CAD,2014-10-09 00:00:00,0.2%,better,Medium,NHPI m/m,0.0%,,8:30am
1078,287K,USD,2014-10-09 00:00:00,291K,,High,Unemployment Claims,288K,,8:30am
1079,0.7%,USD,2014-10-09 00:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.3%,worse,10:00am
1080,105B,USD,2014-10-09 00:00:00,108B,,Low,Natural Gas Storage,112B,,10:30am
1081,,EUR,2014-10-09 00:00:00,,,High,ECB President Draghi Speaks,,,11:00am
1082,,All,2014-10-09 00:00:00,,,Medium,G20 Meetings,,,12:00am
1083,3.07|2.4,USD,2014-10-09 00:00:00,,,Low,30-y Bond Auction,3.24|2.7,,1:01pm
1084,,USD,2014-10-09 00:00:00,,,Low,FOMC Member Tarullo Speaks,,,1:10pm
1085,,USD,2014-10-09 00:00:00,,,Medium,FOMC Member Fischer Speaks,,,1:30pm
1086,,JPY,2014-10-09 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
1087,-0.1%,JPY,2014-10-09 00:00:00,0.2%,worse,Medium,Tertiary Industry Activity m/m,-0.3%,worse,7:50pm
1088,2.3%,JPY,2014-10-09 00:00:00,,,Low,Bank Lending y/y,2.2%,,7:50pm
1089,-0.9%,AUD,2014-10-09 00:00:00,0.2%,worse,Medium,Home Loans m/m,0.4%,,8:30pm
1090,,AUD,2014-10-09 00:00:00,,,Medium,RBA Assist Gov Edey Speaks,,,8:45pm
1091,39.9,JPY,2014-10-10 00:00:00,42.2,worse,Low,Consumer Confidence,41.2,,1:00am
1092,0.0%,EUR,2014-10-10 00:00:00,-0.2%,better,Medium,French Industrial Production m/m,0.3%,better,2:45am
1093,0.3%,EUR,2014-10-10 00:00:00,0.6%,worse,Low,Italian Industrial Production m/m,-1.0%,,4:00am
1094,-9.1B,GBP,2014-10-10 00:00:00,-9.6B,better,Medium,Goods Trade Balance,-10.4B,worse,4:30am
