,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1042,2013-03-05 10:00:00,18,0.94,0,0.0,0,0,1,0,1,0,0,1,2013,10,1,1,17,-12,-12,8,-17,-5,11,-20,-4,11,-29,-9,8,-25,4,5,-27,-2,33,-25,27,4,-20,0
1043,2013-03-06 08:15:00,0,0.77,0,1.05,1,0,1,0,0,1,0,1,2013,10,2,1,11,-7,-7,12,-14,-6,8,-7,7,5,-5,2,7,-8,-3,8,-11,-3,19,-8,18,-3,-8,1
1044,2013-03-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,11,4,1,44,34,34,8,31,-3,9,35,4,8,28,-7,16,44,15,11,37,-7,52,44,45,4,29,2
1045,2013-03-15 09:55:00,28,-1.23,1,1.49,0,0,0,1,0,1,0,1,2013,11,4,1,15,3,3,8,-1,-4,4,0,1,7,3,3,9,11,8,12,22,11,28,11,44,-37,11,1
1046,2013-03-19 08:30:00,3,-0.49,0,-1.03,2,1,0,0,0,0,1,1,2013,12,1,1,9,-8,-8,6,-6,2,9,-12,-5,3,-10,2,5,-7,3,5,-5,2,14,-7,20,3,-9,1
1047,2013-03-21 08:30:00,32,0.6,0,-1.75,0,0,1,0,1,0,0,1,2013,12,3,1,7,2,3,11,10,8,9,6,-4,4,8,2,6,8,0,7,2,-6,19,9,16,6,-9,1
1048,2013-03-26 08:30:00,8,-1.94,0,1.12,0,0,0,1,0,1,0,1,2013,13,1,1,11,0,0,11,-5,-5,7,-7,-2,9,-7,0,7,-3,4,9,-1,2,16,-3,28,-1,0,1
1049,2013-03-27 10:00:00,24,-0.03,0,-9.44,1,1,0,0,0,0,1,1,2013,13,2,1,4,1,1,6,0,-1,18,-9,-9,6,-9,0,7,-7,2,9,-1,6,18,-7,25,-9,2,1
1050,2013-03-28 08:30:00,32,-1.58,1,-4.39,1,0,0,1,0,0,1,1,2013,13,3,1,11,-5,-6,8,-1,4,5,0,0,6,-4,-4,4,-3,1,7,-10,-6,15,-5,22,7,5,1
1051,2013-04-01 10:00:00,17,-1.79,1,0.0,0,0,0,1,1,0,0,1,2013,14,0,1,14,13,13,18,26,13,7,28,2,8,29,1,4,26,-3,7,24,-2,36,26,18,0,28,2
1052,2013-04-03 08:15:00,0,-1.36,1,1.64,1,0,0,1,0,1,0,1,2013,14,2,1,13,7,7,7,5,-2,8,5,0,6,9,4,6,10,1,8,11,1,15,10,33,12,-4,1
1053,2013-04-03 10:00:00,18,-1.63,1,0.0,0,0,0,1,1,0,0,1,2013,14,2,1,9,5,5,7,6,1,6,5,-1,8,5,0,6,2,-3,10,-8,-9,20,1,35,24,-4,1
1054,2013-04-04 08:30:00,32,-2.33,1,0.0,1,0,0,1,1,0,0,1,2013,14,3,1,15,14,14,75,-56,-70,27,-55,1,23,-53,3,14,-58,-5,21,-45,13,90,-58,35,20,-30,0
1055,2013-04-11 08:30:00,32,0.74,1,-1.65,0,0,1,0,1,0,0,1,2013,15,3,1,10,1,2,10,-4,-4,8,-7,-3,9,-10,-2,6,-8,2,5,-12,-4,18,-7,24,-5,-26,0
1056,2013-04-12 09:55:00,28,-1.48,1,4.95,2,0,0,1,0,1,0,1,2013,15,4,1,7,5,5,12,11,6,10,6,-5,6,10,4,9,2,-8,10,9,7,15,2,16,7,9,1
1057,2013-04-18 08:30:00,32,-0.14,0,-1.1,0,1,0,0,1,0,0,1,2013,16,3,1,9,1,1,12,7,6,15,18,11,11,18,0,5,17,-1,12,14,-3,31,17,27,-14,9,1
1058,2013-04-18 10:00:00,25,-0.13,0,0.0,0,0,0,1,1,0,0,1,2013,16,3,1,15,-13,-13,15,-25,-12,11,-16,9,6,-19,-3,11,-11,8,10,-8,3,30,-11,24,-10,32,2
1059,2013-04-22 10:00:00,14,-0.88,0,-1.9,1,0,0,1,0,0,1,1,2013,17,0,1,11,4,4,8,5,0,6,6,1,6,2,-4,6,-3,-5,9,0,3,17,-3,21,8,2,1
1060,2013-04-23 10:00:00,21,-0.03,0,0.0,0,1,0,0,1,0,0,1,2013,17,1,1,8,-3,-3,5,-3,0,10,0,3,8,4,4,6,2,-2,8,4,2,13,2,34,26,-1,1
1061,2013-04-24 08:30:00,8,-1.41,1,-0.5,0,0,0,1,0,0,1,1,2013,17,2,1,6,2,2,13,-10,-12,6,-7,3,7,-3,4,5,-2,1,7,-9,-7,17,-2,23,-16,-11,1
1062,2013-04-25 08:30:00,32,0.67,1,-1.65,0,0,1,0,1,0,0,1,2013,17,3,1,13,-11,-11,8,-15,-4,6,-11,5,4,-14,-3,6,-17,-3,4,-19,-2,19,-17,26,20,-49,0
1063,2013-04-26 08:30:00,1,-1.16,1,0.73,1,0,0,1,0,1,0,1,2013,17,4,1,20,14,13,11,20,6,10,21,2,11,14,-7,6,17,3,7,17,0,28,16,36,4,5,1
1064,2013-04-29 10:00:00,24,0.11,0,-2.24,1,0,1,0,0,0,1,1,2013,18,0,1,7,2,2,3,1,-1,5,3,2,3,3,0,3,3,0,6,2,-1,9,3,11,-2,12,2
1065,2013-04-30 10:00:00,4,0.97,1,1.81,1,0,1,0,0,1,0,1,2013,18,1,1,20,10,10,10,16,6,9,22,6,8,18,-4,6,20,2,14,31,11,42,20,79,65,36,2
1066,2013-05-01 08:15:00,0,-0.74,0,-0.97,1,0,0,1,0,0,1,1,2013,18,2,1,11,10,9,10,16,5,6,18,2,8,11,-7,6,8,-3,5,6,-2,20,7,25,11,-3,1
1067,2013-05-01 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2013,18,2,1,17,7,7,13,-3,-10,17,-18,-15,7,-17,2,6,-16,1,5,-18,-2,32,-16,19,-12,-14,0
1068,2013-05-03 10:00:00,18,-0.77,0,0.0,0,0,0,1,1,0,0,1,2013,18,4,1,19,10,10,25,27,17,11,30,3,17,22,-8,7,26,4,8,32,6,38,26,81,53,9,1
1069,2013-05-09 08:30:00,32,0.45,0,-2.3,0,0,1,0,1,0,0,1,2013,19,3,1,9,0,0,8,-5,-6,10,0,5,7,-5,-5,8,-1,4,4,1,2,13,-1,23,-8,-19,0
1070,2013-05-15 08:30:00,23,-0.61,0,0.0,0,0,0,1,1,0,0,1,2013,20,2,1,19,17,16,8,13,-4,10,5,-8,9,1,-4,8,8,7,10,4,-3,22,6,44,5,-3,1
1071,2013-05-16 10:00:00,25,-0.74,1,0.0,0,0,0,1,1,0,0,1,2013,20,3,1,26,17,18,6,16,-1,13,7,-9,10,3,-4,9,10,7,5,10,0,26,11,38,7,16,2
1072,2013-05-17 09:55:00,28,1.54,1,2.94,1,0,1,0,0,1,0,1,2013,20,4,1,29,13,13,10,10,-4,14,6,-4,9,10,4,7,7,-3,7,9,2,29,7,34,-15,22,2
1073,2013-05-22 10:00:00,14,-0.17,0,-1.75,0,1,0,0,1,0,0,1,2013,21,2,1,32,32,32,14,44,12,22,31,-13,12,30,-1,17,20,-10,20,2,-18,52,20,47,7,-46,0
1074,2013-05-23 08:30:00,32,0.36,0,-2.74,0,0,1,0,1,0,0,1,2013,21,3,1,17,-13,-13,12,-18,-5,27,2,20,13,1,-1,10,-7,-8,6,-8,-1,30,-7,31,20,13,2
1075,2013-05-23 10:00:00,21,0.83,1,2.3,1,0,1,0,0,1,0,1,2013,21,3,1,17,1,0,18,9,8,9,4,-5,8,8,5,6,8,0,9,8,0,20,7,21,1,-4,1
1076,2013-05-24 08:30:00,8,0.42,0,-0.26,0,0,1,0,1,0,0,1,2013,21,4,1,22,-15,-15,8,-16,-1,10,-25,-9,12,-19,6,14,-6,12,6,-9,-4,27,-5,57,-23,-13,0
1077,2013-05-28 10:00:00,4,0.69,1,0.6,0,0,1,0,0,1,0,1,2013,22,1,1,11,-1,-1,17,-16,-15,15,-28,-12,14,-39,-11,11,-43,-4,5,-43,0,51,-43,30,-16,-43,0
1078,2013-05-30 10:00:00,24,-0.34,0,0.0,0,0,0,1,1,0,0,1,2013,22,3,1,13,2,3,15,8,6,16,13,5,17,24,11,9,24,0,7,26,2,34,25,73,56,13,2
1079,2013-06-03 10:00:00,17,-0.8,1,0.0,0,0,0,1,1,0,0,1,2013,23,0,1,47,38,38,17,46,7,11,55,9,11,59,4,8,62,3,14,70,8,76,62,53,-37,70,2
1080,2013-06-04 08:30:00,31,0.14,0,7.38,2,0,1,0,0,1,0,1,2013,23,1,1,17,-10,-10,6,-10,0,9,-18,-8,8,-21,-3,5,-16,5,4,-16,0,23,-16,30,1,-27,0
1081,2013-06-05 08:15:00,0,-0.7,0,-0.18,0,0,0,1,1,0,0,1,2013,23,2,1,49,41,42,26,24,-17,8,28,4,18,39,10,15,29,-10,10,25,-4,49,30,53,0,12,2
1082,2013-06-05 10:00:00,18,-0.21,0,0.0,0,1,0,0,1,0,0,1,2013,23,2,1,21,2,1,12,12,10,12,5,-7,8,7,3,11,4,-3,7,3,-1,22,3,27,-3,10,1
1083,2013-06-06 08:30:00,32,-0.05,0,-3.35,0,1,0,0,1,0,0,1,2013,23,3,1,24,-8,-8,40,25,33,12,23,-2,50,47,24,13,38,-9,11,38,0,75,38,33,-3,28,2
1084,2013-06-14 08:30:00,23,2.64,1,0.0,0,0,1,0,1,0,0,1,2013,24,4,1,12,-8,-9,9,-15,-7,8,-11,4,7,-8,3,9,-2,6,7,2,4,21,-3,20,-5,-1,1
1085,2013-06-14 09:55:00,28,-0.4,0,0.37,0,0,0,1,0,1,0,1,2013,24,4,1,15,7,7,10,13,6,9,15,2,10,12,-3,10,16,4,8,14,-2,24,16,22,3,19,2
1086,2013-06-20 08:30:00,32,-0.6,0,-1.07,0,0,0,1,1,0,0,1,2013,25,3,1,23,19,20,15,11,-8,11,5,-6,10,3,-3,6,4,1,7,0,-4,24,5,27,-3,13,2
1087,2013-06-25 08:30:00,8,0.49,0,0.64,0,0,1,0,0,1,0,1,2013,26,1,1,20,-15,-15,22,-28,-13,8,-28,0,14,-33,-5,5,-29,4,4,-27,3,39,-30,41,-12,-14,0
1088,2013-06-27 08:30:00,32,-0.07,0,-0.66,1,1,0,0,1,0,0,1,2013,26,3,1,19,8,9,6,6,-2,8,-1,-7,5,-3,-2,13,7,10,10,3,-4,19,8,21,-10,7,1
1089,2013-06-27 10:00:00,24,2.02,1,-2.41,1,0,1,0,0,0,1,1,2013,26,3,1,29,-12,-11,13,-14,-2,11,-15,-1,10,-23,-8,9,-19,4,7,-17,1,34,-17,39,1,-14,0
1090,2013-07-01 10:00:00,17,-0.14,0,0.0,0,1,0,0,1,0,0,1,2013,27,0,1,17,-3,-3,14,-11,-8,6,-9,2,11,-3,6,5,-1,2,8,-7,-6,19,-1,18,1,-4,1
1091,2013-07-03 08:15:00,0,0.75,0,-0.03,0,0,1,0,1,0,0,1,2013,27,2,1,17,-7,-7,20,12,19,13,13,0,18,0,-13,11,7,7,5,8,1,39,7,26,-8,1,1
1092,2013-07-03 10:00:00,18,-2.19,1,0.0,0,0,0,1,1,0,0,1,2013,27,2,1,19,11,10,6,10,-1,9,16,6,6,14,-2,6,14,0,6,13,-1,19,13,31,10,1,1
1093,2013-07-11 08:30:00,32,-1.58,1,-0.88,1,0,0,1,1,0,0,1,2013,28,3,1,24,-5,-5,17,-14,-9,8,-21,-7,18,-30,-8,10,-37,-7,11,-35,2,60,-37,32,-10,-7,1
1094,2013-07-12 08:30:00,23,1.04,0,0.0,0,0,1,0,1,0,0,1,2013,28,4,1,13,-3,-4,8,2,5,9,5,3,8,0,-5,8,-8,-8,6,-10,-2,18,-9,26,9,-36,0
1095,2013-07-12 09:55:00,28,-0.26,0,0.82,0,0,0,1,0,1,0,1,2013,28,4,1,14,10,10,10,7,-3,4,9,2,7,4,-5,9,9,5,15,20,11,22,9,42,-6,31,2
1096,2013-07-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,29,1,1,23,-10,-10,12,-13,-4,21,3,16,21,14,12,9,10,-5,7,11,1,41,10,33,-4,-7,1
1097,2013-07-17 08:30:00,3,-1.94,1,-1.02,1,0,0,1,1,0,0,1,2013,29,2,1,45,24,22,16,32,8,16,33,1,18,32,-1,24,19,-13,6,19,0,45,17,53,-11,32,2
1098,2013-07-18 08:30:00,32,0.7,0,-2.39,0,0,1,0,1,0,0,1,2013,29,3,1,12,-4,-3,13,1,5,22,-12,-13,11,-13,-1,8,-11,2,8,-11,0,22,-10,35,-15,-6,1
1099,2013-07-18 10:00:00,25,1.1,1,0.0,0,0,1,0,1,0,0,1,2013,29,3,1,16,-7,-7,11,-6,1,8,-8,-2,8,-2,6,8,-8,-6,5,-5,3,18,-8,20,13,2,1
1100,2013-07-22 10:00:00,14,-1.87,1,-2.7,1,0,0,1,0,0,1,1,2013,30,0,1,18,13,13,12,9,-4,7,8,-1,9,2,-6,4,3,1,4,3,0,19,3,48,29,1,1
1101,2013-07-24 10:00:00,21,0.55,1,-1.35,1,0,1,0,0,0,1,1,2013,30,2,1,25,-22,-22,11,-11,11,12,-6,5,9,-4,2,8,-5,-1,23,15,20,42,-5,27,8,8,1
1102,2013-07-29 10:00:00,24,0.26,0,-2.39,2,0,1,0,0,0,1,1,2013,31,0,1,5,-2,-2,7,3,6,5,2,-1,10,-5,-7,6,1,6,7,6,5,13,1,23,-15,8,1
1103,2013-07-30 10:00:00,4,-0.12,0,0.41,0,0,0,1,0,1,0,1,2013,31,1,1,9,5,5,17,-11,-17,6,-12,-1,10,-19,-6,16,-24,-5,11,-25,-1,43,-24,29,-25,-24,0
1104,2013-07-31 08:15:00,0,0.58,0,0.39,0,0,1,0,0,1,0,1,2013,31,2,1,32,-26,-25,6,-27,-2,10,-21,6,40,-41,-20,17,-51,-10,12,-44,7,62,-50,32,21,-53,0
1105,2013-07-31 08:30:00,1,1.15,1,-1.23,1,0,1,0,0,0,1,1,2013,31,2,1,40,-20,-20,17,-30,-10,12,-23,7,10,-27,-4,6,-26,1,6,-31,-5,40,-26,62,-5,-22,0
1106,2013-08-01 08:30:00,32,2.0,1,-3.65,0,0,1,0,1,0,0,1,2013,31,3,1,44,-25,-25,16,-20,5,24,-11,9,44,7,18,11,2,-5,12,5,3,52,2,52,1,2,1
1107,2013-08-01 10:00:00,17,2.01,1,0.0,0,0,1,0,1,0,0,1,2013,31,3,1,35,-21,-21,17,-15,6,10,-22,-7,6,-21,1,16,-26,-5,11,-30,-4,35,-26,51,20,-24,0
1108,2013-08-05 10:00:00,18,2.34,1,0.0,0,0,1,0,1,0,0,1,2013,32,0,1,18,-13,-13,7,-10,3,7,-11,-1,5,-11,0,4,-11,0,5,-8,3,18,-11,28,0,-7,1
1109,2013-08-06 08:30:00,31,2.84,1,4.5,2,0,1,0,0,1,0,1,2013,32,1,1,12,-5,-6,13,6,11,11,11,5,15,6,-5,7,11,5,5,8,-3,28,10,21,18,1,1
1110,2013-08-08 08:30:00,32,-0.21,0,-4.47,0,1,0,0,1,0,0,1,2013,32,3,1,10,6,6,6,8,2,4,10,2,4,10,0,4,12,2,6,7,-5,15,12,14,-5,8,1
1111,2013-08-14 08:30:00,23,-1.25,1,0.0,0,0,0,1,1,0,0,1,2013,33,2,1,12,12,12,7,14,2,5,15,1,7,14,-1,4,12,-2,5,13,1,20,12,15,-5,18,2
1112,2013-08-15 10:00:00,25,-0.72,1,0.0,0,0,0,1,1,0,0,1,2013,33,3,1,28,-10,-10,10,-18,-8,12,-13,5,10,-6,6,10,0,6,12,11,11,34,0,35,-6,21,2
1113,2013-08-16 08:30:00,3,-0.16,0,-1.01,0,1,0,0,1,0,0,1,2013,33,4,1,15,15,15,10,15,0,16,27,12,9,28,1,5,29,2,4,27,-2,30,29,15,-6,39,2
1114,2013-08-16 09:55:00,28,-1.1,1,0.77,0,0,0,1,0,1,0,1,2013,33,4,1,18,1,1,12,-5,-6,6,-9,-4,5,-7,2,8,-11,-4,15,-23,-12,41,-11,21,-1,-35,0
1115,2013-08-21 10:00:00,14,1.81,1,-1.35,0,0,1,0,1,0,0,1,2013,34,2,1,12,0,0,7,3,3,6,2,-1,4,5,3,5,7,2,6,3,-4,16,7,20,3,-3,1
1116,2013-08-22 08:30:00,32,-0.66,0,-4.0,0,0,0,1,1,0,0,1,2013,34,3,1,14,15,14,14,23,8,10,17,-6,9,19,3,5,19,0,10,23,4,27,18,27,3,19,2
1117,2013-08-23 10:00:00,21,-5.93,2,-2.48,1,0,0,1,0,0,1,1,2013,34,4,1,26,21,22,11,14,-7,10,21,6,9,23,2,19,39,16,6,39,-1,46,41,41,-2,48,2
1118,2013-08-26 08:30:00,8,-1.04,0,-0.37,0,0,0,1,1,0,0,1,2013,35,0,1,23,21,21,12,16,-4,9,14,-2,6,17,3,7,19,2,6,17,-2,26,19,35,-7,16,2
1119,2013-08-27 10:00:00,4,0.3,0,0.4,0,0,1,0,0,1,0,1,2013,35,1,1,10,-5,-6,14,-10,-5,10,-3,7,13,0,3,4,-3,-4,11,-6,-3,26,-4,56,39,-6,1
1120,2013-08-28 10:00:00,24,-0.58,0,0.0,0,0,0,1,1,0,0,1,2013,35,2,1,10,4,4,9,1,-3,10,7,6,9,14,7,9,19,4,18,5,-14,25,19,63,-50,12,2
1121,2013-09-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2013,36,1,1,23,-19,-19,15,-13,6,17,0,13,12,-11,-11,9,-5,6,12,-15,-10,26,-5,33,-9,-11,1
1122,2013-09-04 08:30:00,31,-0.08,0,-1.54,0,1,0,0,1,0,0,1,2013,36,2,1,6,-1,0,3,-3,-2,3,-3,0,2,-4,-1,3,-2,2,3,0,1,6,0,14,-9,-7,1
1123,2013-09-05 08:15:00,0,-0.03,0,-0.08,0,1,0,0,1,0,0,1,2013,36,3,1,23,16,16,6,15,-1,4,13,-2,24,-6,-19,24,-21,-14,15,-26,-5,54,-21,23,-2,-62,0
1124,2013-09-05 08:30:00,32,0.77,0,-1.41,1,0,1,0,1,0,0,1,2013,36,3,1,24,-19,-19,24,-34,-14,15,-39,-5,9,-44,-5,26,-68,-24,19,-59,10,79,-69,32,7,-58,0
1125,2013-09-05 10:00:00,18,1.77,1,0.0,0,0,1,0,1,0,0,1,2013,36,3,1,13,-5,-4,15,-16,-11,11,-23,-7,12,-30,-7,10,-23,7,8,-30,-6,34,-23,44,11,-33,0
1126,2013-09-12 08:30:00,32,4.56,1,0.0,1,0,1,0,1,0,0,1,2013,37,3,1,26,-9,-9,6,-3,6,6,-4,-1,5,-3,1,6,0,3,4,-3,-3,28,0,43,-12,-11,1
1127,2013-09-13 09:55:00,28,-1.18,1,1.34,1,0,0,1,0,1,0,1,2013,37,4,1,22,9,8,18,-2,-11,6,2,4,14,-3,-4,9,-3,0,6,-1,2,35,-4,52,-43,-6,1
1128,2013-09-17 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,38,1,1,12,7,7,8,2,-5,6,4,2,8,10,6,5,5,-5,4,4,-1,12,5,19,-5,-3,1
1129,2013-09-18 08:30:00,3,-0.48,0,-1.01,0,0,0,1,1,0,0,1,2013,38,2,1,7,-2,-2,3,0,2,2,-1,-1,7,-6,-5,3,-4,2,3,-3,1,11,-4,8,-4,-5,1
1130,2013-09-19 08:30:00,32,1.21,1,-1.75,0,0,1,0,1,0,0,1,2013,38,3,1,27,3,3,5,6,3,7,0,-6,3,2,2,3,3,1,4,0,-3,28,3,34,-11,14,2
1131,2013-09-24 10:00:00,4,-0.06,0,-0.2,0,1,0,0,1,0,0,1,2013,39,1,1,7,-1,-1,6,-4,-3,8,-8,-4,9,-6,2,6,-9,-3,8,-12,-3,22,-9,21,16,3,1
1132,2013-09-25 08:30:00,8,-1.04,0,-1.22,0,0,0,1,0,0,1,1,2013,39,2,1,14,-5,-5,5,-5,0,5,-9,-3,10,0,9,7,-6,-6,5,-2,4,18,-6,15,-6,-9,1
1133,2013-09-25 10:00:00,21,-0.08,0,-0.15,0,1,0,0,0,0,1,1,2013,39,2,1,8,4,4,11,-1,-5,6,1,2,4,2,2,4,4,2,7,10,6,13,4,14,1,8,1
1134,2013-09-26 08:30:00,32,0.74,1,-0.88,1,0,1,0,1,0,0,1,2013,39,3,1,12,-6,-6,6,-3,3,3,0,3,5,-2,-2,10,6,8,4,7,1,17,6,14,-1,-3,1
1135,2013-09-26 10:00:00,24,-0.25,0,-0.26,0,0,0,1,1,0,0,1,2013,39,3,1,10,7,7,17,-7,-14,13,-18,-11,7,-13,5,12,-18,-5,10,-11,6,30,-17,19,2,-15,0
1136,2013-10-01 10:00:00,17,0.47,0,0.0,0,0,1,0,1,0,0,1,2013,40,1,1,23,5,5,11,11,6,9,11,-1,14,1,-10,14,-9,-10,10,-13,-3,30,-10,45,-23,-6,1
1137,2013-10-02 08:15:00,0,-0.37,0,-1.25,1,0,0,1,0,0,1,1,2013,40,2,1,19,16,15,6,13,-2,7,10,-3,11,1,-9,48,26,25,18,33,7,54,25,21,-6,69,2
1138,2013-10-03 08:30:00,32,0.45,0,-2.83,0,0,1,0,1,0,0,1,2013,40,3,1,10,8,8,9,12,4,6,10,-2,5,6,-4,4,5,-1,9,1,-4,17,5,14,-7,-4,1
1139,2013-10-03 10:00:00,18,-1.16,1,0.0,0,0,0,1,1,0,0,1,2013,40,3,1,25,24,23,11,14,-10,9,11,-3,9,5,-6,7,6,0,8,5,-1,25,5,41,10,19,2
1140,2013-10-10 08:30:00,32,-5.0,2,0.0,1,0,0,1,1,0,0,1,2013,41,3,1,14,6,6,8,1,-5,3,1,0,6,-3,-3,12,-13,-10,8,-17,-4,35,-13,17,1,-20,0
1141,2013-10-11 09:55:00,28,-0.43,0,0.54,0,0,0,1,0,1,0,1,2013,41,4,1,5,-1,-1,6,2,3,7,-4,-6,3,-3,1,6,2,5,5,1,-1,8,2,16,-5,3,1
1142,2013-10-17 08:30:00,32,-0.06,0,-1.0,1,1,0,0,1,0,0,1,2013,42,3,1,17,-9,-9,8,-13,-4,11,-6,7,7,-9,-3,9,-3,6,4,-7,-4,23,-3,31,12,9,1
1143,2013-10-17 10:00:00,25,0.42,0,0.0,0,0,1,0,1,0,0,1,2013,42,3,1,14,3,3,9,-2,-5,8,3,5,7,-2,-5,9,-10,-8,4,-7,3,17,-10,34,26,0,1
1144,2013-10-21 10:00:00,14,-0.11,0,-5.38,3,1,0,0,0,0,1,1,2013,43,0,1,10,-2,-2,5,1,3,3,0,-1,15,14,14,5,15,1,5,13,-2,19,15,18,-7,15,2
1145,2013-10-25 08:30:00,8,-0.73,0,-1.83,0,0,0,1,0,0,1,1,2013,43,4,1,14,1,2,10,5,4,9,0,-5,6,3,3,5,5,2,8,1,-4,16,6,22,-14,14,2
1146,2013-10-28 10:00:00,24,-2.1,1,0.0,0,0,0,1,1,0,0,1,2013,44,0,1,7,4,4,6,4,0,4,1,-2,5,-3,-4,5,0,3,5,3,3,12,0,17,-4,7,1
1147,2013-10-29 10:00:00,4,-1.25,0,0.43,0,0,0,1,0,1,0,1,2013,44,1,1,13,-3,-3,9,-5,-2,3,-4,1,6,-1,3,29,19,20,11,21,2,40,19,14,2,41,2
1148,2013-10-30 08:15:00,0,-0.83,0,-2.16,1,0,0,1,0,0,1,1,2013,44,2,1,14,-3,-2,7,-6,-3,5,-2,4,7,0,2,7,-4,-4,5,-9,-5,19,-3,21,5,-14,0
1149,2013-10-30 08:30:00,7,-2.24,0,0.0,0,0,0,1,1,0,0,1,2013,44,2,1,7,2,2,7,-2,-4,5,-7,-5,7,-11,-4,6,-16,-5,3,-15,1,20,-16,21,4,-15,0
1150,2013-10-31 08:30:00,32,-0.12,0,0.0,1,1,0,0,1,0,0,1,2013,44,3,1,8,5,4,7,2,-3,7,4,2,4,6,2,4,7,1,5,2,-5,12,6,26,-14,9,1
1151,2013-11-01 10:00:00,17,0.59,0,0.0,0,0,1,0,1,0,0,1,2013,44,4,1,16,-7,-7,11,-9,-2,11,-14,-5,4,-13,1,3,-13,0,10,-8,5,18,-13,33,-17,0,1
1152,2013-11-05 10:00:00,18,0.43,0,0.0,0,0,1,0,1,0,0,1,2013,45,1,1,22,-15,-15,8,-16,-1,8,-15,1,5,-12,3,8,-14,-2,5,-12,1,22,-13,28,-2,-8,1
1153,2013-11-08 09:55:00,28,-1.23,0,-3.57,1,0,0,1,0,0,1,1,2013,45,4,1,9,5,5,13,15,10,14,4,-11,18,-9,-13,8,-14,-5,13,-21,-7,42,-14,53,-42,-5,1
1154,2013-11-20 10:00:00,14,-0.27,0,0.0,0,0,0,1,1,0,0,1,2013,47,2,1,9,7,7,4,6,-1,9,10,4,6,12,2,70,-49,-61,12,-41,8,70,-49,22,4,-68,0
1155,2013-11-21 10:00:00,25,-1.14,1,0.0,0,0,0,1,1,0,0,1,2013,47,3,1,19,13,13,11,23,10,8,20,-3,10,11,-9,4,9,-2,10,1,-8,30,9,25,-15,16,2
1156,2013-11-25 10:00:00,24,-0.66,1,2.91,2,0,0,1,0,1,0,1,2013,48,0,1,13,-1,-1,8,-6,-5,7,-11,-5,4,-11,-1,9,-2,9,8,0,2,24,-2,19,-9,7,1
1157,2013-11-26 08:30:00,3,2.05,1,0.0,0,0,1,0,1,0,0,1,2013,48,1,1,8,-2,-1,3,-3,-1,4,-1,2,6,2,3,2,3,1,2,2,-1,10,4,15,-5,-14,0
1158,2013-11-26 10:00:00,4,-0.48,0,1.08,1,0,0,1,0,1,0,1,2013,48,1,1,18,16,17,14,7,-9,7,9,2,7,14,5,14,26,12,9,19,-7,28,27,30,-14,27,2
1159,2013-12-02 10:00:00,17,1.61,1,0.0,0,0,1,0,1,0,0,1,2013,49,0,1,20,-13,-14,11,-13,0,6,-15,-2,10,-6,8,4,-6,0,9,2,8,24,-7,26,6,7,1
1160,2013-12-04 08:15:00,0,2.09,1,4.26,2,0,1,0,0,1,0,1,2013,49,2,1,21,-3,-3,4,-6,-3,10,-14,-8,15,-20,-6,13,-29,-9,13,-41,-12,42,-29,32,3,-54,0
1161,2013-12-04 08:30:00,31,-0.06,0,-7.91,1,1,0,0,0,0,1,1,2013,49,2,1,15,-6,-6,13,-15,-9,13,-27,-12,8,-30,-3,9,-24,6,8,-29,-5,39,-24,35,-15,-39,0
1162,2013-12-06 09:55:00,28,3.04,1,1.96,1,0,1,0,0,1,0,1,2013,49,4,1,9,-2,-2,7,-3,-1,10,4,7,9,2,-1,10,4,2,8,3,-2,20,5,37,18,15,2
1163,2013-12-13 08:30:00,23,-0.35,0,0.0,0,0,0,1,1,0,0,1,2013,50,4,1,9,0,0,10,6,6,13,14,8,8,13,-1,5,18,5,10,22,4,28,18,17,3,11,1
1164,2013-12-17 08:30:00,7,2.24,1,0.0,0,0,1,0,1,0,0,1,2013,51,1,1,16,13,14,7,12,-1,6,13,1,8,8,-5,4,11,3,4,7,-4,18,12,20,-5,-9,1
1165,2013-12-18 08:30:00,3,-0.3,0,-1.01,0,1,0,0,1,0,0,1,2013,51,2,1,11,-9,-9,9,-1,7,6,0,1,3,0,0,2,1,1,3,-1,-2,14,1,20,-8,8,1
