,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
871,50.9,CNY,2013-10-23 20:45:00,50.5,better,High,Caixin Flash Manufacturing PMI,50.2,worse,43
872,,AUD,2013-10-23 22:00:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,43
873,,AUD,2013-10-24 00:00:00,,,Low,RBA Annual Report,,,43
874,49.4,EUR,2013-10-24 02:00:00,50.3,worse,High,French Flash Manufacturing PMI,49.8,,43
875,50.2,EUR,2013-10-24 02:00:00,51.2,worse,Medium,French Flash Services PMI,51.0,,43
876,26.0%,EUR,2013-10-24 02:00:00,26.1%,,Medium,Spanish Unemployment Rate,26.3%,,43
877,51.5,EUR,2013-10-24 02:30:00,51.6,,High,German Flash Manufacturing PMI,51.1,,43
878,52.3,EUR,2013-10-24 02:30:00,53.8,worse,Medium,German Flash Services PMI,53.7,worse,43
879,51.3,EUR,2013-10-24 03:00:00,51.4,,Medium,Flash Manufacturing PMI,51.1,,43
880,50.9,EUR,2013-10-24 03:00:00,52.3,worse,Medium,Flash Services PMI,52.2,,43
881,,EUR,2013-10-24 00:00:00,,,Medium,EU Economic Summit,,,43
882,-4,GBP,2013-10-24 05:00:00,10,worse,Medium,CBI Industrial Order Expectations,9,,43
883,-38.8B,USD,2013-10-24 07:30:00,-39.4B,,High,Trade Balance,-38.6B,,43
884,350K,USD,2013-10-24 07:30:00,343K,worse,High,Unemployment Claims,362K,,43
885,51.1,USD,2013-10-24 08:00:00,52.8,worse,Medium,Flash Manufacturing PMI,52.8,,43
886,3.88M,USD,2013-10-24 09:00:00,3.77M,better,Medium,JOLTS Job Openings,3.81M,better,43
887,87B,USD,2013-10-24 09:30:00,80B,,Low,Natural Gas Storage,77B,,43
888,,GBP,2013-10-24 11:45:00,,,High,BOE Gov Carney Speaks,,,43
889,0.3%,JPY,2013-10-24 18:30:00,0.4%,worse,Medium,Tokyo Core CPI y/y,0.2%,,43
890,0.7%,JPY,2013-10-24 18:30:00,0.7%,,Low,National Core CPI y/y,0.8%,,43
891,0.7%,JPY,2013-10-24 18:50:00,0.8%,worse,Low,SPPI y/y,0.7%,better,43
892,107.4,EUR,2013-10-25 03:00:00,108.2,worse,High,German Ifo Business Climate,107.7,,43
893,2.1%,EUR,2013-10-25 03:00:00,2.3%,worse,Medium,M3 Money Supply y/y,2.3%,,43
894,-1.9%,EUR,2013-10-25 03:00:00,-1.9%,,Low,Private Loans y/y,-2.0%,,43
895,0.0%,EUR,2013-10-25 03:00:00,0.2%,worse,Low,Italian Retail Sales m/m,-0.2%,better,43
896,0.8%,GBP,2013-10-25 03:30:00,0.8%,,High,Prelim GDP q/q,0.7%,better,43
897,0.6%,GBP,2013-10-25 03:30:00,0.5%,better,Low,Index of Services 3m/3m,0.5%,,43
898,,EUR,2013-10-25 00:00:00,,,Medium,EU Economic Summit,,,43
899,-0.1%,USD,2013-10-25 07:30:00,0.6%,worse,High,Core Durable Goods Orders m/m,-0.4%,worse,43
900,3.7%,USD,2013-10-25 07:30:00,1.7%,better,Medium,Durable Goods Orders m/m,0.2%,,43
901,73.2,USD,2013-10-25 08:55:00,75.8,worse,Medium,Revised UoM Consumer Sentiment,75.2,,43
902,3.0%,USD,2013-10-25 08:55:00,,,Low,Revised UoM Inflation Expectations,2.9%,,43
903,0.5%,USD,2013-10-25 09:00:00,0.3%,worse,Low,Final Wholesale Inventories m/m,0.2%,worse,43
904,,CHF,2013-10-26 21:00:00,,,Non-Economic,Daylight Saving Time Shift,,,43
905,,EUR,2013-10-26 21:00:00,,,Non-Economic,Daylight Saving Time Shift,,,43
906,,GBP,2013-10-26 21:00:00,,,Non-Economic,Daylight Saving Time Shift,,,43
907,,All,2013-10-13 00:00:00,,,Low,IMF Meetings,,,42
908,0.8%,NZD,2013-10-13 18:00:00,,,Low,REINZ HPI m/m,2.1%,,42
909,,JPY,2013-10-13 00:00:00,,,Non-Economic,Bank Holiday,,,42
910,-3.9%,AUD,2013-10-13 19:30:00,-2.1%,worse,Medium,Home Loans m/m,2.1%,worse,42
911,3.1%,CNY,2013-10-13 20:30:00,2.8%,better,High,CPI y/y,2.6%,,42
912,-1.3%,CNY,2013-10-13 20:30:00,-1.4%,,Medium,PPI y/y,-1.6%,,42
913,0.1%,CHF,2013-10-14 02:15:00,0.3%,worse,Medium,PPI m/m,0.2%,,42
914,787B,CNY,2013-10-14 03:00:00,669B,better,Medium,New Loans,711B,,42
915,14.2%,CNY,2013-10-14 03:00:00,14.1%,,Low,M2 Money Supply y/y,14.7%,,42
916,1.0%,EUR,2013-10-14 04:00:00,0.8%,better,Medium,Industrial Production m/m,-1.0%,better,42
917,,EUR,2013-10-14 00:00:00,,,Medium,Eurogroup Meetings,,,42
918,,CAD,2013-10-14 00:00:00,,,Non-Economic,Bank Holiday,,,42
919,,USD,2013-10-14 00:00:00,,,Non-Economic,Bank Holiday,,,42
920,,AUD,2013-10-14 19:30:00,,,High,Monetary Policy Meeting Minutes,,,42
921,-0.1%,AUD,2013-10-14 19:30:00,,,Medium,New Motor Vehicle Sales m/m,0.7%,,42
922,,USD,2013-10-14 20:00:00,,,High,Fed Chairman Bernanke Speaks,,,42
923,-0.9%,JPY,2013-10-14 23:30:00,-0.7%,worse,Low,Revised Industrial Production m/m,-0.7%,,42
924,0.1%,EUR,2013-10-15 01:00:00,0.0%,better,Low,German Import Prices m/m,0.1%,worse,42
925,-0.2%,EUR,2013-10-15 01:45:00,-0.3%,better,Low,French Final CPI m/m,0.5%,,42
926,2.7%,GBP,2013-10-15 03:30:00,2.6%,better,High,CPI y/y,2.7%,,42
927,-1.2%,GBP,2013-10-15 03:30:00,-0.1%,worse,Medium,PPI Input m/m,-0.7%,worse,42
928,3.2%,GBP,2013-10-15 03:30:00,3.2%,,Medium,RPI y/y,3.3%,,42
929,2.2%,GBP,2013-10-15 03:30:00,2.0%,better,Low,Core CPI y/y,2.0%,,42
930,3.8%,GBP,2013-10-15 03:30:00,3.6%,better,Low,ONS HPI y/y,3.3%,,42
931,-0.1%,GBP,2013-10-15 03:30:00,0.3%,worse,Low,PPI Output m/m,0.2%,,42
932,52.8,EUR,2013-10-15 04:00:00,49.2,better,High,German ZEW Economic Sentiment,49.6,,42
933,59.1,EUR,2013-10-15 04:00:00,59.4,,Medium,ZEW Economic Sentiment,58.6,,42
934,,GBP,2013-10-15 04:00:00,,,Medium,MPC Member Weale Speaks,,,42
935,,EUR,2013-10-15 00:00:00,,,Medium,ECOFIN Meetings,,,42
936,1.5,USD,2013-10-15 07:30:00,8.2,worse,Medium,Empire State Manufacturing Index,6.3,,42
937,-1.9%,NZD,2013-10-15 08:30:00,,,Low,GDT Price Index,2.4%,,42
938,,USD,2013-10-15 09:00:00,,,Medium,FOMC Member Dudley Speaks,,,42
939,0.9%,NZD,2013-10-15 16:45:00,0.8%,better,High,CPI q/q,0.2%,,42
940,-0.1%,AUD,2013-10-15 18:30:00,,,Low,MI Leading Index m/m,0.4%,worse,42
941,0.96B,EUR,2013-10-16 03:00:00,5.21B,worse,Low,Italian Trade Balance,5.98B,,42
942,-41.7K,GBP,2013-10-16 03:30:00,-24.3K,better,High,Claimant Count Change,-41.6K,better,42
943,7.7%,GBP,2013-10-16 03:30:00,7.7%,,High,Unemployment Rate,7.7%,,42
944,0.7%,GBP,2013-10-16 03:30:00,1.0%,worse,Medium,Average Earnings Index 3m/y,1.2%,better,42
945,24.9,CHF,2013-10-16 04:00:00,,,Medium,Credit Suisse Economic Expectations,16.3,,42
946,1.1%,EUR,2013-10-16 04:00:00,1.1%,,Medium,Final CPI y/y,1.1%,,42
947,1.0%,EUR,2013-10-16 04:00:00,1.0%,,Low,Final Core CPI y/y,1.0%,,42
948,12.3B,EUR,2013-10-16 04:00:00,12.4B,,Low,Trade Balance,11.0B,,42
949,,GBP,2013-10-16 04:00:00,,,Medium,MPC Member Dale Speaks,,,42
950,-0.2%,CAD,2013-10-16 07:30:00,0.3%,worse,High,Manufacturing Sales m/m,1.7%,,42
951,55,USD,2013-10-16 09:00:00,58,worse,Medium,NAHB Housing Market Index,57,worse,42
952,,EUR,2013-10-16 13:00:00,,,High,ECB President Draghi Speaks,,,42
953,,USD,2013-10-16 13:00:00,,,Medium,Beige Book,,,42
954,,USD,2013-10-16 16:30:00,,,Medium,FOMC Member George Speaks,,,42
955,3,AUD,2013-10-16 19:30:00,,,Medium,NAB Quarterly Business Confidence,-1,,42
956,6.2%,CNY,2013-10-16 21:00:00,,,Low,Foreign Direct Investment ytd/y,6.4%,,42
957,17.4B,EUR,2013-10-17 03:00:00,17.7B,worse,Medium,Current Account,15.5B,worse,42
958,0.6%,GBP,2013-10-17 03:30:00,0.5%,better,High,Retail Sales m/m,-0.8%,better,42
959,2.08B,CAD,2013-10-17 07:30:00,7.21B,worse,Medium,Foreign Securities Purchases,6.12B,,42
960,358K,USD,2013-10-17 07:30:00,357K,,High,Unemployment Claims,373K,,42
961,19.8,USD,2013-10-17 09:00:00,15.4,better,High,Philly Fed Manufacturing Index,22.3,,42
962,,USD,2013-10-17 11:45:00,,,Medium,FOMC Member Evans Speaks,,,42
963,,USD,2013-10-17 11:45:00,,,Medium,FOMC Member George Speaks,,,42
964,,AUD,2013-10-17 20:00:00,,,High,RBA Gov Stevens Speaks,,,42
965,7.8%,CNY,2013-10-17 21:00:00,7.8%,,High,GDP q/y,7.5%,,42
966,20.2%,CNY,2013-10-17 21:00:00,20.4%,,Medium,Fixed Asset Investment ytd/y,20.3%,,42
967,10.2%,CNY,2013-10-17 21:00:00,10.1%,,Medium,Industrial Production y/y,10.4%,,42
968,,CNY,2013-10-17 21:00:00,,,Medium,NBS Press Conference,,,42
969,13.3%,CNY,2013-10-17 21:00:00,13.6%,worse,Low,Retail Sales y/y,13.4%,,42
970,,JPY,2013-10-18 01:35:00,,,High,BOJ Gov Kuroda Speaks,,,42
971,0.2%,CAD,2013-10-18 07:30:00,0.2%,,High,Core CPI m/m,0.2%,,42
972,0.2%,CAD,2013-10-18 07:30:00,0.1%,better,Medium,CPI m/m,0.0%,,42
973,,USD,2013-10-18 11:30:00,,,Low,FOMC Member Tarullo Speaks,,,42
974,,USD,2013-10-18 13:00:00,,,Medium,FOMC Member Evans Speaks,,,42
975,,USD,2013-10-18 14:40:00,,,Medium,FOMC Member Dudley Speaks,,,42
976,,USD,2013-10-18 15:30:00,,,Medium,FOMC Member Stein Speaks,,,42
977,,AUD,2013-10-06 00:00:00,,,Non-Economic,Bank Holiday,,,41
978,47.6,AUD,2013-10-06 17:30:00,,,Low,AIG Construction Index,43.7,,41
979,,JPY,2013-10-07 00:00:00,,,Low,BOJ Monthly Report,,,41
980,106.5%,JPY,2013-10-07 00:00:00,106.9%,,Low,Leading Indicators,107.8%,,41
981,432B,CHF,2013-10-07 02:00:00,,,Medium,Foreign Currency Reserves,434B,,41
982,6.1,EUR,2013-10-07 03:30:00,10.9,worse,Low,Sentix Investor Confidence,6.5,,41
983,0.3%,EUR,2013-10-07 04:00:00,0.3%,,Low,Final GDP q/q,0.3%,,41
984,-21.2%,CAD,2013-10-07 07:30:00,-2.4%,worse,High,Building Permits m/m,21.4%,better,41
985,13.6B,USD,2013-10-07 14:00:00,12.6B,better,Low,Consumer Credit m/m,10.4B,,41
986,38,NZD,2013-10-07 16:00:00,,,High,NZIER Business Confidence,32,,41
987,0.7%,GBP,2013-10-07 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,1.8%,,41
988,54%,GBP,2013-10-07 18:01:00,45%,better,Low,RICS House Price Balance,41%,better,41
989,0.35T,JPY,2013-10-07 18:50:00,0.65T,worse,Medium,Current Account,0.33T,,41
990,0.2%,AUD,2013-10-07 19:30:00,,,Medium,ANZ Job Advertisements m/m,-2.0%,,41
991,12,AUD,2013-10-07 19:30:00,,,Medium,NAB Business Confidence,4,worse,41
992,52.4,CNY,2013-10-07 20:45:00,,,Medium,Caixin Services PMI,52.8,,41
993,52.8,JPY,2013-10-08 00:00:00,52.2,better,Low,Economy Watchers Sentiment,51.2,,41
994,3.2%,CHF,2013-10-08 00:45:00,3.2%,,Low,Unemployment Rate,3.2%,,41
995,15.6B,EUR,2013-10-08 01:00:00,15.1B,better,Medium,German Trade Balance,15.0B,better,41
996,-93.6B,EUR,2013-10-08 01:45:00,,,Low,French Gov Budget Balance,-80.8B,,41
997,-4.9B,EUR,2013-10-08 01:45:00,-4.8B,,Low,French Trade Balance,-5.1B,,41
998,0.3%,CHF,2013-10-08 02:15:00,0.2%,better,High,CPI m/m,-0.1%,,41
999,2.4%,CHF,2013-10-08 02:15:00,1.7%,better,Medium,Retail Sales y/y,0.6%,worse,41
1000,-0.3%,EUR,2013-10-08 05:00:00,1.2%,worse,Medium,German Factory Orders m/m,-1.9%,better,41
1001,93.9,USD,2013-10-08 06:30:00,95.2,worse,Low,NFIB Small Business Index,94.1,,41
1002,194K,CAD,2013-10-08 07:13:00,175K,better,Low,Housing Starts,184K,better,41
1003,-1.3B,CAD,2013-10-08 07:30:00,-0.7B,worse,High,Trade Balance,-1.2B,worse,41
1004,38.4,USD,2013-10-08 09:00:00,46.2,worse,Low,IBD/TIPP Economic Optimism,46.0,,41
1005,,CHF,2013-10-08 11:00:00,,,High,SNB Chairman Jordan Speaks,,,41
1006,,USD,2013-10-08 13:00:00,,,Low,President Obama Speaks,,,41
1007,-0.2%,GBP,2013-10-08 18:01:00,,,Low,BRC Shop Price Index y/y,-0.5%,,41
1008,-2.1%,AUD,2013-10-08 18:30:00,,,High,Westpac Consumer Sentiment,4.7%,,41
1009,,JPY,2013-10-08 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,41
1010,-6.3%,JPY,2013-10-09 01:00:00,,,Low,Prelim Machine Tool Orders y/y,-1.7%,,41
1011,-1.2%,GBP,2013-10-09 03:30:00,0.3%,worse,High,Manufacturing Production m/m,0.2%,,41
1012,,GBP,2013-10-09 03:30:00,,,Medium,BOE Credit Conditions Survey,,,41
1013,-9.6B,GBP,2013-10-09 03:30:00,-8.9B,worse,Medium,Goods Trade Balance,-9.9B,,41
1014,-1.1%,GBP,2013-10-09 03:30:00,0.2%,worse,Low,Industrial Production m/m,0.1%,better,41
1015,1.4%,EUR,2013-10-09 05:00:00,1.1%,better,Medium,German Industrial Production m/m,-1.1%,better,41
1016,0.8%,GBP,2013-10-09 09:00:00,,,Medium,NIESR GDP Estimate,0.9%,,41
1017,,USD,2013-10-09 09:00:00,,,Medium,FOMC Member Evans Speaks,,,41
1018,6.8M,USD,2013-10-09 09:30:00,0.9M,,Medium,Crude Oil Inventories,5.5M,,41
1019,2.66|2.6,USD,2013-10-09 12:01:00,,,High,10-y Bond Auction,2.95|2.9,,41
1020,,USD,2013-10-09 13:00:00,,,High,FOMC Meeting Minutes,,,41
1021,,USD,2013-10-09 14:15:00,,,Medium,President Obama Speaks,,,41
1022,54.3,NZD,2013-10-09 16:36:00,,,Medium,Business NZ Manufacturing Index,57.1,worse,41
1023,,EUR,2013-10-09 17:00:00,,,High,ECB President Draghi Speaks,,,41
1024,5.4%,JPY,2013-10-09 18:50:00,2.9%,better,Medium,Core Machinery Orders m/m,0.0%,,41
1025,0.7%,JPY,2013-10-09 18:50:00,0.5%,better,Medium,Tertiary Industry Activity m/m,-0.4%,,41
1026,2.0%,JPY,2013-10-09 18:50:00,,,Low,Bank Lending y/y,2.0%,,41
1027,2.0%,AUD,2013-10-09 19:00:00,,,Medium,MI Inflation Expectations,1.5%,,41
1028,9.1K,AUD,2013-10-09 19:30:00,15.2K,worse,High,Employment Change,-10.2K,,41
1029,5.6%,AUD,2013-10-09 19:30:00,5.8%,better,High,Unemployment Rate,5.8%,,41
1030,1.63|4.1,JPY,2013-10-09 22:45:00,,,Low,30-y Bond Auction,1.80|3.9,,41
1031,45.4,JPY,2013-10-10 00:00:00,43.8,better,Low,Consumer Confidence,43.0,,41
1032,0.2%,EUR,2013-10-10 01:45:00,0.7%,worse,Medium,French Industrial Production m/m,-0.6%,,41
1033,,EUR,2013-10-10 03:00:00,,,Medium,ECB Monthly Bulletin,,,41
1034,-0.3%,EUR,2013-10-10 03:00:00,0.6%,worse,Low,Italian Industrial Production m/m,-1.0%,better,41
1035,375B,GBP,2013-10-10 06:00:00,375B,,High,Asset Purchase Facility,375B,,41
1036,0.50%,GBP,2013-10-10 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,41
1037,,USD,2013-10-10 07:00:00,,,High,Treasury Sec Lew Speaks,,,41
1038,0.1%,CAD,2013-10-10 07:30:00,0.3%,worse,Medium,NHPI m/m,0.2%,,41
1039,374K,USD,2013-10-10 07:30:00,307K,worse,High,Unemployment Claims,308K,,41
1040,,USD,2013-10-10 08:45:00,,,Medium,FOMC Member Bullard Speaks,,,41
1041,90B,USD,2013-10-10 09:30:00,96B,,Low,Natural Gas Storage,101B,,41
1042,,All,2013-10-10 00:00:00,,,Medium,G20 Meetings,,,41
1043,,JPY,2013-10-10 11:00:00,,,High,BOJ Gov Kuroda Speaks,,,41
1044,,EUR,2013-10-10 11:20:00,,,High,ECB President Draghi Speaks,,,41
1045,3.76|2.6,USD,2013-10-10 12:01:00,,,Low,30-y Bond Auction,3.82|2.4,,41
1046,,USD,2013-10-10 12:45:00,,,Low,FOMC Member Tarullo Speaks,,,41
1047,0.0%,NZD,2013-10-10 16:45:00,,,Low,FPI m/m,-0.5%,,41
1048,3.8%,JPY,2013-10-10 18:50:00,3.7%,better,Low,M2 Money Stock y/y,3.8%,better,41
1049,2.3%,JPY,2013-10-10 18:50:00,2.4%,,Low,PPI y/y,2.3%,,41
1050,0.0%,EUR,2013-10-11 01:00:00,0.0%,,Low,German Final CPI m/m,0.0%,,41
1051,0.7%,EUR,2013-10-11 01:00:00,0.5%,better,Low,German WPI m/m,-0.6%,,41
1052,-0.1%,GBP,2013-10-11 03:30:00,0.7%,worse,Low,Construction Output m/m,2.8%,better,41
1053,1.2%,GBP,2013-10-11 04:00:00,,,Low,CB Leading Index m/m,0.7%,,41
1054,11.9K,CAD,2013-10-11 07:30:00,15.3K,worse,High,Employment Change,59.2K,,41
1055,6.9%,CAD,2013-10-11 07:30:00,7.1%,better,High,Unemployment Rate,7.1%,,41
1056,75.2,USD,2013-10-11 08:55:00,77.2,worse,High,Prelim UoM Consumer Sentiment,77.5,better,41
1057,2.9%,USD,2013-10-11 08:55:00,,,Low,Prelim UoM Inflation Expectations,3.3%,,41
1058,,All,2013-10-11 00:00:00,,,Low,IMF Meetings,,,41
1059,,CAD,2013-10-11 09:30:00,,,Medium,BOC Business Outlook Survey,,,41
1060,,USD,2013-10-11 10:00:00,,,Medium,FOMC Member Powell Speaks,,,41
1061,,All,2013-10-11 00:00:00,,,Medium,G20 Meetings,,,41
1062,,CAD,2013-10-11 11:15:00,,,Low,Gov Council Member Macklem Speaks,,,41
1063,,CHF,2013-10-11 13:00:00,,,Medium,Gov Board Member Danthine Speaks,,,41
1064,,CAD,2013-10-11 15:00:00,,,Medium,Gov Council Member Murray Speaks,,,41
1065,15.2B,CNY,2013-10-11 21:00:00,25.2B,worse,High,USD-Denominated Trade Balance,28.5B,,41
1066,,GBP,2013-10-12 09:00:00,,,Medium,MPC Member Tucker Speaks,,,41
1067,,All,2013-10-12 00:00:00,,,Medium,IMF Meetings,,,41
1068,,EUR,2013-10-12 12:00:00,,,Medium,German Buba President Weidmann Speaks,,,41
1069,,JPY,2013-10-12 15:00:00,,,High,BOJ Gov Kuroda Speaks,,,41
1070,1.4%,NZD,2013-09-29 16:45:00,,,Medium,Building Consents m/m,-3.4%,worse,40
1071,52.5,JPY,2013-09-29 18:15:00,,,Low,Final Manufacturing PMI,52.2,,40
1072,-0.7%,JPY,2013-09-29 18:50:00,-0.2%,worse,Medium,Prelim Industrial Production m/m,3.4%,better,40
1073,1.1%,JPY,2013-09-29 18:50:00,1.1%,,Medium,Retail Sales y/y,-0.3%,,40
1074,54.1,NZD,2013-09-29 19:00:00,,,High,ANZ Business Confidence,48.1,,40
1075,0.2%,AUD,2013-09-29 19:30:00,,,Low,MI Inflation Gauge m/m,0.1%,,40
1076,0.3%,AUD,2013-09-29 20:30:00,0.4%,worse,Medium,Private Sector Credit m/m,0.4%,,40
1077,50.2,CNY,2013-09-29 20:45:00,51.2,worse,Medium,Caixin Manufacturing PMI,51.2,,40
1078,8.8%,JPY,2013-09-30 00:00:00,12.9%,worse,Low,Housing Starts y/y,12.0%,,40
1079,0.5%,EUR,2013-09-30 01:00:00,0.9%,worse,Medium,German Retail Sales m/m,-0.2%,better,40
1080,1.6B,GBP,2013-09-30 03:30:00,1.6B,,Medium,Net Lending to Individuals m/m,1.5B,better,40
1081,0.7%,GBP,2013-09-30 03:30:00,0.7%,,Low,M4 Money Supply m/m,0.6%,,40
1082,62K,GBP,2013-09-30 03:30:00,61K,,Low,Mortgage Approvals,61K,,40
1083,1.1%,EUR,2013-09-30 04:00:00,1.3%,worse,Medium,CPI Flash Estimate y/y,1.3%,,40
1084,1.0%,EUR,2013-09-30 04:00:00,,,Low,Core CPI Flash Estimate y/y,1.1%,,40
1085,-0.3%,EUR,2013-09-30 04:00:00,0.3%,worse,Low,Italian Prelim CPI m/m,0.4%,better,40
1086,0.6%,CAD,2013-09-30 07:30:00,0.6%,,High,GDP m/m,-0.5%,,40
1087,0.9%,CAD,2013-09-30 07:30:00,3.2%,worse,Medium,RMPI m/m,4.3%,,40
1088,0.2%,CAD,2013-09-30 07:30:00,0.9%,worse,Low,IPPI m/m,0.3%,,40
1089,55.7,USD,2013-09-30 08:45:00,54.5,better,Medium,Chicago PMI,53.0,,40
1090,51.7,AUD,2013-09-30 18:30:00,,,Low,AIG Manufacturing Index,46.4,,40
1091,-1.6%,JPY,2013-09-30 18:30:00,0.2%,worse,Medium,Household Spending y/y,0.1%,,40
1092,4.1%,JPY,2013-09-30 18:30:00,3.8%,worse,Low,Unemployment Rate,3.8%,,40
1093,12,JPY,2013-09-30 18:50:00,7,better,Medium,Tankan Manufacturing Index,4,,40
1094,14,JPY,2013-09-30 18:50:00,14,,Medium,Tankan Non-Manufacturing Index,12,,40
1095,,CNY,2013-09-30 00:00:00,,,Non-Economic,Bank Holiday,,,40
1096,51.1,CNY,2013-09-30 19:58:00,51.6,worse,High,Manufacturing PMI,51.0,,40
1097,3.4%,AUD,2013-09-30 20:00:00,,,Medium,HIA New Home Sales m/m,-4.7%,,40
1098,0.4%,AUD,2013-09-30 20:30:00,0.3%,better,High,Retail Sales m/m,0.1%,,40
1099,-0.6%,JPY,2013-09-30 20:30:00,-0.2%,worse,Medium,Average Cash Earnings y/y,0.1%,worse,40
1100,0.68|3.7,JPY,2013-09-30 22:45:00,,,Low,10-y Bond Auction,0.77|3.5,,40
1101,2.50%,AUD,2013-09-30 23:30:00,2.50%,,High,Cash Rate,2.50%,,40
1102,,AUD,2013-09-30 23:30:00,,,High,RBA Rate Statement,,,40
1103,-3.1%,AUD,2013-10-01 01:30:00,,,Low,Commodity Prices y/y,-8.6%,worse,40
1104,50.7,EUR,2013-10-01 02:15:00,51.6,worse,Medium,Spanish Manufacturing PMI,51.1,,40
1105,55.3,CHF,2013-10-01 02:30:00,54.9,better,Medium,Manufacturing PMI,54.6,,40
1106,50.8,EUR,2013-10-01 02:45:00,51.2,worse,Medium,Italian Manufacturing PMI,51.3,,40
1107,49.8,EUR,2013-10-01 02:50:00,49.5,,Low,French Final Manufacturing PMI,49.5,,40
1108,25K,EUR,2013-10-01 02:55:00,-5K,worse,Medium,German Unemployment Change,9K,worse,40
1109,51.1,EUR,2013-10-01 02:55:00,51.3,,Low,German Final Manufacturing PMI,51.3,,40
1110,51.1,EUR,2013-10-01 03:00:00,51.1,,Low,Final Manufacturing PMI,51.1,,40
1111,12.2%,EUR,2013-10-01 03:00:00,12.0%,worse,Low,Italian Monthly Unemployment Rate,12.1%,worse,40
1112,56.7,GBP,2013-10-01 03:30:00,57.5,worse,High,Manufacturing PMI,57.1,,40
1113,,GBP,2013-10-01 03:30:00,,,Low,FPC Meeting Minutes,,,40
1114,12.0%,EUR,2013-10-01 04:00:00,12.1%,better,Medium,Unemployment Rate,12.0%,better,40
1115,52.8,USD,2013-10-01 08:00:00,52.8,,Low,Final Manufacturing PMI,52.8,,40
1116,54.2,CAD,2013-10-01 08:30:00,,,Low,Manufacturing PMI,52.1,,40
1117,2.4%,NZD,2013-10-01 08:30:00,,,Low,GDT Price Index,0.3%,,40
1118,56.2,USD,2013-10-01 09:00:00,55.3,better,High,ISM Manufacturing PMI,55.7,,40
1119,56.5,USD,2013-10-01 09:00:00,55.2,better,Low,ISM Manufacturing Prices,54.0,,40
1120,15.3M,USD,2013-10-01 00:00:00,16.1M,worse,Low,Total Vehicle Sales,16.1M,,40
1121,,CAD,2013-10-01 10:55:00,,,Low,Gov Council Member Macklem Speaks,,,40
1122,,USD,2013-10-01 12:02:00,,,Medium,President Obama Speaks,,,40
1123,46.1%,JPY,2013-10-01 18:50:00,45.3%,,Low,Monetary Base y/y,42.0%,,40
1124,0.9%,NZD,2013-10-01 19:00:00,,,Low,ANZ Commodity Prices m/m,0.7%,,40
1125,,NZD,2013-10-01 19:00:00,,,Low,RBNZ Assist Gov McDermott Speaks,,,40
1126,,CNY,2013-10-01 00:00:00,,,Non-Economic,Bank Holiday,,,40
1127,-4.7%,AUD,2013-10-01 20:30:00,-0.7%,worse,High,Building Approvals m/m,10.2%,worse,40
1128,-0.82B,AUD,2013-10-01 20:30:00,-0.45B,worse,High,Trade Balance,-1.38B,worse,40
1129,25.6K,EUR,2013-10-02 02:00:00,12.3K,worse,High,Spanish Unemployment Change,0.0K,,40
1130,58.9,GBP,2013-10-02 03:30:00,60.1,worse,High,Construction PMI,59.1,,40
1131,-15.4B,GBP,2013-10-02 03:30:00,-7.2B,worse,Low,Housing Equity Withdrawal q/q,-13.4B,worse,40
1132,1.79|1.3,EUR,2013-10-02 04:34:00,,,Medium,German 10-y Bond Auction,2.06|1.3,,40
1133,,GBP,2013-10-02 06:00:00,,,Medium,MPC Member Fisher Speaks,,,40
1134,0.50%,EUR,2013-10-02 06:45:00,0.50%,,High,Main Refinancing Rate,0.50%,,40
1135,166K,USD,2013-10-02 07:15:00,177K,worse,High,ADP Non-Farm Employment Change,159K,worse,40
1136,,EUR,2013-10-02 07:30:00,,,High,ECB Press Conference,,,40
1137,5.5M,USD,2013-10-02 09:30:00,2.4M,,Medium,Crude Oil Inventories,2.6M,,40
1138,,USD,2013-10-02 11:00:00,,,Medium,FOMC Member Rosengren Speaks,,,40
1139,,USD,2013-10-02 14:20:00,,,Low,FOMC Member Bullard Speaks,,,40
1140,,USD,2013-10-02 14:30:00,,,High,Fed Chairman Bernanke Speaks,,,40
1141,47.1,AUD,2013-10-02 18:30:00,,,Low,AIG Services Index,39.0,,40
1142,,CNY,2013-10-02 00:00:00,,,Non-Economic,Bank Holiday,,,40
1143,55.4,CNY,2013-10-02 19:55:00,,,Medium,Non-Manufacturing PMI,53.9,,40
1144,,EUR,2013-10-03 00:00:00,,,Non-Economic,German Bank Holiday,,,40
1145,0.3%,GBP,2013-10-03 02:00:00,0.6%,worse,Medium,Halifax HPI m/m,0.3%,,40
1146,49.0,EUR,2013-10-03 02:15:00,50.9,worse,Medium,Spanish Services PMI,50.4,,40
1147,52.7,EUR,2013-10-03 02:45:00,49.3,better,Medium,Italian Services PMI,48.8,,40
1148,51.0,EUR,2013-10-03 02:50:00,50.7,,Low,French Final Services PMI,50.7,,40
1149,53.7,EUR,2013-10-03 02:55:00,54.4,worse,Low,German Final Services PMI,54.4,,40
1150,52.2,EUR,2013-10-03 03:00:00,52.1,,Low,Final Services PMI,52.1,,40
1151,60.3,GBP,2013-10-03 03:30:00,60.4,,High,Services PMI,60.5,,40
