,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
1214,7.8%,NZD,2018-09-27 17:45:00,,,Low,Building Consents m/m,-10.8%,worse,39
1215,-9,GBP,2018-09-27 18:01:00,-8,worse,Low,GfK Consumer Confidence,-7,,39
1216,1.0%,JPY,2018-09-27 18:30:00,0.9%,better,Low,Tokyo Core CPI y/y,0.9%,,39
1217,2.4%,JPY,2018-09-27 18:30:00,2.5%,better,Low,Unemployment Rate,2.5%,,39
1218,,JPY,2018-09-27 18:50:00,,,Low,BOJ Summary of Opinions,,,39
1219,0.7%,JPY,2018-09-27 18:50:00,1.5%,worse,Low,Prelim Industrial Production m/m,-0.2%,worse,39
1220,2.7%,JPY,2018-09-27 18:50:00,2.2%,better,Low,Retail Sales y/y,1.5%,,39
1221,0.5%,AUD,2018-09-27 20:30:00,0.4%,better,Low,Private Sector Credit m/m,0.4%,,39
1222,1.6%,JPY,2018-09-28 00:00:00,0.4%,better,Low,Housing Starts y/y,-0.7%,,39
1223,0.8%,EUR,2018-09-28 01:45:00,0.3%,better,Low,French Consumer Spending m/m,0.0%,worse,39
1224,-0.2%,EUR,2018-09-28 01:45:00,-0.1%,worse,Low,French Prelim CPI m/m,0.5%,,39
1225,102.2,CHF,2018-09-28 02:00:00,100.1,better,Medium,KOF Economic Barometer,98.9,worse,39
1226,2.2%,EUR,2018-09-28 02:00:00,2.2%,,Medium,Spanish Flash CPI y/y,2.2%,,39
1227,-23K,EUR,2018-09-28 02:55:00,-9K,better,Low,German Unemployment Change,-10K,better,39
1228,-20.3B,GBP,2018-09-28 03:30:00,-19.4B,worse,High,Current Account,-15.7B,better,39
1229,0.4%,GBP,2018-09-28 03:30:00,0.4%,,Medium,Final GDP q/q,0.4%,,39
1230,-0.7%,GBP,2018-09-28 03:30:00,0.5%,worse,Low,Revised Business Investment q/q,0.5%,,39
1231,2.1%,EUR,2018-09-28 04:00:00,2.1%,,Medium,CPI Flash Estimate y/y,2.0%,,39
1232,0.9%,EUR,2018-09-28 04:00:00,1.1%,worse,Medium,Core CPI Flash Estimate y/y,1.0%,,39
1233,-0.4%,EUR,2018-09-28 04:00:00,-0.2%,worse,Low,Italian Prelim CPI m/m,0.4%,worse,39
1234,0.2%,CAD,2018-09-28 07:30:00,0.1%,better,High,GDP m/m,0.0%,,39
1235,-4.6%,CAD,2018-09-28 07:30:00,0.8%,worse,Medium,RMPI m/m,0.7%,,39
1236,-0.5%,CAD,2018-09-28 07:30:00,0.6%,worse,Low,IPPI m/m,-0.2%,,39
1237,0.0%,USD,2018-09-28 07:30:00,0.1%,worse,Medium,Core PCE Price Index m/m,0.2%,,39
1238,0.3%,USD,2018-09-28 07:30:00,0.3%,,Medium,Personal Spending m/m,0.4%,,39
1239,0.3%,USD,2018-09-28 07:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,,39
1240,,GBP,2018-09-28 08:20:00,,,Medium,MPC Member Ramsden Speaks,,,39
1241,60.4,USD,2018-09-28 08:45:00,62.3,worse,Medium,Chicago PMI,63.6,,39
1242,100.1,USD,2018-09-28 09:00:00,100.5,,Medium,Revised UoM Consumer Sentiment,100.8,,39
1243,2.7%,USD,2018-09-28 09:00:00,,,Low,Revised UoM Inflation Expectations,2.8%,,39
1244,,NZD,2018-09-29 09:00:00,,,Non-Economic,Daylight Saving Time Shift,,,39
1245,50.8,CNY,2018-09-29 20:00:00,51.2,worse,Medium,Manufacturing PMI,51.3,,39
1246,54.9,CNY,2018-09-29 20:00:00,54.1,better,Medium,Non-Manufacturing PMI,54.2,,39
1247,50.0,CNY,2018-09-29 20:45:00,50.5,worse,Low,Caixin Manufacturing PMI,50.6,,39
1248,0.7%,GBP,2018-09-16 18:01:00,,,Low,Rightmove HPI m/m,-2.3%,,38
1249,,JPY,2018-09-16 00:00:00,,,Non-Economic,Bank Holiday,,,38
1250,5.68B,EUR,2018-09-17 03:00:00,4.82B,better,Low,Italian Trade Balance,5.17B,better,38
1251,2.0%,EUR,2018-09-17 04:00:00,2.0%,,Medium,Final CPI y/y,2.0%,,38
1252,1.0%,EUR,2018-09-17 04:00:00,1.0%,,Low,Final Core CPI y/y,1.0%,,38
1253,,EUR,2018-09-17 05:00:00,,,Low,German Buba Monthly Report,,,38
1254,12.65B,CAD,2018-09-17 07:30:00,4.35B,better,Medium,Foreign Securities Purchases,10.30B,worse,38
1255,19.0,USD,2018-09-17 07:30:00,23.2,worse,Medium,Empire State Manufacturing Index,25.6,,38
1256,-0.2%,GBP,2018-09-17 08:30:00,,,Low,CB Leading Index m/m,-0.2%,,38
1257,0.1%,AUD,2018-09-17 09:30:00,,,Low,CB Leading Index m/m,0.1%,worse,38
1258,,AUD,2018-09-17 20:30:00,,,High,Monetary Policy Meeting Minutes,,,38
1259,-0.7%,AUD,2018-09-17 20:30:00,-0.7%,,Medium,HPI q/q,-0.7%,,38
1260,,EUR,2018-09-18 02:15:00,,,High,ECB President Draghi Speaks,,,38
1261,0.9%,CAD,2018-09-18 07:30:00,1.0%,,Medium,Manufacturing Sales m/m,1.3%,better,38
1262,67,USD,2018-09-18 09:00:00,66,better,Low,NAHB Housing Market Index,67,,38
1263,-1.3%,NZD,2018-09-18 09:31:00,,,Medium,GDT Price Index,-0.7%,,38
1264,74.8B,USD,2018-09-18 15:00:00,65.1B,better,Low,TIC Long-Term Purchases,-36.5B,,38
1265,103.5,NZD,2018-09-18 16:00:00,,,Low,Westpac Consumer Sentiment,108.6,,38
1266,-1.62B,NZD,2018-09-18 17:45:00,-1.23B,worse,Medium,Current Account,0.09B,,38
1267,-0.19T,JPY,2018-09-18 18:50:00,-0.14T,worse,Low,Trade Balance,-0.10T,worse,38
1268,0.1%,AUD,2018-09-18 19:30:00,,,Low,MI Leading Index m/m,0.0%,,38
1269,,AUD,2018-09-18 20:30:00,,,Medium,RBA Assist Gov Kent Speaks,,,38
1270,,JPY,2018-09-18 21:47:00,,,High,Monetary Policy Statement,,,38
1271,-0.10%,JPY,2018-09-18 21:47:00,-0.10%,,Medium,BOJ Policy Rate,-0.10%,,38
1272,,CHF,2018-09-19 00:45:00,,,Low,SECO Economic Forecasts,,,38
1273,,JPY,2018-09-19 01:30:00,,,High,BOJ Press Conference,,,38
1274,21.3B,EUR,2018-09-19 03:00:00,22.4B,worse,Low,Current Account,23.8B,better,38
1275,,GBP,2018-09-19 03:00:00,,,Medium,MPC Member Haldane Speaks,,,38
1276,2.7%,GBP,2018-09-19 03:30:00,2.4%,better,High,CPI y/y,2.5%,,38
1277,0.5%,GBP,2018-09-19 03:30:00,0.4%,,Medium,PPI Input m/m,0.0%,worse,38
1278,3.5%,GBP,2018-09-19 03:30:00,3.2%,better,Medium,RPI y/y,3.2%,,38
1279,2.1%,GBP,2018-09-19 03:30:00,1.8%,better,Low,Core CPI y/y,1.9%,,38
1280,3.1%,GBP,2018-09-19 03:30:00,2.8%,better,Low,HPI y/y,3.2%,better,38
1281,0.2%,GBP,2018-09-19 03:30:00,0.2%,,Low,PPI Output m/m,0.0%,,38
1282,0.49|2.5,EUR,2018-09-19 04:34:00,,,Low,German 10-y Bond Auction,0.33|1.2,,38
1283,1.23M,USD,2018-09-19 07:30:00,1.31M,worse,Medium,Building Permits,1.30M,,38
1284,1.28M,USD,2018-09-19 07:30:00,1.24M,better,Medium,Housing Starts,1.17M,,38
1285,-101B,USD,2018-09-19 07:30:00,-104B,better,Low,Current Account,-122B,,38
1286,,EUR,2018-09-19 08:00:00,,,High,ECB President Draghi Speaks,,,38
1287,-2.1M,USD,2018-09-19 09:30:00,-2.7M,,High,Crude Oil Inventories,-5.3M,,38
1288,1.0%,NZD,2018-09-19 17:45:00,0.8%,better,High,GDP q/q,0.5%,,38
1289,,AUD,2018-09-19 20:00:00,,,Low,RBA Annual Report,,,38
1290,,AUD,2018-09-19 20:30:00,,,Low,RBA Bulletin,,,38
1291,2.13B,CHF,2018-09-20 01:00:00,2.41B,worse,Low,Trade Balance,2.21B,worse,38
1292,,CHF,2018-09-20 02:30:00,,,High,SNB Monetary Policy Assessment,,,38
1293,-0.75%,CHF,2018-09-20 02:30:00,-0.75%,,Medium,Libor Rate,-0.75%,,38
1294,0.3%,GBP,2018-09-20 03:30:00,-0.2%,better,High,Retail Sales m/m,0.9%,better,38
1295,1.49|1.5,EUR,2018-09-20 03:50:00,,,Low,Spanish 10-y Bond Auction,1.43|1.4,,38
1296,1.60|1.9,GBP,2018-09-20 04:35:00,,,Low,10-y Bond Auction,1.46|2.2,,38
1297,13.6K,CAD,2018-09-20 07:30:00,,,Low,ADP Non-Farm Employment Change,35.5K,better,38
1298,22.9,USD,2018-09-20 07:30:00,17.5,better,Medium,Philly Fed Manufacturing Index,11.9,,38
1299,201K,USD,2018-09-20 07:30:00,210K,better,Low,Unemployment Claims,204K,,38
1300,-3,EUR,2018-09-20 08:57:00,-2,worse,Low,Consumer Confidence,-2,,38
1301,0.4%,USD,2018-09-20 09:00:00,0.5%,worse,Low,CB Leading Index m/m,0.7%,better,38
1302,5.34M,USD,2018-09-20 09:00:00,5.36M,,Low,Existing Home Sales,5.34M,,38
1303,86B,USD,2018-09-20 09:30:00,81B,,Low,Natural Gas Storage,69B,,38
1304,,EUR,2018-09-20 10:15:00,,,Medium,German Buba President Weidmann Speaks,,,38
1305,2.8%,NZD,2018-09-20 17:49:00,,,Low,Visitor Arrivals m/m,0.7%,,38
1306,0.9%,JPY,2018-09-20 18:30:00,0.9%,,Low,National Core CPI y/y,0.8%,,38
1307,52.9,JPY,2018-09-20 19:30:00,53.1,,Low,Flash Manufacturing PMI,52.5,,38
1308,7.7%,NZD,2018-09-20 22:00:00,,,Low,Credit Card Spending y/y,3.3%,,38
1309,0.0%,JPY,2018-09-20 23:30:00,0.2%,worse,Low,All Industries Activity m/m,-0.9%,,38
1310,52.5,EUR,2018-09-21 02:15:00,53.3,worse,Medium,French Flash Manufacturing PMI,53.5,,38
1311,54.3,EUR,2018-09-21 02:15:00,55.2,worse,Medium,French Flash Services PMI,55.4,,38
1312,53.7,EUR,2018-09-21 02:30:00,55.7,worse,Medium,German Flash Manufacturing PMI,55.9,,38
1313,56.5,EUR,2018-09-21 02:30:00,55.1,better,Medium,German Flash Services PMI,55.0,,38
1314,53.3,EUR,2018-09-21 03:00:00,54.4,worse,Medium,Flash Manufacturing PMI,54.6,,38
1315,54.7,EUR,2018-09-21 03:00:00,54.5,,Medium,Flash Services PMI,54.4,,38
1316,5.9B,GBP,2018-09-21 03:30:00,2.9B,worse,Medium,Public Sector Net Borrowing,-3.9B,better,38
1317,,GBP,2018-09-21 06:00:00,,,Low,BOE Quarterly Bulletin,,,38
1318,-0.1%,CAD,2018-09-21 07:30:00,-0.1%,,High,CPI m/m,0.5%,,38
1319,0.9%,CAD,2018-09-21 07:30:00,0.6%,better,High,Core Retail Sales m/m,0.1%,better,38
1320,2.0%,CAD,2018-09-21 07:30:00,,,Medium,Common CPI y/y,1.9%,,38
1321,2.1%,CAD,2018-09-21 07:30:00,,,Medium,Median CPI y/y,2.0%,,38
1322,0.3%,CAD,2018-09-21 07:30:00,0.3%,,Medium,Retail Sales m/m,-0.1%,better,38
1323,2.2%,CAD,2018-09-21 07:30:00,,,Medium,Trimmed CPI y/y,2.1%,,38
1324,0.1%,CAD,2018-09-21 07:30:00,,,Low,Core CPI m/m,0.2%,,38
1325,,GBP,2018-09-21 08:03:00,,,High,Prime Minister May Speaks,,,38
1326,55.6,USD,2018-09-21 08:45:00,55.1,better,Low,Flash Manufacturing PMI,54.7,,38
1327,52.9,USD,2018-09-21 08:45:00,54.9,worse,Low,Flash Services PMI,54.8,worse,38
1328,1.8%,NZD,2018-09-09 17:45:00,,,Low,Manufacturing Sales q/q,0.7%,,37
1329,2.2%,JPY,2018-09-09 18:50:00,2.0%,better,Low,Bank Lending y/y,2.0%,,37
1330,1.48T,JPY,2018-09-09 18:50:00,1.56T,worse,Low,Current Account,1.76T,,37
1331,0.1%,JPY,2018-09-09 18:50:00,0.1%,,Low,Final GDP Price Index y/y,0.1%,,37
1332,0.7%,JPY,2018-09-09 18:50:00,0.7%,,Low,Final GDP q/q,0.5%,,37
1333,2.3%,CNY,2018-09-09 20:30:00,2.1%,better,Medium,CPI y/y,2.1%,,37
1334,4.1%,CNY,2018-09-09 20:30:00,4.1%,,Low,PPI y/y,4.6%,,37
1335,,AUD,2018-09-09 22:05:00,,,Medium,RBA Assist Gov Bullock Speaks,,,37
1336,48.7,JPY,2018-09-10 00:02:00,47.2,better,Low,Economy Watchers Sentiment,46.6,,37
1337,12.0,EUR,2018-09-10 03:30:00,13.8,worse,Low,Sentix Investor Confidence,14.7,,37
1338,0.3%,GBP,2018-09-10 03:30:00,0.2%,better,High,GDP m/m,0.1%,,37
1339,-0.2%,GBP,2018-09-10 03:30:00,0.2%,worse,High,Manufacturing Production m/m,0.4%,,37
1340,-10.0B,GBP,2018-09-10 03:30:00,-11.7B,better,Medium,Goods Trade Balance,-10.7B,better,37
1341,0.5%,GBP,2018-09-10 03:30:00,-0.4%,better,Low,Construction Output m/m,1.4%,,37
1342,0.6%,GBP,2018-09-10 03:30:00,0.5%,better,Low,Index of Services 3m/3m,0.5%,,37
1343,0.1%,GBP,2018-09-10 03:30:00,0.2%,worse,Low,Industrial Production m/m,0.4%,,37
1344,0.6%,GBP,2018-09-10 08:17:00,,,Low,NIESR GDP Estimate,0.6%,better,37
1345,,USD,2018-09-10 11:15:00,,,Medium,FOMC Member Bostic Speaks,,,37
1346,16.6B,USD,2018-09-10 14:00:00,14.5B,better,Low,Consumer Credit m/m,8.5B,worse,37
1347,2.9%,JPY,2018-09-10 18:50:00,3.0%,worse,Low,M2 Money Stock y/y,2.9%,worse,37
1348,4,AUD,2018-09-10 20:30:00,,,Medium,NAB Business Confidence,7,,37
1349,0.84|4.2,JPY,2018-09-10 23:00:00,,,Low,30-y Bond Auction,0.85|4.7,,37
1350,0.1%,JPY,2018-09-10 23:30:00,0.1%,,Low,Tertiary Industry Activity m/m,-0.6%,,37
1351,0.1%,EUR,2018-09-11 00:30:00,0.2%,worse,Low,French Final Private Payrolls q/q,0.2%,,37
1352,5.3%,JPY,2018-09-11 00:58:00,,,Low,Prelim Machine Tool Orders y/y,13.1%,,37
1353,2.6%,GBP,2018-09-11 03:30:00,2.4%,better,High,Average Earnings Index 3m/y,2.4%,,37
1354,8.7K,GBP,2018-09-11 03:30:00,6.9K,worse,Medium,Claimant Count Change,10.2K,worse,37
1355,4.0%,GBP,2018-09-11 03:30:00,4.0%,,Medium,Unemployment Rate,4.0%,,37
1356,-10.6,EUR,2018-09-11 04:00:00,-13.5,better,Medium,German ZEW Economic Sentiment,-13.7,,37
1357,0.4%,EUR,2018-09-11 04:00:00,0.4%,,Low,Final Employment Change q/q,0.4%,,37
1358,-7.2,EUR,2018-09-11 04:00:00,-10.9,better,Low,ZEW Economic Sentiment,-11.1,,37
1359,1.83|1.8,GBP,2018-09-11 04:37:00,,,Low,30-y Bond Auction,1.94|2.1,,37
1360,108.8,USD,2018-09-11 04:51:00,108.1,,Low,NFIB Small Business Index,107.9,,37
1361,201K,CAD,2018-09-11 07:13:00,213K,worse,Low,Housing Starts,206K,,37
1362,0.6%,USD,2018-09-11 09:00:00,0.7%,better,Low,Final Wholesale Inventories m/m,0.7%,,37
1363,6.94M,USD,2018-09-11 09:00:00,6.68M,better,Low,JOLTS Job Openings,6.82M,better,37
1364,6.5,JPY,2018-09-11 18:50:00,8.0,worse,Low,BSI Manufacturing Index,-3.2,,37
1365,-3.0%,AUD,2018-09-11 19:30:00,,,Low,Westpac Consumer Sentiment,-2.3%,,37
1366,-1.8%,EUR,2018-09-12 03:00:00,-0.4%,worse,Low,Italian Industrial Production m/m,0.3%,worse,37
1367,8.2%,CNY,2018-09-12 04:00:00,8.6%,worse,Low,M2 Money Supply y/y,8.5%,,37
1368,1280B,CNY,2018-09-12 04:00:00,1350B,worse,Low,New Loans,1450B,,37
1369,-0.8%,EUR,2018-09-12 04:00:00,-0.5%,worse,Low,Industrial Production m/m,-0.8%,worse,37
1370,10.7%,EUR,2018-09-12 04:00:00,10.8%,better,Low,Italian Quarterly Unemployment Rate,11.0%,better,37
1371,1.10|2.0,EUR,2018-09-12 04:35:00,,,Low,German 30-y Bond Auction,0.94|1.6,,37
1372,85.5%,CAD,2018-09-12 07:30:00,86.9%,worse,Low,Capacity Utilization Rate,83.7%,worse,37
1373,-0.1%,USD,2018-09-12 07:30:00,0.2%,worse,High,PPI m/m,0.0%,,37
1374,-0.1%,USD,2018-09-12 07:30:00,0.2%,worse,Medium,Core PPI m/m,0.1%,,37
1375,-5.3M,USD,2018-09-12 09:30:00,-1.3M,,High,Crude Oil Inventories,-4.3M,,37
1376,,USD,2018-09-12 11:45:00,,,Medium,FOMC Member Brainard Speaks,,,37
1377,2.96|2.6,USD,2018-09-12 12:01:00,,,Low,10-y Bond Auction,2.96|2.5,,37
1378,,USD,2018-09-12 13:00:00,,,Low,Beige Book,,,37
1379,-0.5%,NZD,2018-09-12 17:45:00,,,Low,FPI m/m,0.7%,,37
1380,2%,GBP,2018-09-12 18:01:00,2%,,Low,RICS House Price Balance,4%,,37
1381,11.0%,JPY,2018-09-12 18:50:00,5.6%,better,Low,Core Machinery Orders m/m,-8.8%,,37
1382,3.0%,JPY,2018-09-12 18:50:00,3.1%,,Low,PPI y/y,3.0%,,37
1383,4.0%,AUD,2018-09-12 20:00:00,,,Low,MI Inflation Expectations,4.0%,,37
1384,44.0K,AUD,2018-09-12 20:30:00,16.5K,better,High,Employment Change,-4.3K,,37
1385,5.3%,AUD,2018-09-12 20:30:00,5.3%,,High,Unemployment Rate,5.3%,,37
1386,0.1%,EUR,2018-09-13 01:00:00,0.1%,,Low,German Final CPI m/m,0.1%,,37
1387,0.5%,EUR,2018-09-13 01:45:00,0.5%,,Low,French Final CPI m/m,0.5%,,37
1388,2.3%,CNY,2018-09-13 02:00:00,,,Low,Foreign Direct Investment ytd/y,2.3%,,37
1389,0.0%,CHF,2018-09-13 02:15:00,0.0%,,Low,PPI m/m,0.1%,,37
1390,0-0-9,GBP,2018-09-13 06:00:00,0-0-9,,High,MPC Official Bank Rate Votes,9-0-0,,37
1391,,GBP,2018-09-13 06:00:00,,,High,Monetary Policy Summary,,,37
1392,0.75%,GBP,2018-09-13 06:00:00,0.75%,,Medium,Official Bank Rate,0.75%,,37
1393,435B,GBP,2018-09-13 06:00:00,435B,,Low,Asset Purchase Facility,435B,,37
1394,0-0-9,GBP,2018-09-13 06:00:00,0-0-9,,Low,MPC Asset Purchase Facility Votes,0-0-9,,37
1395,0.00%,EUR,2018-09-13 06:45:00,0.00%,,High,Main Refinancing Rate,0.00%,,37
1396,0.1%,CAD,2018-09-13 07:30:00,0.1%,,Medium,NHPI m/m,0.1%,,37
1397,,EUR,2018-09-13 07:30:00,,,High,ECB Press Conference,,,37
1398,0.2%,USD,2018-09-13 07:30:00,0.3%,worse,High,CPI m/m,0.2%,,37
1399,0.1%,USD,2018-09-13 07:30:00,0.2%,worse,High,Core CPI m/m,0.2%,,37
1400,204K,USD,2018-09-13 07:30:00,210K,better,Low,Unemployment Claims,205K,,37
1401,69B,USD,2018-09-13 09:30:00,65B,,Low,Natural Gas Storage,63B,,37
1402,,USD,2018-09-13 12:00:00,,,Medium,FOMC Member Bostic Speaks,,,37
1403,3.09|2.3,USD,2018-09-13 12:01:00,,,Low,30-y Bond Auction,3.09|2.3,,37
1404,-214.1B,USD,2018-09-13 13:00:00,-169.8B,worse,Low,Federal Budget Balance,-76.9B,,37
1405,52.0,NZD,2018-09-13 17:30:00,,,Medium,Business NZ Manufacturing Index,51.2,,37
1406,5.3%,CNY,2018-09-13 21:00:00,5.5%,,Medium,Fixed Asset Investment ytd/y,5.5%,,37
1407,6.1%,CNY,2018-09-13 21:00:00,6.0%,,Medium,Industrial Production y/y,6.0%,,37
1408,9.0%,CNY,2018-09-13 21:00:00,8.8%,,Low,Retail Sales y/y,8.8%,,37
1409,5.0%,CNY,2018-09-13 21:00:00,,,Low,Unemployment Rate,5.1%,,37
1410,-0.2%,JPY,2018-09-13 23:30:00,-0.1%,worse,Low,Revised Industrial Production m/m,-0.1%,,37
1411,12.8B,EUR,2018-09-14 04:00:00,16.3B,worse,Low,Trade Balance,16.5B,,37
1412,,GBP,2018-09-14 05:00:00,,,High,BOE Gov Carney Speaks,,,37
1413,0.3%,USD,2018-09-14 07:30:00,0.5%,worse,High,Core Retail Sales m/m,0.9%,better,37
1414,0.1%,USD,2018-09-14 07:30:00,0.4%,worse,High,Retail Sales m/m,0.7%,better,37
1415,-0.6%,USD,2018-09-14 07:30:00,-0.2%,worse,Low,Import Prices m/m,-0.1%,,37
1416,78.1%,USD,2018-09-14 08:15:00,78.3%,worse,Low,Capacity Utilization Rate,77.9%,worse,37
1417,0.4%,USD,2018-09-14 08:15:00,0.3%,better,Low,Industrial Production m/m,0.4%,better,37
1418,100.8,USD,2018-09-14 09:00:00,96.7,better,Medium,Prelim UoM Consumer Sentiment,96.2,better,37
1419,0.6%,USD,2018-09-14 09:00:00,0.5%,worse,Low,Business Inventories m/m,0.1%,,37
1420,2.8%,USD,2018-09-14 09:00:00,,,Low,Prelim UoM Inflation Expectations,3.0%,,37
1421,56.7,AUD,2018-09-02 17:30:00,,,Low,AIG Manufacturing Index,52.0,,36
1422,0.6%,NZD,2018-09-02 17:45:00,1.1%,worse,Low,Overseas Trade Index q/q,-2.0%,,36
1423,12.8%,JPY,2018-09-02 18:50:00,6.6%,better,Low,Capital Spending q/y,3.4%,,36
1424,52.5,JPY,2018-09-02 19:30:00,52.5,,Low,Final Manufacturing PMI,52.5,,36
1425,0.1%,AUD,2018-09-02 20:00:00,,,Low,MI Inflation Gauge m/m,0.1%,,36
1426,0.0%,AUD,2018-09-02 20:30:00,0.3%,worse,High,Retail Sales m/m,0.4%,,36
1427,2.0%,AUD,2018-09-02 20:30:00,1.4%,better,Medium,Company Operating Profits q/q,5.9%,,36
1428,-0.6%,AUD,2018-09-02 20:30:00,,,Low,ANZ Job Advertisements m/m,1.4%,,36
1429,50.6,CNY,2018-09-02 20:45:00,50.7,,Low,Caixin Manufacturing PMI,50.8,,36
1430,,JPY,2018-09-03 00:40:00,,,High,BOJ Gov Kuroda Speaks,,,36
1431,6.7%,AUD,2018-09-03 01:30:00,,,Low,Commodity Prices y/y,7.5%,,36
1432,-0.3%,CHF,2018-09-03 02:15:00,1.2%,worse,Low,Retail Sales y/y,0.2%,,36
1433,53.0,EUR,2018-09-03 02:15:00,52.5,better,Low,Spanish Manufacturing PMI,52.9,,36
1434,64.8,CHF,2018-09-03 02:30:00,61.0,better,Low,Manufacturing PMI,61.9,,36
1435,50.1,EUR,2018-09-03 02:45:00,51.2,worse,Low,Italian Manufacturing PMI,51.5,,36
1436,53.5,EUR,2018-09-03 02:50:00,53.7,,Low,French Final Manufacturing PMI,53.7,,36
1437,55.9,EUR,2018-09-03 02:55:00,56.1,,Low,German Final Manufacturing PMI,56.1,,36
1438,54.6,EUR,2018-09-03 03:00:00,54.6,,Low,Final Manufacturing PMI,54.6,,36
1439,52.8,GBP,2018-09-03 03:30:00,53.9,worse,High,Manufacturing PMI,53.8,,36
1440,,CAD,2018-09-03 00:00:00,,,Non-Economic,Bank Holiday,,,36
1441,,USD,2018-09-03 00:00:00,,,Non-Economic,Bank Holiday,,,36
1442,,EUR,2018-09-03 12:15:00,,,Medium,German Buba President Weidmann Speaks,,,36
1443,0.2%,GBP,2018-09-03 18:01:00,1.2%,worse,Low,BRC Retail Sales Monitor y/y,0.5%,,36
1444,6.9%,JPY,2018-09-03 18:50:00,6.3%,,Low,Monetary Base y/y,7.0%,,36
1445,-13.5B,AUD,2018-09-03 20:30:00,-11.1B,worse,Medium,Current Account,-11.7B,worse,36
1446,,AUD,2018-09-03 23:30:00,,,High,RBA Rate Statement,,,36
1447,1.50%,AUD,2018-09-03 23:30:00,1.50%,,Medium,Cash Rate,1.50%,,36
1448,47.0K,EUR,2018-09-04 02:00:00,35.2K,worse,Low,Spanish Unemployment Change,-27.1K,,36
1449,0.0%,CHF,2018-09-04 02:15:00,0.0%,,Low,CPI m/m,-0.2%,,36
1450,52.9,GBP,2018-09-04 03:30:00,54.9,worse,Medium,Construction PMI,55.8,,36
1451,0.4%,EUR,2018-09-04 04:00:00,0.3%,better,Low,PPI m/m,0.4%,,36
1452,,AUD,2018-09-04 06:30:00,,,High,RBA Gov Lowe Speaks,,,36
1453,,GBP,2018-09-04 07:15:00,,,High,Inflation Report Hearings,,,36
1454,56.8,CAD,2018-09-04 08:30:00,,,Low,Manufacturing PMI,56.9,,36
1455,54.7,USD,2018-09-04 08:45:00,54.5,,Low,Final Manufacturing PMI,54.5,,36
1456,61.3,USD,2018-09-04 09:00:00,57.6,better,High,ISM Manufacturing PMI,58.1,,36
1457,0.1%,USD,2018-09-04 09:00:00,0.5%,worse,Low,Construction Spending m/m,-0.8%,better,36
1458,72.1,USD,2018-09-04 09:00:00,74.0,worse,Low,ISM Manufacturing Prices,73.2,,36
1459,55.7,USD,2018-09-04 09:02:00,57.2,worse,Low,IBD/TIPP Economic Optimism,58.0,,36
1460,-0.7%,NZD,2018-09-04 10:02:00,,,Medium,GDT Price Index,-3.6%,,36
1461,16.7M,USD,2018-09-04 00:00:00,16.7M,,Low,Total Vehicle Sales,16.8M,,36
1462,52.2,AUD,2018-09-04 17:30:00,,,Low,AIG Services Index,53.6,,36
1463,-1.1%,NZD,2018-09-04 20:00:00,,,Low,ANZ Commodity Prices m/m,-3.3%,,36
1464,0.9%,AUD,2018-09-04 20:30:00,0.7%,better,High,GDP q/q,1.1%,better,36
1465,51.5,CNY,2018-09-04 20:45:00,52.7,worse,Low,Caixin Services PMI,52.8,,36
1466,0.11|4.5,JPY,2018-09-04 22:35:00,,,Low,10-y Bond Auction,0.13|4.2,,36
1467,52.7,EUR,2018-09-05 02:15:00,52.1,better,Low,Spanish Services PMI,52.6,,36
1468,52.6,EUR,2018-09-05 02:45:00,53.2,worse,Low,Italian Services PMI,54.0,,36
1469,55.4,EUR,2018-09-05 02:50:00,55.7,,Low,French Final Services PMI,55.7,,36
1470,55.0,EUR,2018-09-05 02:55:00,55.2,,Low,German Final Services PMI,55.2,,36
1471,54.4,EUR,2018-09-05 03:00:00,54.4,,Low,Final Services PMI,54.4,,36
1472,54.3,GBP,2018-09-05 03:30:00,53.9,better,High,Services PMI,53.5,,36
1473,-0.2%,EUR,2018-09-05 04:00:00,-0.1%,worse,Low,Retail Sales m/m,0.3%,,36
1474,-0.1B,CAD,2018-09-05 07:30:00,-1.1B,better,High,Trade Balance,-0.7B,,36
1475,0.7%,CAD,2018-09-05 07:30:00,0.5%,worse,Medium,Labor Productivity q/q,-0.3%,,36
1476,-50.1B,USD,2018-09-05 07:30:00,-50.2B,,Low,Trade Balance,-45.7B,,36
1477,,CAD,2018-09-05 09:00:00,,,High,BOC Rate Statement,,,36
1478,1.50%,CAD,2018-09-05 09:00:00,1.50%,,High,Overnight Rate,1.50%,,36
1479,,USD,2018-09-05 17:30:00,,,Medium,FOMC Member Bostic Speaks,,,36
1480,1.55B,AUD,2018-09-05 20:30:00,1.46B,better,High,Trade Balance,1.94B,,36
1481,0.7%,CHF,2018-09-06 00:45:00,0.5%,better,Low,GDP q/q,1.0%,better,36
1482,-0.9%,EUR,2018-09-06 01:00:00,1.8%,worse,Low,German Factory Orders m/m,-3.9%,,36
1483,1.43|1.4,EUR,2018-09-06 03:54:00,,,Low,Spanish 10-y Bond Auction,1.42|1.5,,36
1484,0.71|1.9,EUR,2018-09-06 04:04:00,,,Low,French 10-y Bond Auction,0.74|2.0,,36
