,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
260,-0.6%,GBP,2018-01-08 00:00:00,0.2%,worse,Medium,Halifax HPI m/m,0.3%,worse,3:30am
261,32.9,EUR,2018-01-08 00:00:00,31.5,better,Low,Sentix Investor Confidence,31.1,,4:30am
262,1.5%,EUR,2018-01-08 00:00:00,1.4%,better,Low,Retail Sales m/m,-1.1%,,5:00am
263,,CAD,2018-01-08 00:00:00,,,High,BOC Business Outlook Survey,,,10:30am
264,,USD,2018-01-08 00:00:00,,,Medium,FOMC Member Bostic Speaks,,,12:40pm
265,,USD,2018-01-08 00:00:00,,,Medium,FOMC Member Williams Speaks,,,1:35pm
266,28.0B,USD,2018-01-08 00:00:00,17.8B,better,Low,Consumer Credit m/m,20.5B,,3:00pm
267,0.9%,JPY,2018-01-08 00:00:00,0.6%,better,Low,Average Cash Earnings y/y,0.2%,worse,7:00pm
268,0.6%,GBP,2018-01-08 00:00:00,,,Low,BRC Retail Sales Monitor y/y,0.6%,,7:01pm
269,11.7%,AUD,2018-01-08 00:00:00,-0.9%,better,Medium,Building Approvals m/m,-0.1%,worse,7:30pm
270,-2.3%,AUD,2018-01-08 00:00:00,,,Low,ANZ Job Advertisements m/m,1.1%,worse,7:30pm
271,44.7,JPY,2018-01-09 00:00:00,45.1,worse,Low,Consumer Confidence,44.9,,12:00am
272,3.0%,CHF,2018-01-09 00:00:00,3.0%,,Low,Unemployment Rate,3.1%,worse,1:45am
273,3.4%,EUR,2018-01-09 00:00:00,1.9%,better,Low,German Industrial Production m/m,-1.2%,better,2:00am
274,22.3B,EUR,2018-01-09 00:00:00,20.7B,better,Low,German Trade Balance,19.9B,,2:00am
275,-5.7B,EUR,2018-01-09 00:00:00,-4.8B,worse,Low,French Trade Balance,-5.3B,worse,2:45am
276,744B,CHF,2018-01-09 00:00:00,,,Low,Foreign Currency Reserves,738B,,3:00am
277,-0.2%,CHF,2018-01-09 00:00:00,-2.5%,better,Low,Retail Sales y/y,-2.6%,better,3:15am
278,11.0%,EUR,2018-01-09 00:00:00,11.0%,,Low,Italian Monthly Unemployment Rate,11.1%,,4:00am
279,8.7%,EUR,2018-01-09 00:00:00,8.7%,,Low,Unemployment Rate,8.8%,,5:00am
280,1.29|2.4,GBP,2018-01-09 00:00:00,,,Low,10-y Bond Auction,1.34|2.3,,5:37am
281,104.9,USD,2018-01-09 00:00:00,108.4,worse,Low,NFIB Small Business Index,107.5,,6:00am
282,217K,CAD,2018-01-09 00:00:00,240K,worse,Low,Housing Starts,252K,,8:13am
283,5.88M,USD,2018-01-09 00:00:00,6.05M,worse,Low,JOLTS Job Openings,5.93M,worse,10:00am
284,1.8%,CNY,2018-01-09 00:00:00,1.9%,worse,Medium,CPI y/y,1.7%,,8:30pm
285,4.9%,CNY,2018-01-09 00:00:00,4.8%,,Medium,PPI y/y,5.8%,,8:30pm
286,0.08|3.7,JPY,2018-01-09 00:00:00,,,Low,10-y Bond Auction,0.06|3.7,,10:45pm
287,-0.5%,EUR,2018-01-10 00:00:00,-0.4%,worse,Low,French Industrial Production m/m,1.7%,worse,2:45am
288,0.4%,GBP,2018-01-10 00:00:00,0.3%,better,High,Manufacturing Production m/m,0.3%,better,4:30am
289,-12.2B,GBP,2018-01-10 00:00:00,-10.9B,worse,Medium,Goods Trade Balance,-11.7B,worse,4:30am
290,0.4%,GBP,2018-01-10 00:00:00,0.7%,worse,Low,Construction Output m/m,-1.1%,better,4:30am
291,0.4%,GBP,2018-01-10 00:00:00,0.4%,,Low,Industrial Production m/m,0.2%,better,4:30am
292,0.54|1.1,EUR,2018-01-10 00:00:00,,,Low,German 10-y Bond Auction,0.30|1.1,,5:32am
293,0.6%,GBP,2018-01-10 00:00:00,,,Low,NIESR GDP Estimate,0.6%,better,7:13am
294,-7.7%,CAD,2018-01-10 00:00:00,-0.7%,worse,Medium,Building Permits m/m,4.4%,better,8:30am
295,0.1%,USD,2018-01-10 00:00:00,0.4%,worse,Medium,Import Prices m/m,0.8%,,8:30am
296,0.8%,USD,2018-01-10 00:00:00,0.7%,worse,Low,Final Wholesale Inventories m/m,0.7%,,10:00am
297,-4.9M,USD,2018-01-10 00:00:00,-3.9M,,High,Crude Oil Inventories,-7.4M,,10:30am
298,2.58|2.7,USD,2018-01-10 00:00:00,,,Low,10-y Bond Auction,2.38|2.4,,1:01pm
299,1.2%,AUD,2018-01-10 00:00:00,0.4%,better,High,Retail Sales m/m,0.5%,,7:30pm
300,108.6%,JPY,2018-01-11 00:00:00,108.7%,,Low,Leading Indicators,106.5%,,12:00am
301,1.1%,EUR,2018-01-11 00:00:00,0.8%,better,Low,Italian Retail Sales m/m,-1.0%,,4:03am
302,,GBP,2018-01-11 00:00:00,,,Medium,BOE Credit Conditions Survey,,,4:30am
303,1.0%,EUR,2018-01-11 00:00:00,0.8%,better,Low,Industrial Production m/m,0.4%,better,5:00am
304,,EUR,2018-01-11 00:00:00,,,Medium,ECB Monetary Policy Meeting Accounts,,,7:30am
305,0.1%,CAD,2018-01-11 00:00:00,0.2%,worse,Medium,NHPI m/m,0.1%,,8:30am
306,-0.1%,USD,2018-01-11 00:00:00,0.2%,worse,High,PPI m/m,0.4%,,8:30am
307,-0.1%,USD,2018-01-11 00:00:00,0.2%,worse,Medium,Core PPI m/m,0.3%,,8:30am
308,261K,USD,2018-01-11 00:00:00,246K,worse,Medium,Unemployment Claims,250K,,8:30am
309,-359B,USD,2018-01-11 00:00:00,-318B,,Low,Natural Gas Storage,-206B,,10:30am
310,2.87|2.7,USD,2018-01-11 00:00:00,,,Low,30-y Bond Auction,2.80|2.5,,1:01pm
311,-23.2B,USD,2018-01-11 00:00:00,-34.5B,better,Low,Federal Budget Balance,-138.5B,,2:00pm
312,,USD,2018-01-11 00:00:00,,,Medium,FOMC Member Dudley Speaks,,,3:30pm
313,10.8%,NZD,2018-01-11 00:00:00,,,Low,Building Consents m/m,-10.4%,worse,4:45pm
314,2.5%,JPY,2018-01-11 00:00:00,2.7%,worse,Low,Bank Lending y/y,2.7%,,6:50pm
315,1.70T,JPY,2018-01-11 00:00:00,2.19T,worse,Low,Current Account,2.44T,,6:50pm
316,54.7B,CNY,2018-01-11 00:00:00,36.9B,better,Low,USD-Denominated Trade Balance,40.2B,,10:03pm
317,362B,CNY,2018-01-11 00:00:00,237B,better,Medium,Trade Balance,264B,,10:07pm
318,53.9,JPY,2018-01-12 00:00:00,55.2,worse,Low,Economy Watchers Sentiment,55.1,,12:00am
319,0.3%,EUR,2018-01-12 00:00:00,0.3%,,Low,French Final CPI m/m,0.3%,,2:45am
320,8.2%,CNY,2018-01-12 00:00:00,9.2%,worse,Low,M2 Money Supply y/y,9.1%,,3:00am
321,584B,CNY,2018-01-12 00:00:00,997B,worse,Low,New Loans,1120B,,3:00am
322,0.0%,EUR,2018-01-12 00:00:00,0.6%,worse,Low,Italian Industrial Production m/m,0.6%,better,4:00am
323,0.1%,USD,2018-01-12 00:00:00,0.1%,,High,CPI m/m,0.4%,,8:30am
324,0.3%,USD,2018-01-12 00:00:00,0.2%,better,High,Core CPI m/m,0.1%,,8:30am
325,0.4%,USD,2018-01-12 00:00:00,0.3%,better,High,Core Retail Sales m/m,1.3%,better,8:30am
326,0.4%,USD,2018-01-12 00:00:00,0.5%,worse,High,Retail Sales m/m,0.9%,better,8:30am
327,55.1,USD,2018-01-12 00:00:00,52.3,better,Low,IBD/TIPP Economic Optimism,51.9,,9:59am
328,0.4%,USD,2018-01-12 00:00:00,0.4%,,Low,Business Inventories m/m,0.0%,worse,10:00am
329,,EUR,2018-01-12 00:00:00,,,Medium,German Buba President Weidmann Speaks,,,11:30am
330,,NZD,2018-12-31 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
