,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_240_after,direction_agg_0_240_after
1480,2015-12-10 08:30:00,32,1.66,0,0.45,0,0,0,1,1,0,0,1,2015,50,3,1,11,5,4,13,16,11,7,17,1,5,15,-2,6,17,2,10,23,6,28,16,28,14,20,-8,-4,1
1481,2015-12-11 10:00:00,28,-0.14,0,-1.14,0,1,0,0,0,0,1,1,2015,50,4,1,40,-28,-28,12,-27,0,20,-39,-12,12,-42,-3,16,-34,8,8,-30,4,59,-34,59,-18,72,45,-9,1
1482,2015-12-16 08:30:00,3,1.0,0,0.6,0,0,1,0,1,0,0,1,2015,51,2,1,7,-3,-3,7,1,4,5,4,3,6,7,3,5,8,1,6,3,-6,16,9,16,0,28,7,-3,1
1483,2015-12-16 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2015,51,2,1,61,-35,-36,28,-44,-10,72,-4,40,26,8,10,31,-8,-15,15,0,8,80,-9,124,40,79,16,-49,0
1484,2015-12-22 08:30:00,16,0.29,0,-0.41,0,0,1,0,1,0,0,1,2015,52,1,1,15,2,2,5,1,-1,9,2,1,5,5,3,3,4,-2,5,2,-2,15,4,20,3,27,9,18,1
1485,2015-12-23 08:30:00,8,-0.6,0,0.47,0,0,0,1,1,0,0,1,2015,52,2,1,6,-2,-2,4,-3,-1,2,-3,0,4,-7,-4,11,-15,-8,3,-15,0,17,-15,23,-13,15,-9,-40,0
1486,2015-12-24 08:30:00,32,-0.29,0,2.24,0,1,0,0,1,0,0,1,2015,52,3,1,10,0,0,10,-9,-9,3,-8,1,2,-6,2,1,-6,0,4,-3,3,13,-6,14,3,14,7,14,1
1487,2015-12-29 10:00:00,4,0.3,0,1.98,0,0,1,0,0,1,0,1,2015,52,1,1,7,3,3,4,7,4,6,10,4,2,9,-1,5,6,-3,7,2,-4,15,6,38,-4,14,3,-1,1
1488,2015-12-31 08:30:00,32,1.25,0,0.55,0,0,0,1,1,0,0,1,2015,52,3,1,9,7,7,3,10,3,5,8,-2,5,5,-3,2,7,2,7,2,-5,11,7,20,-5,14,-5,-24,0
1489,2016-01-04 10:00:00,17,-1.11,0,0.0,0,0,0,1,1,0,0,1,2016,1,0,1,15,2,3,8,-4,-6,21,-21,-18,8,-20,1,13,-15,6,6,-9,6,36,-14,47,-22,30,-19,-13,1
1490,2016-01-06 08:15:00,0,2.96,0,-0.61,0,0,1,0,1,0,0,1,2016,1,2,1,28,3,3,8,5,3,7,3,-2,15,8,5,9,10,2,13,3,-7,40,10,41,7,44,-16,18,1
1491,2016-01-06 08:30:00,31,0.78,0,-0.6,0,0,1,0,1,0,0,1,2016,1,2,1,15,5,5,9,7,2,13,0,-7,13,5,5,6,6,1,10,-4,-10,22,6,22,-1,43,-9,16,1
1492,2016-01-06 10:00:00,18,-0.28,0,0.0,0,0,0,1,1,0,0,1,2016,1,2,1,23,-10,-12,6,-13,-3,8,-9,4,5,-9,0,4,-11,-2,6,-5,6,27,-13,27,5,34,13,0,1
1493,2016-01-07 08:30:00,32,0.69,0,0.45,0,0,0,1,1,0,0,1,2016,1,3,1,7,3,3,8,-1,-3,6,-1,0,8,-3,-1,5,-6,-2,6,-5,1,15,-6,25,-11,28,7,5,1
1494,2016-01-13 10:30:00,11,-0.29,0,0.0,0,1,0,0,1,0,0,1,2016,2,2,1,18,15,14,10,12,-3,11,12,0,10,7,-4,10,-3,-10,22,-19,-16,38,-4,38,-8,49,31,4,1
1495,2016-01-14 08:30:00,32,1.11,0,0.45,0,0,0,1,1,0,0,1,2016,2,3,1,11,-2,-3,14,6,7,13,-1,-7,7,-2,-1,7,5,6,5,5,0,19,4,22,-2,22,-13,-27,0
1496,2016-01-15 10:00:00,28,0.18,0,0.55,0,0,1,0,0,1,0,1,2016,2,4,1,12,0,2,14,-11,-11,17,-1,10,9,-3,-2,11,-12,-9,8,-15,-3,23,-10,29,-2,40,10,-9,1
1497,2016-01-21 11:00:00,11,0.12,0,0.0,0,1,0,0,1,0,0,1,2016,3,3,1,12,-7,-7,10,-3,5,18,6,9,15,-4,-10,16,9,13,7,4,-4,24,8,24,8,25,4,59,2
1498,2016-01-26 10:00:00,4,0.2,0,-0.17,0,0,1,0,1,0,0,1,2016,4,1,1,7,-2,-2,8,-3,-1,5,-1,2,4,0,1,5,-1,-1,4,0,1,10,-1,20,6,17,9,7,1
1499,2016-01-27 10:30:00,11,0.97,0,0.0,0,1,0,0,1,0,0,1,2016,4,2,1,5,-3,-2,4,-3,0,5,0,4,4,-1,-1,5,-2,-1,12,-5,-3,12,-1,12,-8,24,-8,12,1
1500,2016-01-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,4,2,1,35,24,24,30,40,16,22,31,-9,25,16,-15,10,16,0,8,20,4,52,16,52,31,35,-4,34,2
1501,2016-01-29 08:30:00,1,-0.23,0,0.51,0,0,0,1,0,1,0,1,2016,4,4,1,13,-6,-6,18,-22,-16,13,-30,-8,21,-41,-11,9,-48,-7,11,-52,-4,57,-48,67,-53,20,10,-92,0
1502,2016-02-01 10:00:00,17,-0.49,0,0.0,0,0,0,1,1,0,0,1,2016,5,0,1,15,9,9,8,7,-2,11,-3,-9,7,1,4,6,1,0,7,4,3,19,1,26,-7,36,17,-13,1
1503,2016-02-03 08:15:00,0,0.4,0,1.04,0,0,1,0,0,1,0,1,2016,5,2,1,15,10,10,28,36,26,14,32,-4,11,28,-4,4,26,-2,5,22,-4,49,26,49,41,27,16,115,2
1504,2016-02-03 10:00:00,18,-0.88,0,0.0,0,0,0,1,1,0,0,1,2016,5,2,1,38,18,16,17,22,5,17,30,8,13,21,-10,9,23,2,25,45,22,44,21,74,41,86,45,118,2
1505,2016-02-03 10:30:00,11,0.94,0,0.0,0,1,0,0,1,0,0,1,2016,5,2,1,32,16,17,12,8,-7,13,6,-2,22,-4,-10,10,-2,2,18,-2,0,46,-1,46,3,117,81,61,2
1506,2016-02-04 08:30:00,32,0.88,0,-1.41,0,0,0,1,1,0,0,1,2016,5,3,1,21,11,11,19,-8,-19,9,-11,-4,15,0,11,20,-15,-15,6,-18,-3,38,-15,54,-24,58,32,-31,0
1507,2016-02-10 10:30:00,11,-0.91,0,0.0,0,1,0,0,1,0,0,1,2016,6,2,1,20,-8,-8,10,-4,4,13,9,13,10,2,-7,12,9,7,15,16,7,42,9,67,29,92,-61,85,2
1508,2016-02-11 08:30:00,32,-2.91,0,0.84,0,0,1,0,1,0,0,1,2016,6,3,1,21,-18,-18,13,-19,-1,8,-18,2,16,-24,-6,19,-13,11,10,-12,1,30,-13,46,14,53,18,15,1
1509,2016-02-12 10:00:00,28,-0.55,0,-0.81,0,0,0,1,0,0,1,1,2016,6,4,1,20,6,6,8,4,-2,13,3,-1,9,-2,-4,6,-6,-4,13,-13,-7,38,-6,47,-12,54,6,-19,1
1510,2016-02-18 11:00:00,11,-0.3,0,0.0,0,1,0,0,1,0,0,1,2016,7,3,1,12,8,8,5,3,-5,7,-3,-6,5,-3,-1,10,-10,-8,7,-12,-2,22,-10,26,-3,37,15,-7,1
1511,2016-02-23 10:00:00,4,-0.83,0,-0.25,0,0,0,1,1,0,0,1,2016,8,1,1,7,4,4,13,15,11,7,14,-1,7,12,-2,8,7,-5,8,5,-2,20,7,37,32,19,-10,18,1
1512,2016-02-24 10:30:00,11,0.42,0,0.0,0,1,0,0,1,0,0,1,2016,8,2,1,17,7,8,20,-10,-17,9,-7,3,6,-10,-3,9,-5,5,11,-2,3,28,-4,33,12,63,45,-12,1
1513,2016-02-26 08:30:00,26,2.41,0,-0.66,0,0,1,0,1,0,0,1,2016,8,4,1,29,-24,-24,16,-35,-11,5,-33,2,9,-30,3,15,-37,-7,8,-43,-6,46,-37,65,-57,39,-8,-90,0
1514,2016-03-01 10:00:00,17,1.28,0,0.0,0,0,1,0,1,0,0,1,2016,9,1,1,17,-7,-7,9,-3,4,14,-13,-10,13,-20,-7,10,-15,5,5,-15,0,22,-15,39,7,38,-20,10,1
1515,2016-03-02 08:15:00,0,1.14,0,-1.14,0,0,1,0,0,0,1,1,2016,9,2,1,15,-14,-14,8,-9,4,7,-7,2,11,1,8,10,2,1,9,-5,-7,23,2,24,-4,19,2,-13,1
1516,2016-03-02 10:30:00,11,2.21,0,0.0,0,1,0,0,1,0,0,1,2016,9,2,1,6,-2,-3,6,-2,0,6,-5,-3,6,-8,-3,8,-12,-4,5,-13,-1,17,-13,17,-6,18,4,29,2
1517,2016-03-03 08:30:00,32,0.71,0,0.71,0,0,0,1,1,0,0,1,2016,9,3,1,13,8,8,7,8,0,7,14,6,8,8,-6,8,14,7,7,12,-2,17,14,22,0,18,3,42,2
1518,2016-03-03 10:00:00,18,0.11,0,0.0,0,1,0,0,1,0,0,1,2016,9,3,1,20,8,8,16,-5,-13,11,2,7,7,-2,-4,13,8,10,14,-1,-9,22,8,22,0,43,16,37,2
1519,2016-03-09 10:30:00,11,0.2,0,0.0,0,1,0,0,1,0,0,1,2016,10,2,1,25,19,19,17,30,12,10,24,-6,5,21,-3,12,25,4,12,26,1,40,25,48,30,56,25,29,2
1520,2016-03-10 08:30:00,32,-1.14,0,-2.24,0,0,1,0,1,0,0,1,2016,10,3,1,24,-6,-6,27,-24,-18,28,2,26,21,11,8,39,45,34,93,74,29,149,45,294,171,155,-119,342,2
1521,2016-03-16 10:30:00,11,-0.37,0,0.0,0,1,0,0,1,0,0,1,2016,11,2,1,7,-5,-5,6,-9,-4,4,-9,0,5,-7,2,5,-6,1,3,-6,0,13,-6,13,-11,15,1,118,2
1522,2016-03-16 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,11,2,1,82,55,54,39,77,22,24,81,4,13,87,6,20,101,14,19,106,5,111,100,138,128,100,3,123,2
1523,2016-03-18 10:00:00,28,-1.04,0,0.62,0,0,0,1,0,1,0,1,2016,11,4,1,15,-3,-4,10,-2,1,7,-4,-2,6,-2,2,4,-4,-2,5,1,5,15,-5,27,6,24,8,-18,1
1524,2016-03-23 10:30:00,11,1.82,0,0.0,0,1,0,0,1,0,0,1,2016,12,2,1,7,0,0,7,4,4,4,3,-1,6,4,1,7,6,2,7,6,0,13,6,13,5,26,-17,12,1
1525,2016-03-25 08:30:00,16,1.19,0,-0.36,0,0,1,0,1,0,0,1,2016,12,4,1,6,-5,-5,4,-1,4,1,-1,0,0,-1,0,1,-2,-1,1,-2,0,6,-2,10,0,10,-3,-4,1
1526,2016-03-29 10:00:00,4,0.47,0,1.49,0,0,1,0,0,1,0,1,2016,13,1,1,7,-1,-1,5,-5,-4,3,-3,1,4,-2,1,2,-1,1,10,6,7,12,-1,30,4,19,-10,70,2
1527,2016-03-30 08:15:00,0,0.21,0,-0.75,0,1,0,0,0,0,1,1,2016,13,2,1,17,10,11,20,-8,-19,8,-10,-2,10,-15,-5,6,-10,5,6,-9,1,30,-9,33,-10,17,-3,-2,1
1528,2016-03-30 10:30:00,11,-0.2,0,0.0,0,1,0,0,1,0,0,1,2016,13,2,1,12,3,3,7,2,-1,9,6,4,8,0,-6,5,-2,-2,7,-2,0,15,-2,36,-13,53,42,-32,0
1529,2016-03-31 08:30:00,32,1.38,0,2.51,0,0,0,1,1,0,0,1,2016,13,3,1,9,1,1,6,3,2,6,7,4,5,3,-4,5,0,-3,4,-1,-1,14,0,15,2,17,11,-5,1
1530,2016-04-01 10:00:00,17,0.89,0,0.0,0,0,1,0,1,0,0,1,2016,13,4,1,20,-18,-18,19,-35,-17,13,-40,-5,9,-36,4,8,-31,5,9,-32,-1,48,-31,48,-27,48,-25,5,1
1531,2016-04-05 10:00:00,18,0.22,0,0.0,0,0,1,0,1,0,0,1,2016,14,1,1,18,-13,-13,11,-10,4,8,-5,5,5,-5,0,7,-3,2,8,2,5,24,-3,40,12,34,-13,30,2
1532,2016-04-06 10:30:00,11,-1.8,0,0.0,0,1,0,0,1,0,0,1,2016,14,2,1,7,-3,-3,7,-7,-4,6,-6,1,5,-7,-1,8,-4,3,10,-10,-6,13,-4,21,5,22,-9,28,2
1533,2016-04-07 08:30:00,32,-0.44,0,2.51,0,1,0,0,1,0,0,1,2016,14,3,1,7,2,2,5,5,3,5,9,4,8,5,-3,8,13,8,5,13,0,16,13,41,-20,43,-35,18,1
1534,2016-04-13 10:30:00,11,1.07,0,0.0,0,1,0,0,1,0,0,1,2016,15,2,1,7,-2,-2,7,2,4,6,6,5,4,3,-2,7,5,2,13,-4,-9,14,5,14,0,36,-21,-9,1
1535,2016-04-15 10:00:00,28,-1.33,0,0.68,0,0,0,1,0,1,0,1,2016,15,4,1,22,19,19,10,13,-6,13,22,9,5,25,3,8,23,-2,5,20,-3,29,23,29,18,38,15,5,1
1536,2016-04-19 08:30:00,3,-1.74,0,0.6,0,0,0,1,1,0,0,1,2016,16,1,1,11,5,5,8,12,7,7,14,2,3,14,0,4,11,-3,3,11,-1,18,12,27,25,21,12,27,2
1537,2016-04-20 10:30:00,11,-0.02,0,0.0,0,1,0,0,1,0,0,1,2016,16,2,1,9,-3,-3,11,7,10,7,2,-5,2,3,1,4,5,2,9,6,1,17,5,23,8,43,-36,-16,1
1538,2016-04-26 08:30:00,8,-0.76,0,-2.74,0,0,0,1,0,0,1,1,2016,17,1,1,20,19,18,13,25,6,10,32,7,11,26,-6,6,24,-2,10,23,-1,34,23,55,46,34,4,20,2
1539,2016-04-26 10:00:00,4,-0.31,0,-0.09,0,0,0,1,1,0,0,1,2016,17,1,1,9,5,5,8,6,1,6,5,-1,6,2,-3,7,-2,-4,11,-5,-3,17,-2,33,-18,36,21,-37,0
1540,2016-04-27 10:30:00,11,0.1,0,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,10,1,1,6,-2,-3,7,3,5,2,3,0,3,2,0,19,-16,-18,21,2,26,-13,16,5,-7,1
1541,2016-04-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,-20,53,-23,-3,17,-22,0,14,-20,2,12,-19,1,12,-21,-2,89,-19,89,-15,72,15,-12,1
1542,2016-05-02 10:00:00,17,-0.62,0,0.0,0,0,0,1,1,0,0,1,2016,18,0,1,26,-5,-5,11,-14,-9,7,-14,0,15,-29,-15,6,-25,4,6,-23,2,44,-25,44,-15,66,45,-1,1
1543,2016-05-04 08:15:00,0,-2.15,0,-0.51,0,0,0,1,1,0,0,1,2016,18,2,1,22,12,12,15,19,7,12,14,-5,25,-9,-23,20,5,14,15,1,-4,38,5,43,-8,36,13,-8,1
1544,2016-05-04 10:00:00,18,0.71,0,0.0,0,0,1,0,1,0,0,1,2016,18,2,1,26,-21,-21,14,-25,-4,12,-29,-5,11,-23,6,10,-26,-3,30,3,29,40,-26,40,-18,42,8,-8,1
1545,2016-05-04 10:30:00,11,0.45,0,0.0,0,1,0,0,1,0,0,1,2016,18,2,1,11,-10,-9,8,-13,-3,13,-20,-7,11,-26,-6,8,-21,5,15,-13,8,30,-20,30,-12,52,10,-8,1
1546,2016-05-05 08:30:00,32,1.11,0,0.71,0,0,0,1,1,0,0,1,2016,18,3,1,6,3,3,9,-1,-4,10,1,2,10,-5,-6,6,-2,3,8,3,5,15,-2,15,-2,23,12,-32,0
1547,2016-05-11 10:30:00,11,-0.69,0,0.0,0,1,0,0,1,0,0,1,2016,19,2,1,10,-9,-9,4,-7,2,7,-1,6,7,5,6,12,0,-5,6,-1,-1,21,0,21,2,22,20,-4,1
1548,2016-05-12 08:30:00,32,1.33,0,0.71,0,0,0,1,1,0,0,1,2016,19,3,1,8,6,6,4,8,2,7,12,4,5,12,-1,6,17,5,4,20,3,20,17,23,20,15,-6,-10,1
1549,2016-05-13 10:00:00,28,4.81,0,-0.51,0,0,1,0,0,0,1,1,2016,19,4,1,16,-14,-14,12,-12,2,11,-3,9,5,2,5,5,-3,-5,6,-1,2,21,-3,21,-7,45,-14,2,1
1550,2016-05-18 10:30:00,11,1.31,0,0.0,0,1,0,0,1,0,0,1,2016,20,2,1,5,-3,-2,4,-5,-2,4,-6,-1,9,-9,-3,6,-3,6,10,-8,-5,11,-2,17,-7,29,20,-61,0
1551,2016-05-25 10:30:00,11,-0.85,0,0.0,0,1,0,0,1,0,0,1,2016,21,2,1,4,0,0,4,0,0,8,4,4,4,7,3,5,7,0,9,11,4,19,7,35,25,24,-15,28,2
1552,2016-05-27 08:30:00,26,-0.25,0,-0.23,0,1,0,0,1,0,0,1,2016,21,4,1,10,1,1,7,2,1,5,1,-1,15,-5,-6,8,-8,-3,7,-11,-3,24,-8,28,-15,14,-3,-35,0
1553,2016-05-31 10:00:00,4,-1.06,0,0.41,0,0,0,1,0,1,0,1,2016,22,1,1,6,3,2,7,-2,-5,6,-7,-5,9,2,9,4,-1,-3,6,1,2,11,-2,40,-21,17,15,-33,0
1554,2016-06-01 10:00:00,17,0.84,0,0.0,0,0,1,0,1,0,0,1,2016,22,2,1,28,-20,-20,10,-27,-7,11,-20,7,13,-12,8,13,-5,7,8,0,5,30,-5,30,-15,31,0,0,1
1555,2016-06-02 08:15:00,0,-0.02,0,1.17,0,1,0,0,0,1,0,1,2016,22,3,1,11,-3,-3,5,-2,1,11,-1,1,13,5,6,29,-15,-20,49,21,36,50,-15,50,-2,17,-12,-31,0
1556,2016-06-02 08:30:00,32,-0.3,0,0.45,0,1,0,0,1,0,0,1,2016,22,3,1,13,6,6,29,-14,-20,49,22,36,17,14,-8,10,15,1,24,4,-11,50,15,50,-7,18,-6,-31,0
1557,2016-06-02 11:00:00,11,0.4,0,0.0,0,1,0,0,1,0,0,1,2016,22,3,1,5,-2,-2,8,-7,-5,8,-6,1,6,-2,5,5,-3,-1,3,-3,0,16,-3,16,-3,23,-8,-10,1
1558,2016-06-03 10:00:00,18,-2.59,0,0.0,0,0,0,1,1,0,0,1,2016,22,4,1,23,18,18,16,9,-9,5,11,3,12,23,12,15,10,-13,7,10,0,24,10,28,2,57,34,17,1
1559,2016-06-08 10:30:00,11,-3.3,0,0.0,0,1,0,0,1,0,0,1,2016,23,2,1,7,-2,-2,5,2,4,4,2,0,5,1,-1,6,-2,-3,9,-8,-6,15,-2,20,-4,16,-4,-4,1
1560,2016-06-09 08:30:00,32,-0.49,0,1.0,0,0,1,0,1,0,0,1,2016,23,3,1,4,-4,-4,9,-8,-4,8,-15,-7,8,-20,-5,6,-15,5,11,-23,-8,24,-15,38,-25,17,10,-35,0
1561,2016-06-10 10:00:00,28,0.06,0,-1.02,0,1,0,0,0,0,1,1,2016,23,4,1,12,7,7,8,12,5,6,9,-3,9,3,-6,5,3,0,10,-2,-5,19,3,19,5,23,-12,-39,0
1562,2016-06-15 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2016,24,2,1,9,2,2,3,4,2,4,5,1,4,4,-1,5,0,-4,6,-5,-5,13,0,23,-16,10,1,8,1
1563,2016-06-15 10:30:00,11,-0.38,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,5,1,1,9,-4,-5,9,-9,-5,6,-5,4,7,-11,-6,8,-3,8,17,-11,24,2,34,27,50,2
1564,2016-06-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,40,8,9,20,2,-6,18,7,5,14,17,10,13,16,-1,12,14,-3,40,18,40,-2,60,31,-11,1
1565,2016-06-17 08:30:00,3,-0.19,0,0.67,0,1,0,0,1,0,0,1,2016,24,4,1,10,-8,-9,7,-4,4,4,-2,2,7,-7,-4,5,-4,3,8,-12,-8,13,-5,28,3,20,-3,10,1
1566,2016-06-22 10:30:00,11,0.15,0,0.0,0,1,0,0,1,0,0,1,2016,25,2,1,9,-5,-5,5,-6,-1,8,-12,-6,15,-17,-5,8,-22,-5,11,-30,-8,33,-22,36,-31,40,7,-9,1
1567,2016-06-23 08:30:00,32,-1.76,0,0.45,0,0,1,0,1,0,0,1,2016,25,3,1,9,4,3,17,-11,-15,6,-9,1,7,-9,-1,7,-14,-5,9,-7,7,21,-15,24,-16,23,12,-47,0
1568,2016-06-24 08:30:00,8,-0.36,0,0.42,0,0,0,1,1,0,0,1,2016,25,4,1,25,-11,-11,19,-8,2,6,-10,-2,28,-24,-14,16,-29,-5,9,-32,-3,51,-29,59,-27,54,28,28,2
1569,2016-06-28 08:30:00,16,0.45,0,-0.21,0,0,1,0,1,0,0,1,2016,26,1,1,9,-3,-3,8,-1,2,6,3,4,6,0,-3,9,-7,-7,3,-7,0,14,-7,33,-25,21,-1,-25,0
1570,2016-06-28 10:00:00,4,1.5,0,-0.23,0,0,1,0,1,0,0,1,2016,26,1,1,6,1,1,5,1,0,10,1,0,6,5,4,10,12,8,10,3,-9,19,12,23,9,20,-5,-13,1
1571,2016-06-29 10:30:00,11,-1.22,0,0.0,0,1,0,0,1,0,0,1,2016,26,2,1,10,-1,0,15,7,8,14,-4,-11,9,-5,-1,10,-9,-4,15,2,11,22,-8,34,12,31,-10,10,1
1572,2016-06-30 08:30:00,32,0.12,0,-2.24,0,1,0,0,1,0,0,1,2016,26,3,1,23,-8,-7,6,-6,2,13,6,12,7,8,2,9,14,6,7,15,1,41,15,41,6,55,-35,-48,0
1573,2016-07-01 10:00:00,17,2.22,0,0.0,0,0,1,0,1,0,0,1,2016,26,4,1,16,-3,-3,10,-2,1,17,-15,-13,8,-10,5,13,-20,-9,6,-17,3,27,-20,43,-34,34,16,-22,0
1574,2016-07-06 10:00:00,18,2.24,0,0.0,0,0,1,0,1,0,0,1,2016,27,2,1,12,-10,-10,8,-13,-3,16,-25,-12,15,-23,2,11,-15,8,7,-14,1,38,-15,43,-9,30,-6,18,1
1575,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,2016,27,3,1,8,2,2,9,11,9,6,9,-2,16,3,-6,6,1,-2,5,3,2,20,1,29,19,18,-11,-12,1
1576,2016-07-07 08:30:00,32,-1.85,0,2.83,0,0,1,0,1,0,0,1,2016,27,3,1,16,-6,-6,6,-8,-2,5,-6,2,6,-5,1,16,5,10,5,5,0,23,5,29,10,21,4,-21,0
1577,2016-07-07 11:00:00,11,-0.08,0,0.0,0,1,0,0,1,0,0,1,2016,27,3,1,11,-3,-3,6,1,4,11,-5,-6,9,-9,-4,7,-5,4,7,-7,-2,17,-5,17,-7,22,-13,-12,1
1578,2016-07-13 10:30:00,11,-0.22,0,0.0,0,1,0,0,1,0,0,1,2016,28,2,1,13,9,9,6,11,2,7,10,-1,8,5,-5,9,7,2,13,-3,-10,19,7,20,0,37,17,4,1
1579,2016-07-15 10:00:00,28,-1.22,0,-0.71,0,0,0,1,0,0,1,1,2016,28,4,1,8,7,5,7,7,0,4,5,-1,5,4,-1,8,1,-3,5,-3,-4,13,-1,26,-14,44,-31,-16,1
1580,2016-07-19 08:30:00,3,0.04,0,0.02,0,1,0,0,1,0,0,1,2016,29,1,1,8,-2,-2,10,-8,-6,10,-16,-8,6,-14,2,8,-14,0,8,-8,6,19,-14,21,-11,23,-15,-20,0
1581,2016-07-20 10:30:00,11,-1.12,0,0.0,0,1,0,0,1,0,0,1,2016,29,2,1,8,-2,-2,5,-5,-3,4,-5,0,4,-5,0,6,-11,-6,5,-12,-1,18,-11,24,-11,35,22,-18,1
1582,2016-07-26 10:00:00,4,0.41,0,-0.69,0,0,1,0,0,0,1,1,2016,30,1,1,14,-11,-11,8,-6,5,8,-7,-1,4,-8,-1,3,-10,-2,4,-12,-2,15,-10,25,-18,17,8,-11,1
1583,2016-07-27 08:30:00,8,-0.8,0,-0.42,0,0,0,1,1,0,0,1,2016,30,2,1,8,9,6,6,6,-3,5,3,-3,3,4,1,3,6,2,2,6,0,9,3,11,0,16,4,-7,1
1584,2016-07-27 10:30:00,11,4.39,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,3,1,1,3,0,-1,3,-2,-2,7,-5,-3,4,-8,-3,11,-17,-9,22,-8,22,-8,13,7,2,1
1585,2016-07-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,-24,21,-18,6,12,-20,-2,20,-7,13,24,10,17,13,4,-5,53,9,62,12,39,6,57,2
1586,2016-07-28 08:30:00,32,0.68,0,-0.91,0,0,0,1,1,0,0,1,2016,30,3,1,3,-1,-1,8,3,4,3,1,-2,6,6,5,5,7,1,4,5,-2,14,7,14,1,16,13,-11,1
1587,2016-07-29 08:30:00,1,-4.8,0,0.71,0,0,0,1,0,1,0,1,2016,30,4,1,32,17,18,10,19,2,15,34,15,11,39,5,8,45,6,6,41,-4,48,46,61,54,34,-2,58,2
1588,2016-08-01 10:00:00,17,-0.51,0,0.0,0,0,0,1,1,0,0,1,2016,31,0,1,5,1,0,3,2,1,3,0,-2,4,2,2,4,4,2,4,5,1,10,3,12,4,10,2,1,1
1589,2016-08-03 08:15:00,0,0.27,0,0.47,0,0,1,0,1,0,0,1,2016,31,2,1,13,-9,-9,5,-6,3,3,-4,2,6,-2,2,3,-3,-1,4,-5,-2,13,-3,24,-15,15,2,-30,0
1590,2016-08-03 10:00:00,18,-0.25,0,0.0,0,0,0,1,1,0,0,1,2016,31,2,1,7,-2,-2,8,-7,-5,8,-14,-7,6,-17,-3,5,-15,2,4,-15,0,23,-15,23,-13,20,-14,-36,0
1591,2016-08-03 10:30:00,11,1.39,0,0.0,0,1,0,0,1,0,0,1,2016,31,2,1,6,1,1,3,2,1,2,2,0,2,2,0,3,1,-1,7,6,4,11,2,13,9,23,-11,-22,0
1592,2016-08-04 08:30:00,32,0.4,0,1.22,0,1,0,0,1,0,0,1,2016,31,3,1,8,8,7,9,6,-2,3,4,-2,4,4,0,5,7,3,2,8,2,11,5,11,5,31,16,-3,1
1593,2016-08-10 10:30:00,11,1.12,0,0.0,0,1,0,0,1,0,0,1,2016,32,2,1,3,0,0,5,5,5,6,0,-5,6,-6,-6,4,-7,-1,6,-4,3,15,-7,15,-1,16,-7,10,1
1594,2016-08-11 08:30:00,32,-0.56,0,-1.83,0,0,1,0,1,0,0,1,2016,32,3,1,4,0,0,5,0,0,4,0,0,3,-2,-2,3,1,3,2,0,-1,7,1,10,-2,17,8,4,1
1595,2016-08-12 10:00:00,28,-0.28,0,0.48,0,0,0,1,1,0,0,1,2016,32,4,1,9,1,1,12,-9,-10,16,-18,-9,7,-20,-1,8,-20,0,5,-22,-2,32,-20,34,-21,20,0,-29,0
1596,2016-08-17 10:30:00,11,-1.34,0,0.0,0,1,0,0,1,0,0,1,2016,33,2,1,7,-5,-6,6,-2,3,3,-1,1,5,2,3,2,3,1,6,5,2,13,2,14,-4,12,-2,26,2
1597,2016-08-24 10:30:00,11,1.06,0,0.0,0,1,0,0,1,0,0,1,2016,34,2,1,5,1,1,6,-3,-5,8,4,7,7,-3,-7,5,-3,0,3,-3,0,11,-3,11,-5,21,-12,16,1
1598,2016-08-26 08:30:00,26,0.27,0,0.19,0,1,0,0,1,0,0,1,2016,34,4,1,8,0,0,11,10,10,12,17,7,5,16,-1,4,14,-2,8,11,-3,26,14,27,-2,12,1,-65,0
